,회사명,회계년도,거래소코드_x,매출원가율,매출원가율여부,거래소코드_y,매출원가감소율,산업중간값
4199,에스와이,18-Dec,109610,0.89,,109610,0,84.755
4200,에스와이,19-Dec,109610,0.92,,109610,3.260869565,85.49
4201,에스지글로벌,11-Dec,1380,0.9,,1380,5.555555556,89.195
4202,에스지글로벌,12-Dec,1380,0.98,,1380,8.163265306,90.545
4203,에스지글로벌,13-Dec,1380,0.9,,1380,-8.888888889,88.935
4204,에스지글로벌,14-Dec,1380,0.92,,1380,2.173913043,89.09
4205,에스지글로벌,15-Dec,1380,0.94,,1380,2.127659574,88.755
4206,에스지글로벌,16-Dec,1380,0.91,,1380,-3.296703297,87.06
4207,에스지글로벌,17-Dec,1380,0.94,,1380,3.191489362,91.84
4208,에스지글로벌,18-Dec,1380,0.9,,1380,-4.444444444,92.455
4209,에스지글로벌,19-Dec,1380,0.9,,1380,0,90.715
4210,에스지세계물산,11-Dec,4060,0.72,,4060,0,80.81
4211,에스지세계물산,12-Dec,4060,0.7,,4060,-2.857142857,81.77
4212,에스지세계물산,13-Dec,4060,0.71,,4060,1.408450704,80.31
4213,에스지세계물산,14-Dec,4060,0.73,,4060,2.739726027,80.28
4214,에스지세계물산,15-Dec,4060,0.71,,4060,-2.816901408,81.66
4215,에스지세계물산,16-Dec,4060,0.71,,4060,0,82.9
4216,에스지세계물산,17-Dec,4060,0.7,,4060,-1.428571429,82.45
4217,에스지세계물산,18-Dec,4060,0.7,,4060,0,83.32
4218,에스지세계물산,19-Dec,4060,0.72,,4060,2.777777778,83.47
4219,에스지씨에너지,11-Dec,5090,1,,5090,,83.085
4220,에스지씨에너지,12-Dec,5090,1,,5090,,80.49
4221,에스지씨에너지,13-Dec,5090,0.87,,5090,,79.905
4222,에스지씨에너지,14-Dec,5090,0.88,,5090,1.136363636,80.78
4223,에스지씨에너지,15-Dec,5090,0.85,,5090,-3.529411765,77.97
4224,에스지씨에너지,16-Dec,5090,0.88,,5090,3.409090909,79.26
4225,에스지씨에너지,17-Dec,5090,0.95,,5090,7.368421053,81.73
4226,에스지씨에너지,18-Dec,5090,0.99,,5090,4.04040404,82.22
4227,에스지씨에너지,19-Dec,5090,0.89,,5090,-11.23595506,84.125
4228,에스지씨이테크건설,11-Dec,16250,0.9,,16250,-2.222222222,90.885
4229,에스지씨이테크건설,12-Dec,16250,0.92,,16250,2.173913043,91.785
4230,에스지씨이테크건설,13-Dec,16250,0.93,,16250,1.075268817,93.005
4231,에스지씨이테크건설,14-Dec,16250,0.87,,16250,-6.896551724,92.97
4232,에스지씨이테크건설,15-Dec,16250,0.87,,16250,0,91.755
4233,에스지씨이테크건설,16-Dec,16250,0.88,,16250,1.136363636,90.575
4234,에스지씨이테크건설,17-Dec,16250,0.87,,16250,-1.149425287,90.275
4235,에스지씨이테크건설,18-Dec,16250,0.89,,16250,2.247191011,89.78
4236,에스지씨이테크건설,19-Dec,16250,0.92,,16250,3.260869565,90.355
4237,에스지에이,11-Dec,49470,0.63,,49470,-46.03174603,78.63
4238,에스지에이,12-Dec,49470,0.65,,49470,3.076923077,79.75
4239,에스지에이,13-Dec,49470,0.68,,49470,4.411764706,81.65
4240,에스지에이,14-Dec,49470,0.68,,49470,0,81.58
4241,에스지에이,15-Dec,49470,0.7,,49470,2.857142857,81.36
4242,에스지에이,16-Dec,49470,0.79,,49470,11.39240506,82.3
4243,에스지에이,17-Dec,49470,0.75,,49470,-5.333333333,81.2
4244,에스지에이,18-Dec,49470,0.82,,49470,8.536585366,81.97
4245,에스지에이,19-Dec,49470,0.8,,49470,-2.5,81.8
4246,에스지엔지,11-Dec,40610,0.81,,40610,-2.469135802,91.1
4247,에스지엔지,12-Dec,40610,0.82,,40610,1.219512195,91.44
4248,에스지엔지,13-Dec,40610,0.83,,40610,1.204819277,92.89
4249,에스지엔지,14-Dec,40610,0.82,,40610,-1.219512195,91.51
4250,에스지엔지,15-Dec,40610,0.84,,40610,2.380952381,90.67
4251,에스지엔지,16-Dec,40610,0.85,,40610,1.176470588,90.72
4252,에스지엔지,17-Dec,40610,0.87,,40610,2.298850575,92.38
4253,에스지엔지,18-Dec,40610,0.87,,40610,0,92.23
4254,에스지엔지,19-Dec,40610,0.85,,40610,-2.352941176,91.62
4255,에스케이렌터카,12-Dec,68400,0.17,,68400,,0.0
4256,에스케이렌터카,13-Dec,68400,0.22,,68400,22.72727273,0.0
4257,에스케이렌터카,14-Dec,68400,0.28,,68400,21.42857143,0.0
4258,에스케이렌터카,15-Dec,68400,0.33,,68400,15.15151515,0.0
4259,에스케이렌터카,16-Dec,68400,0.31,,68400,-6.451612903,0.0
4260,에스케이렌터카,17-Dec,68400,0.23,,68400,-34.7826087,0.0
4261,에스케이렌터카,18-Dec,68400,0.21,,68400,-9.523809524,18.04
4262,에스케이렌터카,19-Dec,68400,0.07,,68400,#NAME?,0.0
4263,에스케이하이닉스,11-Dec,660,0.84,,660,25,78.63
4264,에스케이하이닉스,12-Dec,660,0.84,,660,0,79.75
4265,에스케이하이닉스,13-Dec,660,0.63,,660,-33.33333333,81.65
4266,에스케이하이닉스,14-Dec,660,0.55,,660,-14.54545455,81.58
4267,에스케이하이닉스,15-Dec,660,0.56,,660,1.785714286,81.36
4268,에스케이하이닉스,16-Dec,660,0.63,,660,11.11111111,82.3
4269,에스케이하이닉스,17-Dec,660,0.42,,660,-50,81.2
4270,에스케이하이닉스,18-Dec,660,0.38,,660,-10.52631579,81.97
4271,에스케이하이닉스,19-Dec,660,0.7,,660,45.71428571,81.8
4272,에스코넥,11-Dec,96630,0.81,,96630,2.469135802,73.85
4273,에스코넥,12-Dec,96630,0.85,,96630,4.705882353,75.13
4274,에스코넥,13-Dec,96630,0.87,,96630,2.298850575,74.77
4275,에스코넥,14-Dec,96630,0.86,,96630,-1.162790698,76.93
4276,에스코넥,15-Dec,96630,0.86,,96630,0,77.48
4277,에스코넥,16-Dec,96630,0.85,,96630,-1.176470588,78.73
4278,에스코넥,17-Dec,96630,0.86,,96630,1.162790698,80.02
4279,에스코넥,18-Dec,96630,0.87,,96630,1.149425287,81.15
4280,에스코넥,19-Dec,96630,0.95,,96630,8.421052632,80.98
4281,에스텍파마,11-Dec,41910,1,,41910,,41.73
4282,에스텍파마,12-Dec,41910,1,,41910,,41.84
4283,에스텍파마,13-Dec,41910,0.69,,41910,,43.25
4284,에스텍파마,14-Dec,41910,0.8,,41910,13.75,44.93
4285,에스텍파마,15-Dec,41910,0.81,,41910,1.234567901,48.21
4286,에스텍파마,16-Dec,41910,0.73,,41910,-10.95890411,52.51
4287,에스텍파마,17-Dec,41910,0.71,,41910,-2.816901408,52.32
4288,에스텍파마,18-Dec,41910,0.76,,41910,6.578947368,54.69
4289,에스텍파마,19-Dec,41910,0.72,,41910,-5.555555556,57.6
4290,에스트래픽,17-Dec,234300,0.79,,234300,,83.55
4291,에스트래픽,18-Dec,234300,0.89,,234300,11.23595506,84.35
4292,에스트래픽,19-Dec,234300,0.86,,234300,-3.488372093,82.22
4293,에스티오,11-Dec,98660,0.33,,98660,-6.060606061,40.48
4294,에스티오,12-Dec,98660,0.34,,98660,2.941176471,42.2
4295,에스티오,13-Dec,98660,0.42,,98660,19.04761905,41.28
4296,에스티오,14-Dec,98660,0.42,,98660,0,44.43
4297,에스티오,15-Dec,98660,0.41,,98660,-2.43902439,44.29
4298,에스티오,16-Dec,98660,0.42,,98660,2.380952381,43.36
4299,에스티오,17-Dec,98660,0.44,,98660,4.545454545,45.09
4300,에스티오,18-Dec,98660,0.45,,98660,2.222222222,44.83
4301,에스티오,19-Dec,98660,0.41,,98660,-9.756097561,43.36
4302,에스티큐브,11-Dec,52020,0.95,,52020,10.52631579,77.91
4303,에스티큐브,12-Dec,52020,0.72,,52020,-31.94444444,80.41
4304,에스티큐브,13-Dec,52020,0.83,,52020,13.25301205,80.36
4305,에스티큐브,14-Dec,52020,0.88,,52020,5.681818182,79.71
4306,에스티큐브,15-Dec,52020,0.98,,52020,10.20408163,77.5
4307,에스티큐브,16-Dec,52020,0.39,,52020,-151.2820513,77.25
4308,에스티큐브,17-Dec,52020,1.02,,52020,61.76470588,78.45
4309,에스티큐브,18-Dec,52020,0.99,,52020,-3.03030303,81.48
4310,에스티큐브,19-Dec,52020,0.52,,52020,-90.38461538,79.49
4311,에스티팜,16-Dec,237690,0.54,,237690,,52.51
4312,에스티팜,17-Dec,237690,0.61,,237690,11.47540984,52.32
4313,에스티팜,18-Dec,237690,0.97,,237690,37.11340206,54.69
4314,에스티팜,19-Dec,237690,1.02,,237690,4.901960784,57.6
4315,에스폴리텍,11-Dec,50760,0.87,,50760,2.298850575,82.36
4316,에스폴리텍,12-Dec,50760,0.84,,50760,-3.571428571,81.89
4317,에스폴리텍,13-Dec,50760,0.87,,50760,3.448275862,80.455
4318,에스폴리텍,14-Dec,50760,0.9,,50760,3.333333333,81.39
4319,에스폴리텍,15-Dec,50760,0.87,,50760,-3.448275862,80.885
4320,에스폴리텍,16-Dec,50760,0.87,,50760,0,79.14
4321,에스폴리텍,17-Dec,50760,0.88,,50760,1.136363636,82.615
4322,에스폴리텍,18-Dec,50760,0.88,,50760,0,83.27
4323,에스폴리텍,19-Dec,50760,0.8,,50760,-10,81.665
4324,에쎈테크,11-Dec,43340,1,,43340,,73.85
4325,에쎈테크,12-Dec,43340,1,,43340,,75.13
4326,에쎈테크,13-Dec,43340,1,,43340,,74.77
4327,에쎈테크,14-Dec,43340,1,,43340,,76.93
4328,에쎈테크,15-Dec,43340,1,,43340,,77.48
4329,에쎈테크,16-Dec,43340,1,,43340,,78.73
4330,에쎈테크,17-Dec,43340,1,,43340,,80.02
4331,에쎈테크,18-Dec,43340,1,,43340,,81.15
4332,에쎈테크,19-Dec,43340,1,,43340,,80.98
4333,에쓰-오일,11-Dec,10950,0.93,,10950,-1.075268817,90.16
4334,에쓰-오일,12-Dec,10950,0.96,,10950,3.125,88.56
4335,에쓰-오일,13-Dec,10950,0.97,,10950,1.030927835,88.39
4336,에쓰-오일,14-Dec,10950,0.99,,10950,2.02020202,89.145
4337,에쓰-오일,15-Dec,10950,0.92,,10950,-7.608695652,86.01
4338,에쓰-오일,16-Dec,10950,0.86,,10950,-6.976744186,84.61
4339,에쓰-오일,17-Dec,10950,0.9,,10950,4.444444444,89.96
4340,에쓰-오일,18-Dec,10950,0.95,,10950,5.263157895,93.22
4341,에쓰-오일,19-Dec,10950,0.96,,10950,1.041666667,92.475
4342,에어부산,18-Dec,298690,1,,298690,,85.195
4343,에어부산,19-Dec,298690,1,,298690,,94.755
4344,에이디칩스,11-Dec,54630,0.81,,54630,-1.234567901,80.81
4345,에이디칩스,12-Dec,54630,0.79,,54630,-2.53164557,81.77
4346,에이디칩스,13-Dec,54630,0.79,,54630,0,80.31
4347,에이디칩스,14-Dec,54630,0.81,,54630,2.469135802,80.28
4348,에이디칩스,15-Dec,54630,0.72,,54630,-12.5,81.66
4349,에이디칩스,16-Dec,54630,0.78,,54630,7.692307692,82.9
4350,에이디칩스,17-Dec,54630,1,,54630,,82.45
4351,에이디칩스,18-Dec,54630,1,,54630,,83.32
4352,에이디칩스,19-Dec,54630,1,,54630,,83.47
4353,에이디테크놀로지,14-Dec,200710,0.77,,200710,,81.58
4354,에이디테크놀로지,15-Dec,200710,0.8,,200710,3.75,81.36
4355,에이디테크놀로지,16-Dec,200710,0.96,,200710,16.66666667,82.3
4356,에이디테크놀로지,17-Dec,200710,1,,200710,,81.2
4357,에이디테크놀로지,18-Dec,200710,0.84,,200710,,81.97
4358,에이디테크놀로지,19-Dec,200710,0.92,,200710,8.695652174,81.8
4359,에이루트,11-Dec,96690,1,,96690,,78.63
4360,에이루트,12-Dec,96690,0.78,,96690,,79.75
4361,에이루트,13-Dec,96690,0.73,,96690,-6.849315068,81.65
4362,에이루트,14-Dec,96690,1,,96690,,81.58
4363,에이루트,15-Dec,96690,1,,96690,,81.36
4364,에이루트,16-Dec,96690,0.73,,96690,,82.3
4365,에이루트,17-Dec,96690,0.72,,96690,-1.388888889,81.2
4366,에이루트,18-Dec,96690,0.84,,96690,14.28571429,81.97
4367,에이루트,19-Dec,96690,0.78,,96690,-7.692307692,81.8
4368,에이블씨엔씨,11-Dec,78520,0.28,,78520,,77.91
4369,에이블씨엔씨,12-Dec,78520,0.29,,78520,3.448275862,80.41
4370,에이블씨엔씨,13-Dec,78520,0.32,,78520,9.375,80.36
4371,에이블씨엔씨,14-Dec,78520,0.32,,78520,0,79.71
4372,에이블씨엔씨,15-Dec,78520,0.37,,78520,13.51351351,77.5
4373,에이블씨엔씨,16-Dec,78520,0.38,,78520,2.631578947,77.25
4374,에이블씨엔씨,17-Dec,78520,0.41,,78520,7.317073171,78.45
4375,에이블씨엔씨,18-Dec,78520,0.42,,78520,2.380952381,81.48
4376,에이블씨엔씨,19-Dec,78520,0.4,,78520,-5,79.49
4377,에이비프로바이오,15-Dec,195990,0.71,,195990,,77.48
4378,에이비프로바이오,16-Dec,195990,0.72,,195990,1.388888889,78.73
4379,에이비프로바이오,17-Dec,195990,0.96,,195990,25,80.02
4380,에이비프로바이오,18-Dec,195990,0.85,,195990,-12.94117647,81.15
4381,에이비프로바이오,19-Dec,195990,1.4,,195990,39.28571429,80.98
4382,에이스테크놀로지,11-Dec,88800,0.92,,88800,5.434782609,78.63
4383,에이스테크놀로지,12-Dec,88800,0.87,,88800,-5.747126437,79.75
4384,에이스테크놀로지,13-Dec,88800,0.77,,88800,-12.98701299,81.65
4385,에이스테크놀로지,14-Dec,88800,0.79,,88800,2.53164557,81.58
4386,에이스테크놀로지,15-Dec,88800,0.8,,88800,1.25,81.36
4387,에이스테크놀로지,16-Dec,88800,0.84,,88800,4.761904762,82.3
4388,에이스테크놀로지,17-Dec,88800,0.82,,88800,-2.43902439,81.2
4389,에이스테크놀로지,18-Dec,88800,0.77,,88800,-6.493506494,81.97
4390,에이스테크놀로지,19-Dec,88800,0.76,,88800,-1.315789474,81.8
4391,에이엔피,11-Dec,15260,0.91,,15260,2.197802198,78.63
4392,에이엔피,12-Dec,15260,0.89,,15260,-2.247191011,79.75
4393,에이엔피,13-Dec,15260,0.91,,15260,2.197802198,81.65
4394,에이엔피,14-Dec,15260,0.9,,15260,-1.111111111,81.58
4395,에이엔피,15-Dec,15260,0.9,,15260,0,81.36
4396,에이엔피,16-Dec,15260,0.94,,15260,4.255319149,82.3
4397,에이엔피,17-Dec,15260,1,,15260,6,81.2
4398,에이엔피,18-Dec,15260,0.98,,15260,-2.040816327,81.97
4399,에이엔피,19-Dec,15260,1,,15260,2,81.8
4400,에이치디씨,11-Dec,12630,0.81,,12630,-2.469135802,90.885
4401,에이치디씨,12-Dec,12630,0.9,,12630,10,91.785
4402,에이치디씨,13-Dec,12630,0.94,,12630,4.255319149,93.005
4403,에이치디씨,14-Dec,12630,0.89,,12630,-5.617977528,92.97
4404,에이치디씨,15-Dec,12630,0.83,,12630,-7.228915663,91.755
4405,에이치디씨,16-Dec,12630,0.81,,12630,-2.469135802,90.575
4406,에이치디씨,17-Dec,12630,0.82,,12630,1.219512195,90.275
4407,에이치디씨,18-Dec,12630,0.83,,12630,1.204819277,89.78
4408,에이치디씨,19-Dec,12630,0.81,,12630,-2.469135802,90.355
4409,에이치앤비디자인,18-Dec,227100,0.84,,227100,,84.085
4410,에이치앤비디자인,19-Dec,227100,0.87,,227100,3.448275862,86.18
4411,에이치에스디엔진,11-Dec,82740,0.82,,82740,,73.85
4412,에이치에스디엔진,12-Dec,82740,0.89,,82740,7.865168539,75.13
4413,에이치에스디엔진,13-Dec,82740,0.93,,82740,4.301075269,74.77
4414,에이치에스디엔진,14-Dec,82740,1,,82740,7,76.93
4415,에이치에스디엔진,15-Dec,82740,1,,82740,0,77.48
4416,에이치에스디엔진,16-Dec,82740,0.95,,82740,-5.263157895,78.73
4417,에이치에스디엔진,17-Dec,82740,0.93,,82740,-2.150537634,80.02
4418,에이치에스디엔진,18-Dec,82740,1,,82740,7,81.15
4419,에이치에스디엔진,19-Dec,82740,0.98,,82740,-2.040816327,80.98
4420,에이치엘비,11-Dec,28300,0.82,,28300,-3.658536585,79.665
4421,에이치엘비,12-Dec,28300,0.86,,28300,4.651162791,81.545
4422,에이치엘비,13-Dec,28300,0.9,,28300,4.444444444,81.135
4423,에이치엘비,14-Dec,28300,0.84,,28300,-7.142857143,81.835
4424,에이치엘비,15-Dec,28300,0.84,,28300,0,82.075
4425,에이치엘비,16-Dec,28300,0.86,,28300,2.325581395,81.51
4426,에이치엘비,17-Dec,28300,0.9,,28300,4.444444444,83.595
4427,에이치엘비,18-Dec,28300,0.82,,28300,-9.756097561,84.085
4428,에이치엘비,19-Dec,28300,0.9,,28300,8.888888889,86.18
4429,에이치엘비글로벌,11-Dec,3580,0.96,,3580,21.875,96.35
4430,에이치엘비글로벌,12-Dec,3580,1.03,,3580,6.796116505,90.06
4431,에이치엘비글로벌,13-Dec,3580,1.03,,3580,0,84.855
4432,에이치엘비글로벌,14-Dec,3580,0.87,,3580,-18.3908046,76.695
4433,에이치엘비글로벌,15-Dec,3580,1,,3580,,76.99
4434,에이치엘비글로벌,16-Dec,3580,1,,3580,,72.77
4435,에이치엘비글로벌,17-Dec,3580,1,,3580,,80.57
4436,에이치엘비글로벌,18-Dec,3580,0.82,,3580,,90.975
4437,에이치엘비글로벌,19-Dec,3580,0.57,,3580,-43.85964912,80.48
4438,에이치엘비생명과학,11-Dec,67630,1,,67630,,85.355
4439,에이치엘비생명과학,12-Dec,67630,0.94,,67630,,84.965
4440,에이치엘비생명과학,13-Dec,67630,0.99,,67630,5.050505051,83.825
4441,에이치엘비생명과학,14-Dec,67630,0.86,,67630,-15.11627907,85.75
4442,에이치엘비생명과학,15-Dec,67630,1.16,,67630,25.86206897,83.845
4443,에이치엘비생명과학,16-Dec,67630,0.92,,67630,-26.08695652,86.755
4444,에이치엘비생명과학,17-Dec,67630,0.95,,67630,3.157894737,83.805
4445,에이치엘비생명과학,18-Dec,67630,0.95,,67630,0,83.645
4446,에이치엘비생명과학,19-Dec,67630,0.93,,67630,-2.150537634,73.735
4447,에이치엘비제약,15-Dec,47920,1,,47920,,0.0
4448,에이치엘비제약,16-Dec,47920,1,,47920,,3.42
4449,에이치엘비제약,17-Dec,47920,1,,47920,,27.81
4450,에이치엘비제약,18-Dec,47920,0.78,,47920,,50.99
4451,에이치엘비제약,19-Dec,47920,0.5,,47920,-56,50.43
4452,에이치엘비테라퓨틱스,11-Dec,115450,0.71,,115450,33.8028169,5.55
4453,에이치엘비테라퓨틱스,12-Dec,115450,0.83,,115450,14.45783133,9.16
4454,에이치엘비테라퓨틱스,13-Dec,115450,0.82,,115450,-1.219512195,9.26
4455,에이치엘비테라퓨틱스,14-Dec,115450,0.74,,115450,-10.81081081,9.49
4456,에이치엘비테라퓨틱스,15-Dec,115450,0.81,,115450,8.641975309,26.25
4457,에이치엘비테라퓨틱스,16-Dec,115450,0.81,,115450,0,32.73
4458,에이치엘비테라퓨틱스,17-Dec,115450,0.85,,115450,4.705882353,35.91
4459,에이치엘비테라퓨틱스,18-Dec,115450,0.87,,115450,2.298850575,40.29
4460,에이치엘비테라퓨틱스,19-Dec,115450,0.91,,115450,4.395604396,47.1
4461,에이치엠엠,11-Dec,11200,0.99,,11200,11.11111111,100.37
4462,에이치엠엠,12-Dec,11200,1.01,,11200,1.98019802,101.99
4463,에이치엠엠,13-Dec,11200,0.99,,11200,-2.02020202,95.03
4464,에이치엠엠,14-Dec,11200,0.98,,11200,-1.020408163,83.78
4465,에이치엠엠,15-Dec,11200,0.99,,11200,1.01010101,84.54
4466,에이치엠엠,16-Dec,11200,1.11,,11200,10.81081081,89.72
4467,에이치엠엠,17-Dec,11200,1.02,,11200,-8.823529412,88.22
4468,에이치엠엠,18-Dec,11200,1.05,,11200,2.857142857,89.18
4469,에이치엠엠,19-Dec,11200,1,,11200,-5,87.88
4470,에이치케이,11-Dec,44780,0.79,,44780,-6.329113924,73.85
4471,에이치케이,12-Dec,44780,0.75,,44780,-5.333333333,75.13
4472,에이치케이,13-Dec,44780,0.76,,44780,1.315789474,74.77
4473,에이치케이,14-Dec,44780,0.8,,44780,5,76.93
4474,에이치케이,15-Dec,44780,0.8,,44780,0,77.48
4475,에이치케이,16-Dec,44780,0.81,,44780,1.234567901,78.73
4476,에이치케이,17-Dec,44780,0.77,,44780,-5.194805195,80.02
4477,에이치케이,18-Dec,44780,0.8,,44780,3.75,81.15
4478,에이치케이,19-Dec,44780,0.79,,44780,-1.265822785,80.98
4479,에이테크솔루션,11-Dec,71670,0.87,,71670,3.448275862,73.85
4480,에이테크솔루션,12-Dec,71670,0.94,,71670,7.446808511,75.13
4481,에이테크솔루션,13-Dec,71670,0.93,,71670,-1.075268817,74.77
4482,에이테크솔루션,14-Dec,71670,0.9,,71670,-3.333333333,76.93
4483,에이테크솔루션,15-Dec,71670,0.93,,71670,3.225806452,77.48
4484,에이테크솔루션,16-Dec,71670,0.9,,71670,-3.333333333,78.73
4485,에이테크솔루션,17-Dec,71670,0.92,,71670,2.173913043,80.02
4486,에이테크솔루션,18-Dec,71670,0.91,,71670,-1.098901099,81.15
4487,에이테크솔루션,19-Dec,71670,0.9,,71670,-1.111111111,80.98
4488,에이트원,16-Dec,230980,1,,230980,,32.73
4489,에이트원,17-Dec,230980,0.91,,230980,,35.91
4490,에이트원,18-Dec,230980,0.91,,230980,0,40.29
4491,에이트원,19-Dec,230980,0.85,,230980,-7.058823529,47.1
4492,에이티세미콘,11-Dec,89530,1,,89530,,73.195
4493,에이티세미콘,12-Dec,89530,1,,89530,,76.1
4494,에이티세미콘,13-Dec,89530,0.89,,89530,,73.785
4495,에이티세미콘,14-Dec,89530,1,,89530,,82.65
4496,에이티세미콘,15-Dec,89530,1,,89530,,89.585
4497,에이티세미콘,16-Dec,89530,1,,89530,,84.625
4498,에이티세미콘,17-Dec,89530,1,,89530,,79.27
4499,에이티세미콘,18-Dec,89530,0.84,,89530,,75.61
4500,에이티세미콘,19-Dec,89530,0.85,,89530,1.176470588,74.45
4501,에이팩트,14-Dec,200470,1,,200470,,82.65
4502,에이팩트,15-Dec,200470,1,,200470,,89.585
4503,에이팩트,16-Dec,200470,1,,200470,,84.625
4504,에이팩트,17-Dec,200470,1,,200470,,79.27
4505,에이팩트,18-Dec,200470,1,,200470,,75.61
4506,에이팩트,19-Dec,200470,1,,200470,,74.45
4507,에이프로젠,11-Dec,7460,0.96,,7460,9.375,82.3
4508,에이프로젠,12-Dec,7460,0.82,,7460,-17.07317073,81.985
4509,에이프로젠,13-Dec,7460,1,,7460,,81.55
4510,에이프로젠,14-Dec,7460,1,,7460,,81.985
4511,에이프로젠,15-Dec,7460,1,,7460,,83.13
4512,에이프로젠,16-Dec,7460,1,,7460,,82.425
4513,에이프로젠,17-Dec,7460,0.9,,7460,,84.185
4514,에이프로젠,18-Dec,7460,0.82,,7460,-9.756097561,84.755
4515,에이프로젠,19-Dec,7460,0.75,,7460,-9.333333333,85.49
4516,에이프로젠제약,11-Dec,3060,0.51,,3060,13.7254902,41.73
4517,에이프로젠제약,12-Dec,3060,0.69,,3060,26.08695652,41.84
4518,에이프로젠제약,13-Dec,3060,0.71,,3060,2.816901408,43.25
4519,에이프로젠제약,14-Dec,3060,0.67,,3060,-5.970149254,44.93
4520,에이프로젠제약,15-Dec,3060,0.63,,3060,-6.349206349,48.21
4521,에이프로젠제약,16-Dec,3060,0.58,,3060,-8.620689655,52.51
4522,에이프로젠제약,17-Dec,3060,0.59,,3060,1.694915254,52.32
4523,에이프로젠제약,18-Dec,3060,0.59,,3060,0,54.69
4524,에이프로젠제약,19-Dec,3060,0.6,,3060,1.666666667,57.6
4525,에이프로젠헬스케어앤게임즈,11-Dec,109960,1,,109960,,78.63
4526,에이프로젠헬스케어앤게임즈,12-Dec,109960,1,,109960,,79.75
4527,에이프로젠헬스케어앤게임즈,13-Dec,109960,0.84,,109960,,81.65
4528,에이프로젠헬스케어앤게임즈,14-Dec,109960,1,,109960,,81.58
4529,에이프로젠헬스케어앤게임즈,15-Dec,109960,1,,109960,,81.36
4530,에이프로젠헬스케어앤게임즈,16-Dec,109960,0.83,,109960,,82.3
4531,에이프로젠헬스케어앤게임즈,17-Dec,109960,0.76,,109960,-9.210526316,81.2
4532,에이프로젠헬스케어앤게임즈,18-Dec,109960,0.73,,109960,-4.109589041,81.97
4533,에이프로젠헬스케어앤게임즈,19-Dec,109960,0.7,,109960,-4.285714286,81.8
4534,에이피에스홀딩스,11-Dec,54620,0.79,,54620,-8.860759494,76.05
4535,에이피에스홀딩스,12-Dec,54620,0.83,,54620,4.819277108,72.2
4536,에이피에스홀딩스,13-Dec,54620,0.82,,54620,-1.219512195,75.75
4537,에이피에스홀딩스,14-Dec,54620,0.85,,54620,3.529411765,79.68
4538,에이피에스홀딩스,15-Dec,54620,0.86,,54620,1.162790698,81.79
4539,에이피에스홀딩스,16-Dec,54620,0.86,,54620,0,82.04
4540,에이피에스홀딩스,17-Dec,54620,0.8,,54620,-7.5,83.55
4541,에이피에스홀딩스,18-Dec,54620,0.56,,54620,-42.85714286,84.35
4542,에이피에스홀딩스,19-Dec,54620,0.63,,54620,11.11111111,82.22
4543,에코바이오홀딩스,11-Dec,38870,0.71,,38870,42.25352113,91.06
4544,에코바이오홀딩스,12-Dec,38870,0.76,,38870,6.578947368,91.5
4545,에코바이오홀딩스,13-Dec,38870,0.67,,38870,-13.43283582,92.2
4546,에코바이오홀딩스,14-Dec,38870,0.3,,38870,-123.3333333,91.89
4547,에코바이오홀딩스,15-Dec,38870,0.44,,38870,31.81818182,89.76
4548,에코바이오홀딩스,16-Dec,38870,0.77,,38870,42.85714286,87.27
4549,에코바이오홀딩스,17-Dec,38870,0.81,,38870,4.938271605,87.11
4550,에코바이오홀딩스,18-Dec,38870,0.71,,38870,-14.08450704,87.65
4551,에코바이오홀딩스,19-Dec,38870,0.73,,38870,2.739726027,86.35
4552,에코캡,18-Dec,128540,0.83,,128540,,89.65
4553,에코캡,19-Dec,128540,0.81,,128540,-2.469135802,89.98
4554,에코프로,11-Dec,86520,1,,86520,,77.91
4555,에코프로,12-Dec,86520,1,,86520,,80.41
4556,에코프로,13-Dec,86520,1,,86520,,80.36
4557,에코프로,14-Dec,86520,1,,86520,,79.71
4558,에코프로,15-Dec,86520,1,,86520,,77.5
4559,에코프로,16-Dec,86520,0.83,,86520,,77.25
4560,에코프로,17-Dec,86520,0.83,,86520,0,78.45
4561,에코프로,18-Dec,86520,0.84,,86520,1.19047619,81.48
4562,에코프로,19-Dec,86520,0.84,,86520,0,79.49
4563,에코플라스틱,11-Dec,38110,0.95,,38110,-1.052631579,86.155
4564,에코플라스틱,12-Dec,38110,0.96,,38110,1.041666667,87.3
4565,에코플라스틱,13-Dec,38110,0.95,,38110,-1.052631579,87.315
4566,에코플라스틱,14-Dec,38110,0.95,,38110,0,87.805
4567,에코플라스틱,15-Dec,38110,0.95,,38110,0,86.72
4568,에코플라스틱,16-Dec,38110,0.95,,38110,0,87.335
4569,에코플라스틱,17-Dec,38110,0.97,,38110,2.06185567,88.505
4570,에코플라스틱,18-Dec,38110,0.96,,38110,-1.041666667,89.65
4571,에코플라스틱,19-Dec,38110,0.96,,38110,0,89.98
4572,에프알텍,11-Dec,73540,1,,73540,,78.63
4573,에프알텍,12-Dec,73540,1,,73540,,79.75
4574,에프알텍,13-Dec,73540,1,,73540,,81.65
4575,에프알텍,14-Dec,73540,0.71,,73540,,81.58
4576,에프알텍,15-Dec,73540,0.83,,73540,14.45783133,81.36
4577,에프알텍,16-Dec,73540,0.84,,73540,1.19047619,82.3
4578,에프알텍,17-Dec,73540,0.83,,73540,-1.204819277,81.2
