,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),자본율(연결),자본율
(주)모토닉,9680,11-Dec,"374,105","323,893","423,199","353,763",,
(주)모토닉,9680,12-Dec,"388,016","342,953","450,625","374,589",,
(주)모토닉,9680,13-Dec,"395,645","355,035","456,091","389,935",,
(주)모토닉,9680,14-Dec,"421,213","377,802","429,411","375,341",,
(주)모토닉,9680,15-Dec,"424,152","384,447","429,267","379,610",,
(주)모토닉,9680,16-Dec,"429,295","391,871","433,121","391,704",,
(주)모토닉,9680,17-Dec,"429,710","397,532","431,547","395,711",,
(주)모토닉,9680,18-Dec,"433,308","397,146","434,168","395,158",,
(주)모토닉,9680,19-Dec,"438,252","405,928","440,901","407,950",,
(주)모헨즈,6920,10-Dec,"18,805","9,007","44,894","14,611",,
(주)모헨즈,6920,11-Dec,"22,766","9,052","58,299","15,603",,
(주)모헨즈,6920,12-Dec,"19,950","9,376","55,238","17,262",,
(주)모헨즈,6920,13-Dec,"21,858","10,186","60,753","20,006",,
(주)모헨즈,6920,14-Dec,"25,391","10,858","71,806","23,599",,
(주)모헨즈,6920,15-Dec,"26,760","10,966","75,913","26,682",,
(주)모헨즈,6920,16-Dec,"27,642","11,176","79,698","28,625",,
(주)모헨즈,6920,17-Dec,"26,072","11,474","83,268","31,181",,
(주)모헨즈,6920,18-Dec,"29,468","13,548","67,384","28,636",,
(주)모헨즈,6920,19-Dec,"25,718","14,210","58,143","29,206",,
(주)무학,33920,10-Dec,"271,561","201,804","272,985","202,536",,
(주)무학,33920,11-Dec,"324,149","229,693","325,551","230,409",,
(주)무학,33920,12-Dec,"376,629","295,306","376,641","294,501",,
(주)무학,33920,13-Dec,"440,362","346,373","441,322","346,415",,
(주)무학,33920,14-Dec,"530,006","411,899","534,230","415,065",,
(주)무학,33920,15-Dec,"553,246","433,276","556,846","435,939",,
(주)무학,33920,16-Dec,"598,615","487,897","603,741","490,953",,
(주)무학,33920,17-Dec,"666,177","533,573","670,089","535,788",,
(주)무학,33920,18-Dec,"618,961","507,221","618,969","506,440",,
(주)무학,33920,19-Dec,"624,439","515,821","624,619","514,902",,
(주)미래생명자원,218150,15-Dec,,,,,,
(주)미래생명자원,218150,16-Dec,,,,,,
(주)미래생명자원,218150,17-Dec,"28,669","24,633","30,960","24,664",,
(주)미래생명자원,218150,18-Dec,"30,127","28,368","34,085","28,423",,
(주)미래생명자원,218150,19-Dec,"34,097","29,625","38,519","29,661",,
(주)미래아이앤지,7120,10-Dec,"39,154","22,245","39,242","22,037",,
(주)미래아이앤지,7120,11-Dec,"40,420","23,838","40,944","23,647",,
(주)미래아이앤지,7120,12-Dec,"36,577","24,915","37,376","25,185",,
(주)미래아이앤지,7120,13-Dec,"32,882","18,566","33,289","18,239",,
(주)미래아이앤지,7120,14-Dec,"48,802","37,801","48,845","37,819",,
(주)미래아이앤지,7120,15-Dec,"48,259","45,299","47,975","44,999",,
(주)미래아이앤지,7120,16-Dec,"52,449","49,227","52,119","49,241",,
(주)미래아이앤지,7120,17-Dec,"68,770","65,644","68,822","65,702",,
(주)미래아이앤지,7120,18-Dec,"57,637","55,201","57,570","55,133",,
(주)미래아이앤지,7120,19-Dec,"72,261","69,544","72,302","69,585",,
(주)미래컴퍼니,49950,10-Dec,"97,582","49,107","99,181","47,547",,
(주)미래컴퍼니,49950,11-Dec,"102,341","63,134","102,459","59,573",,
(주)미래컴퍼니,49950,12-Dec,"108,970","70,713","111,468","70,943",,
(주)미래컴퍼니,49950,13-Dec,"85,430","68,130","88,595","69,074",,
(주)미래컴퍼니,49950,14-Dec,"80,877","61,459","83,231","61,587",,
(주)미래컴퍼니,49950,15-Dec,"87,502","64,474","89,399","64,651",,
(주)미래컴퍼니,49950,16-Dec,"97,079","70,296","99,551","71,310",,
(주)미래컴퍼니,49950,17-Dec,"161,328","97,157","164,649","98,846",,
(주)미래컴퍼니,49950,18-Dec,"138,548","100,957","141,861","103,364",,
(주)미래컴퍼니,49950,19-Dec,"129,827","110,082","133,768","112,908",,
(주)미코,59090,10-Dec,"108,177","54,681","141,583","48,991",,
(주)미코,59090,11-Dec,"120,540","53,344","154,835","45,912",,
(주)미코,59090,12-Dec,"126,737","55,273","155,497","50,105",,
(주)미코,59090,13-Dec,"102,181","41,152","162,860","43,392",,
(주)미코,59090,14-Dec,"81,050","41,097","153,113","55,229",,
(주)미코,59090,15-Dec,"86,231","45,707","159,737","65,007",,
(주)미코,59090,16-Dec,"84,702","47,093","166,969","78,854",,
(주)미코,59090,17-Dec,"95,824","57,439","202,082","116,850",,
(주)미코,59090,18-Dec,"120,303","62,655","332,054","148,381",,
(주)미코,59090,19-Dec,"135,623","66,027","404,978","168,787",,
(주)미코바이오메드,214610,13-Dec,,,,,,
(주)미코바이오메드,214610,14-Dec,"7,449","-10,579",,,,
(주)미코바이오메드,214610,15-Dec,"10,515","4,901",,,,
(주)미코바이오메드,214610,16-Dec,"9,480","3,825",,,,
(주)미코바이오메드,214610,17-Dec,"16,443","3,419",,,,
(주)미코바이오메드,214610,18-Dec,"23,105","5,584","24,878","6,418",,
(주)미코바이오메드,214610,19-Dec,"24,963","1,669","25,031","1,000",,
(주)미투온,201490,12-Dec,,,,,,
(주)미투온,201490,13-Dec,,,,,,
(주)미투온,201490,16-Dec,"45,084","44,601","47,340","45,505",,
(주)미투온,201490,17-Dec,"125,030","54,088","149,419","65,520",,
(주)미투온,201490,18-Dec,"100,463","54,474","152,485","91,305",,
(주)미투온,201490,19-Dec,"100,407","51,620","175,120","98,763",,
(주)바른손,18700,10-Mar,"51,913","34,630",,,,
(주)바른손,18700,11-Mar,"72,601","48,690","76,283","48,122",,
(주)바른손,18700,12-Mar,"70,724","43,760","72,026","40,093",,
(주)바른손,18700,13-Mar,"58,293","31,692","60,227","29,181",,
(주)바른손,18700,14-Mar,"54,206","29,024","55,216","25,151",,
(주)바른손,18700,15-Mar,"25,693","9,146","26,672","8,259",,
(주)바른손,18700,16-Mar,"28,014","20,786","29,041","18,766",,
(주)바른손,18700,17-Mar,"40,475","37,867","40,851","36,300",,
(주)바른손,18700,18-Mar,"38,500","35,862","41,829","30,869",,
(주)바른손,18700,19-Mar,"37,155","34,122","39,244","27,009",,
(주)바른손이앤에이,35620,10-Dec,"27,159","18,789","29,517","19,581",,
(주)바른손이앤에이,35620,11-Dec,"34,358","22,889","34,607","21,528",,
(주)바른손이앤에이,35620,12-Dec,"38,597","29,949","41,503","31,587",,
(주)바른손이앤에이,35620,13-Dec,"44,090","27,662","43,722","26,051",,
(주)바른손이앤에이,35620,14-Dec,"36,408","23,628","34,440","20,709",,
(주)바른손이앤에이,35620,15-Dec,"47,499","29,799","47,833","29,528",,
(주)바른손이앤에이,35620,16-Dec,"76,120","56,636","68,782","45,237",,
(주)바른손이앤에이,35620,17-Dec,"58,623","43,022","72,074","37,294",,
(주)바른손이앤에이,35620,18-Dec,"111,897","99,020","113,995","90,731",,
(주)바른손이앤에이,35620,19-Dec,"106,761","84,908","103,169","70,998",,
(주)바른전자,64520,10-Dec,"120,284","45,274","120,109","45,045",,
(주)바른전자,64520,11-Dec,"111,470","26,060","110,932","25,471",,
(주)바른전자,64520,12-Dec,"90,931","19,473","90,478","18,997",,
(주)바른전자,64520,13-Dec,"100,508","22,090","100,528","22,046",,
(주)바른전자,64520,14-Dec,"106,061","31,805",,,,
(주)바른전자,64520,15-Dec,"120,857","56,981","122,404","57,014",,
(주)바른전자,64520,16-Dec,"122,910","64,732","124,804","64,590",,
(주)바른전자,64520,17-Dec,"92,952","41,682","95,255","41,655",,
(주)바른전자,64520,18-Dec,"77,219","14,989","78,019","15,208",,
(주)바른전자,64520,19-Dec,"76,732","38,082","76,832","38,021",,
(주)바이넥스,53030,10-Dec,"86,866","54,206",,,,
(주)바이넥스,53030,11-Dec,"98,339","68,599","100,681","70,583",,
(주)바이넥스,53030,12-Dec,"136,834","89,486","143,801","91,897",,
(주)바이넥스,53030,13-Dec,"122,594","98,913","122,268","97,447",,
(주)바이넥스,53030,14-Dec,"128,677","111,094",,,,
(주)바이넥스,53030,15-Dec,"176,115","144,144",,,,
(주)바이넥스,53030,16-Dec,"173,319","140,597","177,100","141,775",,
(주)바이넥스,53030,17-Dec,"164,894","130,229","167,774","133,090",,
(주)바이넥스,53030,18-Dec,"187,689","149,545","190,423","152,268",,
(주)바이넥스,53030,19-Dec,"202,622","161,292","202,782","161,379",,
(주)바이브컴퍼니,301300,16-Dec,,,,,,
(주)바이브컴퍼니,301300,17-Dec,,,,,,
(주)바이브컴퍼니,301300,18-Dec,"31,844","15,439",,,,
(주)바이브컴퍼니,301300,19-Dec,"31,453","14,912",,,,
(주)바이오니아,64550,10-Dec,"65,686","42,238","65,767","42,412",,
(주)바이오니아,64550,11-Dec,"72,557","40,049","70,634","37,840",,
(주)바이오니아,64550,12-Dec,"71,433","35,351","68,132","31,423",,
(주)바이오니아,64550,13-Dec,"70,196","30,591","69,934","29,537",,
(주)바이오니아,64550,14-Dec,"67,268","30,977","67,360","30,202",,
(주)바이오니아,64550,15-Dec,"71,640","35,153","71,985","34,531",,
(주)바이오니아,64550,16-Dec,"63,510","26,926","63,710","26,115",,
(주)바이오니아,64550,17-Dec,"58,706","27,969","58,695","27,146",,
(주)바이오니아,64550,18-Dec,"69,333","39,126","70,807","39,037",,
(주)바이오니아,64550,19-Dec,"74,981","26,838","82,100","31,619",,
(주)바이오다인,314930,14-Dec,,,,,,
(주)바이오다인,314930,15-Dec,,,,,,
(주)바이오다인,314930,18-Dec,"12,915",422,,,,
(주)바이오다인,314930,19-Dec,"23,251","6,576",,,,
(주)바이오로그디바이스,208710,14-Dec,,,,,,
(주)바이오로그디바이스,208710,15-Dec,"30,841","20,192","42,362","28,851",,
(주)바이오로그디바이스,208710,16-Dec,"36,982","23,150","52,641","36,618",,
(주)바이오로그디바이스,208710,17-Dec,"44,573","26,428","63,923","41,936",,
(주)바이오로그디바이스,208710,18-Dec,"53,535","24,634","76,554","46,059",,
(주)바이오로그디바이스,208710,19-Dec,"53,107","26,774","88,919","56,133",,
(주)바이오솔루션,86820,10-Dec,,,,,,
(주)바이오솔루션,86820,13-Dec,"6,261","4,761",,,,
(주)바이오솔루션,86820,14-Dec,"8,644","2,248",,,,
(주)바이오솔루션,86820,15-Dec,"9,800","7,404",,,,
(주)바이오솔루션,86820,16-Dec,"8,821","6,122",,,,
(주)바이오솔루션,86820,17-Dec,"7,378","4,417",,,,
(주)바이오솔루션,86820,18-Dec,"52,865","49,063",,,,
(주)바이오솔루션,86820,19-Dec,"51,807","48,097",,,,
(주)바이오스마트,38460,10-Dec,"48,441","28,610","62,988","30,158",,
(주)바이오스마트,38460,11-Dec,"58,411","34,735","69,039","35,231",,
(주)바이오스마트,38460,12-Dec,"62,828","37,456","69,023","38,333",,
(주)바이오스마트,38460,13-Dec,"65,523","46,270","72,125","46,542",,
(주)바이오스마트,38460,14-Dec,"58,839","47,531","67,761","50,458",,
(주)바이오스마트,38460,15-Dec,"63,767","53,622","74,576","57,283",,
(주)바이오스마트,38460,16-Dec,"85,148","55,081","112,165","57,346",,
(주)바이오스마트,38460,17-Dec,"88,807","62,720","112,735","63,550",,
(주)바이오스마트,38460,18-Dec,"96,526","77,576","141,383","82,603",,
(주)바이오스마트,38460,19-Dec,"119,972","102,008","183,544","106,003",,
(주)바이오에프디엔씨,251120,16-Dec,"10,912","6,739",,,,
(주)바이오에프디엔씨,251120,19-Dec,"15,291","9,963",,,,
(주)바이오톡스텍,86040,10-Dec,"44,836","14,967","44,836","14,967",,
(주)바이오톡스텍,86040,11-Dec,"42,867","20,171","44,194","21,741",,
(주)바이오톡스텍,86040,12-Dec,"43,832","24,786","44,681","25,926",,
(주)바이오톡스텍,86040,13-Dec,"45,844","24,904","46,294","25,600",,
(주)바이오톡스텍,86040,14-Dec,"48,328","27,488","47,836","26,683",,
(주)바이오톡스텍,86040,15-Dec,"45,488","23,992","45,379","23,584",,
(주)바이오톡스텍,86040,16-Dec,"47,902","25,645","48,007","25,562",,
(주)바이오톡스텍,86040,17-Dec,"53,934","27,657","59,771","31,241",,
(주)바이오톡스텍,86040,18-Dec,"57,912","32,302","63,136","35,749",,
(주)바이오톡스텍,86040,19-Dec,"60,585","31,484","60,176","31,195",,
(주)바텍,43150,10-Dec,"159,129","81,097","165,790","80,547",,
(주)바텍,43150,11-Dec,"155,109","80,011","171,127","74,709",,
(주)바텍,43150,12-Dec,"159,632","80,374","199,976","86,719",,
(주)바텍,43150,13-Dec,"156,256","81,420","227,689","104,721",,
(주)바텍,43150,14-Dec,"165,746","91,234","239,958","113,025",,
(주)바텍,43150,15-Dec,"187,063","101,200","270,205","134,002",,
(주)바텍,43150,16-Dec,"221,495","118,174","390,173","257,043",,
(주)바텍,43150,17-Dec,"320,605","210,753","321,482","198,611",,
(주)바텍,43150,18-Dec,"341,481","234,745","349,615","223,694",,
(주)바텍,43150,19-Dec,"362,906","265,395","386,987","253,761",,
(주)박셀바이오,323990,19-Dec,"10,036","9,071",,,,
(주)방림,3610,10-Sep,"264,178","179,243","287,976","179,243",,
(주)방림,3610,11-Sep,"290,251","180,154","314,840","178,722",,
(주)방림,3610,12-Sep,"255,099","186,952","277,851","169,458",,
(주)방림,3610,13-Sep,"262,767","191,305","280,836","171,319",,
(주)방림,3610,14-Sep,"242,099","193,044","261,029","173,037",,
(주)방림,3610,15-Sep,"240,919","197,562","259,201","178,671",,
(주)방림,3610,16-Sep,"221,886","182,501","249,501","182,501",,
(주)방림,3610,17-Sep,"230,735","184,831","252,621","184,831",,
(주)방림,3610,18-Sep,"224,924","185,694","247,665","186,692",,
(주)방림,3610,19-Sep,"222,587","189,357","236,859","189,820",,
(주)배럴,267790,16-Dec,"13,958","8,535",,,,
(주)배럴,267790,17-Dec,"18,039","12,637",,,,
(주)배럴,267790,18-Dec,"41,848","38,937","41,380","38,455",,
(주)배럴,267790,19-Dec,"59,690","47,533","58,348","45,778",,
(주)백금티앤에이,46310,10-Dec,"62,138","30,440","73,293","34,881",,
(주)백금티앤에이,46310,11-Dec,"65,157","28,948","73,132","32,800",,
(주)백금티앤에이,46310,12-Dec,"61,308","26,822","77,533","33,793",,
(주)백금티앤에이,46310,13-Dec,"60,079","23,591","72,868","27,996",,
(주)백금티앤에이,46310,14-Dec,"61,802","27,719","74,504","30,650",,
(주)백금티앤에이,46310,15-Dec,"57,638","33,269","55,412","23,106",,
(주)백금티앤에이,46310,16-Dec,"59,970","33,071","64,970","30,140",,
(주)백금티앤에이,46310,17-Dec,"67,782","35,527","74,533","35,367",,
(주)백금티앤에이,46310,18-Dec,"67,437","42,263","77,050","44,556",,
(주)백금티앤에이,46310,19-Dec,"61,445","38,590","93,349","52,630",,
(주)백산,35150,10-Dec,"158,019","65,279","167,096","68,173",,
(주)백산,35150,11-Dec,"144,983","78,227","153,278","83,368",,
(주)백산,35150,12-Dec,"151,758","86,334","158,972","90,798",,
(주)백산,35150,13-Dec,"150,979","91,582","152,570","95,444",,
(주)백산,35150,14-Dec,"160,548","87,245","163,002","92,029",,
(주)백산,35150,15-Dec,"163,432","97,750","170,612","103,604",,
(주)백산,35150,16-Dec,"171,173","115,373","186,773","123,057",,
(주)백산,35150,17-Dec,"186,914","125,462","191,847","125,041",,
(주)백산,35150,18-Dec,"240,815","134,569","294,733","138,090",,
(주)백산,35150,19-Dec,"264,592","151,688","330,589","142,234",,
(주)버킷스튜디오,66410,10-Dec,"40,512","23,676",,,,
(주)버킷스튜디오,66410,11-Dec,"25,943","19,840",,,,
(주)버킷스튜디오,66410,12-Dec,"29,661","25,076",,,,
(주)버킷스튜디오,66410,13-Dec,"24,739","21,270",,,,
(주)버킷스튜디오,66410,14-Dec,"33,367","29,781",,,,
(주)버킷스튜디오,66410,15-Dec,"33,236","30,693",,,,
(주)버킷스튜디오,66410,16-Dec,"23,751","20,752",,,,
(주)버킷스튜디오,66410,17-Dec,"24,445","21,407",,,,
(주)버킷스튜디오,66410,18-Dec,"34,550","15,720",,,,
(주)버킷스튜디오,66410,19-Dec,"54,000","41,225",,,,
(주)베노홀딩스,206400,14-Dec,,,,,,
(주)베노홀딩스,206400,15-Dec,"25,116","22,512","25,457","22,484",,
(주)베노홀딩스,206400,16-Dec,"20,378","17,686","20,238","16,998",,
(주)베노홀딩스,206400,17-Dec,"19,636","16,179","17,769","13,457",,
(주)베노홀딩스,206400,18-Dec,"24,109","7,359","24,783","6,985",,
(주)베노홀딩스,206400,19-Dec,"44,520","34,204","44,249","33,839",,
(주)베셀,177350,10-Dec,,,,,,
(주)베셀,177350,11-Dec,,,,,,
(주)베셀,177350,12-Dec,,,,,,
(주)베셀,177350,13-Dec,"37,954","7,307","38,047","7,321",,
(주)베셀,177350,14-Dec,"47,022","13,374","47,195","13,410",,
(주)베셀,177350,15-Dec,"66,991","37,539","67,259","37,615",,
(주)베셀,177350,16-Dec,"76,100","42,302","76,211","42,383",,
(주)베셀,177350,17-Dec,"96,845","45,160","97,669","45,268",,
(주)베셀,177350,18-Dec,"84,811","30,172","85,246","30,542",,
(주)베셀,177350,19-Dec,"79,392","19,136","86,241","19,497",,
(주)베스파,299910,18-Dec,"113,003","92,012","112,067","90,623",,
(주)베스파,299910,19-Dec,"111,946","94,867","106,207","84,420",,
(주)벽산,7210,10-Dec,"289,313","153,756","327,436","162,170",,
(주)벽산,7210,11-Dec,"285,723","153,109","339,289","162,207",,
(주)벽산,7210,12-Dec,"283,594","163,027","322,986","169,865",,
(주)벽산,7210,13-Dec,"301,784","173,884","398,398","227,307",,
(주)벽산,7210,14-Dec,"304,531","187,234","399,993","243,220",,
(주)벽산,7210,15-Dec,"328,230","206,314","429,504","267,367",,
(주)벽산,7210,16-Dec,"354,440","218,503","458,399","280,264",,
(주)벽산,7210,17-Dec,"343,106","224,721","451,650","291,835",,
(주)벽산,7210,18-Dec,"370,360","233,157","474,554","295,700",,
(주)벽산,7210,19-Dec,"356,233","222,400","462,714","291,541",,
(주)보광산업,225530,10-Dec,,,,,,
(주)보광산업,225530,11-Dec,,,,,,
(주)보광산업,225530,12-Dec,,,,,,
(주)보광산업,225530,13-Dec,"47,303","7,200",,,,
(주)보광산업,225530,14-Dec,"46,430","19,243",,,,
(주)보광산업,225530,15-Dec,"84,809","43,908",,,,
(주)보광산업,225530,16-Dec,"87,769","54,471",,,,
(주)보광산업,225530,17-Dec,"90,402","58,527",,,,
(주)보광산업,225530,18-Dec,"92,461","57,600",,,,
(주)보광산업,225530,19-Dec,"100,571","67,746",,,,
(주)보라티알,250000,15-Dec,"26,887","5,668",,,,
(주)보라티알,250000,16-Dec,"27,088","15,428",,,,
(주)보라티알,250000,17-Dec,"60,564","46,951","60,853","47,232",,
(주)보라티알,250000,18-Dec,"56,780","50,526","58,124","51,058",,
(주)보라티알,250000,19-Dec,"84,921","54,382","86,622","55,221",,
(주)보락,2760,10-Dec,"46,628","36,880",,,,
(주)보락,2760,11-Dec,"46,456","36,861",,,,
(주)보락,2760,12-Dec,"49,422","38,521",,,,
(주)보락,2760,13-Dec,"49,688","39,251",,,,
(주)보락,2760,14-Dec,"51,497","41,134",,,,
(주)보락,2760,15-Dec,"49,529","40,010",,,,
(주)보락,2760,16-Dec,"53,140","42,749",,,,
(주)보락,2760,17-Dec,"51,828","43,219",,,,
(주)보락,2760,18-Dec,"53,313","43,761",,,,
(주)보락,2760,19-Dec,"55,617","43,947",,,,
(주)보령,3850,10-Dec,"245,855","136,409",,,,
(주)보령,3850,11-Dec,"262,386","137,970",,,,
(주)보령,3850,12-Dec,"273,006","145,793",,,,
(주)보령,3850,13-Dec,"267,560","159,980",,,,
(주)보령,3850,14-Dec,"282,409","177,356",,,,
(주)보령,3850,15-Dec,"330,928","195,940",,,,
(주)보령,3850,16-Dec,"397,901","195,349",,,,
(주)보령,3850,17-Dec,"401,221","248,365","402,516","249,654",,
(주)보령,3850,18-Dec,"451,317","257,408","450,018","256,103",,
(주)보령,3850,19-Dec,"511,050","286,381","507,629","282,954",,
(주)본느,226340,15-Dec,,,,,,
(주)본느,226340,16-Dec,,,,,,
(주)본느,226340,17-Dec,,,,,,
(주)본느,226340,18-Dec,"31,692","24,482","34,336","24,804",,
