,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자산(*)(IFRS)(천원)(연결),자본(*)(IFRS)(천원)(연결),자본율(연결),자본율
4743,(주)한국팩키지,37230,17-Dec,"53,835","41,718","53,835","41,718",77.49,77.49
4744,(주)한국팩키지,37230,18-Dec,"52,897","42,778","52,897","42,778",80.87,80.87
4745,(주)한국팩키지,37230,19-Dec,"70,585","39,779","70,585","39,779",56.36,56.36
4746,(주)한국화장품제조,3350,10-Dec,"48,395","40,363",,,83.4,0
4747,(주)한국화장품제조,3350,11-Dec,"43,612","33,954","43,612","33,954",77.85,77.85
4748,(주)한국화장품제조,3350,12-Dec,"37,743","27,665","37,743","27,665",73.3,73.3
4749,(주)한국화장품제조,3350,13-Dec,"40,396","25,446","40,396","25,446",62.99,62.99
4750,(주)한국화장품제조,3350,14-Dec,"46,884","33,135","46,884","33,135",70.67,70.67
4751,(주)한국화장품제조,3350,15-Dec,"50,201","34,737","50,201","34,737",69.2,69.2
4752,(주)한국화장품제조,3350,16-Dec,"66,626","44,010","66,626","44,010",66.06,66.06
4753,(주)한국화장품제조,3350,17-Dec,"69,856","47,498","69,856","47,498",67.99,67.99
4754,(주)한국화장품제조,3350,18-Dec,"71,774","50,285","71,774","50,285",70.06,70.06
4755,(주)한국화장품제조,3350,19-Dec,"84,183","48,027","84,183","48,027",57.05,57.05
4756,(주)한글과컴퓨터,30520,10-Dec,"114,484","101,827","110,628","97,127",88.94,124378.96
4757,(주)한네트,52600,10-Dec,"43,812","35,201",,,80.35,0
4758,(주)한농화성,11500,10-Dec,"108,923","60,405",,,55.46,0
4759,(주)한독,2390,10-Dec,"395,966","269,778","395,991","269,778",68.13,581214.82
4760,(주)한라,14790,10-Dec,"1,907,906","528,918","2,188,709","745,379",27.72,7895082.1
4761,(주)한라,14790,11-Dec,"2,276,544","494,985","2,827,317","716,934",25.36,25.36
4762,(주)한라,14790,12-Dec,"2,326,060","352,696","3,149,695","677,144",21.5,21.5
4763,(주)한라,14790,13-Dec,"1,904,679","283,124","2,623,391","605,067",23.06,23.06
4764,(주)한라,14790,14-Dec,"1,514,164","330,725","2,084,760","447,823",21.48,21.48
4765,(주)한라,14790,15-Dec,"1,467,983","285,423","2,285,445","323,262",14.14,14.14
4766,(주)한라,14790,16-Dec,"1,172,033","319,175","2,073,883","351,787",16.96,16.96
4767,(주)한라,14790,17-Dec,"1,117,966","368,100","2,214,102","392,631",17.73,17.73
4768,(주)한라,14790,18-Dec,"1,144,647","321,711","1,793,753","265,660",14.81,14.81
4769,(주)한라,14790,19-Dec,"1,178,167","307,166","1,588,187","261,070",16.44,16.44
4770,(주)한라홀딩스,60980,10-Dec,"1,897,858","1,112,047","2,535,967","1,239,577",58.59,4327969.28
4771,(주)한미글로벌건축사사무소,53690,10-Dec,"76,714","47,140","90,661","46,678",61.45,147538.56
4772,(주)한빛소프트,47080,10-Dec,"71,866","28,724","76,839","29,934",39.97,192247.3
4773,(주)한빛소프트,47080,11-Dec,"46,734","12,793","53,946","15,554",28.83,28.83
4774,(주)한빛소프트,47080,12-Dec,"41,190","17,008","43,675","18,942",43.37,43.37
4775,(주)한빛소프트,47080,13-Dec,"34,235","16,931","34,747","17,609",50.68,50.68
4776,(주)한빛소프트,47080,14-Dec,"29,688","18,595","29,509","18,287",61.97,61.97
4777,(주)한빛소프트,47080,15-Dec,"42,984","20,685","40,796","17,462",42.8,42.8
4778,(주)한빛소프트,47080,16-Dec,"38,488","20,621","39,772","20,357",51.18,51.18
4779,(주)한빛소프트,47080,17-Dec,"36,795","23,207","36,387","21,527",59.16,59.16
4780,(주)한빛소프트,47080,18-Dec,"41,180","20,121","43,790","12,243",27.96,27.96
4781,(주)한빛소프트,47080,19-Dec,"40,001","15,231","43,119","16,292",37.78,37.78
4782,(주)한샘,9240,10-Dec,"308,503","179,217","317,179","177,491",58.09,545989.91
4783,(주)한섬,20000,10-Dec,"615,857","539,812","706,708","624,620",87.65,806264.16
4784,(주)한솔케미칼,14680,10-Dec,"252,156","141,158","261,764","142,578",55.98,467599.17
4785,(주)한솔홈데코,25750,10-Dec,"217,592","92,310","216,160","90,422",42.42,509529.7
4786,(주)한익스프레스,14130,10-Dec,"72,596","24,291","72,418","24,102",33.46,216428.19
4787,(주)한일진공,123840,10-Dec,,,,,#DIV/0!,#DIV/0!
4788,(주)한일진공,123840,11-Dec,"22,700,018","21,021,291","22,700,018","21,021,291",92.6,92.6
4789,(주)한일진공,123840,12-Dec,"23,234,465","21,480,122","23,234,465","21,480,122",92.45,92.45
4790,(주)한일진공,123840,13-Dec,"59,638","45,094","59,554","45,015",75.59,75.59
4791,(주)한일진공,123840,14-Dec,"51,654","44,009","51,510","43,857",85.14,85.14
4792,(주)한일진공,123840,15-Dec,"59,717","51,530","59,530","51,339",86.24,86.24
4793,(주)한일진공,123840,16-Dec,"108,027","71,561","109,851","70,814",64.46,64.46
4794,(주)한일진공,123840,17-Dec,"158,461","109,903","161,579","103,379",63.98,63.98
4795,(주)한일진공,123840,18-Dec,"156,037","135,375","158,534","129,155",81.47,81.47
4796,(주)한일진공,123840,19-Dec,"115,940","100,258","122,792","97,960",79.78,79.78
4797,(주)한진,2320,10-Dec,"1,883,570","936,574","1,989,580","948,957",49.72,4001299.63
4798,(주)한진,2320,11-Dec,"1,706,461","764,236","1,793,122","767,166",42.78,42.78
4799,(주)한진,2320,12-Dec,"1,755,866","769,789","1,858,651","767,275",41.28,41.28
4800,(주)한진,2320,13-Dec,"1,704,060","700,466","1,807,382","704,091",38.96,38.96
4801,(주)한진,2320,14-Dec,"1,904,062","792,485","1,955,921","785,879",40.18,40.18
4802,(주)한진,2320,15-Dec,"1,747,514","724,100","2,503,677","734,491",29.34,29.34
4803,(주)한진,2320,16-Dec,"1,842,278","811,437","2,537,558","770,264",30.35,30.35
4804,(주)한진,2320,17-Dec,"1,921,772","833,313","2,453,810","869,223",35.42,35.42
4805,(주)한진,2320,18-Dec,"2,149,512","1,041,358","2,661,425","1,067,128",40.1,40.1
4806,(주)한진,2320,19-Dec,"2,474,898","1,034,950","3,548,369","1,053,899",29.7,29.7
4807,(주)한진중공업홀딩스,3480,10-Dec,"1,069,523","1,047,394","1,815,166","1,224,519",97.93,1853516.24
4808,(주)한진중공업홀딩스,3480,11-Dec,"1,064,136","1,045,992","1,980,735","1,301,275",65.7,65.7
4809,(주)한진중공업홀딩스,3480,12-Dec,"1,063,579","1,049,091","2,315,289","1,285,456",55.52,55.52
4810,(주)한진중공업홀딩스,3480,13-Dec,"1,066,350","1,053,705","2,531,518","1,189,242",46.98,46.98
4811,(주)한진중공업홀딩스,3480,14-Dec,"1,124,296","1,058,878","2,722,203","1,107,308",40.68,40.68
4812,(주)한진중공업홀딩스,3480,15-Dec,"880,781","813,869","2,646,968","998,293",37.71,37.71
4813,(주)한진중공업홀딩스,3480,16-Dec,"437,757","397,128","2,109,958","488,416",23.15,23.15
4814,(주)한진중공업홀딩스,3480,17-Dec,"426,045","410,181","1,918,648","428,977",22.36,22.36
4815,(주)한진중공업홀딩스,3480,18-Dec,"423,068","335,709","1,873,603","367,046",19.59,19.59
4816,(주)한진중공업홀딩스,3480,19-Dec,"358,978","287,377","1,860,663","360,475",19.37,19.37
4817,(주)한창,5110,10-Dec,"39,823","27,087","39,823","27,087",68.02,58547.32
4818,(주)한창,5110,11-Dec,"31,144","20,863","32,875","20,400",62.05,62.05
4819,(주)한창,5110,12-Dec,"31,432","23,545","34,879","21,414",61.4,61.4
4820,(주)한창,5110,13-Dec,"31,212","23,989","37,694","22,297",59.15,59.15
4821,(주)한창,5110,14-Dec,"37,380","25,915","44,038","24,370",55.34,55.34
4822,(주)한창,5110,15-Dec,"46,165","42,811","67,607","33,981",50.26,50.26
4823,(주)한창,5110,16-Dec,"44,894","40,380","82,275","38,683",47.02,47.02
4824,(주)한창,5110,17-Dec,"44,975","34,970","103,883","40,965",39.43,39.43
4825,(주)한창,5110,18-Dec,"35,720","25,651","106,234","32,620",30.71,30.71
4826,(주)한창,5110,19-Dec,"28,511","19,199","91,848","26,739",29.11,29.11
4827,(주)한창바이오텍,43090,10-Dec,"42,928","21,377","42,296","20,708",49.8,84936.27
4828,(주)한창바이오텍,43090,11-Dec,"37,774","15,210","37,962","15,325",40.37,40.37
4829,(주)한창바이오텍,43090,12-Dec,"23,133","8,996","23,375","9,231",39.49,39.49
4830,(주)한창바이오텍,43090,13-Dec,"20,293","9,352","20,327","9,383",46.16,46.16
4831,(주)한창바이오텍,43090,14-Dec,"22,276","9,307","22,245","9,273",41.69,41.69
4832,(주)한창바이오텍,43090,15-Dec,"22,943","8,606","22,943","8,606",37.51,37.51
4833,(주)한창바이오텍,43090,16-Dec,"19,643","9,811","19,643","9,811",49.95,49.95
4834,(주)한창바이오텍,43090,17-Dec,"29,035","17,256","29,035","17,256",59.43,59.43
4835,(주)한창바이오텍,43090,18-Dec,"24,818","18,163","24,818","18,163",73.18,73.18
4836,(주)한창바이오텍,43090,19-Dec,"28,350","21,978","28,350","21,978",77.52,77.52
4837,(주)한창제지,9460,10-Dec,"136,253","42,535",,,31.22,0
4838,(주)한컴라이프케어,372910,10-Dec,,,,,#DIV/0!,#DIV/0!
4839,(주)한컴위드,54920,10-Dec,"66,576","33,652","65,597","32,468",50.55,129774.93
4840,(주)한컴위드,54920,11-Dec,"54,787","46,012","57,385","48,498",84.51,84.51
4841,(주)한컴위드,54920,12-Dec,"85,921","46,268","90,325","50,540",55.95,55.95
4842,(주)한컴위드,54920,13-Dec,"89,895","54,516","89,895","54,516",60.64,60.64
4843,(주)한컴위드,54920,14-Dec,"90,884","53,329","90,884","53,329",58.68,58.68
4844,(주)한컴위드,54920,15-Dec,"85,759","48,480","85,759","48,480",56.53,56.53
4845,(주)한컴위드,54920,16-Dec,"81,450","50,172","81,450","50,172",61.6,61.6
4846,(주)한컴위드,54920,17-Dec,"87,202","53,194","87,202","53,194",61,61
4847,(주)한컴위드,54920,18-Dec,"92,793","60,153","93,077","60,429",64.92,64.92
4848,(주)한컴위드,54920,19-Dec,"170,224","123,747","174,213","126,203",72.44,72.44
4849,(주)한탑,2680,10-Dec,"122,645","47,621","123,624","47,742",38.83,318386.12
4850,(주)한탑,2680,11-Dec,"138,064","48,420","139,319","48,079",34.51,34.51
4851,(주)한탑,2680,12-Dec,"150,513","51,478","153,792","51,627",33.57,33.57
4852,(주)한탑,2680,13-Dec,"127,151","48,682","128,352","47,785",37.23,37.23
4853,(주)한탑,2680,14-Dec,"132,047","48,561","134,981","48,315",35.79,35.79
4854,(주)한탑,2680,15-Dec,"124,972","46,733","129,476","46,585",35.98,35.98
4855,(주)한탑,2680,16-Dec,"118,199","47,578","122,419","47,435",38.75,38.75
4856,(주)한탑,2680,17-Dec,"116,973","46,500","122,886","46,012",37.44,37.44
4857,(주)한탑,2680,18-Dec,"130,630","42,909","137,149","42,659",31.1,31.1
4858,(주)한탑,2680,19-Dec,"125,834","37,503","129,107","35,889",27.8,27.8
4859,(주)한화,880,10-Dec,"6,044,104","2,565,007","14,624,386","5,106,166",42.44,34460455.63
4860,(주)해성티피씨,59270,10-Dec,,,,,#DIV/0!,#DIV/0!
4861,(주)핸디소프트,220180,10-Dec,,,,,#DIV/0!,#DIV/0!
4862,(주)핸디소프트,220180,16-Dec,"50,257","34,632","51,722","36,121",69.84,69.84
4863,(주)핸디소프트,220180,17-Dec,"67,783","32,690","67,833","32,167",47.42,47.42
4864,(주)핸디소프트,220180,18-Dec,"54,641","29,939","54,749","29,408",53.71,53.71
4865,(주)핸디소프트,220180,19-Dec,"65,910","55,585","65,955","55,648",84.37,84.37
4866,(주)헥토파이낸셜,234340,10-Dec,,,,,#DIV/0!,#DIV/0!
4867,(주)헬릭스미스,84990,10-Dec,"69,597","52,713","69,600","52,716",75.74,91892.91
4868,(주)헬릭스미스,84990,11-Dec,"60,127","49,773","60,136","49,781",82.78,82.78
4869,(주)헬릭스미스,84990,12-Dec,"67,980","64,440","67,992","64,452",94.79,94.79
4870,(주)헬릭스미스,84990,13-Dec,"69,610","66,954","69,625","66,968",96.18,96.18
4871,(주)헬릭스미스,84990,14-Dec,"70,369","67,064","70,369","67,064",95.3,95.3
4872,(주)헬릭스미스,84990,15-Dec,"70,610","67,197","70,610","67,197",95.17,95.17
4873,(주)헬릭스미스,84990,16-Dec,"227,540","220,432","227,540","220,432",96.88,96.88
4874,(주)헬릭스미스,84990,17-Dec,"179,383","164,455","179,383","164,455",91.68,91.68
4875,(주)헬릭스미스,84990,18-Dec,"269,313","136,994","284,236","137,995",48.55,48.55
4876,(주)헬릭스미스,84990,19-Dec,"353,302","198,687","371,439","199,066",53.59,53.59
4877,(주)현대공업,170030,10-Dec,,,,,#DIV/0!,#DIV/0!
4878,(주)현대그린푸드,5440,10-Dec,"1,217,859","1,009,911","1,426,327","1,103,448",82.93,1720018.07
4879,(주)현대리바트,79430,10-Dec,"317,411","185,512","321,265","183,117",58.45,549684.36
4880,(주)현대미포조선,10620,10-Dec,"7,391,385","4,074,324","9,577,174","4,322,793",55.12,17374312.95
4881,(주)현대미포조선,10620,11-Dec,"5,520,989","3,211,870","7,824,564","3,408,581",43.56,43.56
4882,(주)현대미포조선,10620,12-Dec,"5,032,466","3,194,430","7,722,829","3,392,745",43.93,43.93
4883,(주)현대미포조선,10620,13-Dec,"5,502,458","3,149,315","10,227,698","3,241,038",31.69,31.69
4884,(주)현대미포조선,10620,14-Dec,"4,987,681","1,811,654","10,063,720","1,926,598",19.14,19.14
4885,(주)현대미포조선,10620,15-Dec,"4,621,284","1,689,226","9,438,011","1,796,807",19.04,19.04
4886,(주)현대미포조선,10620,16-Dec,"4,708,980","2,161,107","9,226,317","2,258,389",24.48,24.48
4887,(주)현대미포조선,10620,17-Dec,"3,758,030","2,225,100","8,319,439","2,339,141",28.12,28.12
4888,(주)현대미포조선,10620,18-Dec,"3,524,888","2,303,661","3,463,734","2,317,174",66.9,66.9
4889,(주)현대미포조선,10620,19-Dec,"3,392,555","2,321,314","3,380,628","2,353,961",69.63,69.63
4890,(주)현대바이오랜드,52260,10-Dec,"101,660","82,930","101,706","82,852",81.58,124676.62
4891,(주)현대백화점,69960,10-Dec,"2,922,452","1,865,393","3,916,638","2,446,953",63.83,6136072.43
4892,(주)현대에버다임,41440,10-Dec,"173,139","76,282","173,339","76,659",44.06,393431.49
4893,(주)현대이지웰,90850,10-Dec,,,,,#DIV/0!,#DIV/0!
4894,(주)현대퓨처넷,126560,10-Dec,"434,688","337,827","570,142","392,493",77.72,733611.84
4895,(주)현대홈쇼핑,57050,10-Dec,"926,720","705,076","955,016","732,151",76.08,1255229.83
4896,(주)협진,138360,10-Dec,"18,490","12,274",,,66.38,0
4897,(주)협진,138360,13-Dec,"38,565","35,999","38,565","35,999",93.35,93.35
4898,(주)협진,138360,14-Dec,"44,488","39,066","44,857","39,191",87.37,87.37
4899,(주)협진,138360,15-Dec,"43,383","39,798","44,577","40,358",90.54,90.54
4900,(주)협진,138360,16-Dec,"45,279","38,342","46,222","38,163",82.56,82.56
4901,(주)협진,138360,17-Dec,"49,600","33,349","50,706","34,041",67.13,67.13
4902,(주)협진,138360,18-Dec,"66,558","42,588","66,741","42,552",63.76,63.76
4903,(주)협진,138360,19-Dec,"50,458","43,309","50,465","43,308",85.82,85.82
4904,(주)형지아이앤씨,11080,10-Dec,"51,660","30,935",,,59.88,0
4905,(주)형지아이앤씨,11080,11-Dec,"47,019","24,186","47,019","24,186",51.44,51.44
4906,(주)형지아이앤씨,11080,12-Dec,"38,200","14,702","38,200","14,702",38.49,38.49
4907,(주)형지아이앤씨,11080,13-Dec,"52,992","28,102","52,992","28,102",53.03,53.03
4908,(주)형지아이앤씨,11080,14-Dec,"96,871","43,057","97,653","42,948",43.98,43.98
4909,(주)형지아이앤씨,11080,15-Dec,"111,738","50,460","110,029","48,586",44.16,44.16
4910,(주)형지아이앤씨,11080,16-Dec,"109,091","54,216","107,521","52,531",48.86,48.86
4911,(주)형지아이앤씨,11080,17-Dec,"75,935","26,573","75,970","26,547",34.94,34.94
4912,(주)형지아이앤씨,11080,18-Dec,"68,095","20,909","68,095","20,909",30.71,30.71
4913,(주)형지아이앤씨,11080,19-Dec,"63,722","22,630","63,722","22,630",35.51,35.51
4914,(주)혜인,3010,10-Dec,"186,072","113,895","193,150","111,268",61.21,315552.1
4915,(주)혜인,3010,11-Dec,"194,624","115,640","199,424","111,663",55.99,55.99
4916,(주)혜인,3010,12-Dec,"241,533","104,546","249,948","104,717",41.9,41.9
4917,(주)혜인,3010,13-Dec,"216,756","99,509","228,890","96,053",41.96,41.96
4918,(주)혜인,3010,14-Dec,"242,402","99,206","257,110","96,339",37.47,37.47
4919,(주)혜인,3010,15-Dec,"223,444","90,680","236,640","91,253",38.56,38.56
4920,(주)혜인,3010,16-Dec,"227,871","91,062","234,552","91,308",38.93,38.93
4921,(주)혜인,3010,17-Dec,"223,416","94,303","227,953","92,304",40.49,40.49
4922,(주)혜인,3010,18-Dec,"224,624","93,508","228,402","91,661",40.13,40.13
4923,(주)혜인,3010,19-Dec,"217,628","99,171","218,340","95,545",43.76,43.76
4924,(주)호텔신라,8770,10-Dec,"1,179,142","566,852","1,186,959","570,073",48.07,2469062.84
4925,(주)홈센타홀딩스,60560,10-Dec,"89,737","69,217","95,424","71,459",77.13,123713.3
4926,(주)홈센타홀딩스,60560,11-Dec,"106,486","80,969","114,246","82,485",72.2,72.2
4927,(주)홈센타홀딩스,60560,12-Dec,"125,476","87,580","138,438","86,923",62.79,62.79
4928,(주)홈센타홀딩스,60560,13-Dec,"123,992","86,566","139,097","86,756",62.37,62.37
4929,(주)홈센타홀딩스,60560,14-Dec,"124,783","99,686","138,292","99,651",72.06,72.06
4930,(주)홈센타홀딩스,60560,15-Dec,"128,823","102,375","145,260","104,083",71.65,71.65
4931,(주)홈센타홀딩스,60560,16-Dec,"248,041","154,354","387,265","219,463",56.67,56.67
4932,(주)홈센타홀딩스,60560,17-Dec,"221,820","112,326","358,130","165,592",46.24,46.24
4933,(주)홈센타홀딩스,60560,18-Dec,"178,995","77,338","323,877","137,946",42.59,42.59
4934,(주)홈센타홀딩스,60560,19-Dec,"170,219","73,099","328,954","142,261",43.25,43.25
4935,(주)홈캐스트,64240,10-Dec,"96,217","56,040","95,549","52,569",58.24,164051.36
4936,(주)홈캐스트,64240,11-Dec,"98,278","66,807","100,615","65,181",64.78,64.78
4937,(주)홈캐스트,64240,12-Dec,"73,727","59,513","72,618","56,847",78.28,78.28
4938,(주)홈캐스트,64240,13-Dec,"67,072","40,271","67,343","39,999",59.4,59.4
4939,(주)홈캐스트,64240,14-Dec,"112,178","70,799","114,415","70,629",61.73,61.73
4940,(주)홈캐스트,64240,15-Dec,"125,329","102,617","123,030","100,082",81.35,81.35
4941,(주)홈캐스트,64240,16-Dec,"151,891","120,095","145,814","114,018",78.19,78.19
4942,(주)홈캐스트,64240,17-Dec,"110,524","95,785","110,200","95,461",86.63,86.63
4943,(주)홈캐스트,64240,18-Dec,"87,401","76,254","117,340","97,110",82.76,82.76
4944,(주)홈캐스트,64240,19-Dec,"74,829","70,228","96,544","86,960",90.07,90.07
4945,(주)화승인더스트리,6060,10-Dec,"269,815","131,312","453,978","141,277",48.67,932817.06
4946,(주)화승코퍼레이션,13520,10-Dec,"522,017","216,959","903,089","225,499",41.56,2172888.94
4947,(주)화신,10690,10-Dec,"349,909","255,264","760,666","332,426",72.95,1042700.42
4948,(주)화신,10690,11-Dec,"435,936","299,493","887,893","363,228",40.91,40.91
4949,(주)화신,10690,12-Dec,"436,715","320,662","853,596","366,446",42.93,42.93
4950,(주)화신,10690,13-Dec,"522,989","357,798","781,631","334,583",42.81,42.81
4951,(주)화신,10690,14-Dec,"664,072","424,620","927,527","377,620",40.71,40.71
4952,(주)화신,10690,15-Dec,"649,628","442,233","900,500","363,356",40.35,40.35
4953,(주)화신,10690,16-Dec,"685,107","440,038","964,142","393,845",40.85,40.85
4954,(주)화신,10690,17-Dec,"575,545","404,085","846,408","352,742",41.68,41.68
4955,(주)화신,10690,18-Dec,"626,194","351,546","828,226","293,181",35.4,35.4
4956,(주)화신,10690,19-Dec,"611,471","345,961","808,403","299,727",37.08,37.08
4957,(주)화신정공,126640,10-Dec,,,,,#DIV/0!,#DIV/0!
4958,(주)화인베스틸,133820,10-Dec,"230,600","36,731",,,15.93,0
4959,(주)황금에스티,32560,10-Dec,"214,762","141,351","251,452","150,043",65.82,382044.23
4960,(주)효성,4800,10-Dec,"7,661,869","2,843,047","12,310,014","3,118,372",37.11,33174870.01
4961,(주)후성,93370,10-Dec,"238,280","110,968","243,792","112,953",46.57,523491.08
4962,(주)후성,93370,11-Dec,"304,326","125,587","308,040","127,977",41.55,41.55
4963,(주)후성,93370,12-Dec,"291,019","148,103","321,753","160,414",49.86,49.86
4964,(주)후성,93370,13-Dec,"254,726","120,534","290,138","131,991",45.49,45.49
4965,(주)후성,93370,14-Dec,"196,140","50,941","231,980","61,372",26.46,26.46
4966,(주)후성,93370,15-Dec,"232,930","86,956","261,388","97,994",37.49,37.49
