,회사명,회계년도,거래소코드,매출원가율
617,대호특수강,13-Dec,21040,1.00 
618,대호특수강,14-Dec,21040,1.00 
619,대호특수강,15-Dec,21040,1.00 
620,대호특수강,16-Dec,21040,1.00 
621,대호특수강,17-Dec,21040,1.00 
622,대호특수강,18-Dec,21040,1.00 
623,대호특수강,19-Dec,21040,1.00 
624,더 미동,13-Dec,161570,0.83 
625,더 미동,14-Dec,161570,0.84 
626,더 미동,15-Dec,161570,0.89 
627,더 미동,16-Dec,161570,0.96 
628,더 미동,17-Dec,161570,0.91 
629,더 미동,18-Dec,161570,0.94 
630,더 미동,19-Dec,161570,0.95 
631,더블유아이,11-Dec,73570,0.93 
632,더블유아이,12-Dec,73570,1.21 
633,더블유아이,13-Dec,73570,0.96 
634,더블유아이,14-Dec,73570,1.00 
635,더블유아이,15-Dec,73570,1.00 
636,더블유아이,16-Dec,73570,1.15 
637,더블유아이,17-Dec,73570,0.89 
638,더블유아이,18-Dec,73570,0.53 
639,더블유아이,19-Dec,73570,1.00 
640,덕성,11-Dec,4830,0.91 
641,덕성,12-Dec,4830,0.86 
642,덕성,13-Dec,4830,0.84 
643,덕성,14-Dec,4830,0.86 
644,덕성,15-Dec,4830,0.88 
645,덕성,16-Dec,4830,0.87 
646,덕성,17-Dec,4830,0.88 
647,덕성,18-Dec,4830,0.91 
648,덕성,19-Dec,4830,0.86 
649,덕신하우징,14-Dec,90410,1.00 
650,덕신하우징,15-Dec,90410,0.84 
651,덕신하우징,16-Dec,90410,0.96 
652,덕신하우징,17-Dec,90410,0.84 
653,덕신하우징,18-Dec,90410,0.83 
654,덕신하우징,19-Dec,90410,0.88 
655,데이타솔루션,17-Dec,263800,1.00 
656,데이타솔루션,18-Dec,263800,1.00 
657,데이타솔루션,19-Dec,263800,1.00 
658,덱스터스튜디오,15-Dec,206560,0.66 
659,덱스터스튜디오,16-Dec,206560,0.68 
660,덱스터스튜디오,17-Dec,206560,1.41 
661,덱스터스튜디오,18-Dec,206560,0.72 
662,덱스터스튜디오,19-Dec,206560,0.00 
663,도화엔지니어링,11-Dec,2150,1.00 
664,도화엔지니어링,12-Dec,2150,1.00 
665,도화엔지니어링,13-Dec,2150,1.00 
666,도화엔지니어링,14-Dec,2150,1.00 
667,도화엔지니어링,15-Dec,2150,1.00 
668,도화엔지니어링,16-Dec,2150,1.00 
669,도화엔지니어링,17-Dec,2150,0.96 
670,도화엔지니어링,18-Dec,2150,0.96 
671,도화엔지니어링,19-Dec,2150,0.95 
672,동국알앤에스,11-Dec,75970,0.85 
673,동국알앤에스,12-Dec,75970,0.83 
674,동국알앤에스,13-Dec,75970,0.85 
675,동국알앤에스,14-Dec,75970,0.84 
676,동국알앤에스,15-Dec,75970,0.85 
677,동국알앤에스,16-Dec,75970,0.84 
678,동국알앤에스,17-Dec,75970,0.82 
679,동국알앤에스,18-Dec,75970,0.82 
680,동국알앤에스,19-Dec,75970,0.83 
681,동국에스엔씨,11-Dec,100130,0.91 
682,동국에스엔씨,12-Dec,100130,0.88 
683,동국에스엔씨,13-Dec,100130,0.89 
684,동국에스엔씨,14-Dec,100130,0.90 
685,동국에스엔씨,15-Dec,100130,0.89 
686,동국에스엔씨,16-Dec,100130,0.86 
687,동국에스엔씨,17-Dec,100130,0.90 
688,동국에스엔씨,18-Dec,100130,0.95 
689,동국에스엔씨,19-Dec,100130,0.88 
690,동방,11-Dec,4140,0.90 
691,동방,12-Dec,4140,0.90 
692,동방,13-Dec,4140,0.93 
693,동방,14-Dec,4140,0.93 
694,동방,15-Dec,4140,0.89 
695,동방,16-Dec,4140,0.84 
696,동방,17-Dec,4140,0.88 
697,동방,18-Dec,4140,0.89 
698,동방,19-Dec,4140,0.89 
699,동방선기,11-Dec,99410,0.80 
700,동방선기,12-Dec,99410,0.81 
701,동방선기,13-Dec,99410,0.92 
702,동방선기,14-Dec,99410,0.92 
703,동방선기,15-Dec,99410,0.87 
704,동방선기,16-Dec,99410,0.86 
705,동방선기,17-Dec,99410,1.00 
706,동방선기,18-Dec,99410,1.00 
707,동방선기,19-Dec,99410,1.00 
708,동성케미컬,11-Dec,102260,0.87 
709,동성케미컬,12-Dec,102260,0.84 
710,동성케미컬,13-Dec,102260,0.86 
711,동성케미컬,14-Dec,102260,0.85 
712,동성케미컬,15-Dec,102260,0.82 
713,동성케미컬,16-Dec,102260,0.82 
714,동성케미컬,17-Dec,102260,0.89 
715,동성케미컬,18-Dec,102260,0.88 
716,동성케미컬,19-Dec,102260,0.83 
717,동성화인텍,11-Dec,33500,1.00 
718,동성화인텍,12-Dec,33500,1.00 
719,동성화인텍,13-Dec,33500,1.00 
720,동성화인텍,14-Dec,33500,1.00 
721,동성화인텍,15-Dec,33500,0.88 
722,동성화인텍,16-Dec,33500,0.87 
723,동성화인텍,17-Dec,33500,1.01 
724,동성화인텍,18-Dec,33500,0.93 
725,동성화인텍,19-Dec,33500,0.80 
726,동양,11-Dec,1520,0.87 
727,동양,12-Dec,1520,0.81 
728,동양,13-Dec,1520,0.79 
729,동양,14-Dec,1520,0.86 
730,동양,15-Dec,1520,0.82 
731,동양,16-Dec,1520,0.88 
732,동양,17-Dec,1520,0.88 
733,동양,18-Dec,1520,0.89 
734,동양,19-Dec,1520,0.91 
735,동양고속,11-Dec,84670,0.86 
736,동양고속,12-Dec,84670,0.83 
737,동양고속,13-Dec,84670,0.84 
738,동양고속,14-Dec,84670,0.79 
739,동양고속,15-Dec,84670,0.81 
740,동양고속,16-Dec,84670,0.80 
741,동양고속,17-Dec,84670,0.85 
742,동양고속,18-Dec,84670,0.89 
743,동양고속,19-Dec,84670,0.86 
744,동양에스텍,11-Dec,60380,0.94 
745,동양에스텍,12-Dec,60380,0.95 
746,동양에스텍,13-Dec,60380,0.94 
747,동양에스텍,14-Dec,60380,0.95 
748,동양에스텍,15-Dec,60380,0.93 
749,동양에스텍,16-Dec,60380,0.92 
750,동양에스텍,17-Dec,60380,0.94 
751,동양에스텍,18-Dec,60380,0.94 
752,동양에스텍,19-Dec,60380,0.94 
753,동우팜투테이블,11-Dec,88910,1.00 
754,동우팜투테이블,12-Dec,88910,1.00 
755,동우팜투테이블,13-Dec,88910,1.00 
756,동우팜투테이블,14-Dec,88910,1.00 
757,동우팜투테이블,15-Dec,88910,1.00 
758,동우팜투테이블,16-Dec,88910,1.00 
759,동우팜투테이블,17-Dec,88910,1.00 
760,동우팜투테이블,18-Dec,88910,1.00 
761,동우팜투테이블,19-Dec,88910,0.92 
762,동운아나텍,15-Dec,94170,1.00 
763,동운아나텍,16-Dec,94170,1.00 
764,동운아나텍,17-Dec,94170,1.00 
765,동운아나텍,18-Dec,94170,1.00 
766,동운아나텍,19-Dec,94170,1.00 
767,동일기연,11-Dec,32960,0.62 
768,동일기연,12-Dec,32960,0.63 
769,동일기연,13-Dec,32960,0.65 
770,동일기연,14-Dec,32960,0.63 
771,동일기연,15-Dec,32960,0.58 
772,동일기연,16-Dec,32960,0.59 
773,동일기연,17-Dec,32960,0.58 
774,동일기연,18-Dec,32960,0.67 
775,동일기연,19-Dec,32960,0.62 
776,두산,11-Dec,150,0.73 
777,두산,12-Dec,150,0.78 
778,두산,13-Dec,150,0.83 
779,두산,14-Dec,150,0.83 
780,두산,15-Dec,150,0.84 
781,두산,16-Dec,150,0.82 
782,두산,17-Dec,150,0.82 
783,두산,18-Dec,150,0.82 
784,두산,19-Dec,150,0.83 
785,두산테스나,13-Dec,131970,1.00 
786,두산테스나,14-Dec,131970,1.00 
787,두산테스나,15-Dec,131970,1.00 
788,두산테스나,16-Dec,131970,1.00 
789,두산테스나,17-Dec,131970,1.00 
790,두산테스나,18-Dec,131970,1.00 
791,두산테스나,19-Dec,131970,1.00 
792,듀오백,11-Dec,73190,0.65 
793,듀오백,12-Dec,73190,0.68 
794,듀오백,13-Dec,73190,0.66 
795,듀오백,14-Dec,73190,0.70 
796,듀오백,15-Dec,73190,0.74 
797,듀오백,16-Dec,73190,0.75 
798,듀오백,17-Dec,73190,0.71 
799,듀오백,18-Dec,73190,0.77 
800,듀오백,19-Dec,73190,0.74 
801,드래곤플라이,11-Dec,30350,0.10 
802,드래곤플라이,12-Dec,30350,0.09 
803,드래곤플라이,13-Dec,30350,0.01 
804,드래곤플라이,14-Dec,30350,0.87 
805,드래곤플라이,15-Dec,30350,0.77 
806,드래곤플라이,16-Dec,30350,0.86 
807,드래곤플라이,17-Dec,30350,1.00 
808,드래곤플라이,18-Dec,30350,1.00 
809,드래곤플라이,19-Dec,30350,1.71 
810,드림어스컴퍼니,11-Dec,60570,0.93 
811,드림어스컴퍼니,12-Dec,60570,0.83 
812,드림어스컴퍼니,13-Dec,60570,0.77 
813,드림어스컴퍼니,14-Dec,60570,0.65 
814,드림어스컴퍼니,15-Dec,60570,0.61 
815,드림어스컴퍼니,16-Dec,60570,0.73 
816,드림어스컴퍼니,17-Dec,60570,0.78 
817,드림어스컴퍼니,18-Dec,60570,0.76 
818,드림어스컴퍼니,19-Dec,60570,0.84 
819,디비아이엔씨,11-Dec,12030,0.90 
820,디비아이엔씨,12-Dec,12030,0.89 
821,디비아이엔씨,13-Dec,12030,0.89 
822,디비아이엔씨,14-Dec,12030,0.88 
823,디비아이엔씨,15-Dec,12030,0.89 
824,디비아이엔씨,16-Dec,12030,0.86 
825,디비아이엔씨,17-Dec,12030,0.88 
826,디비아이엔씨,18-Dec,12030,0.85 
827,디비아이엔씨,19-Dec,12030,0.76 
828,디아이,11-Dec,3160,0.78 
829,디아이,12-Dec,3160,0.74 
830,디아이,13-Dec,3160,0.71 
831,디아이,14-Dec,3160,0.73 
832,디아이,15-Dec,3160,0.72 
833,디아이,16-Dec,3160,0.66 
834,디아이,17-Dec,3160,0.68 
835,디아이,18-Dec,3160,0.69 
836,디아이,19-Dec,3160,0.70 
837,디아이씨,11-Dec,92200,0.86 
838,디아이씨,12-Dec,92200,0.89 
839,디아이씨,13-Dec,92200,0.88 
840,디아이씨,14-Dec,92200,0.88 
841,디아이씨,15-Dec,92200,0.86 
842,디아이씨,16-Dec,92200,0.86 
843,디아이씨,17-Dec,92200,0.88 
844,디아이씨,18-Dec,92200,0.89 
845,디아이씨,19-Dec,92200,0.98 
846,디아크,11-Dec,78590,1.00 
847,디아크,12-Dec,78590,1.00 
848,디아크,13-Dec,78590,1.00 
849,디아크,14-Dec,78590,1.00 
850,디아크,15-Dec,78590,1.00 
851,디아크,16-Dec,78590,1.00 
852,디아크,17-Dec,78590,1.00 
853,디아크,18-Dec,78590,0.79 
854,디아크,19-Dec,78590,0.81 
855,디에스앤엘,13-Dec,141020,0.83 
856,디에스앤엘,14-Dec,141020,0.88 
857,디에스앤엘,15-Dec,141020,0.94 
858,디에스앤엘,16-Dec,141020,0.89 
859,디에스앤엘,17-Dec,141020,0.86 
860,디에스앤엘,18-Dec,141020,0.81 
861,디에스앤엘,19-Dec,141020,0.89 
862,디에스케이,11-Dec,109740,0.81 
863,디에스케이,12-Dec,109740,0.93 
864,디에스케이,13-Dec,109740,0.86 
865,디에스케이,14-Dec,109740,0.84 
866,디에스케이,15-Dec,109740,0.77 
867,디에스케이,16-Dec,109740,0.71 
868,디에스케이,17-Dec,109740,0.80 
869,디에스케이,18-Dec,109740,0.74 
870,디에스케이,19-Dec,109740,0.75 
871,디에이테크놀로지,14-Dec,196490,0.81 
872,디에이테크놀로지,15-Dec,196490,0.89 
873,디에이테크놀로지,16-Dec,196490,0.89 
874,디에이테크놀로지,17-Dec,196490,0.89 
875,디에이테크놀로지,18-Dec,196490,0.86 
876,디에이테크놀로지,19-Dec,196490,0.86 
877,디에이피,11-Dec,66900,1.00 
878,디에이피,12-Dec,66900,1.00 
879,디에이피,13-Dec,66900,1.00 
880,디에이피,14-Dec,66900,1.00 
881,디에이피,15-Dec,66900,1.00 
882,디에이피,16-Dec,66900,1.00 
883,디에이피,17-Dec,66900,1.00 
884,디에이피,18-Dec,66900,1.00 
885,디에이피,19-Dec,66900,1.00 
886,디엔에이링크,11-Dec,127120,1.00 
887,디엔에이링크,12-Dec,127120,1.00 
888,디엔에이링크,13-Dec,127120,1.00 
889,디엔에이링크,14-Dec,127120,1.00 
890,디엔에이링크,15-Dec,127120,1.24 
891,디엔에이링크,16-Dec,127120,0.96 
892,디엔에이링크,17-Dec,127120,0.57 
893,디엔에이링크,18-Dec,127120,0.74 
894,디엔에이링크,19-Dec,127120,0.81 
895,디엔에프,11-Dec,92070,1.00 
896,디엔에프,12-Dec,92070,1.00 
897,디엔에프,13-Dec,92070,1.00 
898,디엔에프,14-Dec,92070,1.00 
899,디엔에프,15-Dec,92070,1.00 
900,디엔에프,16-Dec,92070,1.00 
901,디엔에프,17-Dec,92070,1.00 
902,디엔에프,18-Dec,92070,1.00 
903,디엔에프,19-Dec,92070,1.00 
904,디엠에스,11-Dec,68790,0.77 
905,디엠에스,12-Dec,68790,0.81 
906,디엠에스,13-Dec,68790,0.78 
907,디엠에스,14-Dec,68790,0.78 
908,디엠에스,15-Dec,68790,0.75 
909,디엠에스,16-Dec,68790,0.73 
910,디엠에스,17-Dec,68790,0.77 
911,디엠에스,18-Dec,68790,0.75 
912,디엠에스,19-Dec,68790,0.67 
913,디오,11-Dec,39840,0.41 
914,디오,12-Dec,39840,0.38 
915,디오,13-Dec,39840,0.51 
916,디오,14-Dec,39840,0.47 
917,디오,15-Dec,39840,0.43 
918,디오,16-Dec,39840,0.34 
919,디오,17-Dec,39840,0.31 
920,디오,18-Dec,39840,0.31 
921,디오,19-Dec,39840,0.25 
922,디이엔티,11-Dec,79810,1.00 
923,디이엔티,12-Dec,79810,1.00 
924,디이엔티,13-Dec,79810,1.00 
925,디이엔티,14-Dec,79810,0.97 
926,디이엔티,15-Dec,79810,0.83 
927,디이엔티,16-Dec,79810,0.98 
928,디이엔티,17-Dec,79810,0.92 
929,디이엔티,18-Dec,79810,1.03 
930,디이엔티,19-Dec,79810,0.99 
931,디지아이,11-Dec,43360,1.00 
932,디지아이,12-Dec,43360,1.00 
933,디지아이,13-Dec,43360,1.00 
934,디지아이,14-Dec,43360,0.71 
935,디지아이,15-Dec,43360,1.00 
936,디지아이,16-Dec,43360,1.00 
937,디지아이,17-Dec,43360,1.00 
938,디지아이,18-Dec,43360,1.00 
939,디지아이,19-Dec,43360,1.00 
940,디티앤씨,14-Dec,187220,1.00 
941,디티앤씨,15-Dec,187220,0.60 
942,디티앤씨,16-Dec,187220,0.61 
943,디티앤씨,17-Dec,187220,0.58 
944,디티앤씨,18-Dec,187220,0.58 
945,디티앤씨,19-Dec,187220,0.68 
946,라온테크,15-Dec,232680,0.78 
947,라온테크,16-Dec,232680,0.78 
948,라온테크,17-Dec,232680,0.78 
949,라온테크,18-Dec,232680,1.00 
950,라온테크,19-Dec,232680,1.00 
951,라이트론,11-Dec,69540,0.82 
952,라이트론,12-Dec,69540,0.84 
953,라이트론,13-Dec,69540,0.88 
954,라이트론,14-Dec,69540,0.88 
955,라이트론,15-Dec,69540,0.93 
956,라이트론,16-Dec,69540,0.82 
957,라이트론,17-Dec,69540,0.87 
958,라이트론,18-Dec,69540,0.81 
959,라이트론,19-Dec,69540,0.63 
960,랩지노믹스,14-Dec,84650,1.00 
961,랩지노믹스,15-Dec,84650,1.00 
962,랩지노믹스,16-Dec,84650,1.00 
963,랩지노믹스,17-Dec,84650,1.00 
964,랩지노믹스,18-Dec,84650,1.00 
965,랩지노믹스,19-Dec,84650,1.00 
966,레고켐바이오사이언스,13-Dec,141080,1.00 
967,레고켐바이오사이언스,14-Dec,141080,1.00 
968,레고켐바이오사이언스,15-Dec,141080,0.39 
969,레고켐바이오사이언스,16-Dec,141080,0.75 
970,레고켐바이오사이언스,17-Dec,141080,0.70 
971,레고켐바이오사이언스,18-Dec,141080,0.77 
972,레고켐바이오사이언스,19-Dec,141080,0.39 
973,레드로버,11-Dec,60300,1.00 
974,레드로버,12-Dec,60300,1.00 
975,레드로버,13-Dec,60300,1.00 
976,레드로버,14-Dec,60300,1.00 
977,레드로버,15-Dec,60300,0.87 
978,레드로버,16-Dec,60300,0.77 
979,레드로버,17-Dec,60300,0.98 
980,레드로버,18-Dec,60300,1.85 
981,레드로버,19-Dec,60300,1.13 
982,로보스타,11-Dec,90360,0.82 
983,로보스타,12-Dec,90360,0.87 
984,로보스타,13-Dec,90360,0.85 
985,로보스타,14-Dec,90360,0.83 
986,로보스타,15-Dec,90360,0.80 
987,로보스타,16-Dec,90360,0.82 
988,로보스타,17-Dec,90360,0.85 
989,로보스타,18-Dec,90360,0.89 
990,로보스타,19-Dec,90360,0.92 
991,루멘스,11-Dec,38060,0.84 
992,루멘스,12-Dec,38060,0.80 
993,루멘스,13-Dec,38060,0.79 
994,루멘스,14-Dec,38060,0.83 
995,루멘스,15-Dec,38060,0.85 
996,루멘스,16-Dec,38060,0.83 
997,루멘스,17-Dec,38060,0.86 
998,루멘스,18-Dec,38060,0.91 
999,루멘스,19-Dec,38060,0.96 
1000,루트로닉,11-Dec,85370,0.55 
1001,루트로닉,12-Dec,85370,0.53 
1002,루트로닉,13-Dec,85370,0.54 
1003,루트로닉,14-Dec,85370,0.53 
1004,루트로닉,15-Dec,85370,0.48 
1005,루트로닉,16-Dec,85370,0.44 
1006,루트로닉,17-Dec,85370,0.48 
1007,루트로닉,18-Dec,85370,0.51 
1008,루트로닉,19-Dec,85370,0.49 
1009,룽투코리아,11-Dec,60240,0.15 
1010,룽투코리아,12-Dec,60240,0.14 
1011,룽투코리아,13-Dec,60240,0.16 
1012,룽투코리아,14-Dec,60240,0.18 
1013,룽투코리아,15-Dec,60240,0.24 
1014,룽투코리아,16-Dec,60240,0.25 
1015,룽투코리아,17-Dec,60240,0.39 
1016,룽투코리아,18-Dec,60240,0.35 
1017,룽투코리아,19-Dec,60240,0.35 
1018,리노스,11-Dec,39980,1.00 
1019,리노스,12-Dec,39980,1.00 
1020,리노스,13-Dec,39980,1.00 
1021,리노스,14-Dec,39980,0.56 
1022,리노스,15-Dec,39980,1.00 
1023,리노스,16-Dec,39980,0.57 
1024,리노스,17-Dec,39980,0.59 
1025,리노스,18-Dec,39980,0.55 
1026,리노스,19-Dec,39980,0.64 
1027,리더스코스메틱,11-Dec,16100,1.00 
1028,리더스코스메틱,12-Dec,16100,1.00 
1029,리더스코스메틱,13-Dec,16100,0.76 
1030,리더스코스메틱,14-Dec,16100,0.63 
1031,리더스코스메틱,15-Dec,16100,0.57 
1032,리더스코스메틱,16-Dec,16100,0.63 
1033,리더스코스메틱,17-Dec,16100,0.69 
1034,리더스코스메틱,18-Dec,16100,0.65 
1035,리더스코스메틱,19-Dec,16100,0.71 
1036,리드,15-Dec,197210,0.87 
1037,리드,16-Dec,197210,0.86 
1038,리드,17-Dec,197210,1.02 
1039,리드,18-Dec,197210,0.71 
1040,리드,19-Dec,197210,1.00 
1041,마니커,11-Dec,27740,0.91 
1042,마니커,12-Dec,27740,0.96 
1043,마니커,13-Dec,27740,0.91 
1044,마니커,14-Dec,27740,0.93 
1045,마니커,15-Dec,27740,0.95 
1046,마니커,16-Dec,27740,0.92 
1047,마니커,17-Dec,27740,0.88 
1048,마니커,18-Dec,27740,0.91 
1049,마니커,19-Dec,27740,0.97 
1050,마이크로컨텍솔루션,11-Dec,98120,1.00 
1051,마이크로컨텍솔루션,12-Dec,98120,0.67 
1052,마이크로컨텍솔루션,13-Dec,98120,0.70 
1053,마이크로컨텍솔루션,14-Dec,98120,0.67 
1054,마이크로컨텍솔루션,15-Dec,98120,0.78 
1055,마이크로컨텍솔루션,16-Dec,98120,0.89 
1056,마이크로컨텍솔루션,17-Dec,98120,0.92 
1057,마이크로컨텍솔루션,18-Dec,98120,0.97 
1058,마이크로컨텍솔루션,19-Dec,98120,0.85 
1059,마이크로프랜드,16-Dec,147760,1.00 
1060,마이크로프랜드,17-Dec,147760,1.00 
1061,마이크로프랜드,18-Dec,147760,1.00 
1062,마이크로프랜드,19-Dec,147760,1.00 
1063,마크로젠,11-Dec,38290,0.53 
1064,마크로젠,12-Dec,38290,0.58 
1065,마크로젠,13-Dec,38290,0.56 
1066,마크로젠,14-Dec,38290,0.60 
1067,마크로젠,15-Dec,38290,0.67 
1068,마크로젠,16-Dec,38290,0.67 
1069,마크로젠,17-Dec,38290,0.67 
1070,마크로젠,18-Dec,38290,0.67 
1071,마크로젠,19-Dec,38290,0.68 
1072,매직마이크로,15-Dec,127160,0.88 
1073,매직마이크로,16-Dec,127160,1.00 
1074,매직마이크로,17-Dec,127160,0.96 
1075,매직마이크로,18-Dec,127160,0.86 
1076,매직마이크로,19-Dec,127160,0.89 
1077,메디프론디비티,11-Dec,65650,1.00 
1078,메디프론디비티,12-Dec,65650,1.00 
1079,메디프론디비티,13-Dec,65650,1.00 
1080,메디프론디비티,14-Dec,65650,1.00 
1081,메디프론디비티,15-Dec,65650,1.00 
1082,메디프론디비티,16-Dec,65650,1.00 
1083,메디프론디비티,17-Dec,65650,1.00 
1084,메디프론디비티,18-Dec,65650,1.00 
1085,메디프론디비티,19-Dec,65650,1.00 
1086,메지온,12-Dec,140410,1.00 
1087,메지온,13-Dec,140410,1.00 
1088,메지온,14-Dec,140410,1.00 
1089,메지온,15-Dec,140410,1.00 
1090,메지온,16-Dec,140410,0.43 
1091,메지온,17-Dec,140410,0.84 
1092,메지온,18-Dec,140410,0.83 
1093,메지온,19-Dec,140410,0.84 
1094,메타랩스,11-Dec,90370,0.36 
1095,메타랩스,12-Dec,90370,0.38 
1096,메타랩스,13-Dec,90370,0.36 
1097,메타랩스,14-Dec,90370,0.35 
1098,메타랩스,15-Dec,90370,0.52 
1099,메타랩스,16-Dec,90370,0.64 
1100,메타랩스,17-Dec,90370,0.69 
1101,메타랩스,18-Dec,90370,0.60 
1102,메타랩스,19-Dec,90370,0.67 
1103,메타바이오메드,11-Dec,59210,0.52 
1104,메타바이오메드,12-Dec,59210,0.64 
1105,메타바이오메드,13-Dec,59210,0.70 
1106,메타바이오메드,14-Dec,59210,0.72 
1107,메타바이오메드,15-Dec,59210,0.62 
1108,메타바이오메드,16-Dec,59210,0.64 
1109,메타바이오메드,17-Dec,59210,0.68 
1110,메타바이오메드,18-Dec,59210,0.72 
1111,메타바이오메드,19-Dec,59210,0.56 
1112,멕아이씨에스,15-Dec,58110,1.00 
1113,멕아이씨에스,16-Dec,58110,0.57 
1114,멕아이씨에스,17-Dec,58110,0.59 
1115,멕아이씨에스,18-Dec,58110,0.61 
1116,멕아이씨에스,19-Dec,58110,0.57 
1117,멜파스,11-Dec,96640,1.00 
1118,멜파스,12-Dec,96640,1.00 
1119,멜파스,13-Dec,96640,1.00 
1120,멜파스,14-Dec,96640,1.00 
1121,멜파스,15-Dec,96640,1.00 
1122,멜파스,16-Dec,96640,1.00 
1123,멜파스,17-Dec,96640,1.00 
1124,멜파스,18-Dec,96640,1.00 
1125,멜파스,19-Dec,96640,0.84 
1126,모나리자,11-Dec,12690,1.00 
1127,모나리자,12-Dec,12690,1.00 
1128,모나리자,13-Dec,12690,1.00 
1129,모나리자,14-Dec,12690,1.00 
1130,모나리자,15-Dec,12690,1.00 
1131,모나리자,16-Dec,12690,1.00 
1132,모나리자,17-Dec,12690,1.00 
1133,모나리자,18-Dec,12690,1.00 
1134,모나리자,19-Dec,12690,1.00 
1135,모나미,11-Dec,5360,0.80 
1136,모나미,12-Dec,5360,0.80 
1137,모나미,13-Dec,5360,0.72 
1138,모나미,14-Dec,5360,0.65 
1139,모나미,15-Dec,5360,0.63 
1140,모나미,16-Dec,5360,0.63 
1141,모나미,17-Dec,5360,0.62 
1142,모나미,18-Dec,5360,0.64 
1143,모나미,19-Dec,5360,0.65 
1144,모두투어네트워크,11-Dec,80160,0.00 
1145,모두투어네트워크,12-Dec,80160,0.01 
1146,모두투어네트워크,13-Dec,80160,0.01 
1147,모두투어네트워크,14-Dec,80160,0.02 
1148,모두투어네트워크,15-Dec,80160,0.04 
1149,모두투어네트워크,16-Dec,80160,0.05 
1150,모두투어네트워크,17-Dec,80160,0.04 
1151,모두투어네트워크,18-Dec,80160,0.24 
1152,모두투어네트워크,19-Dec,80160,0.18 
1153,모바일리더,11-Dec,100030,1.00 
1154,모바일리더,12-Dec,100030,0.67 
1155,모바일리더,13-Dec,100030,0.61 
1156,모바일리더,14-Dec,100030,0.67 
1157,모바일리더,15-Dec,100030,0.74 
1158,모바일리더,16-Dec,100030,0.65 
1159,모바일리더,17-Dec,100030,0.61 
1160,모바일리더,18-Dec,100030,0.49 
1161,모바일리더,19-Dec,100030,0.62 
1162,모베이스전자,11-Dec,12860,0.87 
1163,모베이스전자,12-Dec,12860,0.90 
1164,모베이스전자,13-Dec,12860,0.87 
1165,모베이스전자,14-Dec,12860,0.87 
1166,모베이스전자,15-Dec,12860,0.89 
1167,모베이스전자,16-Dec,12860,0.91 
1168,모베이스전자,17-Dec,12860,0.95 
1169,모베이스전자,18-Dec,12860,0.92 
1170,모베이스전자,19-Dec,12860,0.92 
1171,모아텍,11-Dec,33200,0.91 
1172,모아텍,12-Dec,33200,0.91 
1173,모아텍,13-Dec,33200,0.94 
1174,모아텍,14-Dec,33200,0.91 
1175,모아텍,15-Dec,33200,0.88 
1176,모아텍,16-Dec,33200,0.83 
1177,무학,11-Dec,33920,0.55 
1178,무학,12-Dec,33920,0.56 
1179,무학,13-Dec,33920,0.54 
1180,무학,14-Dec,33920,0.52 
1181,무학,15-Dec,33920,0.54 
1182,무학,16-Dec,33920,0.52 
1183,무학,17-Dec,33920,0.55 
1184,무학,18-Dec,33920,0.60 
1185,무학,19-Dec,33920,0.63 
1186,미래아이앤지,11-Dec,7120,0.68 
1187,미래아이앤지,12-Dec,7120,0.74 
1188,미래아이앤지,13-Dec,7120,0.72 
1189,미래아이앤지,14-Dec,7120,0.74 
1190,미래아이앤지,15-Dec,7120,0.64 
1191,미래아이앤지,16-Dec,7120,0.70 
1192,미래아이앤지,17-Dec,7120,0.69 
1193,미래아이앤지,18-Dec,7120,0.76 
