회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
(주)콤텍시스템,31820,12-Dec,160422329,143286539,
(주)콤텍시스템,31820,13-Dec,181677649,164085299,
(주)콤텍시스템,31820,14-Dec,186113130,169547251,
(주)콤텍시스템,31820,15-Dec,146291127,131594584,
(주)콤텍시스템,31820,16-Dec,166860474,148982934,
(주)콤텍시스템,31820,17-Dec,143622951,128443319,
(주)콤텍시스템,31820,18-Dec,,,
(주)콤텍시스템,31820,19-Dec,,,
(주)큐로,15590,10-Dec,209583273,185803918,
(주)큐로,15590,11-Dec,252763353,269614516,
(주)큐로,15590,12-Dec,282943904,248186051,
(주)큐로,15590,13-Dec,239973517,210981482,
(주)큐로,15590,14-Dec,297335288,279122063,
(주)큐로,15590,15-Dec,,,
(주)큐로,15590,16-Dec,,,
(주)큐로,15590,17-Dec,,,
(주)큐로,15590,18-Dec,,,
(주)큐로,15590,19-Dec,147117472,118722116,
(주)큐로컴,40350,10-Dec,11275286,7310703,
(주)큐로컴,40350,11-Dec,9772527,8321851,
(주)큐로컴,40350,12-Dec,8382819,7003419,
(주)큐로컴,40350,13-Dec,22244467,17352906,
(주)큐로컴,40350,14-Dec,21349457,16984397,
(주)큐로컴,40350,15-Dec,22428307,17442783,
(주)큐로컴,40350,16-Dec,18985337,15868423,
(주)큐로컴,40350,17-Dec,12683664,10369841,
(주)큐로컴,40350,18-Dec,13915367,11150075,
(주)큐로컴,40350,19-Dec,15051780,10110060,
(주)큐로홀딩스,51780,10-Dec,10910257,8442978,
(주)큐로홀딩스,51780,11-Dec,13412815,9923314,
(주)큐로홀딩스,51780,12-Dec,16976025,12078151,
(주)큐로홀딩스,51780,13-Dec,15744162,10454901,
(주)큐로홀딩스,51780,14-Dec,13124034,9322569,
(주)큐로홀딩스,51780,15-Dec,14844731,11005749,
(주)큐로홀딩스,51780,16-Dec,14592405,22022353,
(주)큐로홀딩스,51780,17-Dec,15357486,15464869,
(주)큐로홀딩스,51780,18-Dec,25216642,20025570,
(주)큐로홀딩스,51780,19-Dec,25752114,18934234,
(주)큐리언트,115180,16-Dec,,,
(주)큐리언트,115180,17-Dec,,,
(주)큐리언트,115180,18-Dec,,,
(주)큐리언트,115180,19-Dec,,,
(주)큐브엔터테인먼트,182360,13-Dec,,,
(주)큐브엔터테인먼트,182360,14-Dec,,,
(주)큐브엔터테인먼트,182360,15-Dec,22398853,18217066,
(주)큐브엔터테인먼트,182360,16-Dec,19465306,20528044,
(주)큐브엔터테인먼트,182360,17-Dec,24416090,20167957,
(주)큐브엔터테인먼트,182360,18-Dec,34459464,28651322,
(주)큐브엔터테인먼트,182360,19-Dec,29829672,25272601,
(주)큐에스아이,66310,10-Dec,,,
(주)큐에스아이,66310,11-Dec,,,
(주)큐에스아이,66310,12-Dec,26704126,20837099,
(주)큐에스아이,66310,13-Dec,25635539,17935440,
(주)큐에스아이,66310,14-Dec,24217429,16090105,
(주)큐에스아이,66310,15-Dec,25495219,18979980,
(주)큐에스아이,66310,16-Dec,22020600,16339505,
(주)큐에스아이,66310,17-Dec,22628424,16971165,
(주)큐에스아이,66310,18-Dec,18823761,15285439,
(주)큐에스아이,66310,19-Dec,22679509,17165522,
(주)크라운제과,264900,17-Dec,,,
(주)크라운제과,264900,18-Dec,,,
(주)크라운제과,264900,19-Dec,,,
(주)크라운해태홀딩스,5740,10-Dec,1058366874,625774604,
(주)크라운해태홀딩스,5740,11-Dec,1113353731,689270819,
(주)크라운해태홀딩스,5740,12-Dec,1134459198,702637652,
(주)크라운해태홀딩스,5740,13-Dec,1118298354,679637996,
(주)크라운해태홀딩스,5740,14-Dec,1084125414,652586939,
(주)크라운해태홀딩스,5740,15-Dec,1204012618,718278496,
(주)크라운해태홀딩스,5740,16-Dec,1188834513,725748576,
(주)크라운해태홀딩스,5740,17-Dec,1002111628,633198100,
(주)크라운해태홀딩스,5740,18-Dec,1092084364,723003243,
(주)크라운해태홀딩스,5740,19-Dec,1055213955,704250349,
(주)크레버스,96240,10-Dec,106199736,0,
(주)크레버스,96240,11-Dec,103348845,0,
(주)크레버스,96240,12-Dec,112980537,0,
(주)크레버스,96240,13-Dec,125262571,0,
(주)크레버스,96240,14-Dec,130461470,0,
(주)크레버스,96240,15-Dec,135508996,0,
(주)크레버스,96240,16-Dec,138574465,0,
(주)크레버스,96240,17-Dec,147363632,0,
(주)크레버스,96240,18-Dec,152690562,0,
(주)크레버스,96240,19-Dec,174974828,0,
(주)크리스에프앤씨,110790,18-Dec,257887299,87989417,
(주)크리스에프앤씨,110790,19-Dec,259452905,87719164,
(주)크린앤사이언스,45520,10-Dec,39548822,32295660,
(주)크린앤사이언스,45520,11-Dec,44703043,36257415,
(주)크린앤사이언스,45520,12-Dec,47068217,37138716,
(주)크린앤사이언스,45520,13-Dec,54208174,43694749,
(주)크린앤사이언스,45520,14-Dec,56226928,44724786,
(주)크린앤사이언스,45520,15-Dec,59520256,46355200,
(주)크린앤사이언스,45520,16-Dec,59971176,46441247,
(주)크린앤사이언스,45520,17-Dec,77107947,60181545,
(주)크린앤사이언스,45520,18-Dec,95238575,76078731,
(주)크린앤사이언스,45520,19-Dec,118318802,94635290,
(주)클라우드에어,36170,10-Dec,,,
(주)클라우드에어,36170,11-Dec,,,
(주)클라우드에어,36170,12-Dec,65804705,58826364,
(주)클라우드에어,36170,13-Dec,75783205,66882779,
(주)클라우드에어,36170,14-Dec,73979284,70003204,
(주)클라우드에어,36170,15-Dec,20574075,17035362,
(주)클라우드에어,36170,16-Dec,17665255,12523403,
(주)클라우드에어,36170,17-Dec,16593462,11761122,
(주)클라우드에어,36170,18-Dec,14413626,11424745,
(주)클라우드에어,36170,19-Dec,13489259,10619268,
(주)클래시스,214150,15-Dec,,,
(주)클래시스,214150,16-Dec,,,
(주)클래시스,214150,17-Dec,34868166,10699567,
(주)클래시스,214150,18-Dec,47481790,12734178,
(주)클래시스,214150,19-Dec,81133257,17228105,
(주)클리오,237880,16-Dec,193589949,71833342,
(주)클리오,237880,17-Dec,193680144,76044559,
(주)클리오,237880,18-Dec,187378290,81732177,
(주)클리오,237880,19-Dec,250382613,113675085,
(주)키다리스튜디오,20120,10-Dec,,,
(주)키다리스튜디오,20120,11-Dec,,,
(주)키다리스튜디오,20120,12-Dec,,,
(주)키다리스튜디오,20120,13-Dec,,,
(주)키다리스튜디오,20120,14-Dec,22362585,15036345,
(주)키다리스튜디오,20120,15-Dec,28305620,20621836,
(주)키다리스튜디오,20120,16-Dec,,,
(주)키다리스튜디오,20120,17-Dec,14286729,11025628,
(주)키다리스튜디오,20120,18-Dec,,,
(주)키다리스튜디오,20120,19-Dec,26737870,18135357,
(주)키이스트,54780,10-Dec,,,
(주)키이스트,54780,11-Dec,,,
(주)키이스트,54780,12-Dec,33060667,26905223,
(주)키이스트,54780,13-Dec,69465294,64420263,
(주)키이스트,54780,14-Dec,88851356,68975058,
(주)키이스트,54780,15-Dec,106170757,84023151,
(주)키이스트,54780,16-Dec,93247807,78404973,
(주)키이스트,54780,17-Dec,106170053,89067580,
(주)키이스트,54780,18-Dec,103736090,88440894,
(주)키이스트,54780,19-Dec,100245744,85897484,
(주)타이거일렉,219130,15-Dec,26923156,21717618,
(주)타이거일렉,219130,16-Dec,,,
(주)타이거일렉,219130,17-Dec,,,
(주)타이거일렉,219130,18-Dec,,,
(주)타이거일렉,219130,19-Dec,,,
(주)탑엔지니어링,65130,10-Dec,122821502,90018410,
(주)탑엔지니어링,65130,11-Dec,153516747,114547633,
(주)탑엔지니어링,65130,12-Dec,64130411,42748011,
(주)탑엔지니어링,65130,13-Dec,75998674,56567717,
(주)탑엔지니어링,65130,14-Dec,103819901,78873213,
(주)탑엔지니어링,65130,15-Dec,137506883,98723807,
(주)탑엔지니어링,65130,16-Dec,161030823,113176921,
(주)탑엔지니어링,65130,17-Dec,176055995,127845491,
(주)탑엔지니어링,65130,18-Dec,917583139,802720045,
(주)탑엔지니어링,65130,19-Dec,1305900598,1144321240,
(주)탑코미디어,134580,13-Dec,70893414,48891861,
(주)탑코미디어,134580,14-Dec,92581017,69309325,
(주)탑코미디어,134580,15-Dec,107808603,81815113,
(주)탑코미디어,134580,16-Dec,77354544,62511125,
(주)탑코미디어,134580,17-Dec,47048592,39326457,
(주)탑코미디어,134580,18-Dec,44502968,34794352,
(주)탑코미디어,134580,19-Dec,,,
(주)태경비케이,14580,10-Dec,,,
(주)태경비케이,14580,11-Dec,,,
(주)태경비케이,14580,12-Dec,,,
(주)태경비케이,14580,13-Dec,,,
(주)태경비케이,14580,14-Dec,,,
(주)태경비케이,14580,15-Dec,,,
(주)태경비케이,14580,16-Dec,171527282,132264062,
(주)태경비케이,14580,17-Dec,212161978,170085422,
(주)태경비케이,14580,18-Dec,212616333,171173343,
(주)태경비케이,14580,19-Dec,186439233,148403079,
(주)태광,23160,10-Dec,,,
(주)태광,23160,11-Dec,,,
(주)태광,23160,12-Dec,,,
(주)태광,23160,13-Dec,,,
(주)태광,23160,14-Dec,,,
(주)태광,23160,15-Dec,,,
(주)태광,23160,16-Dec,,,
(주)태광,23160,17-Dec,,,
(주)태광,23160,18-Dec,158648382,135810197,
(주)태광,23160,19-Dec,189754435,167589995,
(주)태성,323280,19-Dec,,,
(주)태양,53620,10-Dec,156600819,133878369,
(주)태양,53620,11-Dec,169613205,149896814,
(주)태양,53620,12-Dec,187372286,167971861,
(주)태양,53620,13-Dec,207194713,185179165,
(주)태양,53620,14-Dec,207070717,184540679,
(주)태양,53620,15-Dec,145514369,132479413,
(주)태양,53620,16-Dec,148160527,117093397,
(주)태양,53620,17-Dec,157569823,130836058,
(주)태양,53620,18-Dec,136715540,122794084,
(주)태양,53620,19-Dec,141821714,120387797,
(주)태영건설,9410,10-Dec,1761507289,1499888574,
(주)태영건설,9410,11-Dec,2276265894,2003606919,
(주)태영건설,9410,12-Dec,2281618316,1994025433,
(주)태영건설,9410,13-Dec,2180379230,1910380339,
(주)태영건설,9410,14-Dec,1875043214,1680411158,
(주)태영건설,9410,15-Dec,1883518737,1669407030,
(주)태영건설,9410,16-Dec,2059304924,1791440882,
(주)태영건설,9410,17-Dec,3266415746,2733807582,
(주)태영건설,9410,18-Dec,3850546030,3176304933,
(주)태영건설,9410,19-Dec,3924370755,3264730326,
(주)태웅,44490,10-Dec,,,
(주)태웅,44490,11-Dec,,,
(주)태웅,44490,12-Dec,,,
(주)태웅,44490,13-Dec,,,
(주)태웅,44490,14-Dec,,,
(주)태웅,44490,15-Dec,,,
(주)태웅,44490,16-Dec,,,
(주)태웅,44490,17-Dec,,,
(주)태웅,44490,18-Dec,,,
(주)태웅,44490,19-Dec,,,
(주)태웅로직스,124560,19-Dec,286073126,248018234,
(주)테라젠이텍스,66700,10-Dec,80769569,55671682,
(주)테라젠이텍스,66700,11-Dec,96247357,75497899,
(주)테라젠이텍스,66700,12-Dec,79322908,57533165,
(주)테라젠이텍스,66700,13-Dec,90730510,59339339,
(주)테라젠이텍스,66700,14-Dec,106580791,70465548,
(주)테라젠이텍스,66700,15-Dec,98884314,62730128,
(주)테라젠이텍스,66700,16-Dec,101283309,70183637,
(주)테라젠이텍스,66700,17-Dec,107591869,75090421,
(주)테라젠이텍스,66700,18-Dec,117474508,88831633,
(주)테라젠이텍스,66700,19-Dec,138083445,100369820,
(주)테스,95610,10-Dec,,,
(주)테스,95610,11-Dec,,,
(주)테스,95610,12-Dec,,,
(주)테스,95610,13-Dec,67053692,52530021,
(주)테스,95610,14-Dec,109677283,82593330,
(주)테스,95610,15-Dec,100346778,79497677,
(주)테스,95610,16-Dec,178907934,130822457,
(주)테스,95610,17-Dec,275790382,198373048,
(주)테스,95610,18-Dec,287069351,210784363,
(주)테스,95610,19-Dec,178374964,148908296,
(주)테이팩스,55490,17-Dec,105852233,80695734,
(주)테이팩스,55490,18-Dec,108498548,89017988,
(주)테이팩스,55490,19-Dec,112605437,91890365,
(주)테크윙,89030,11-Dec,,,
(주)테크윙,89030,12-Dec,,,
(주)테크윙,89030,13-Dec,91818794,64056967,
(주)테크윙,89030,14-Dec,112442521,79299991,
(주)테크윙,89030,15-Dec,136031630,90542681,
(주)테크윙,89030,16-Dec,141979322,90464291,
(주)테크윙,89030,17-Dec,222772282,144537670,
(주)테크윙,89030,18-Dec,193710297,129044538,
(주)테크윙,89030,19-Dec,186865006,122565403,
(주)텔레칩스,54450,10-Dec,82429226,50455085,
(주)텔레칩스,54450,11-Dec,,,
(주)텔레칩스,54450,12-Dec,,,
(주)텔레칩스,54450,13-Dec,,,
(주)텔레칩스,54450,14-Dec,,,
(주)텔레칩스,54450,15-Dec,,,
(주)텔레칩스,54450,16-Dec,100969671,57934055,
(주)텔레칩스,54450,17-Dec,122666738,83163112,
(주)텔레칩스,54450,18-Dec,126098776,75751755,
(주)텔레칩스,54450,19-Dec,132195565,73313924,
(주)텔레필드,91440,10-Dec,,,
(주)텔레필드,91440,11-Dec,,,
(주)텔레필드,91440,12-Dec,,,
(주)텔레필드,91440,13-Dec,,,
(주)텔레필드,91440,14-Dec,,,
(주)텔레필드,91440,15-Dec,,,
(주)텔레필드,91440,16-Dec,43098885,33011035,
(주)텔레필드,91440,17-Dec,37433073,24476651,
(주)텔레필드,91440,18-Dec,30225785,28824558,
(주)텔레필드,91440,19-Dec,56538905,38289667,
(주)텔콘알에프제약,200230,14-Dec,58756395,46363194,
(주)텔콘알에프제약,200230,15-Dec,28542711,23960399,
(주)텔콘알에프제약,200230,16-Dec,29840249,26765610,
(주)텔콘알에프제약,200230,17-Dec,41774342,36611463,
(주)텔콘알에프제약,200230,18-Dec,57708456,48198040,
(주)텔콘알에프제약,200230,19-Dec,56590831,41440534,
(주)토니모리,214420,15-Dec,219924760,100820863,
(주)토니모리,214420,16-Dec,233120694,108813598,
(주)토니모리,214420,17-Dec,205732328,82603291,
(주)토니모리,214420,18-Dec,180974833,77532818,
(주)토니모리,214420,19-Dec,172026783,71433495,
(주)토박스코리아,215480,15-Dec,,,
(주)토박스코리아,215480,16-Dec,,,
(주)토박스코리아,215480,17-Dec,,,
(주)토박스코리아,215480,18-Dec,,,
(주)토박스코리아,215480,19-Dec,,,
(주)토비스,51360,10-Dec,203310599,179840026,
(주)토비스,51360,11-Dec,320084132,279136357,
(주)토비스,51360,12-Dec,359367228,323865753,
(주)토비스,51360,13-Dec,481225127,428421859,
(주)토비스,51360,14-Dec,609521052,515929811,
(주)토비스,51360,15-Dec,462830228,382748905,
(주)토비스,51360,16-Dec,454454017,377312812,
(주)토비스,51360,17-Dec,522718329,450493316,
(주)토비스,51360,18-Dec,430178783,352194610,
(주)토비스,51360,19-Dec,418881870,336438891,
(주)토탈소프트뱅크,45340,10-Dec,,,
(주)토탈소프트뱅크,45340,11-Dec,,,
(주)토탈소프트뱅크,45340,12-Dec,,,
(주)토탈소프트뱅크,45340,13-Dec,,,
(주)토탈소프트뱅크,45340,14-Dec,,,
(주)토탈소프트뱅크,45340,15-Dec,,,
(주)토탈소프트뱅크,45340,16-Dec,,,
(주)토탈소프트뱅크,45340,17-Dec,,,
(주)토탈소프트뱅크,45340,18-Dec,,,
(주)토탈소프트뱅크,45340,19-Dec,,,
(주)톱텍,108230,10-Dec,146829505,128268129,
(주)톱텍,108230,11-Dec,,,
(주)톱텍,108230,12-Dec,148319631,125142191,
(주)톱텍,108230,13-Dec,227094225,192581301,
(주)톱텍,108230,14-Dec,164711685,142087814,
(주)톱텍,108230,15-Dec,230553626,197531869,
(주)톱텍,108230,16-Dec,392662456,340280581,
(주)톱텍,108230,17-Dec,1138438650,907370288,
(주)톱텍,108230,18-Dec,308791516,281499726,
(주)톱텍,108230,19-Dec,167160373,146075850,
(주)투비소프트,79970,10-Dec,,,
(주)투비소프트,79970,11-Dec,,,
(주)투비소프트,79970,12-Dec,28815346,12930448,
(주)투비소프트,79970,13-Dec,29101197,11936563,
(주)투비소프트,79970,14-Dec,31509878,12745515,
(주)투비소프트,79970,15-Dec,31922860,13017626,
(주)투비소프트,79970,16-Dec,39181813,20594993,
(주)투비소프트,79970,17-Dec,39454565,23443936,
(주)투비소프트,79970,18-Dec,53924737,36505329,
(주)투비소프트,79970,19-Dec,40782024,23416751,
(주)트루윈,105550,14-Dec,,,
(주)트루윈,105550,15-Dec,,,
(주)트루윈,105550,16-Dec,,,
(주)트루윈,105550,17-Dec,,,
(주)트루윈,105550,18-Dec,,,
(주)트루윈,105550,19-Dec,,,
(주)특수건설,26150,10-Dec,,,
(주)특수건설,26150,11-Dec,,,
(주)특수건설,26150,12-Dec,,,
(주)특수건설,26150,13-Dec,,,
(주)특수건설,26150,14-Dec,,,
(주)특수건설,26150,15-Dec,,,
(주)특수건설,26150,16-Dec,,,
(주)특수건설,26150,17-Dec,131132091,119870278,
(주)특수건설,26150,18-Dec,186200582,174987118,
(주)특수건설,26150,19-Dec,193202917,180634873,
(주)티라유텍,322180,19-Dec,,,
(주)티로보틱스,117730,18-Dec,66524525,50570321,
(주)티로보틱스,117730,19-Dec,51553281,42333098,
(주)티비씨,33830,10-Dec,34169433,21213779,
(주)티비씨,33830,11-Dec,37600065,24183841,
(주)티비씨,33830,12-Dec,36927962,25325419,
(주)티비씨,33830,13-Dec,33499370,22564383,
(주)티비씨,33830,14-Dec,35232833,24409065,
(주)티비씨,33830,15-Dec,41125286,30046586,
(주)티비씨,33830,16-Dec,38827003,28855500,
(주)티비씨,33830,17-Dec,42211580,31007132,
(주)티비씨,33830,18-Dec,40608939,30435982,
(주)티비씨,33830,19-Dec,49281263,36176910,
(주)티비에이치글로벌,84870,10-Dec,389393601,161998705,
(주)티비에이치글로벌,84870,11-Dec,471634836,192722780,
(주)티비에이치글로벌,84870,12-Dec,521060092,209828352,
(주)티비에이치글로벌,84870,13-Dec,555207099,200731085,
(주)티비에이치글로벌,84870,14-Dec,549843829,194886805,
(주)티비에이치글로벌,84870,15-Dec,632110049,218256028,
(주)티비에이치글로벌,84870,16-Dec,722249786,243024512,
(주)티비에이치글로벌,84870,17-Dec,694474511,229465724,
(주)티비에이치글로벌,84870,18-Dec,,,
(주)티비에이치글로벌,84870,19-Dec,,,
(주)티사이언티픽,57680,10-Dec,13468308,10845569,
(주)티사이언티픽,57680,11-Dec,,,
(주)티사이언티픽,57680,12-Dec,,,
(주)티사이언티픽,57680,13-Dec,8662180,8243642,
(주)티사이언티픽,57680,14-Dec,,,
(주)티사이언티픽,57680,15-Dec,37020529,33418017,
(주)티사이언티픽,57680,16-Dec,29775243,28328328,
(주)티사이언티픽,57680,17-Dec,,,
(주)티사이언티픽,57680,18-Dec,,,
(주)티사이언티픽,57680,19-Dec,,,
(주)티씨케이,64760,10-Dec,,,
(주)티씨케이,64760,11-Dec,,,
(주)티씨케이,64760,12-Dec,,,
(주)티씨케이,64760,13-Dec,,,
(주)티씨케이,64760,14-Dec,,,
(주)티씨케이,64760,15-Dec,,,
(주)티씨케이,64760,16-Dec,,,
(주)티씨케이,64760,17-Dec,,,
(주)티씨케이,64760,18-Dec,,,
(주)티씨케이,64760,19-Dec,,,
(주)티앤알바이오팹,246710,18-Dec,,,
(주)티앤알바이오팹,246710,19-Dec,,,
(주)티에스넥스젠,43220,10-Dec,,,
(주)티에스넥스젠,43220,11-Dec,,,
(주)티에스넥스젠,43220,12-Dec,,,
(주)티에스넥스젠,43220,13-Dec,,,
(주)티에스넥스젠,43220,14-Dec,17706854,15383004,
(주)티에스넥스젠,43220,15-Dec,18479203,20292331,
(주)티에스넥스젠,43220,16-Dec,32850567,30254777,
(주)티에스넥스젠,43220,17-Dec,37440454,35728087,
(주)티에스넥스젠,43220,18-Dec,39527527,41812384,
(주)티에스넥스젠,43220,19-Dec,42661536,32007063,
(주)티에스이,131290,11-Dec,132771090,93764683,
(주)티에스이,131290,12-Dec,99437986,79163594,
(주)티에스이,131290,13-Dec,110666845,91669769,
(주)티에스이,131290,14-Dec,145648441,118512747,
(주)티에스이,131290,15-Dec,132224417,111684395,
(주)티에스이,131290,16-Dec,126712203,115310462,
(주)티에스이,131290,17-Dec,185749435,138060076,
(주)티에스이,131290,18-Dec,184431173,139254359,
(주)티에스이,131290,19-Dec,191490314,139360310,
(주)티에스트릴리온,317240,19-Dec,,,
(주)티에이치엔,19180,10-Dec,112501314,100848997,
(주)티에이치엔,19180,11-Dec,146087670,130008136,
(주)티에이치엔,19180,12-Dec,162925090,159140938,
(주)티에이치엔,19180,13-Dec,225496090,219817036,
(주)티에이치엔,19180,14-Dec,229346898,203321476,
(주)티에이치엔,19180,15-Dec,276197806,242087315,
(주)티에이치엔,19180,16-Dec,293815684,253022306,
(주)티에이치엔,19180,17-Dec,312716520,268359924,
(주)티에이치엔,19180,18-Dec,372768605,321795594,
(주)티에이치엔,19180,19-Dec,402190764,342428139,
(주)티엘아이,62860,10-Dec,82619377,54234018,
(주)티엘아이,62860,11-Dec,117886986,93605497,
(주)티엘아이,62860,12-Dec,129817683,102409115,
(주)티엘아이,62860,13-Dec,115998945,99501733,
(주)티엘아이,62860,14-Dec,133379534,101921542,
(주)티엘아이,62860,15-Dec,132750768,105173059,
(주)티엘아이,62860,16-Dec,77429304,55013340,
(주)티엘아이,62860,17-Dec,67241628,49631114,
(주)티엘아이,62860,18-Dec,48492103,45794214,
(주)티엘아이,62860,19-Dec,41981841,31053374,
(주)티움바이오,321550,19-Dec,,,
(주)티웨이항공,91810,18-Dec,731788991,621250146,
(주)티웨이항공,91810,19-Dec,810449906,755366251,
(주)티웨이홀딩스,4870,10-Dec,,,
(주)티웨이홀딩스,4870,11-Dec,,,
(주)티웨이홀딩스,4870,12-Dec,,,
(주)티웨이홀딩스,4870,13-Dec,132566061,113083721,
(주)티웨이홀딩스,4870,14-Dec,236206014,203977456,
(주)티웨이홀딩스,4870,15-Dec,288870360,254242147,
(주)티웨이홀딩스,4870,16-Dec,411870541,358757988,
(주)티웨이홀딩스,4870,17-Dec,612787407,512431345,
(주)티웨이홀딩스,4870,18-Dec,737489328,628822466,
(주)티웨이홀딩스,4870,19-Dec,817530537,764496130,
(주)티케이케미칼,104480,11-Dec,1007351548,940433270,
(주)티케이케미칼,104480,12-Dec,,,
(주)티케이케미칼,104480,13-Dec,,,
(주)티케이케미칼,104480,14-Dec,,,
(주)티케이케미칼,104480,15-Dec,,,
(주)티케이케미칼,104480,16-Dec,,,
(주)티케이케미칼,104480,17-Dec,,,
(주)티케이케미칼,104480,18-Dec,,,
(주)티케이케미칼,104480,19-Dec,620804114,583585001,
(주)티플랙스,81150,10-Dec,104439262,94753084,
(주)티플랙스,81150,11-Dec,138460771,126408765,
(주)티플랙스,81150,12-Dec,121333472,112976850,
(주)티플랙스,81150,13-Dec,109769137,102025726,
(주)티플랙스,81150,14-Dec,102754411,93447459,
(주)티플랙스,81150,15-Dec,93233989,84744508,
(주)티플랙스,81150,16-Dec,,,
(주)티플랙스,81150,17-Dec,,,
(주)티플랙스,81150,18-Dec,,,
(주)티플랙스,81150,19-Dec,,,
(주)티피씨,130740,11-Dec,,,
(주)티피씨,130740,12-Dec,,,
(주)티피씨,130740,13-Dec,,,
(주)티피씨,130740,14-Dec,,,
(주)티피씨,130740,15-Dec,,,
(주)티피씨,130740,16-Dec,54390115,45110705,
(주)티피씨,130740,17-Dec,51592715,44521056,
(주)티피씨,130740,18-Dec,78436414,64237883,
(주)티피씨,130740,19-Dec,84685070,68712385,
(주)티피씨메카트로닉스,48770,10-Jun,,,
(주)티피씨메카트로닉스,48770,11-Jun,85580776,61483627,
(주)티피씨메카트로닉스,48770,12-Jun,76882299,57232268,
(주)티피씨메카트로닉스,48770,13-Jun,79376433,60952201,
(주)티피씨메카트로닉스,48770,14-Dec,78617990,61053940,
(주)티피씨메카트로닉스,48770,15-Dec,86740197,67987711,
(주)티피씨메카트로닉스,48770,16-Dec,92337671,77874385,
(주)티피씨메카트로닉스,48770,17-Dec,101897097,81001649,
(주)티피씨메카트로닉스,48770,18-Dec,104628102,85856135,
(주)티피씨메카트로닉스,48770,19-Dec,101092281,84861701,
(주)파나진,46210,10-Dec,34043055,33106553,
(주)파나진,46210,11-Dec,41453442,38802938,
(주)파나진,46210,12-Dec,,,
(주)파나진,46210,13-Dec,,,
(주)파나진,46210,14-Dec,,,
(주)파나진,46210,15-Dec,,,
(주)파나진,46210,16-Dec,,,
(주)파나진,46210,17-Dec,,,
(주)파나진,46210,18-Dec,,,
(주)파나진,46210,19-Dec,,,
(주)파라다이스,34230,10-Dec,321897615,249380583,
(주)파라다이스,34230,11-Dec,373999219,275205385,
(주)파라다이스,34230,12-Dec,518513911,382913822,
(주)파라다이스,34230,13-Dec,639358241,450556267,
(주)파라다이스,34230,14-Dec,676154687,532082624,
(주)파라다이스,34230,15-Dec,615357061,492742474,
(주)파라다이스,34230,16-Dec,694856269,556420449,
(주)파라다이스,34230,17-Dec,668041930,597720294,
(주)파라다이스,34230,18-Dec,787616484,708978983,
(주)파라다이스,34230,19-Dec,979432909,839893380,
(주)파라텍,33540,10-Dec,91959727,84024745,
(주)파라텍,33540,11-Dec,114115645,102291567,
(주)파라텍,33540,12-Dec,91358660,82328576,
(주)파라텍,33540,13-Dec,108660143,95879336,
(주)파라텍,33540,14-Dec,132087754,118941364,
(주)파라텍,33540,15-Dec,148169203,135799047,
(주)파라텍,33540,16-Dec,226852268,209917635,
(주)파라텍,33540,17-Dec,259716264,238280813,
(주)파라텍,33540,18-Dec,191164238,179892069,
(주)파라텍,33540,19-Dec,126614043,152227892,
(주)파루,43200,10-Dec,22305218,24194426,
(주)파루,43200,11-Dec,20631050,23196887,
(주)파루,43200,12-Dec,38873420,34383293,
(주)파루,43200,13-Dec,37406974,29411150,
(주)파루,43200,14-Dec,57908344,40068232,
(주)파루,43200,15-Dec,126615552,84490560,
(주)파루,43200,16-Dec,105658078,69372681,
(주)파루,43200,17-Dec,28869599,30404859,
(주)파루,43200,18-Dec,36352018,44523776,
(주)파루,43200,19-Dec,53144288,41205160,
(주)파마리서치,214450,15-Dec,,,
(주)파마리서치,214450,16-Dec,45953115,15116236,
(주)파마리서치,214450,17-Dec,54469758,18404890,
(주)파마리서치,214450,18-Dec,64280682,26063677,
(주)파마리서치,214450,19-Dec,83871642,33766129,
(주)파멥신,208340,18-Dec,1975,1697,
(주)파멥신,208340,19-Dec,0,0,
(주)파버나인,177830,14-Dec,,,
(주)파버나인,177830,15-Dec,51726109,50650726,
(주)파버나인,177830,16-Dec,76984704,67345022,
(주)파버나인,177830,17-Dec,106136238,94340991,
(주)파버나인,177830,18-Dec,112395079,97502956,
(주)파버나인,177830,19-Dec,103613096,97132465,
(주)파세코,37070,10-Dec,,,
(주)파세코,37070,11-Dec,,,
(주)파세코,37070,12-Dec,,,
(주)파세코,37070,13-Dec,,,
(주)파세코,37070,14-Dec,,,
(주)파세코,37070,15-Dec,,,
(주)파세코,37070,16-Dec,,,
(주)파세코,37070,17-Dec,,,
(주)파세코,37070,18-Dec,,,
(주)파세코,37070,19-Dec,,,
(주)파수,150900,13-Dec,21358791,8661020,
(주)파수,150900,14-Dec,23124986,8056934,
(주)파수,150900,15-Dec,25287013,11725108,
(주)파수,150900,16-Dec,21443571,13717126,
(주)파수,150900,17-Dec,29288075,11147424,
(주)파수,150900,18-Dec,32243433,11786794,
(주)파수,150900,19-Dec,35364081,17931693,
(주)파워넷,37030,18-Dec,116872861,101368299,
(주)파워넷,37030,19-Dec,128553806,109641343,
(주)파워로직스,47310,10-Dec,418217067,389891841,
(주)파워로직스,47310,11-Dec,495181720,489909545,
(주)파워로직스,47310,12-Dec,511675647,478700055,
(주)파워로직스,47310,13-Dec,535821950,509496920,
(주)파워로직스,47310,14-Dec,552312821,515801330,
(주)파워로직스,47310,15-Dec,581430662,537224364,
