,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율,매출원가율_,매출원가감소율,산업명
6683,(주)지에스글로벌,1250,16-Dec,2553790920,2448211612,0.96,0.96,0,  도매 및 상품 중개업
6684,(주)지에스글로벌,1250,17-Dec,3387389006,3247380624,0.96,0.96,0,  도매 및 상품 중개업
6685,(주)지에스글로벌,1250,18-Dec,4058527569,3919798855,0.97,0.96,1.030927835,  도매 및 상품 중개업
6686,(주)지에스글로벌,1250,19-Dec,3889400298,3741419801,0.96,0.97,-1.041666667,  도매 및 상품 중개업
6687,(주)지에스리테일,7070,11-Dec,3981607805,3135612268,0.79,,,  소매업; 자동차 제외
6688,(주)지에스리테일,7070,12-Dec,4499655629,3506389461,0.78,0.79,-1.282051282,  소매업; 자동차 제외
6689,(주)지에스리테일,7070,13-Dec,4708561836,3647346818,0.77,0.78,-1.298701299,  소매업; 자동차 제외
6690,(주)지에스리테일,7070,14-Dec,4962383688,3886535292,0.78,0.77,1.282051282,  소매업; 자동차 제외
6691,(주)지에스리테일,7070,15-Dec,6273142140,5034118116,0.8,0.78,2.5,  소매업; 자동차 제외
6692,(주)지에스리테일,7070,16-Dec,7402005718,6015117323,0.81,0.8,1.234567901,  소매업; 자동차 제외
6693,(주)지에스리테일,7070,17-Dec,8266567148,6707255114,0.81,0.81,0,  소매업; 자동차 제외
6694,(주)지에스리테일,7070,18-Dec,8691612313,6852864327,0.79,0.81,-2.53164557,  소매업; 자동차 제외
6695,(주)지에스리테일,7070,19-Dec,9006928793,7064845658,0.78,0.79,-1.282051282,  소매업; 자동차 제외
6696,(주)지에스이,53050,11-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6697,(주)지에스이,53050,12-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6698,(주)지에스이,53050,13-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6699,(주)지에스이,53050,14-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6700,(주)지에스이,53050,15-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6701,(주)지에스이,53050,16-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6702,(주)지에스이,53050,17-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6703,(주)지에스이,53050,18-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6704,(주)지에스이,53050,19-Dec,,,,,,"  전기, 가스, 증기 및 공기조절 공급업"
6705,(주)지엔씨에너지,119850,13-Dec,68530176,59553339,0.87,,,  전기장비 제조업
6706,(주)지엔씨에너지,119850,14-Dec,,,,0.87,,  전기장비 제조업
6707,(주)지엔씨에너지,119850,15-Dec,,,,,,  전기장비 제조업
6708,(주)지엔씨에너지,119850,16-Dec,,,,,,  전기장비 제조업
6709,(주)지엔씨에너지,119850,17-Dec,96667918,85505244,0.88,,,  전기장비 제조업
6710,(주)지엔씨에너지,119850,18-Dec,126053839,111709095,0.89,0.88,1.123595506,  전기장비 제조업
6711,(주)지엔씨에너지,119850,19-Dec,168346052,150637864,0.89,0.89,0,  전기장비 제조업
6712,(주)지엔코,65060,11-Dec,123226245,40744767,0.33,0.31,6.060606061,"  의복, 의복 액세서리 및 모피제품 제조업"
6713,(주)지엔코,65060,12-Dec,130981132,46505884,0.36,0.33,8.333333333,"  의복, 의복 액세서리 및 모피제품 제조업"
6714,(주)지엔코,65060,13-Dec,131984780,47565159,0.36,0.36,0,"  의복, 의복 액세서리 및 모피제품 제조업"
6715,(주)지엔코,65060,14-Dec,129496221,49631944,0.38,0.36,5.263157895,"  의복, 의복 액세서리 및 모피제품 제조업"
6716,(주)지엔코,65060,15-Dec,123936747,52842872,0.43,0.38,11.62790698,"  의복, 의복 액세서리 및 모피제품 제조업"
6717,(주)지엔코,65060,16-Dec,121811659,51061130,0.42,0.43,-2.380952381,"  의복, 의복 액세서리 및 모피제품 제조업"
6718,(주)지엔코,65060,17-Dec,143172561,54925791,0.38,0.42,-10.52631579,"  의복, 의복 액세서리 및 모피제품 제조업"
6719,(주)지엔코,65060,18-Dec,146403712,84583497,0.58,0.38,34.48275862,"  의복, 의복 액세서리 및 모피제품 제조업"
6720,(주)지엔코,65060,19-Dec,155909866,77363724,0.5,0.58,-16,"  의복, 의복 액세서리 및 모피제품 제조업"
6721,(주)지투알,35000,11-Dec,324079349,227085936,0.7,0.7,0,  전문 서비스업
6722,(주)지투알,35000,12-Dec,335845836,230427375,0.69,0.7,-1.449275362,  전문 서비스업
6723,(주)지투알,35000,13-Dec,349083885,234973694,0.67,0.69,-2.985074627,  전문 서비스업
6724,(주)지투알,35000,14-Dec,385598133,266008470,0.69,0.67,2.898550725,  전문 서비스업
6725,(주)지투알,35000,15-Dec,479291301,344459641,0.72,0.69,4.166666667,  전문 서비스업
6726,(주)지투알,35000,16-Dec,407958969,263343240,0.65,0.72,-10.76923077,  전문 서비스업
6727,(주)지투알,35000,17-Dec,501300688,346130356,0.69,0.65,5.797101449,  전문 서비스업
6728,(주)지투알,35000,18-Dec,538206688,368411004,0.68,0.69,-1.470588235,  전문 서비스업
6729,(주)지투알,35000,19-Dec,542087211,375247011,0.69,0.68,1.449275362,  전문 서비스업
6730,(주)지티지웰니스,219750,18-Dec,21507391,12398841,0.58,,,"  의료, 정밀, 광학기기 및 시계 제조업"
6731,(주)지티지웰니스,219750,19-Dec,30274164,16053813,0.53,0.58,-9.433962264,"  의료, 정밀, 광학기기 및 시계 제조업"
6732,(주)진도,88790,11-Dec,142695415,74752263,0.52,0.52,0,  도매 및 상품 중개업
6733,(주)진도,88790,12-Dec,160506351,91263737,0.57,0.52,8.771929825,  도매 및 상품 중개업
6734,(주)진도,88790,13-Dec,152597884,90173343,0.59,0.57,3.389830508,  도매 및 상품 중개업
6735,(주)진도,88790,14-Dec,120942207,70211271,0.58,0.59,-1.724137931,  도매 및 상품 중개업
6736,(주)진도,88790,15-Dec,121729207,70837331,0.58,0.58,0,  도매 및 상품 중개업
6737,(주)진도,88790,16-Dec,122963037,68441738,0.56,0.58,-3.571428571,  도매 및 상품 중개업
6738,(주)진도,88790,17-Dec,128260410,70108016,0.55,0.56,-1.818181818,  도매 및 상품 중개업
6739,(주)진도,88790,18-Dec,120088128,66907024,0.56,0.55,1.785714286,  도매 및 상품 중개업
6740,(주)진도,88790,19-Dec,77872969,46974051,0.6,0.56,6.666666667,  도매 및 상품 중개업
6741,(주)진로발효,18120,11-Dec,,,,,,  음료 제조업
6742,(주)진로발효,18120,12-Dec,,,,,,  음료 제조업
6743,(주)진로발효,18120,13-Dec,,,,,,  음료 제조업
6744,(주)진로발효,18120,14-Dec,,,,,,  음료 제조업
6745,(주)진로발효,18120,15-Dec,,,,,,  음료 제조업
6746,(주)진로발효,18120,16-Dec,86807974,62771915,0.72,,,  음료 제조업
6747,(주)진로발효,18120,17-Dec,88458680,65546364,0.74,0.72,2.702702703,  음료 제조업
6748,(주)진로발효,18120,18-Dec,86941312,67053815,0.77,0.74,3.896103896,  음료 제조업
6749,(주)진로발효,18120,19-Dec,88418165,68878272,0.78,0.77,1.282051282,  음료 제조업
6750,(주)진매트릭스,109820,11-Dec,9984407,5604249,0.56,0.02,96.42857143,  연구개발업
6751,(주)진매트릭스,109820,12-Dec,8056984,4827032,0.6,0.56,6.666666667,  연구개발업
6752,(주)진매트릭스,109820,13-Dec,7290677,3830688,0.53,0.6,-13.20754717,  연구개발업
6753,(주)진매트릭스,109820,14-Dec,6676387,3654089,0.55,0.53,3.636363636,  연구개발업
6754,(주)진매트릭스,109820,15-Dec,5315268,2957794,0.56,0.55,1.785714286,  연구개발업
6755,(주)진매트릭스,109820,16-Dec,5079868,3149303,0.62,0.56,9.677419355,  연구개발업
6756,(주)진매트릭스,109820,17-Dec,5189163,3332187,0.64,0.62,3.125,  연구개발업
6757,(주)진매트릭스,109820,18-Dec,4734901,2978997,0.63,0.64,-1.587301587,  연구개발업
6758,(주)진매트릭스,109820,19-Dec,,,,0.63,,  연구개발업
6759,(주)진바이오텍,86060,11-Dec,29055364,23760290,0.82,0.77,6.097560976,  식료품 제조업
6760,(주)진바이오텍,86060,12-Dec,58904010,50414081,0.86,0.82,4.651162791,  식료품 제조업
6761,(주)진바이오텍,86060,13-Dec,55036860,48124746,0.87,0.86,1.149425287,  식료품 제조업
6762,(주)진바이오텍,86060,14-Dec,51589121,43913808,0.85,0.87,-2.352941176,  식료품 제조업
6763,(주)진바이오텍,86060,15-Dec,52256321,44429924,0.85,0.85,0,  식료품 제조업
6764,(주)진바이오텍,86060,16-Dec,55632112,44995067,0.81,0.85,-4.938271605,  식료품 제조업
6765,(주)진바이오텍,86060,17-Dec,55533770,45786364,0.82,0.81,1.219512195,  식료품 제조업
6766,(주)진바이오텍,86060,18-Dec,62809113,48086594,0.77,0.82,-6.493506494,  식료품 제조업
6767,(주)진바이오텍,86060,19-Dec,58244821,48545482,0.83,0.77,7.228915663,  식료품 제조업
6768,(주)진성티이씨,36890,11-Dec,201292433,166543299,0.83,0.84,-1.204819277,  기타 기계 및 장비 제조업
6769,(주)진성티이씨,36890,12-Dec,178357185,151656736,0.85,0.83,2.352941176,  기타 기계 및 장비 제조업
6770,(주)진성티이씨,36890,13-Dec,168183288,144047693,0.86,0.85,1.162790698,  기타 기계 및 장비 제조업
6771,(주)진성티이씨,36890,14-Dec,186368849,154716465,0.83,0.86,-3.614457831,  기타 기계 및 장비 제조업
6772,(주)진성티이씨,36890,15-Dec,177316918,144531291,0.82,0.83,-1.219512195,  기타 기계 및 장비 제조업
6773,(주)진성티이씨,36890,16-Dec,177809619,147694854,0.83,0.82,1.204819277,  기타 기계 및 장비 제조업
6774,(주)진성티이씨,36890,17-Dec,244350833,203734099,0.83,0.83,0,  기타 기계 및 장비 제조업
6775,(주)진성티이씨,36890,18-Dec,354679313,298981087,0.84,0.83,1.19047619,  기타 기계 및 장비 제조업
6776,(주)진성티이씨,36890,19-Dec,355564462,292879171,0.82,0.84,-2.43902439,  기타 기계 및 장비 제조업
6777,(주)진양홀딩스,100250,11-Dec,266247236,223709617,0.84,0.84,0,  전문 서비스업
6778,(주)진양홀딩스,100250,12-Dec,266151094,224375715,0.84,0.84,0,  전문 서비스업
6779,(주)진양홀딩스,100250,13-Dec,266143987,219959523,0.83,0.84,-1.204819277,  전문 서비스업
6780,(주)진양홀딩스,100250,14-Dec,273558038,225080105,0.82,0.83,-1.219512195,  전문 서비스업
6781,(주)진양홀딩스,100250,15-Dec,260895997,210702376,0.81,0.82,-1.234567901,  전문 서비스업
6782,(주)진양홀딩스,100250,16-Dec,259705111,209867792,0.81,0.81,0,  전문 서비스업
6783,(주)진양홀딩스,100250,17-Dec,265225266,223095605,0.84,0.81,3.571428571,  전문 서비스업
6784,(주)진양홀딩스,100250,18-Dec,241827150,209087616,0.86,0.84,2.325581395,  전문 서비스업
6785,(주)진양홀딩스,100250,19-Dec,225284561,189380604,0.84,0.86,-2.380952381,  전문 서비스업
6786,(주)진에어,272450,17-Dec,,,,,,  항공 운송업
6787,(주)진에어,272450,18-Dec,1010677676,864506348,0.86,,,  항공 운송업
6788,(주)진에어,272450,19-Dec,,,,0.86,,  항공 운송업
6789,(주)차바이오텍,85660,11-Dec,337756812,308493701,0.91,0.93,-2.197802198,"  의료, 정밀, 광학기기 및 시계 제조업"
6790,(주)차바이오텍,85660,12-Dec,461140505,371156834,0.8,0.91,-13.75,"  의료, 정밀, 광학기기 및 시계 제조업"
6791,(주)차바이오텍,85660,13-Dec,528119569,411040164,0.78,0.8,-2.564102564,"  의료, 정밀, 광학기기 및 시계 제조업"
6792,(주)차바이오텍,85660,14-Dec,345344709,292807704,0.85,0.78,8.235294118,"  의료, 정밀, 광학기기 및 시계 제조업"
6793,(주)차바이오텍,85660,15-Dec,393781632,266910969,0.68,0.85,-25,"  의료, 정밀, 광학기기 및 시계 제조업"
6794,(주)차바이오텍,85660,16-Dec,449260920,297652246,0.66,0.68,-3.03030303,"  의료, 정밀, 광학기기 및 시계 제조업"
6795,(주)차바이오텍,85660,17-Dec,418882086,294832977,0.7,0.66,5.714285714,"  의료, 정밀, 광학기기 및 시계 제조업"
6796,(주)차바이오텍,85660,18-Dec,488599592,320879087,0.66,0.7,-6.060606061,"  의료, 정밀, 광학기기 및 시계 제조업"
6797,(주)차바이오텍,85660,19-Dec,534611812,354494311,0.66,0.66,0,"  의료, 정밀, 광학기기 및 시계 제조업"
6798,(주)창해에탄올,4650,14-Dec,235205345,167868640,0.71,,,  음료 제조업
6799,(주)창해에탄올,4650,15-Dec,227496262,155595271,0.68,0.71,-4.411764706,  음료 제조업
6800,(주)창해에탄올,4650,16-Dec,212584058,144086528,0.68,0.68,0,  음료 제조업
6801,(주)창해에탄올,4650,17-Dec,216935119,158151777,0.73,0.68,6.849315068,  음료 제조업
6802,(주)창해에탄올,4650,18-Dec,195358261,141077934,0.72,0.73,-1.388888889,  음료 제조업
6803,(주)창해에탄올,4650,19-Dec,187283715,146453567,0.78,0.72,7.692307692,  음료 제조업
6804,(주)천보,278280,19-Dec,135310691,106195746,0.78,,,  화학물질 및 화학제품 제조업; 의약품 제외
6805,(주)천일고속,650,11-Dec,,,,,,  육상운송 및 파이프라인 운송업
6806,(주)천일고속,650,12-Dec,,,,,,  육상운송 및 파이프라인 운송업
6807,(주)천일고속,650,13-Dec,,,,,,  육상운송 및 파이프라인 운송업
6808,(주)천일고속,650,14-Dec,,,,,,  육상운송 및 파이프라인 운송업
6809,(주)천일고속,650,15-Dec,,,,,,  육상운송 및 파이프라인 운송업
6810,(주)천일고속,650,16-Dec,,,,,,  육상운송 및 파이프라인 운송업
6811,(주)천일고속,650,17-Dec,,,,,,  육상운송 및 파이프라인 운송업
6812,(주)천일고속,650,18-Dec,,,,,,  육상운송 및 파이프라인 운송업
6813,(주)천일고속,650,19-Dec,,,,,,  육상운송 및 파이프라인 운송업
6814,(주)체리부로,66360,17-Dec,361252806,302202379,0.84,,,  식료품 제조업
6815,(주)체리부로,66360,18-Dec,293825285,262965501,0.89,0.84,5.617977528,  식료품 제조업
6816,(주)체리부로,66360,19-Dec,301486507,284234473,0.94,0.89,5.319148936,  식료품 제조업
6817,(주)체시스,33250,11-Jun,81218776,69645848,0.86,,,  자동차 및 트레일러 제조업
6818,(주)체시스,33250,12-Jun,109484235,97281117,0.89,0.86,3.370786517,  자동차 및 트레일러 제조업
6819,(주)체시스,33250,13-Jun,98432610,89869954,0.91,0.89,2.197802198,  자동차 및 트레일러 제조업
6820,(주)체시스,33250,14-Jun,74639754,72895375,0.98,0.91,7.142857143,  자동차 및 트레일러 제조업
6821,(주)체시스,33250,15-Jun,58673590,56158482,0.96,0.98,-2.083333333,  자동차 및 트레일러 제조업
6822,(주)체시스,33250,16-Jun,52151045,46344887,0.89,0.96,-7.865168539,  자동차 및 트레일러 제조업
6823,(주)체시스,33250,17-Jun,55923698,54262806,0.97,0.89,8.24742268,  자동차 및 트레일러 제조업
6824,(주)체시스,33250,18-Jun,66732283,62409046,0.94,0.97,-3.191489362,  자동차 및 트레일러 제조업
6825,(주)체시스,33250,19-Jun,55618890,52921712,0.95,0.94,1.052631579,  자동차 및 트레일러 제조업
6826,(주)초록뱀미디어,47820,11-Dec,18256808,14205231,0.78,0.96,-23.07692308,  영상ㆍ오디오 기록물 제작 및 배급업
6827,(주)초록뱀미디어,47820,12-Dec,31945539,27201928,0.85,0.78,8.235294118,  영상ㆍ오디오 기록물 제작 및 배급업
6828,(주)초록뱀미디어,47820,13-Dec,22644891,21210528,0.94,0.85,9.574468085,  영상ㆍ오디오 기록물 제작 및 배급업
6829,(주)초록뱀미디어,47820,14-Dec,25576121,25089854,0.98,0.94,4.081632653,  영상ㆍ오디오 기록물 제작 및 배급업
6830,(주)초록뱀미디어,47820,15-Dec,24842314,24448054,0.98,0.98,0,  영상ㆍ오디오 기록물 제작 및 배급업
6831,(주)초록뱀미디어,47820,16-Dec,105907923,90104613,0.85,0.98,-15.29411765,  영상ㆍ오디오 기록물 제작 및 배급업
6832,(주)초록뱀미디어,47820,17-Dec,58844075,50334749,0.86,0.85,1.162790698,  영상ㆍ오디오 기록물 제작 및 배급업
6833,(주)초록뱀미디어,47820,18-Dec,63870939,54155866,0.85,0.86,-1.176470588,  영상ㆍ오디오 기록물 제작 및 배급업
6834,(주)초록뱀미디어,47820,19-Dec,48519671,43072710,0.89,0.85,4.494382022,  영상ㆍ오디오 기록물 제작 및 배급업
6835,(주)초록뱀이앤엠,131100,11-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6836,(주)초록뱀이앤엠,131100,12-Dec,51903768,44364827,0.85,,,  화학물질 및 화학제품 제조업; 의약품 제외
6837,(주)초록뱀이앤엠,131100,13-Dec,54087343,46247961,0.86,0.85,1.162790698,  화학물질 및 화학제품 제조업; 의약품 제외
6838,(주)초록뱀이앤엠,131100,14-Dec,54579309,49546024,0.91,0.86,5.494505495,  화학물질 및 화학제품 제조업; 의약품 제외
6839,(주)초록뱀이앤엠,131100,15-Dec,56447508,55491198,0.98,0.91,7.142857143,  화학물질 및 화학제품 제조업; 의약품 제외
6840,(주)초록뱀이앤엠,131100,16-Dec,35470768,36648713,1.03,0.98,4.854368932,  화학물질 및 화학제품 제조업; 의약품 제외
6841,(주)초록뱀이앤엠,131100,17-Dec,24000916,23873820,0.99,1.03,-4.04040404,  화학물질 및 화학제품 제조업; 의약품 제외
6842,(주)초록뱀이앤엠,131100,18-Dec,41740437,36460004,0.87,0.99,-13.79310345,  화학물질 및 화학제품 제조업; 의약품 제외
6843,(주)초록뱀컴퍼니,52300,11-Dec,32124072,26462134,0.82,0.86,-4.87804878,  창고 및 운송관련 서비스업
6844,(주)초록뱀컴퍼니,52300,12-Dec,26406770,21928943,0.83,0.82,1.204819277,  창고 및 운송관련 서비스업
6845,(주)초록뱀컴퍼니,52300,13-Dec,63267930,47418416,0.75,0.83,-10.66666667,  창고 및 운송관련 서비스업
6846,(주)초록뱀컴퍼니,52300,14-Dec,48363507,39989534,0.83,0.75,9.638554217,  창고 및 운송관련 서비스업
6847,(주)초록뱀컴퍼니,52300,15-Dec,15426376,14181473,0.92,0.83,9.782608696,  창고 및 운송관련 서비스업
6848,(주)초록뱀컴퍼니,52300,16-Dec,17732780,12662268,0.71,0.92,-29.57746479,  창고 및 운송관련 서비스업
6849,(주)초록뱀컴퍼니,52300,17-Dec,32421565,25919077,0.8,0.71,11.25,  창고 및 운송관련 서비스업
6850,(주)초록뱀컴퍼니,52300,18-Dec,51995890,49970999,0.96,0.8,16.66666667,  창고 및 운송관련 서비스업
6851,(주)초록뱀컴퍼니,52300,19-Dec,18023834,16436787,0.91,0.96,-5.494505495,  창고 및 운송관련 서비스업
6852,(주)초록뱀헬스케어,118000,11-Dec,,,,,,  도매 및 상품 중개업
6853,(주)초록뱀헬스케어,118000,12-Dec,,,,,,  도매 및 상품 중개업
6854,(주)초록뱀헬스케어,118000,13-Dec,12465767,10033937,0.8,,,  도매 및 상품 중개업
6855,(주)초록뱀헬스케어,118000,14-Dec,11762226,8683619,0.74,0.8,-8.108108108,  도매 및 상품 중개업
6856,(주)초록뱀헬스케어,118000,15-Dec,11450628,10529146,0.92,0.74,19.56521739,  도매 및 상품 중개업
6857,(주)초록뱀헬스케어,118000,16-Dec,11232856,11893267,1.06,0.92,13.20754717,  도매 및 상품 중개업
6858,(주)초록뱀헬스케어,118000,17-Dec,36880327,32968436,0.89,1.06,-19.1011236,  도매 및 상품 중개업
6859,(주)초록뱀헬스케어,118000,18-Dec,34471966,32511579,0.94,0.89,5.319148936,  도매 및 상품 중개업
6860,(주)초록뱀헬스케어,118000,19-Dec,56155489,51853327,0.92,0.94,-2.173913043,  도매 및 상품 중개업
6861,(주)칩스앤미디어,94360,13-Dec,10014759,0,0,,,  출판업
6862,(주)칩스앤미디어,94360,14-Dec,10808046,0,0,0,,  출판업
6863,(주)칩스앤미디어,94360,15-Dec,12049114,0,0,0,,  출판업
6864,(주)칩스앤미디어,94360,16-Dec,13680081,0,0,0,,  출판업
6865,(주)칩스앤미디어,94360,17-Dec,9055718,0,0,0,,  출판업
6866,(주)칩스앤미디어,94360,18-Dec,14147251,0,0,0,,  출판업
6867,(주)칩스앤미디어,94360,19-Dec,16148210,0,0,0,,  출판업
6868,(주)카나리아바이오,16790,18-Dec,,,,,,  식료품 제조업
6869,(주)카나리아바이오,16790,19-Dec,,,,,,  식료품 제조업
6870,(주)카스,16920,11-Dec,114386669,79513047,0.7,0.68,2.857142857,  기타 기계 및 장비 제조업
6871,(주)카스,16920,12-Dec,121747051,87857322,0.72,0.7,2.777777778,  기타 기계 및 장비 제조업
6872,(주)카스,16920,13-Dec,123939796,83652880,0.67,0.72,-7.462686567,  기타 기계 및 장비 제조업
6873,(주)카스,16920,14-Dec,131205637,90540087,0.69,0.67,2.898550725,  기타 기계 및 장비 제조업
6874,(주)카스,16920,15-Dec,127715459,92020058,0.72,0.69,4.166666667,  기타 기계 및 장비 제조업
6875,(주)카스,16920,16-Dec,131642970,94130575,0.72,0.72,0,  기타 기계 및 장비 제조업
6876,(주)카스,16920,17-Dec,139411042,97495884,0.7,0.72,-2.857142857,  기타 기계 및 장비 제조업
6877,(주)카스,16920,18-Dec,139976846,99440902,0.71,0.7,1.408450704,  기타 기계 및 장비 제조업
6878,(주)카스,16920,19-Dec,135786057,96911249,0.71,0.71,0,  기타 기계 및 장비 제조업
6879,(주)카이노스메드,284620,18-Dec,,,,,,  기타금융업
6880,(주)카이노스메드,284620,19-Dec,,,,,,  기타금융업
6881,(주)카카오,35720,17-Dec,1972326479,0,0,,,  정보서비스업
6882,(주)카카오,35720,18-Dec,2416992441,0,0,0,,  정보서비스업
6883,(주)카카오,35720,19-Dec,3070111365,0,0,0,,  정보서비스업
6884,(주)카프로,6380,11-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6885,(주)카프로,6380,12-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6886,(주)카프로,6380,13-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6887,(주)카프로,6380,14-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6888,(주)카프로,6380,15-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6889,(주)카프로,6380,16-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6890,(주)카프로,6380,17-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6891,(주)카프로,6380,18-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6892,(주)카프로,6380,19-Dec,,,,,,  화학물질 및 화학제품 제조업; 의약품 제외
6893,(주)캐리소프트,317530,19-Dec,9724378,0,0,,,  영상ㆍ오디오 기록물 제작 및 배급업
6894,(주)캐스텍코리아,71850,14-Dec,203192858,172583077,0.85,,,  자동차 및 트레일러 제조업
6895,(주)캐스텍코리아,71850,15-Dec,217935252,184794754,0.85,0.85,0,  자동차 및 트레일러 제조업
6896,(주)캐스텍코리아,71850,16-Dec,226605079,194520199,0.86,0.85,1.162790698,  자동차 및 트레일러 제조업
6897,(주)캐스텍코리아,71850,17-Dec,209549600,185966278,0.89,0.86,3.370786517,  자동차 및 트레일러 제조업
6898,(주)캐스텍코리아,71850,18-Dec,207721128,189753862,0.91,0.89,2.197802198,  자동차 및 트레일러 제조업
6899,(주)캐스텍코리아,71850,19-Dec,190066501,176945685,0.93,0.91,2.150537634,  자동차 및 트레일러 제조업
6900,(주)캠시스,50110,11-Dec,183374620,168332065,0.92,0.88,4.347826087,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6901,(주)캠시스,50110,12-Dec,256329010,234258494,0.91,0.92,-1.098901099,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6902,(주)캠시스,50110,13-Dec,380865129,332251421,0.87,0.91,-4.597701149,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6903,(주)캠시스,50110,14-Dec,396179179,345310781,0.87,0.87,0,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6904,(주)캠시스,50110,15-Dec,422331671,380128908,0.9,0.87,3.333333333,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6905,(주)캠시스,50110,16-Dec,365821939,347443455,0.95,0.9,5.263157895,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6906,(주)캠시스,50110,17-Dec,424429402,377408250,0.89,0.95,-6.741573034,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6907,(주)캠시스,50110,18-Dec,544489393,490264610,0.9,0.89,1.111111111,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6908,(주)캠시스,50110,19-Dec,684815526,626219791,0.91,0.9,1.098901099,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6909,(주)컴투스,78340,11-Dec,36224676,14751007,0.41,0.41,0,  출판업
6910,(주)컴투스,78340,12-Dec,76923740,21374185,0.28,0.41,-46.42857143,  출판업
6911,(주)컴투스,78340,13-Dec,81351404,24167262,0.3,0.28,6.666666667,  출판업
6912,(주)컴투스,78340,14-Dec,234687858,29987142,0.13,0.3,-130.7692308,  출판업
6913,(주)컴투스,78340,15-Dec,433532038,44344651,0.1,0.13,-30,  출판업
6914,(주)컴투스,78340,16-Dec,513049918,51536824,0.1,0.1,0,  출판업
6915,(주)컴투스,78340,17-Dec,507987251,51331998,0.1,0.1,0,  출판업
6916,(주)컴투스,78340,18-Dec,481754717,58845450,0.12,0.1,16.66666667,  출판업
6917,(주)컴투스,78340,19-Dec,469293086,68882145,0.15,0.12,20,  출판업
6918,(주)컴투스홀딩스,63080,11-Dec,42753975,9422464,0.22,0.15,31.81818182,  출판업
6919,(주)컴투스홀딩스,63080,12-Dec,70253046,19381721,0.28,0.22,21.42857143,  출판업
6920,(주)컴투스홀딩스,63080,13-Dec,81235357,31922331,0.39,0.28,28.20512821,  출판업
6921,(주)컴투스홀딩스,63080,14-Dec,144994601,55205814,0.38,0.39,-2.631578947,  출판업
6922,(주)컴투스홀딩스,63080,15-Dec,152295704,61454719,0.4,0.38,5,  출판업
6923,(주)컴투스홀딩스,63080,16-Dec,161482810,62837434,0.39,0.4,-2.564102564,  출판업
6924,(주)컴투스홀딩스,63080,17-Dec,106371848,50313448,0.47,0.39,17.0212766,  출판업
6925,(주)컴투스홀딩스,63080,18-Dec,112508237,48400831,0.43,0.47,-9.302325581,  출판업
6926,(주)컴투스홀딩스,63080,19-Dec,119860859,52734522,0.44,0.43,2.272727273,  출판업
6927,(주)케스피온,79190,11-Dec,40080202,29467354,0.74,0.61,17.56756757,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6928,(주)케스피온,79190,12-Dec,34769072,26348804,0.76,0.74,2.631578947,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6929,(주)케스피온,79190,13-Dec,,,,0.76,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6930,(주)케스피온,79190,14-Dec,65885788,56433375,0.86,,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6931,(주)케스피온,79190,15-Dec,65423313,51315080,0.78,0.86,-10.25641026,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6932,(주)케스피온,79190,16-Dec,86316565,64588878,0.75,0.78,-4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
6933,(주)케스피온,79190,17-Dec,71553015,54918484,0.77,0.75,2.597402597,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
