,구분,코드,산업명,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
1043,(주)핸디소프트,220180,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1044,(주)현대이지웰,90850,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1045,(주)휴네시온,290270,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1046,갤럭시아머니트리(주),94480,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1047,넷마블(주),251270,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1048,대아티아이(주),45390,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1049,데브시스터즈(주),194480,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1050,라온피플(주),300120,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1051,모바일어플라이언스(주),87260,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1052,미디어젠(주),279600,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1053,비플라이소프트(주),148780,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1054,에스비아이핀테크솔루션즈(주),950110,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1055,에이치엘비테라퓨틱스(주),115450,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1056,엑스큐어(주),70300,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1057,엔에이치엔(주),181710,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1058,웹케시(주),53580,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1059,유비벨록스(주),89850,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1060,이니텍(주),53350,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1061,이지케어텍(주),99750,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1062,이트론(주),96040,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1063,인포뱅크(주),39290,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1064,지니언스(주),263860,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1065,커머스마이너 (주),223310,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1066,코나아이(주),52400,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1067,키네마스터(주),139670,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1068,한국전자인증(주),41460,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1069,한국정보인증(주),53300,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1070,한일네트웍스(주),46110,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1071,현대오토에버(주),307950,  출판업,5.55,9.16,9.26,9.49,26.25,32.73,35.91,40.29,47.1
1072,(주)강스템바이오텍,217730,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1073,(주)내츄럴엔도텍,168330,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1074,(주)노터스,278650,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1075,(주)디엔에이링크,127120,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1076,(주)랩지노믹스,84650,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1077,(주)마크로젠,38290,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1078,(주)메드팩토,235980,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1079,(주)메지온,140410,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1080,(주)바이오톡스텍,86040,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1081,(주)비엘,142760,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1082,(주)셀리버리,268600,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1083,(주)싸이토젠,217330,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1084,(주)알테오젠,196170,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1085,(주)유바이오로직스,206650,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1086,(주)이노테라피,246960,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1087,(주)제넥신,95700,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1088,(주)진매트릭스,109820,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1089,(주)큐리언트,115180,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1090,(주)티움바이오,321550,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1091,(주)헬릭스미스,84990,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1092,신라젠(주),215600,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1093,씨제이바이오사이언스(주),311690,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1094,아이진(주),185490,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1095,압타바이오(주),293780,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1096,에이치엘비제약(주),47920,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1097,올릭스(주),226950,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1098,이원다이애그노믹스(주),245620,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1099,크리스탈지노믹스(주),83790,  연구개발업,0,0,0,0,0,3.42,27.81,50.99,50.43
1100,(주)강원랜드,35250,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1101,(주)갤럭시아에스엠,11420,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1102,(주)아난티,25980,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1103,(주)이월드,84680,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1104,(주)파라다이스,34230,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1105,그랜드코리아레저(주),114090,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1106,남화산업(주),111710,  스포츠 및 오락관련 서비스업,67.98,72.14,62.29,66.33,69.36,72.25,70.8,70.51,58.36
1107,(주)강원에너지,114190,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1108,(주)누리플랜,69140,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1109,(주)대륙제관,4780,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1110,(주)덕신하우징,90410,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1111,(주)동국에스엔씨,100130,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1112,(주)부-스타,8470,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1113,(주)신진에스엠,138070,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1114,(주)에이프로젠,7460,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1115,(주)엔케이,85310,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1116,(주)엠투엔,33310,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1117,(주)와이지-원,19210,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1118,(주)윈하이텍,192390,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1119,(주)이건홀딩스,39020,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1120,(주)제일테크노스,38010,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1121,(주)케이피에프,24880,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1122,(주)케이피티유,54410,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1123,(주)케일럼,258610,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1124,(주)코리아에스이,101670,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1125,(주)태양,53620,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1126,(주)태웅,44490,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1127,(주)티플랙스,81150,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1128,(주)파나진,46210,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1129,(주)포메탈,119500,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1130,(주)풍강,93380,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1131,(주)피엔풍년,24940,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1132,(주)한국카본,17960,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1133,다스코(주),58730,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1134,대림통상(주),6570,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1135,더이앤엠(주),89230,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1136,삼영엠텍(주),54540,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1137,삼화왕관(주),4450,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1138,세명전기공업(주),17510,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1139,씨에스윈드(주),112610,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1140,에스와이(주),109610,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1141,엘아이지넥스원(주),79550,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1142,영신금속공업(주),7530,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1143,유니슨(주),18000,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1144,제룡산업(주),147830,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1145,제이더블유신약(주),67290,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1146,조선선재(주),120030,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1147,테라사이언스(주),73640,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1148,퍼스텍(주),10820,  금속가공제품 제조업; 기계 및 가구 제외,82.3,81.985,81.55,81.985,83.13,82.425,84.185,84.755,85.49
1149,(주)경동나비엔,9450,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1150,(주)광명전기,17040,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1151,(주)다원시스,68240,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1152,(주)마이크로컨텍솔루션,98120,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1153,(주)매직마이크로,127160,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1154,(주)비츠로셀,82920,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1155,(주)비츠로시스,54220,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1156,(주)비츠로테크,42370,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1157,(주)서전기전,189860,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1158,(주)신화콘텍,187270,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1159,(주)씨엔플러스,115530,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1160,(주)에스씨디,42110,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1161,(주)에스에너지,95910,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1162,(주)에스피지,58610,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1163,(주)에이치앤비디자인,227100,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1164,(주)에코프로비엠,247540,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1165,(주)우리기술,32820,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1166,(주)원익피앤이,131390,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1167,(주)위니아,71460,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1168,(주)윌링스,313760,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1169,(주)유라테크,48430,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1170,(주)지엔씨에너지,119850,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1171,(주)티에이치엔,19180,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1172,(주)파루,43200,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1173,(주)파세코,37070,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1174,(주)파워넷,37030,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1175,(주)파워로직스,47310,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1176,(주)프리엠스,53160,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1177,(주)하츠,66130,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1178,LS일렉트릭(주),10120,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1179,가온전선(주),500,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1180,금호전기(주),1210,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1181,대보마그네틱(주),290670,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1182,대원전선(주),6340,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1183,대한전선(주),1440,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1184,동양이엔피(주),79960,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1185,두산퓨얼셀(주),336260,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1186,로체시스템즈(주),71280,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1187,보성파워텍(주),6910,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1188,상신이디피(주),91580,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1189,서울전자통신(주),27040,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1190,서호전기(주),65710,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1191,선도전기(주),7610,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1192,세방전지(주),4490,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1193,신성델타테크(주),65350,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1194,신흥에스이씨(주),243840,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1195,아비코전자(주),36010,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1196,에스퓨얼셀(주),288620,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1197,에이에프더블류(주),312610,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1198,에이치엘비(주),28300,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1199,우리엔터프라이즈(주),37400,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1200,이화전기공업(주),24810,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1201,일진전기(주),103590,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1202,자이글(주),234920,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1203,제룡전기(주),33100,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1204,케이비아이메탈(주),24840,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1205,쿠쿠홀딩스(주),192400,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1206,크로바하이텍(주),43590,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1207,피앤씨테크(주),237750,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1208,한국단자공업(주),25540,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1209,현대일렉트릭앤에너지시스템(주),267260,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1210,효성중공업(주),298040,  전기장비 제조업,79.665,81.545,81.135,81.835,82.075,81.51,83.595,84.085,86.18
1211,(주)경동도시가스,267290,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1212,(주)경동인베스트,12320,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1213,(주)삼천리,4690,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1214,(주)예스코홀딩스,15360,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1215,(주)지에스이,53050,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1216,대성에너지(주),117580,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1217,서울도시가스(주),17390,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1218,에코바이오홀딩스(주),38870,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1219,인천도시가스(주),34590,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1220,케이지이티에스(주),151860,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1221,한국가스공사(주),36460,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1222,한국전력공사(주),15760,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1223,한국지역난방공사,71320,"  전기, 가스, 증기 및 공기조절 공급업",91.06,91.5,92.2,91.89,89.76,87.27,87.11,87.65,86.35
1224,(주)경방,50,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1225,(주)방림,3610,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1226,(주)비와이씨,1460,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1227,(주)성안,11300,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1228,(주)아즈텍더블유비이,32080,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1229,(주)에스아이리소스,65420,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1230,(주)에스지글로벌,1380,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1231,(주)원림,5820,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1232,(주)웰크론,65950,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1233,대한방직(주),1070,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1234,디아이동일(주),1530,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1235,디에스알(주),155660,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1236,신라섬유(주),1000,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1237,일신방직(주),3200,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1238,일정실업(주),8500,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1239,전방(주),950,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1240,지에이치신소재(주),130500,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1241,진원생명과학(주),11000,  섬유제품 제조업; 의복제외,89.195,90.545,88.935,89.09,88.755,87.06,91.84,92.455,90.715
1242,(주)고려시멘트,198440,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1243,(주)국전약품,307750,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1244,(주)나노,187790,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1245,(주)나인테크,267320,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1246,(주)네오셈,253590,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1247,(주)네온테크,306620,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1248,(주)넥슨게임즈,225570,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1249,(주)넵튠,217270,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1250,(주)누보,332290,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1251,(주)다보링크,340360,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1252,(주)더블유에스아이,299170,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1253,(주)덴티스,261200,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1254,(주)드림시큐리티,203650,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1255,(주)디딤,217620,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1256,(주)디알텍,214680,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1257,(주)디와이디,219550,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1258,(주)러셀,217500,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1259,(주)레이크머티리얼즈,281740,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1260,(주)로보로보,215100,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1261,(주)모비스,250060,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1262,(주)미래생명자원,218150,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1263,(주)바이오로그디바이스,208710,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1264,(주)베노홀딩스,206400,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1265,(주)본느,226340,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1266,(주)비올,335890,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1267,(주)비투엔,307870,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1268,(주)삼기,122350,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1269,(주)서진오토모티브,122690,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1270,(주)세림비앤지,340440,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
