,회사명,거래소코드,회계년도,변화율여부
7292,천일고속,650,Dec-10,0
7293,천일고속,650,Dec-11,0
7294,천일고속,650,Dec-12,0
7295,천일고속,650,Dec-13,0
7296,천일고속,650,Dec-14,0
7297,천일고속,650,Dec-15,0
7298,천일고속,650,Dec-16,0
7299,천일고속,650,Dec-17,0
7300,천일고속,650,Dec-18,0
7301,천일고속,650,Dec-19,0
7302,체리부로,66360,Dec-17,0
7303,체리부로,66360,Dec-18,0
7304,체리부로,66360,Dec-19,0
7305,초록뱀미디어,47820,Dec-10,0
7306,초록뱀미디어,47820,Dec-11,0
7307,초록뱀미디어,47820,Dec-12,0
7308,초록뱀미디어,47820,Dec-13,0
7309,초록뱀미디어,47820,Dec-14,0
7310,초록뱀미디어,47820,Dec-15,0
7311,초록뱀미디어,47820,Dec-16,0
7312,초록뱀미디어,47820,Dec-17,0
7313,초록뱀미디어,47820,Dec-18,0
7314,초록뱀미디어,47820,Dec-19,0
7315,초록뱀이앤엠,131100,Dec-11,0
7316,초록뱀이앤엠,131100,Dec-12,0
7317,초록뱀이앤엠,131100,Dec-13,0
7318,초록뱀이앤엠,131100,Dec-14,0
7319,초록뱀이앤엠,131100,Dec-15,0
7320,초록뱀이앤엠,131100,Dec-16,0
7321,초록뱀이앤엠,131100,Dec-17,0
7322,초록뱀이앤엠,131100,Dec-18,0
7323,초록뱀컴퍼니,52300,Dec-10,0
7324,초록뱀컴퍼니,52300,Dec-11,0
7325,초록뱀컴퍼니,52300,Dec-12,0
7326,초록뱀컴퍼니,52300,Dec-13,0
7327,초록뱀컴퍼니,52300,Dec-14,0
7328,초록뱀컴퍼니,52300,Dec-15,0
7329,초록뱀컴퍼니,52300,Dec-16,0
7330,초록뱀컴퍼니,52300,Dec-17,0
7331,초록뱀컴퍼니,52300,Dec-18,1
7332,초록뱀컴퍼니,52300,Dec-19,1
7333,초록뱀헬스케어,118000,Dec-10,0
7334,초록뱀헬스케어,118000,Dec-11,0
7335,초록뱀헬스케어,118000,Dec-12,0
7336,초록뱀헬스케어,118000,Dec-13,0
7337,초록뱀헬스케어,118000,Dec-14,0
7338,초록뱀헬스케어,118000,Dec-15,1
7339,초록뱀헬스케어,118000,Dec-16,1
7340,초록뱀헬스케어,118000,Dec-17,0
7341,초록뱀헬스케어,118000,Dec-18,0
7342,초록뱀헬스케어,118000,Dec-19,0
7343,칩스앤미디어,94360,Dec-13,0
7344,칩스앤미디어,94360,Dec-14,0
7345,칩스앤미디어,94360,Dec-15,0
7346,칩스앤미디어,94360,Dec-16,0
7347,칩스앤미디어,94360,Dec-17,0
7348,칩스앤미디어,94360,Dec-18,0
7349,칩스앤미디어,94360,Dec-19,0
7350,카나리아바이오,16790,Dec-18,0
7351,카나리아바이오,16790,Dec-19,0
7352,카스,16920,Dec-10,0
7353,카스,16920,Dec-11,0
7354,카스,16920,Dec-12,0
7355,카스,16920,Dec-13,0
7356,카스,16920,Dec-14,0
7357,카스,16920,Dec-15,0
7358,카스,16920,Dec-16,0
7359,카스,16920,Dec-17,0
7360,카스,16920,Dec-18,0
7361,카스,16920,Dec-19,0
7362,카이노스메드,284620,Dec-18,0
7363,카이노스메드,284620,Dec-19,0
7364,카카오,35720,Dec-17,0
7365,카카오,35720,Dec-18,0
7366,카카오,35720,Dec-19,0
7367,카프로,6380,Dec-10,0
7368,카프로,6380,Dec-11,0
7369,카프로,6380,Dec-12,0
7370,카프로,6380,Dec-13,0
7371,카프로,6380,Dec-14,0
7372,카프로,6380,Dec-15,0
7373,카프로,6380,Dec-16,0
7374,카프로,6380,Dec-17,0
7375,카프로,6380,Dec-18,0
7376,카프로,6380,Dec-19,0
7377,캐리소프트,317530,Dec-19,0
7378,캐스텍코리아,71850,Dec-14,0
7379,캐스텍코리아,71850,Dec-15,0
7380,캐스텍코리아,71850,Dec-16,0
7381,캐스텍코리아,71850,Dec-17,0
7382,캐스텍코리아,71850,Dec-18,0
7383,캐스텍코리아,71850,Dec-19,0
7384,캠시스,50110,Dec-10,0
7385,캠시스,50110,Dec-11,0
7386,캠시스,50110,Dec-12,0
7387,캠시스,50110,Dec-13,0
7388,캠시스,50110,Dec-14,0
7389,캠시스,50110,Dec-15,0
7390,캠시스,50110,Dec-16,0
7391,캠시스,50110,Dec-17,0
7392,캠시스,50110,Dec-18,0
7393,캠시스,50110,Dec-19,0
7394,컴투스,78340,Dec-10,0
7395,컴투스,78340,Dec-11,0
7396,컴투스,78340,Dec-12,0
7397,컴투스,78340,Dec-13,0
7398,컴투스,78340,Dec-14,0
7399,컴투스,78340,Dec-15,0
7400,컴투스,78340,Dec-16,0
7401,컴투스,78340,Dec-17,0
7402,컴투스,78340,Dec-18,0
7403,컴투스,78340,Dec-19,0
7404,컴투스홀딩스,63080,Dec-10,0
7405,컴투스홀딩스,63080,Dec-11,0
7406,컴투스홀딩스,63080,Dec-12,0
7407,컴투스홀딩스,63080,Dec-13,0
7408,컴투스홀딩스,63080,Dec-14,0
7409,컴투스홀딩스,63080,Dec-15,0
7410,컴투스홀딩스,63080,Dec-16,0
7411,컴투스홀딩스,63080,Dec-17,0
7412,컴투스홀딩스,63080,Dec-18,0
7413,컴투스홀딩스,63080,Dec-19,0
7414,케스피온,79190,Dec-10,0
7415,케스피온,79190,Dec-11,0
7416,케스피온,79190,Dec-12,0
7417,케스피온,79190,Dec-13,0
7418,케스피온,79190,Dec-14,0
7419,케스피온,79190,Dec-15,0
7420,케스피온,79190,Dec-16,0
7421,케스피온,79190,Dec-17,0
7422,케스피온,79190,Dec-18,0
7423,케스피온,79190,Dec-19,0
7424,케어랩스,263700,Dec-18,0
7425,케어랩스,263700,Dec-19,0
7426,케어젠,214370,Dec-15,0
7427,케어젠,214370,Dec-16,0
7428,케어젠,214370,Dec-17,0
7429,케어젠,214370,Dec-18,0
7430,케어젠,214370,Dec-19,0
7431,케이비지,318000,Dec-19,0
7432,케이사인,192250,Dec-14,0
7433,케이사인,192250,Dec-15,0
7434,케이사인,192250,Dec-16,0
7435,케이사인,192250,Dec-17,0
7436,케이사인,192250,Dec-18,0
7437,케이사인,192250,Dec-19,0
7438,케이씨,29460,Dec-10,0
7439,케이씨,29460,Dec-11,0
7440,케이씨,29460,Dec-12,0
7441,케이씨,29460,Dec-13,0
7442,케이씨,29460,Dec-14,0
7443,케이씨,29460,Dec-15,0
7444,케이씨,29460,Dec-16,0
7445,케이씨,29460,Dec-17,0
7446,케이씨,29460,Dec-18,0
7447,케이씨,29460,Dec-19,0
7448,케이씨씨,2380,Dec-10,0
7449,케이씨씨,2380,Dec-11,0
7450,케이씨씨,2380,Dec-12,0
7451,케이씨씨,2380,Dec-13,0
7452,케이씨씨,2380,Dec-14,0
7453,케이씨씨,2380,Dec-15,0
7454,케이씨씨,2380,Dec-16,0
7455,케이씨씨,2380,Dec-17,0
7456,케이씨씨,2380,Dec-18,0
7457,케이씨씨,2380,Dec-19,0
7458,케이씨씨건설,21320,Dec-10,0
7459,케이씨씨건설,21320,Dec-11,0
7460,케이씨씨건설,21320,Dec-12,0
7461,케이씨씨건설,21320,Dec-13,0
7462,케이씨씨건설,21320,Dec-14,0
7463,케이씨씨건설,21320,Dec-15,0
7464,케이씨씨건설,21320,Dec-16,0
7465,케이씨씨건설,21320,Dec-17,0
7466,케이씨씨건설,21320,Dec-18,0
7467,케이씨씨건설,21320,Dec-19,0
7468,케이씨아이,36670,Dec-10,0
7469,케이씨아이,36670,Dec-11,0
7470,케이씨아이,36670,Dec-12,0
7471,케이씨아이,36670,Dec-13,0
7472,케이씨아이,36670,Dec-14,0
7473,케이씨아이,36670,Dec-15,0
7474,케이씨아이,36670,Dec-16,0
7475,케이씨아이,36670,Dec-17,0
7476,케이씨아이,36670,Dec-18,0
7477,케이씨아이,36670,Dec-19,0
7478,케이씨에스,115500,Dec-10,0
7479,케이씨에스,115500,Dec-11,0
7480,케이씨에스,115500,Dec-12,0
7481,케이씨에스,115500,Dec-13,0
7482,케이씨에스,115500,Dec-14,0
7483,케이씨에스,115500,Dec-15,0
7484,케이씨에스,115500,Dec-16,0
7485,케이씨에스,115500,Dec-17,0
7486,케이씨에스,115500,Dec-18,0
7487,케이씨에스,115500,Dec-19,0
7488,케이씨텍,281820,Dec-17,0
7489,케이씨텍,281820,Dec-18,0
7490,케이씨텍,281820,Dec-19,0
7491,케이씨티,89150,Dec-10,0
7492,케이씨티,89150,Dec-11,0
7493,케이씨티,89150,Dec-12,0
7494,케이씨티,89150,Dec-13,0
7495,케이씨티,89150,Dec-14,0
7496,케이씨티,89150,Dec-15,0
7497,케이씨티,89150,Dec-16,0
7498,케이씨티,89150,Dec-17,0
7499,케이씨티,89150,Dec-18,0
7500,케이씨티,89150,Dec-19,0
7501,케이씨티시,9070,Dec-10,0
7502,케이씨티시,9070,Dec-11,0
7503,케이씨티시,9070,Dec-12,0
7504,케이씨티시,9070,Dec-13,0
7505,케이씨티시,9070,Dec-14,0
7506,케이씨티시,9070,Dec-15,0
7507,케이씨티시,9070,Dec-16,0
7508,케이씨티시,9070,Dec-17,0
7509,케이씨티시,9070,Dec-18,0
7510,케이씨티시,9070,Dec-19,0
7511,케이씨피드,25880,Dec-10,0
7512,케이씨피드,25880,Dec-11,0
7513,케이씨피드,25880,Dec-12,0
7514,케이씨피드,25880,Dec-13,0
7515,케이씨피드,25880,Dec-14,0
7516,케이씨피드,25880,Dec-15,0
7517,케이씨피드,25880,Dec-16,0
7518,케이씨피드,25880,Dec-17,0
7519,케이씨피드,25880,Dec-18,0
7520,케이씨피드,25880,Dec-19,0
7521,케이아이엔엑스,93320,Dec-11,0
7522,케이아이엔엑스,93320,Dec-12,0
7523,케이아이엔엑스,93320,Dec-13,0
7524,케이아이엔엑스,93320,Dec-14,0
7525,케이아이엔엑스,93320,Dec-15,0
7526,케이아이엔엑스,93320,Dec-16,0
7527,케이아이엔엑스,93320,Dec-17,0
7528,케이아이엔엑스,93320,Dec-18,0
7529,케이아이엔엑스,93320,Dec-19,0
7530,케이에스에스해운,44450,Dec-10,0
7531,케이에스에스해운,44450,Dec-11,0
7532,케이에스에스해운,44450,Dec-12,0
7533,케이에스에스해운,44450,Dec-13,0
7534,케이에스에스해운,44450,Dec-14,0
7535,케이에스에스해운,44450,Dec-15,0
7536,케이에스에스해운,44450,Dec-16,0
7537,케이에스에스해운,44450,Dec-17,0
7538,케이에스에스해운,44450,Dec-18,0
7539,케이에스에스해운,44450,Dec-19,0
7540,케이에스피,73010,Dec-10,0
7541,케이에스피,73010,Dec-11,0
7542,케이에스피,73010,Dec-12,0
7543,케이에스피,73010,Dec-13,0
7544,케이에스피,73010,Dec-14,0
7545,케이에스피,73010,Dec-15,0
7546,케이에스피,73010,Dec-16,0
7547,케이에스피,73010,Dec-17,0
7548,케이에스피,73010,Dec-18,0
7549,케이에스피,73010,Dec-19,0
7550,케이에이치바텍,60720,Dec-10,0
7551,케이에이치바텍,60720,Dec-11,0
7552,케이에이치바텍,60720,Dec-12,0
7553,케이에이치바텍,60720,Dec-13,0
7554,케이에이치바텍,60720,Dec-14,0
7555,케이에이치바텍,60720,Dec-15,0
7556,케이에이치바텍,60720,Dec-16,0
7557,케이에이치바텍,60720,Dec-17,0
7558,케이에이치바텍,60720,Dec-18,0
7559,케이에이치바텍,60720,Dec-19,0
7560,케이에이치필룩스,33180,Dec-10,0
7561,케이에이치필룩스,33180,Dec-11,0
7562,케이에이치필룩스,33180,Dec-12,0
7563,케이에이치필룩스,33180,Dec-13,0
7564,케이에이치필룩스,33180,Dec-14,0
7565,케이에이치필룩스,33180,Dec-15,0
7566,케이에이치필룩스,33180,Dec-16,0
7567,케이에이치필룩스,33180,Dec-17,0
7568,케이에이치필룩스,33180,Dec-18,0
7569,케이에이치필룩스,33180,Dec-19,0
7570,케이엑스이노베이션,122450,Dec-11,0
7571,케이엑스이노베이션,122450,Dec-12,1
7572,케이엑스이노베이션,122450,Dec-13,1
7573,케이엑스이노베이션,122450,Dec-14,0
7574,케이엑스이노베이션,122450,Dec-15,0
7575,케이엑스이노베이션,122450,Dec-16,0
7576,케이엑스이노베이션,122450,Dec-17,0
7577,케이엑스이노베이션,122450,Dec-18,0
7578,케이엑스이노베이션,122450,Dec-19,0
7579,케이엑스하이텍,52900,Dec-10,0
7580,케이엑스하이텍,52900,Dec-11,0
7581,케이엑스하이텍,52900,Dec-12,0
7582,케이엑스하이텍,52900,Dec-13,0
7583,케이엑스하이텍,52900,Dec-14,0
7584,케이엑스하이텍,52900,Dec-15,0
7585,케이엑스하이텍,52900,Dec-16,0
7586,케이엑스하이텍,52900,Dec-17,0
7587,케이엑스하이텍,52900,Dec-18,0
7588,케이엑스하이텍,52900,Dec-19,0
7589,케이엔더블유,105330,Dec-10,0
7590,케이엔더블유,105330,Dec-11,0
7591,케이엔더블유,105330,Dec-12,0
7592,케이엔더블유,105330,Dec-13,0
7593,케이엔더블유,105330,Dec-14,0
7594,케이엔더블유,105330,Dec-15,0
7595,케이엔더블유,105330,Dec-16,0
7596,케이엔더블유,105330,Dec-17,0
7597,케이엔더블유,105330,Dec-18,0
7598,케이엔더블유,105330,Dec-19,0
7599,케이엔엔,58400,Dec-10,0
7600,케이엔엔,58400,Dec-11,0
7601,케이엔엔,58400,Dec-12,0
7602,케이엔엔,58400,Dec-13,0
7603,케이엔엔,58400,Dec-14,0
7604,케이엔엔,58400,Dec-15,0
7605,케이엔엔,58400,Dec-16,0
7606,케이엔엔,58400,Dec-17,0
7607,케이엔엔,58400,Dec-18,0
7608,케이엔엔,58400,Dec-19,0
7609,케이엔제이,272110,Dec-19,0
7610,케이엘넷,39420,Dec-10,0
7611,케이엘넷,39420,Dec-11,0
7612,케이엘넷,39420,Dec-12,0
7613,케이엘넷,39420,Dec-13,0
7614,케이엘넷,39420,Dec-14,0
7615,케이엘넷,39420,Dec-15,0
7616,케이엘넷,39420,Dec-16,0
7617,케이엘넷,39420,Dec-17,0
7618,케이엘넷,39420,Dec-18,0
7619,케이엘넷,39420,Dec-19,0
7620,케이엠,83550,Dec-10,0
7621,케이엠,83550,Dec-11,0
7622,케이엠,83550,Dec-12,0
7623,케이엠,83550,Dec-13,0
7624,케이엠,83550,Dec-14,0
7625,케이엠,83550,Dec-15,0
7626,케이엠,83550,Dec-16,0
7627,케이엠,83550,Dec-17,0
7628,케이엠,83550,Dec-18,0
7629,케이엠,83550,Dec-19,0
7630,케이엠더블유,32500,Dec-10,0
7631,케이엠더블유,32500,Dec-11,0
7632,케이엠더블유,32500,Dec-12,0
7633,케이엠더블유,32500,Dec-13,0
7634,케이엠더블유,32500,Dec-14,0
7635,케이엠더블유,32500,Dec-15,0
7636,케이엠더블유,32500,Dec-16,0
7637,케이엠더블유,32500,Dec-17,0
7638,케이엠더블유,32500,Dec-18,0
7639,케이엠더블유,32500,Dec-19,0
7640,케이이씨,92220,Dec-10,0
7641,케이이씨,92220,Dec-11,0
7642,케이이씨,92220,Dec-12,0
7643,케이이씨,92220,Dec-13,0
7644,케이이씨,92220,Dec-14,0
7645,케이이씨,92220,Dec-15,0
7646,케이이씨,92220,Dec-16,0
7647,케이이씨,92220,Dec-17,0
7648,케이이씨,92220,Dec-18,0
7649,케이이씨,92220,Dec-19,0
7650,케이지모빌리언스,46440,Dec-10,0
7651,케이지모빌리언스,46440,Dec-11,0
7652,케이지모빌리언스,46440,Dec-12,0
7653,케이지모빌리언스,46440,Dec-13,0
7654,케이지모빌리언스,46440,Dec-14,0
7655,케이지모빌리언스,46440,Dec-15,0
7656,케이지모빌리언스,46440,Dec-16,0
7657,케이지모빌리언스,46440,Dec-17,0
7658,케이지모빌리언스,46440,Dec-18,1
7659,케이지모빌리언스,46440,Dec-19,1
7660,케이지이니시스,35600,Dec-10,0
7661,케이지이니시스,35600,Dec-11,0
7662,케이지이니시스,35600,Dec-12,0
7663,케이지이니시스,35600,Dec-13,0
7664,케이지이니시스,35600,Dec-14,0
7665,케이지이니시스,35600,Dec-15,0
7666,케이지이니시스,35600,Dec-16,0
7667,케이지이니시스,35600,Dec-17,0
7668,케이지이니시스,35600,Dec-18,0
7669,케이지이니시스,35600,Dec-19,0
7670,케이티,30200,Dec-10,0
7671,케이티,30200,Dec-11,0
7672,케이티,30200,Dec-12,0
7673,케이티,30200,Dec-13,0
7674,케이티,30200,Dec-14,0
7675,케이티,30200,Dec-15,0
7676,케이티,30200,Dec-16,0
7677,케이티,30200,Dec-17,0
7678,케이티,30200,Dec-18,0
7679,케이티,30200,Dec-19,0
7680,케이티서브마린,60370,Dec-10,0
7681,케이티서브마린,60370,Dec-11,0
7682,케이티서브마린,60370,Dec-12,0
7683,케이티서브마린,60370,Dec-13,0
7684,케이티서브마린,60370,Dec-14,0
7685,케이티서브마린,60370,Dec-15,0
7686,케이티서브마린,60370,Dec-16,0
7687,케이티서브마린,60370,Dec-17,0
7688,케이티서브마린,60370,Dec-18,0
7689,케이티서브마린,60370,Dec-19,0
7690,케이티스카이라이프,53210,Dec-11,0
7691,케이티스카이라이프,53210,Dec-12,0
7692,케이티스카이라이프,53210,Dec-13,0
7693,케이티스카이라이프,53210,Dec-14,0
7694,케이티스카이라이프,53210,Dec-15,0
7695,케이티스카이라이프,53210,Dec-16,0
7696,케이티스카이라이프,53210,Dec-17,0
7697,케이티스카이라이프,53210,Dec-18,0
7698,케이티스카이라이프,53210,Dec-19,0
7699,케이티씨에스,58850,Dec-10,0
7700,케이티씨에스,58850,Dec-11,0
7701,케이티씨에스,58850,Dec-12,0
7702,케이티씨에스,58850,Dec-13,0
7703,케이티씨에스,58850,Dec-14,0
7704,케이티씨에스,58850,Dec-15,0
7705,케이티씨에스,58850,Dec-16,0
7706,케이티씨에스,58850,Dec-17,0
7707,케이티씨에스,58850,Dec-18,0
7708,케이티씨에스,58850,Dec-19,0
7709,케이티아이에스,58860,Dec-10,0
7710,케이티아이에스,58860,Dec-11,0
7711,케이티아이에스,58860,Dec-12,0
7712,케이티아이에스,58860,Dec-13,0
7713,케이티아이에스,58860,Dec-14,0
7714,케이티아이에스,58860,Dec-15,0
7715,케이티아이에스,58860,Dec-16,0
7716,케이티아이에스,58860,Dec-17,0
7717,케이티아이에스,58860,Dec-18,0
7718,케이티아이에스,58860,Dec-19,0
7719,케이티알파,36030,Dec-10,0
7720,케이티알파,36030,Dec-11,0
7721,케이티알파,36030,Dec-12,0
7722,케이티알파,36030,Dec-13,0
7723,케이티알파,36030,Dec-14,0
7724,케이티알파,36030,Dec-15,0
7725,케이티알파,36030,Dec-16,0
7726,케이티알파,36030,Dec-17,0
7727,케이티알파,36030,Dec-18,0
7728,케이티알파,36030,Dec-19,0
7729,케이티앤지,33780,Dec-10,0
7730,케이티앤지,33780,Dec-11,0
7731,케이티앤지,33780,Dec-12,0
7732,케이티앤지,33780,Dec-13,0
7733,케이티앤지,33780,Dec-14,0
7734,케이티앤지,33780,Dec-15,0
7735,케이티앤지,33780,Dec-16,0
7736,케이티앤지,33780,Dec-17,0
7737,케이티앤지,33780,Dec-18,0
7738,케이티앤지,33780,Dec-19,0
7739,케이프,64820,Dec-10,0
7740,케이프,64820,Dec-11,0
7741,케이프,64820,Dec-12,0
7742,케이프,64820,Dec-13,0
7743,케이프,64820,Dec-14,0
7744,케이프,64820,Dec-15,0
7745,케이프,64820,Dec-16,0
7746,케이프,64820,Dec-17,0
7747,케이프,64820,Dec-18,0
7748,케이프,64820,Dec-19,0
7749,케이피에스,256940,Dec-17,0
7750,케이피에스,256940,Dec-18,0
7751,케이피에스,256940,Dec-19,0
7752,케이피에프,24880,Dec-10,0
7753,케이피에프,24880,Dec-11,0
7754,케이피에프,24880,Dec-12,0
7755,케이피에프,24880,Dec-13,0
7756,케이피에프,24880,Dec-14,0
7757,케이피에프,24880,Dec-15,0
7758,케이피에프,24880,Dec-16,0
7759,케이피에프,24880,Dec-17,0
7760,케이피에프,24880,Dec-18,0
7761,케이피에프,24880,Dec-19,0
7762,케이피엠테크,42040,Dec-10,0
7763,케이피엠테크,42040,Dec-11,0
7764,케이피엠테크,42040,Dec-12,0
7765,케이피엠테크,42040,Dec-13,0
7766,케이피엠테크,42040,Dec-14,0
7767,케이피엠테크,42040,Dec-15,0
7768,케이피엠테크,42040,Dec-16,0
7769,케이피엠테크,42040,Dec-17,0
7770,케이피엠테크,42040,Dec-18,0
7771,케이피엠테크,42040,Dec-19,0
7772,케이피티유,54410,Dec-10,0
7773,케이피티유,54410,Dec-11,0
7774,케이피티유,54410,Dec-12,0
7775,케이피티유,54410,Dec-13,0
7776,케이피티유,54410,Dec-14,0
7777,케이피티유,54410,Dec-15,0
7778,케이피티유,54410,Dec-16,0
7779,케이피티유,54410,Dec-17,0
7780,케이피티유,54410,Dec-18,0
7781,케이피티유,54410,Dec-19,0
7782,케일럼,258610,Dec-17,0
7783,케일럼,258610,Dec-18,0
7784,케일럼,258610,Dec-19,0
7785,켐온,217600,Dec-15,0
7786,켐온,217600,Dec-16,0
7787,켐온,217600,Dec-17,0
7788,켐온,217600,Dec-18,0
7789,켐온,217600,Dec-19,0
7790,켐트로닉스,89010,Dec-10,0
7791,켐트로닉스,89010,Dec-11,0
7792,켐트로닉스,89010,Dec-12,0
7793,켐트로닉스,89010,Dec-13,0
7794,켐트로닉스,89010,Dec-14,0
7795,켐트로닉스,89010,Dec-15,0
7796,켐트로닉스,89010,Dec-16,0
7797,켐트로닉스,89010,Dec-17,0
7798,켐트로닉스,89010,Dec-18,0
7799,켐트로닉스,89010,Dec-19,0
7800,켐트로스,220260,Dec-15,0
7801,켐트로스,220260,Dec-16,0
7802,켐트로스,220260,Dec-17,0
7803,켐트로스,220260,Dec-18,0
7804,켐트로스,220260,Dec-19,0
7805,코다코,46070,Dec-10,0
7806,코다코,46070,Dec-11,0
7807,코다코,46070,Dec-12,0
7808,코다코,46070,Dec-13,0
7809,코다코,46070,Dec-14,0
7810,코다코,46070,Dec-15,0
7811,코다코,46070,Dec-16,0
7812,코다코,46070,Dec-17,0
7813,코다코,46070,Dec-18,0
7814,코다코,46070,Dec-19,0
7815,코데즈컴바인,47770,Dec-10,0
7816,코데즈컴바인,47770,Dec-11,0
7817,코데즈컴바인,47770,Dec-12,0
7818,코데즈컴바인,47770,Dec-13,0
7819,코데즈컴바인,47770,Dec-14,0
7820,코데즈컴바인,47770,Dec-15,0
7821,코데즈컴바인,47770,Dec-16,0
7822,코데즈컴바인,47770,Dec-17,0
7823,코데즈컴바인,47770,Dec-18,0
7824,코데즈컴바인,47770,Dec-19,0
7825,코디,80530,Dec-10,0
7826,코디,80530,Dec-11,0
7827,코디,80530,Dec-12,0
7828,코디,80530,Dec-13,0
7829,코디,80530,Dec-14,0
7830,코디,80530,Dec-15,0
7831,코디,80530,Dec-16,0
7832,코디,80530,Dec-17,0
7833,코디,80530,Dec-18,0
7834,코디,80530,Dec-19,0
7835,코디엠,224060,Dec-15,0
7836,코디엠,224060,Dec-16,0
7837,코디엠,224060,Dec-17,0
7838,코디엠,224060,Dec-18,0
7839,코디엠,224060,Dec-19,1
7840,코렌텍,104540,Dec-13,0
7841,코렌텍,104540,Dec-14,0
7842,코렌텍,104540,Dec-15,0
7843,코렌텍,104540,Dec-16,0
7844,코렌텍,104540,Dec-17,0
7845,코렌텍,104540,Dec-18,0
7846,코렌텍,104540,Dec-19,0
7847,코리아나화장품,27050,Dec-10,0
7848,코리아나화장품,27050,Dec-11,0
7849,코리아나화장품,27050,Dec-12,0
7850,코리아나화장품,27050,Dec-13,0
7851,코리아나화장품,27050,Dec-14,0
7852,코리아나화장품,27050,Dec-15,0
7853,코리아나화장품,27050,Dec-16,0
7854,코리아나화장품,27050,Dec-17,0
7855,코리아나화장품,27050,Dec-18,0
7856,코리아나화장품,27050,Dec-19,0
7857,코리아센터,290510,Dec-19,0
7858,코리아써키트,7810,Dec-10,0
7859,코리아써키트,7810,Dec-11,0
7860,코리아써키트,7810,Dec-12,0
7861,코리아써키트,7810,Dec-13,0
7862,코리아써키트,7810,Dec-14,0
7863,코리아써키트,7810,Dec-15,0
7864,코리아써키트,7810,Dec-16,0
7865,코리아써키트,7810,Dec-17,0
7866,코리아써키트,7810,Dec-18,0
7867,코리아써키트,7810,Dec-19,0
7868,코리아에스이,101670,Dec-10,0
7869,코리아에스이,101670,Dec-11,0
7870,코리아에스이,101670,Dec-12,0
7871,코리아에스이,101670,Dec-13,0
7872,코리아에스이,101670,Dec-14,0
7873,코리아에스이,101670,Dec-15,0
7874,코리아에스이,101670,Dec-16,0
7875,코리아에스이,101670,Dec-17,0
7876,코리아에스이,101670,Dec-18,0
7877,코리아에스이,101670,Dec-19,0
7878,코맥스,36690,Dec-10,0
7879,코맥스,36690,Dec-11,0
7880,코맥스,36690,Dec-12,0
7881,코맥스,36690,Dec-13,0
7882,코맥스,36690,Dec-14,0
7883,코맥스,36690,Dec-15,0
7884,코맥스,36690,Dec-16,0
7885,코맥스,36690,Dec-17,0
7886,코맥스,36690,Dec-18,0
7887,코맥스,36690,Dec-19,0
7888,코메론,49430,Dec-10,0
7889,코메론,49430,Dec-11,0
7890,코메론,49430,Dec-12,0
7891,코메론,49430,Dec-13,0
7892,코메론,49430,Dec-14,0
7893,코메론,49430,Dec-15,0
7894,코메론,49430,Dec-16,0
7895,코메론,49430,Dec-17,0
7896,코메론,49430,Dec-18,0
7897,코메론,49430,Dec-19,0
7898,코미코,183300,Dec-17,0
7899,코미코,183300,Dec-18,0
7900,코미코,183300,Dec-19,0
7901,코미팜,41960,Dec-10,0
7902,코미팜,41960,Dec-11,0
7903,코미팜,41960,Dec-12,0
7904,코미팜,41960,Dec-13,0
7905,코미팜,41960,Dec-14,0
7906,코미팜,41960,Dec-15,0
7907,코미팜,41960,Dec-16,0
7908,코미팜,41960,Dec-17,0
7909,코미팜,41960,Dec-18,0
7910,코미팜,41960,Dec-19,0
7911,코세스,89890,Dec-10,0
7912,코세스,89890,Dec-11,0
7913,코세스,89890,Dec-12,0
7914,코세스,89890,Dec-13,0
7915,코세스,89890,Dec-14,0
7916,코세스,89890,Dec-15,0
7917,코세스,89890,Dec-16,0
7918,코세스,89890,Dec-17,0
7919,코세스,89890,Dec-18,0
7920,코세스,89890,Dec-19,0
7921,코센,9730,Dec-10,0
7922,코센,9730,Dec-11,0
7923,코센,9730,Dec-12,0
7924,코센,9730,Dec-13,0
7925,코센,9730,Dec-14,0
7926,코센,9730,Dec-15,0
7927,코센,9730,Dec-16,0
7928,코센,9730,Dec-17,0
7929,코센,9730,Dec-18,0
7930,코센,9730,Dec-19,0
7931,코스나인,82660,Dec-10,0
7932,코스나인,82660,Dec-11,0
7933,코스나인,82660,Dec-12,0
7934,코스나인,82660,Dec-13,0
7935,코스나인,82660,Dec-14,0
7936,코스나인,82660,Dec-15,0
7937,코스나인,82660,Dec-16,0
7938,코스나인,82660,Dec-17,0
7939,코스나인,82660,Dec-18,0
7940,코스나인,82660,Dec-19,0
7941,코스메카코리아,241710,Dec-16,0
7942,코스메카코리아,241710,Dec-17,0
7943,코스메카코리아,241710,Dec-18,0
7944,코스메카코리아,241710,Dec-19,0
7945,코스온,69110,Dec-10,0
7946,코스온,69110,Dec-11,0
7947,코스온,69110,Dec-12,0
7948,코스온,69110,Dec-13,0
7949,코스온,69110,Dec-14,0
7950,코스온,69110,Dec-15,0
7951,코스온,69110,Dec-16,0
7952,코스온,69110,Dec-17,0
7953,코스온,69110,Dec-18,0
7954,코스온,69110,Dec-19,1
7955,코썬바이오,204990,Dec-16,0
7956,코썬바이오,204990,Dec-17,0
7957,코썬바이오,204990,Dec-18,0
7958,코썬바이오,204990,Dec-19,0
7959,코아스,71950,Dec-10,0
7960,코아스,71950,Dec-11,0
7961,코아스,71950,Dec-12,0
7962,코아스,71950,Dec-13,0
7963,코아스,71950,Dec-14,0
