,회사명,회계년도,거래소코드_x,매출원가율,매출원가감소율,산업중간값,산업중간값여부,감소율여부,매출원가감소율여부
386,국제약품,14-Dec,2720,0.61,1.639344262,43.25,0,0,0
387,국제약품,15-Dec,2720,0.55,-10.90909091,44.93,0,0,0
388,국제약품,16-Dec,2720,0.55,0,48.21,0,0,0
389,국제약품,17-Dec,2720,0.58,5.172413793,52.51,0,0,0
390,국제약품,18-Dec,2720,0.55,-5.454545455,52.32,0,0,0
391,국제약품,19-Dec,2720,0.52,-5.769230769,54.69,0,0,0
392,그래디언트,11-Dec,35080,0.66,1.515151515,0.0,1,0,1
393,그래디언트,12-Dec,35080,0.66,0,0.0,1,0,1
394,그래디언트,13-Dec,35080,0.9,26.66666667,0.0,1,0,1
395,그래디언트,14-Dec,35080,0.9,0,0.0,1,0,1
396,그래디언트,15-Dec,35080,0.89,-1.123595506,0.0,1,0,1
397,그래디언트,16-Dec,35080,0.89,0,0.0,1,0,1
398,그래디언트,17-Dec,35080,0.89,0,0.0,1,0,1
399,그래디언트,18-Dec,35080,0.9,1.111111111,0.0,1,0,1
400,그래디언트,19-Dec,35080,0.89,-1.123595506,0.0,1,0,1
401,글로본,17-Dec,19660,1,0,0.0,1,0,1
402,글로본,18-Dec,19660,1,0,0.0,1,0,1
403,글로본,19-Dec,19660,1,0,0.0,1,0,1
404,금강공업,11-Dec,14280,0.86,3.488372093,90.89,0,0,0
405,금강공업,12-Dec,14280,0.85,-1.176470588,91.46,0,0,0
406,금강공업,13-Dec,14280,0.84,-1.19047619,91.98,0,0,0
407,금강공업,14-Dec,14280,0.84,0,91.175,0,0,0
408,금강공업,15-Dec,14280,0.82,-2.43902439,90.055,0,0,0
409,금강공업,16-Dec,14280,0.78,-5.128205128,89.125,0,0,0
410,금강공업,17-Dec,14280,0.79,1.265822785,90.23,0,0,0
411,금강공업,18-Dec,14280,0.82,3.658536585,91.965,0,0,0
412,금강공업,19-Dec,14280,0.84,2.380952381,92.405,0,0,0
413,금호건설,11-Dec,2990,0.91,-3.296703297,90.885,0,0,0
414,금호건설,12-Dec,2990,0.93,2.150537634,91.785,0,0,0
415,금호건설,13-Dec,2990,0.93,0,93.005,0,0,0
416,금호건설,14-Dec,2990,0.94,1.063829787,92.97,0,0,0
417,금호건설,15-Dec,2990,0.94,0,91.755,0,0,0
418,금호건설,16-Dec,2990,0.92,-2.173913043,90.575,0,0,0
419,금호건설,17-Dec,2990,0.92,0,90.275,0,0,0
420,금호건설,18-Dec,2990,0.93,1.075268817,89.78,0,0,0
421,금호건설,19-Dec,2990,0.93,0,90.355,0,0,0
422,금호에이치티,15-Dec,214330,0.84,0,86.72,0,0,0
423,금호에이치티,16-Dec,214330,0.88,4.545454545,87.335,0,0,0
424,금호에이치티,17-Dec,214330,0.9,2.222222222,88.505,0,0,0
425,금호에이치티,18-Dec,214330,0.9,0,89.65,0,0,0
426,금호에이치티,19-Dec,214330,0.94,4.255319149,89.98,0,0,0
427,금호전기,11-Dec,1210,0.8,2.5,79.665,0,0,0
428,금호전기,12-Dec,1210,0.89,10.11235955,81.545,0,0,0
429,금호전기,13-Dec,1210,0.89,0,81.135,0,0,0
430,금호전기,14-Dec,1210,0.88,-1.136363636,81.835,0,0,0
431,금호전기,15-Dec,1210,0.9,2.222222222,82.075,0,0,0
432,금호전기,16-Dec,1210,0.88,-2.272727273,81.51,0,0,0
433,금호전기,17-Dec,1210,0.88,0,83.595,0,0,0
434,금호전기,18-Dec,1210,1.19,26.05042017,84.085,0,0,0
435,금호전기,19-Dec,1210,0.73,-63.01369863,86.18,0,1,1
436,금호타이어,11-Dec,73240,0.79,3.797468354,82.36,0,0,0
437,금호타이어,12-Dec,73240,0.75,-5.333333333,81.89,0,0,0
438,금호타이어,13-Dec,73240,0.74,-1.351351351,80.455,0,0,0
439,금호타이어,14-Dec,73240,0.71,-4.225352113,81.39,0,0,0
440,금호타이어,15-Dec,73240,0.74,4.054054054,80.885,0,0,0
441,금호타이어,16-Dec,73240,0.75,1.333333333,79.14,0,0,0
442,금호타이어,17-Dec,73240,0.84,10.71428571,82.615,0,0,0
443,금호타이어,18-Dec,73240,0.86,2.325581395,83.27,0,0,0
444,금호타이어,19-Dec,73240,0.77,-11.68831169,81.665,0,0,0
445,기가레인,13-Dec,49080,0.79,0,81.65,0,0,0
446,기가레인,14-Dec,49080,0.81,2.469135802,81.58,0,0,0
447,기가레인,15-Dec,49080,1.17,30.76923077,81.36,0,0,0
448,기가레인,16-Dec,49080,0.99,-18.18181818,82.3,0,0,0
449,기가레인,17-Dec,49080,0.83,-19.27710843,81.2,0,0,0
450,기가레인,18-Dec,49080,0.85,2.352941176,81.97,0,0,0
451,기가레인,19-Dec,49080,1.17,27.35042735,81.8,0,0,0
452,기산텔레콤,11-Dec,35460,0.89,10.11235955,78.63,0,0,0
453,기산텔레콤,12-Dec,35460,0.82,-8.536585366,79.75,0,0,0
454,기산텔레콤,13-Dec,35460,0.78,-5.128205128,81.65,0,0,0
455,기산텔레콤,14-Dec,35460,0.8,2.5,81.58,0,0,0
456,기산텔레콤,15-Dec,35460,0.83,3.614457831,81.36,0,0,0
457,기산텔레콤,16-Dec,35460,0.84,1.19047619,82.3,0,0,0
458,기산텔레콤,17-Dec,35460,0.86,2.325581395,81.2,0,0,0
459,기산텔레콤,18-Dec,35460,0.84,-2.380952381,81.97,0,0,0
460,기산텔레콤,19-Dec,35460,0.79,-6.329113924,81.8,0,0,0
461,까뮤이앤씨,11-Dec,13700,1,0,90.885,0,0,0
462,까뮤이앤씨,12-Dec,13700,1,0,91.785,0,0,0
463,까뮤이앤씨,13-Dec,13700,1,0,93.005,0,0,0
464,까뮤이앤씨,14-Dec,13700,1,0,92.97,0,0,0
465,까뮤이앤씨,15-Dec,13700,1,0,91.755,0,0,0
466,까뮤이앤씨,16-Dec,13700,1,0,90.575,0,0,0
467,까뮤이앤씨,17-Dec,13700,1,0,90.275,0,0,0
468,까뮤이앤씨,18-Dec,13700,1,0,89.78,0,0,0
469,까뮤이앤씨,19-Dec,13700,1,0,90.355,0,0,0
470,깨끗한나라,11-Dec,4540,0.85,0,87.015,0,0,0
471,깨끗한나라,12-Dec,4540,0.83,-2.409638554,83.365,0,0,0
472,깨끗한나라,13-Dec,4540,0.81,-2.469135802,84.915,0,0,0
473,깨끗한나라,14-Dec,4540,0.83,2.409638554,85.41,0,0,0
474,깨끗한나라,15-Dec,4540,0.83,0,85.895,0,0,0
475,깨끗한나라,16-Dec,4540,0.81,-2.469135802,85.305,0,0,0
476,깨끗한나라,17-Dec,4540,0.86,5.813953488,88.34,0,0,0
477,깨끗한나라,18-Dec,4540,0.92,6.52173913,84.105,0,0,0
478,깨끗한나라,19-Dec,4540,0.86,-6.976744186,84.59,0,0,0
479,나노신소재,11-Dec,121600,0.56,0,77.91,0,0,0
480,나노신소재,12-Dec,121600,0.69,18.84057971,80.41,0,0,0
481,나노신소재,13-Dec,121600,0.64,-7.8125,80.36,0,0,0
482,나노신소재,14-Dec,121600,0.56,-14.28571429,79.71,0,0,0
483,나노신소재,15-Dec,121600,0.54,-3.703703704,77.5,0,0,0
484,나노신소재,16-Dec,121600,0.57,5.263157895,77.25,0,0,0
485,나노신소재,17-Dec,121600,0.55,-3.636363636,78.45,0,0,0
486,나노신소재,18-Dec,121600,0.57,3.50877193,81.48,0,0,0
487,나노신소재,19-Dec,121600,0.6,5,79.49,0,0,0
488,나노캠텍,11-Dec,91970,0.88,7.954545455,82.36,0,0,0
489,나노캠텍,12-Dec,91970,0.86,-2.325581395,81.89,0,0,0
490,나노캠텍,13-Dec,91970,0.83,-3.614457831,80.455,0,0,0
491,나노캠텍,14-Dec,91970,0.82,-1.219512195,81.39,0,0,0
492,나노캠텍,15-Dec,91970,0.87,5.747126437,80.885,0,0,0
493,나노캠텍,16-Dec,91970,0.84,-3.571428571,79.14,0,0,0
494,나노캠텍,17-Dec,91970,0.9,6.666666667,82.615,0,0,0
495,나노캠텍,18-Dec,91970,0.79,-13.92405063,83.27,0,0,0
496,나노캠텍,19-Dec,91970,0.65,-21.53846154,81.665,0,1,1
497,나무가,15-Dec,190510,0.88,0,81.36,0,0,0
498,나무가,16-Dec,190510,0.94,6.382978723,82.3,0,0,0
499,나무가,17-Dec,190510,1.05,10.47619048,81.2,0,0,0
500,나무가,18-Dec,190510,0.94,-11.70212766,81.97,0,0,0
501,나무가,19-Dec,190510,0.94,0,81.8,0,0,0
502,나이벡,11-Dec,138610,1,0,41.73,0,0,0
503,나이벡,12-Dec,138610,1,0,41.84,0,0,0
504,나이벡,13-Dec,138610,1,0,43.25,0,0,0
505,나이벡,14-Dec,138610,1,0,44.93,0,0,0
506,나이벡,15-Dec,138610,1,0,48.21,0,0,0
507,나이벡,16-Dec,138610,1,0,52.51,0,0,0
508,나이벡,17-Dec,138610,1,0,52.32,0,0,0
509,나이벡,18-Dec,138610,1,0,54.69,0,0,0
510,나이벡,19-Dec,138610,1,0,57.6,0,0,0
511,남광토건,11-Dec,1260,0.98,0,90.885,0,0,0
512,남광토건,12-Dec,1260,1.01,2.97029703,91.785,0,0,0
513,남광토건,13-Dec,1260,1.02,0.980392157,93.005,0,0,0
514,남광토건,14-Dec,1260,1.1,7.272727273,92.97,0,0,0
515,남광토건,15-Dec,1260,1.13,2.654867257,91.755,0,0,0
516,남광토건,16-Dec,1260,1.01,-11.88118812,90.575,0,0,0
517,남광토건,17-Dec,1260,0.91,-10.98901099,90.275,0,0,0
518,남광토건,18-Dec,1260,0.84,-8.333333333,89.78,0,0,0
519,남광토건,19-Dec,1260,0.91,7.692307692,90.355,0,0,0
520,남성,11-Dec,4270,0.78,0,80.81,0,0,0
521,남성,12-Dec,4270,0.76,-2.631578947,81.77,0,0,0
522,남성,13-Dec,4270,0.76,0,80.31,0,0,0
523,남성,14-Dec,4270,0.75,-1.333333333,80.28,0,0,0
524,남성,15-Dec,4270,0.75,0,81.66,0,0,0
525,남성,16-Dec,4270,0.74,-1.351351351,82.9,0,0,0
526,남성,17-Dec,4270,0.73,-1.369863014,82.45,0,0,0
527,남성,18-Dec,4270,0.77,5.194805195,83.32,0,0,0
528,남성,19-Dec,4270,0.74,-4.054054054,83.47,0,0,0
529,남양유업,11-Dec,3920,0.7,0,72.41,0,0,0
530,남양유업,12-Dec,3920,0.7,0,73.05,0,0,0
531,남양유업,13-Dec,3920,0.74,5.405405405,72.785,0,0,0
532,남양유업,14-Dec,3920,0.75,1.333333333,72.72,0,0,0
533,남양유업,15-Dec,3920,0.72,-4.166666667,72.09,0,0,0
534,남양유업,16-Dec,3920,0.73,1.369863014,71.455,0,0,0
535,남양유업,17-Dec,3920,0.74,1.351351351,72.655,0,0,0
536,남양유업,18-Dec,3920,0.75,1.333333333,74.955,0,0,0
537,남양유업,19-Dec,3920,0.76,1.315789474,79.39,0,0,0
538,남해화학,11-Dec,25860,1,0,77.91,0,0,0
539,남해화학,12-Dec,25860,1,0,80.41,0,0,0
540,남해화학,13-Dec,25860,1,0,80.36,0,0,0
541,남해화학,14-Dec,25860,1,0,79.71,0,0,0
542,남해화학,15-Dec,25860,1,0,77.5,0,0,0
543,남해화학,16-Dec,25860,0.91,0,77.25,0,0,0
544,남해화학,17-Dec,25860,0.9,-1.111111111,78.45,0,0,0
545,남해화학,18-Dec,25860,1,0,81.48,0,0,0
546,남해화학,19-Dec,25860,1,0,79.49,0,0,0
547,남화토건,12-Dec,91590,0.89,0,91.785,0,0,0
548,남화토건,13-Dec,91590,0.92,3.260869565,93.005,0,0,0
549,남화토건,14-Dec,91590,0.92,0,92.97,0,0,0
550,남화토건,15-Dec,91590,0.95,3.157894737,91.755,0,0,0
551,남화토건,16-Dec,91590,0.88,-7.954545455,90.575,0,0,0
552,남화토건,17-Dec,91590,0.86,-2.325581395,90.275,0,0,0
553,남화토건,18-Dec,91590,0.91,5.494505495,89.78,0,0,0
554,남화토건,19-Dec,91590,0.91,0,90.355,0,0,0
555,내츄럴엔도텍,13-Dec,168330,1,0,0.0,1,0,1
556,내츄럴엔도텍,14-Dec,168330,1,0,0.0,1,0,1
557,내츄럴엔도텍,15-Dec,168330,0.31,0,0.0,1,0,1
558,내츄럴엔도텍,16-Dec,168330,0.65,52.30769231,3.42,0,0,0
559,내츄럴엔도텍,17-Dec,168330,0.64,-1.5625,27.81,0,0,0
560,내츄럴엔도텍,18-Dec,168330,1.35,52.59259259,50.99,0,0,0
561,내츄럴엔도텍,19-Dec,168330,1.51,10.59602649,50.43,0,0,0
562,네오리진,11-Dec,94860,0.83,2.409638554,76.05,0,0,0
563,네오리진,12-Dec,94860,1,0,72.2,0,0,0
564,네오리진,13-Dec,94860,1,0,75.75,0,0,0
565,네오리진,14-Dec,94860,1,0,79.68,0,0,0
566,네오리진,15-Dec,94860,1,0,81.79,0,0,0
567,네오리진,16-Dec,94860,1,0,82.04,0,0,0
568,네오리진,17-Dec,94860,0.44,0,83.55,0,0,0
569,네오리진,18-Dec,94860,1,0,84.35,0,0,0
570,네오리진,19-Dec,94860,1,0,82.22,0,0,0
571,네오오토,15-Dec,212560,1,0,86.72,0,0,0
572,네오오토,16-Dec,212560,1,0,87.335,0,0,0
573,네오오토,17-Dec,212560,1,0,88.505,0,0,0
574,네오오토,18-Dec,212560,1,0,89.65,0,0,0
575,네오오토,19-Dec,212560,1,0,89.98,0,0,0
576,네오펙트,18-Dec,290660,0.26,0,63.41,0,0,0
577,네오펙트,19-Dec,290660,0.74,64.86486486,64.46,0,0,0
578,네이블커뮤니케이션즈,12-Dec,153460,1,0,9.16,0,0,0
579,네이블커뮤니케이션즈,13-Dec,153460,1,0,9.26,0,0,0
580,네이블커뮤니케이션즈,14-Dec,153460,0.5,0,9.49,0,0,0
581,네이블커뮤니케이션즈,15-Dec,153460,1,0,26.25,0,0,0
582,네이블커뮤니케이션즈,16-Dec,153460,1,0,32.73,0,0,0
583,네이블커뮤니케이션즈,17-Dec,153460,1,0,35.91,0,0,0
584,네이블커뮤니케이션즈,18-Dec,153460,1,0,40.29,0,0,0
585,네이블커뮤니케이션즈,19-Dec,153460,1,0,47.1,0,0,0
586,네이처셀,11-Dec,7390,1,0,59.36,0,0,0
587,네이처셀,12-Dec,7390,1,0,59.41,0,0,0
588,네이처셀,13-Dec,7390,1,0,58.53,0,0,0
589,네이처셀,14-Dec,7390,1,0,60.8,0,0,0
590,네이처셀,15-Dec,7390,1,0,64.89,0,0,0
591,네이처셀,16-Dec,7390,1,0,65.23,0,0,0
592,네이처셀,17-Dec,7390,1,0,68.2,0,0,0
593,네이처셀,18-Dec,7390,1,0,66.59,0,0,0
594,네이처셀,19-Dec,7390,1,0,68.22,0,0,0
595,네패스,11-Dec,33640,0.83,2.409638554,78.63,0,0,0
596,네패스,12-Dec,33640,0.73,-13.69863014,79.75,0,0,0
597,네패스,13-Dec,33640,0.89,17.97752809,81.65,0,0,0
598,네패스,14-Dec,33640,0.86,-3.488372093,81.58,0,0,0
599,네패스,15-Dec,33640,0.81,-6.172839506,81.36,0,0,0
600,네패스,16-Dec,33640,0.81,0,82.3,0,0,0
601,네패스,17-Dec,33640,0.78,-3.846153846,81.2,0,0,0
602,네패스,18-Dec,33640,0.77,-1.298701299,81.97,0,0,0
603,네패스,19-Dec,33640,0.68,-13.23529412,81.8,0,0,0
604,넥스턴바이오사이언스,11-Dec,89140,1,0,73.85,0,0,0
605,넥스턴바이오사이언스,12-Dec,89140,1,0,75.13,0,0,0
606,넥스턴바이오사이언스,13-Dec,89140,1,0,74.77,0,0,0
607,넥스턴바이오사이언스,14-Dec,89140,1,0,76.93,0,0,0
608,넥스턴바이오사이언스,15-Dec,89140,1,0,77.48,0,0,0
609,넥스턴바이오사이언스,16-Dec,89140,1,0,78.73,0,0,0
610,넥스턴바이오사이언스,17-Dec,89140,1,0,80.02,0,0,0
611,넥스턴바이오사이언스,18-Dec,89140,1,0,81.15,0,0,0
612,넥스턴바이오사이언스,19-Dec,89140,1,0,80.98,0,0,0
613,넥스트아이,11-Dec,137940,1,0,0.0,1,0,1
614,넥스트아이,12-Dec,137940,0.58,0,35.05,0,0,0
615,넥스트아이,13-Dec,137940,0.63,7.936507937,48.57,0,0,0
616,넥스트아이,14-Dec,137940,0.68,7.352941176,50.39,0,0,0
617,넥스트아이,15-Dec,137940,0.67,-1.492537313,49.29,0,0,0
618,넥스트아이,16-Dec,137940,0.72,6.944444444,56.81,0,0,0
619,넥스트아이,17-Dec,137940,0.68,-5.882352941,64.32,0,0,0
620,넥스트아이,18-Dec,137940,0.64,-6.25,63.41,0,0,0
621,넥스트아이,19-Dec,137940,0.73,12.32876712,64.46,0,0,0
622,넥스트엔터테인먼트월드,14-Dec,160550,0.77,0,77.07,0,0,0
623,넥스트엔터테인먼트월드,15-Dec,160550,0.89,13.48314607,68.27,0,0,0
624,넥스트엔터테인먼트월드,16-Dec,160550,0.79,-12.65822785,74.71,0,0,0
625,넥스트엔터테인먼트월드,17-Dec,160550,0.78,-1.282051282,83.56,0,0,0
626,넥스트엔터테인먼트월드,18-Dec,160550,0.83,6.024096386,84.29,0,0,0
627,넥스트엔터테인먼트월드,19-Dec,160550,0.81,-2.469135802,89.85,0,0,0
628,노블엠앤비,12-Dec,106520,0.82,0,35.05,0,0,0
629,노블엠앤비,13-Dec,106520,0.81,-1.234567901,48.57,0,0,0
630,노블엠앤비,14-Dec,106520,0.87,6.896551724,50.39,0,0,0
631,노블엠앤비,15-Dec,106520,0.94,7.446808511,49.29,0,0,0
632,노블엠앤비,16-Dec,106520,0.98,4.081632653,56.81,0,0,0
633,노블엠앤비,17-Dec,106520,1.02,3.921568627,64.32,0,0,0
634,노블엠앤비,18-Dec,106520,1.02,0,63.41,0,0,0
635,노블엠앤비,19-Dec,106520,0.85,-20,64.46,0,0,0
636,녹십자엠에스,14-Dec,142280,1,0,44.93,0,0,0
637,녹십자엠에스,15-Dec,142280,0.85,0,48.21,0,0,0
638,녹십자엠에스,16-Dec,142280,0.86,1.162790698,52.51,0,0,0
639,녹십자엠에스,17-Dec,142280,0.84,-2.380952381,52.32,0,0,0
640,녹십자엠에스,18-Dec,142280,0.91,7.692307692,54.69,0,0,0
641,녹십자엠에스,19-Dec,142280,0.9,-1.111111111,57.6,0,0,0
642,녹원씨엔아이,11-Dec,65560,0.67,-2.985074627,5.55,0,0,0
643,녹원씨엔아이,12-Dec,65560,0.71,5.633802817,9.16,0,0,0
644,녹원씨엔아이,13-Dec,65560,0.86,17.44186047,9.26,0,0,0
645,녹원씨엔아이,14-Dec,65560,0.92,6.52173913,9.49,0,0,0
646,녹원씨엔아이,15-Dec,65560,0.53,-73.58490566,26.25,0,1,1
647,녹원씨엔아이,16-Dec,65560,0.82,35.36585366,32.73,0,0,0
648,녹원씨엔아이,17-Dec,65560,0.37,-121.6216216,35.91,0,1,1
649,녹원씨엔아이,18-Dec,65560,0.66,43.93939394,40.29,0,0,0
650,녹원씨엔아이,19-Dec,65560,0.69,4.347826087,47.1,0,0,0
651,누리플랜,11-Dec,69140,0.77,2.597402597,82.3,0,0,0
652,누리플랜,12-Dec,69140,0.81,4.938271605,81.985,0,0,0
653,누리플랜,13-Dec,69140,0.88,7.954545455,81.55,0,0,0
654,누리플랜,14-Dec,69140,1,0,81.985,0,0,0
655,누리플랜,15-Dec,69140,1,0,83.13,0,0,0
656,누리플랜,16-Dec,69140,1,0,82.425,0,0,0
657,누리플랜,17-Dec,69140,0.79,0,84.185,0,0,0
658,누리플랜,18-Dec,69140,0.82,3.658536585,84.755,0,0,0
659,누리플랜,19-Dec,69140,0.82,0,85.49,0,0,0
660,누리플렉스,11-Dec,40160,0.69,8.695652174,5.55,0,0,0
661,누리플렉스,12-Dec,40160,0.66,-4.545454545,9.16,0,0,0
662,누리플렉스,13-Dec,40160,0.58,-13.79310345,9.26,0,0,0
663,누리플렉스,14-Dec,40160,0.56,-3.571428571,9.49,0,0,0
664,누리플렉스,15-Dec,40160,0.57,1.754385965,26.25,0,0,0
665,누리플렉스,16-Dec,40160,0.53,-7.547169811,32.73,0,0,0
666,누리플렉스,17-Dec,40160,0.75,29.33333333,35.91,0,0,0
667,누리플렉스,18-Dec,40160,0.72,-4.166666667,40.29,0,0,0
668,누리플렉스,19-Dec,40160,0.72,0,47.1,0,0,0
669,뉴로스,12-Dec,126870,0.54,0,75.13,0,0,0
670,뉴로스,13-Dec,126870,0.57,5.263157895,74.77,0,0,0
671,뉴로스,14-Dec,126870,0.56,-1.785714286,76.93,0,0,0
672,뉴로스,15-Dec,126870,0.69,18.84057971,77.48,0,0,0
673,뉴로스,16-Dec,126870,0.62,-11.29032258,78.73,0,0,0
674,뉴로스,17-Dec,126870,0.68,8.823529412,80.02,0,0,0
675,뉴로스,18-Dec,126870,0.67,-1.492537313,81.15,0,0,0
676,뉴로스,19-Dec,126870,0.76,11.84210526,80.98,0,0,0
677,뉴보텍,11-Dec,60260,1,0,82.36,0,0,0
678,뉴보텍,12-Dec,60260,1,0,81.89,0,0,0
679,뉴보텍,13-Dec,60260,1,0,80.455,0,0,0
680,뉴보텍,14-Dec,60260,1,0,81.39,0,0,0
681,뉴보텍,15-Dec,60260,1,0,80.885,0,0,0
682,뉴보텍,16-Dec,60260,1,0,79.14,0,0,0
683,뉴보텍,17-Dec,60260,1,0,82.615,0,0,0
684,뉴보텍,18-Dec,60260,1,0,83.27,0,0,0
685,뉴보텍,19-Dec,60260,1,0,81.665,0,0,0
686,뉴인텍,11-Dec,12340,0.88,2.272727273,78.63,0,0,0
687,뉴인텍,12-Dec,12340,1.01,12.87128713,79.75,0,0,0
688,뉴인텍,13-Dec,12340,0.93,-8.602150538,81.65,0,0,0
689,뉴인텍,14-Dec,12340,0.97,4.12371134,81.58,0,0,0
690,뉴인텍,15-Dec,12340,0.89,-8.988764045,81.36,0,0,0
691,뉴인텍,16-Dec,12340,1.02,12.74509804,82.3,0,0,0
692,뉴인텍,17-Dec,12340,0.92,-10.86956522,81.2,0,0,0
693,뉴인텍,18-Dec,12340,0.93,1.075268817,81.97,0,0,0
694,뉴인텍,19-Dec,12340,0.89,-4.494382022,81.8,0,0,0
695,뉴지랩파마,15-Dec,214870,1,0,81.36,0,0,0
696,뉴지랩파마,16-Dec,214870,1,0,82.3,0,0,0
697,뉴지랩파마,17-Dec,214870,0.99,0,81.2,0,0,0
698,뉴지랩파마,18-Dec,214870,1,1,81.97,0,0,0
699,뉴지랩파마,19-Dec,214870,0.72,-38.88888889,81.8,0,1,1
700,뉴프렉스,11-Dec,85670,0.9,-2.222222222,78.63,0,0,0
701,뉴프렉스,12-Dec,85670,0.87,-3.448275862,79.75,0,0,0
702,뉴프렉스,13-Dec,85670,0.91,4.395604396,81.65,0,0,0
703,뉴프렉스,14-Dec,85670,0.89,-2.247191011,81.58,0,0,0
704,뉴프렉스,15-Dec,85670,0.92,3.260869565,81.36,0,0,0
705,뉴프렉스,16-Dec,85670,0.92,0,82.3,0,0,0
706,뉴프렉스,17-Dec,85670,0.89,-3.370786517,81.2,0,0,0
707,뉴프렉스,18-Dec,85670,0.88,-1.136363636,81.97,0,0,0
708,뉴프렉스,19-Dec,85670,0.97,9.278350515,81.8,0,0,0
709,다날,11-Dec,64260,1,0,9.49,0,0,0
710,다날,12-Dec,64260,1.02,0,39.415,0,0,0
711,다날,13-Dec,64260,0.78,0,36.13,0,0,0
712,다날,14-Dec,64260,0.85,0,32.89,0,0,0
713,다날,15-Dec,64260,0.86,0,8.75,0,0,0
714,다날,16-Dec,64260,0.8,0,8.05,0,0,0
715,다날,17-Dec,64260,0.69,0,7.08,0,0,0
716,다날,18-Dec,64260,0.53,0,0.0,1,0,1
717,다날,19-Dec,64260,0.75,0,0.0,1,0,1
718,다믈멀티미디어,11-Dec,93640,1,0,78.63,0,0,0
719,다믈멀티미디어,12-Dec,93640,1,0,79.75,0,0,0
720,다믈멀티미디어,13-Dec,93640,1,0,81.65,0,0,0
721,다믈멀티미디어,14-Dec,93640,1,0,81.58,0,0,0
722,다믈멀티미디어,15-Dec,93640,1,0,81.36,0,0,0
723,다믈멀티미디어,16-Dec,93640,1,0,82.3,0,0,0
724,다믈멀티미디어,17-Dec,93640,1,0,81.2,0,0,0
725,다믈멀티미디어,18-Dec,93640,1,0,81.97,0,0,0
726,다믈멀티미디어,19-Dec,93640,1,0,81.8,0,0,0
727,다산네트웍스,11-Dec,39560,0.67,5.970149254,78.63,0,0,0
728,다산네트웍스,12-Dec,39560,0.62,-8.064516129,79.75,0,0,0
729,다산네트웍스,13-Dec,39560,0.66,6.060606061,81.65,0,0,0
730,다산네트웍스,14-Dec,39560,0.7,5.714285714,81.58,0,0,0
731,다산네트웍스,15-Dec,39560,0.78,10.25641026,81.36,0,0,0
732,다산네트웍스,16-Dec,39560,0.73,-6.849315068,82.3,0,0,0
733,다산네트웍스,17-Dec,39560,0.66,-10.60606061,81.2,0,0,0
734,다산네트웍스,18-Dec,39560,0.66,0,81.97,0,0,0
735,다산네트웍스,19-Dec,39560,0.66,0,81.8,0,0,0
736,다이나믹디자인,15-Dec,145210,0.83,0,77.48,0,0,0
737,다이나믹디자인,16-Dec,145210,0.84,1.19047619,78.73,0,0,0
738,다이나믹디자인,17-Dec,145210,0.86,2.325581395,80.02,0,0,0
739,다이나믹디자인,18-Dec,145210,0.95,9.473684211,81.15,0,0,0
740,다이나믹디자인,19-Dec,145210,0.9,-5.555555556,80.98,0,0,0
741,대구백화점,18-Dec,6370,0.32,-12.5,45.165,0,0,0
742,대구백화점,19-Dec,6370,0,#NAME?,41.78,0,0,0
743,대동,11-Dec,490,0.78,1.282051282,73.85,0,0,0
744,대동,12-Dec,490,0.78,0,75.13,0,0,0
745,대동,13-Dec,490,0.78,0,74.77,0,0,0
746,대동,14-Dec,490,0.81,3.703703704,76.93,0,0,0
747,대동,15-Dec,490,0.77,-5.194805195,77.48,0,0,0
748,대동,16-Dec,490,0.79,2.53164557,78.73,0,0,0
749,대동,17-Dec,490,0.79,0,80.02,0,0,0
750,대동,18-Dec,490,0.81,2.469135802,81.15,0,0,0
751,대동,19-Dec,490,0.77,-5.194805195,80.98,0,0,0
752,대동금속,11-Dec,20400,1,0,90.89,0,0,0
753,대동금속,12-Dec,20400,1,0,91.46,0,0,0
754,대동금속,13-Dec,20400,1,0,91.98,0,0,0
755,대동금속,14-Dec,20400,1,0,91.175,0,0,0
756,대동금속,15-Dec,20400,1,0,90.055,0,0,0
757,대동금속,16-Dec,20400,1,0,89.125,0,0,0
758,대동금속,17-Dec,20400,1,0,90.23,0,0,0
759,대동금속,18-Dec,20400,1,0,91.965,0,0,0
760,대동금속,19-Dec,20400,1,0,92.405,0,0,0
761,대동기어,11-Dec,8830,1,0,73.85,0,0,0
762,대동기어,12-Dec,8830,1,0,75.13,0,0,0
763,대동기어,13-Dec,8830,1,0,74.77,0,0,0
764,대동기어,14-Dec,8830,1,0,76.93,0,0,0
765,대동기어,15-Dec,8830,1,0,77.48,0,0,0
766,대동기어,16-Dec,8830,1,0,78.73,0,0,0
767,대동기어,17-Dec,8830,1,0,80.02,0,0,0
768,대동기어,18-Dec,8830,1,0,81.15,0,0,0
769,대동기어,19-Dec,8830,1,0,80.98,0,0,0
770,대동스틸,11-Dec,48470,1,0,90.89,0,0,0
771,대동스틸,12-Dec,48470,1,0,91.46,0,0,0
772,대동스틸,13-Dec,48470,1,0,91.98,0,0,0
773,대동스틸,14-Dec,48470,1,0,91.175,0,0,0
774,대동스틸,15-Dec,48470,1,0,90.055,0,0,0
775,대동스틸,16-Dec,48470,1,0,89.125,0,0,0
776,대동스틸,17-Dec,48470,1,0,90.23,0,0,0
777,대동스틸,18-Dec,48470,1,0,91.965,0,0,0
778,대동스틸,19-Dec,48470,1,0,92.405,0,0,0
