회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액총이익률(IFRS연결),매출액순이익률(IFRS),매출액순이익률(IFRS연결),자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),총자본정상영업이익률(IFRS),총자본정상영업이익률(IFRS연결),매출액정상영업이익률(IFRS),매출액정상영업이익률(IFRS연결),총자본순이익률(IFRS),총자본순이익률(IFRS연결)
(주)티케이케미칼,104480,Dec-19,6.05,6,1.55,1.53,3.57,3.49,1.5,1.42,1.67,1.55,1.4,1.4
(주)티플랙스,81150,Dec-11,8.62,8.7,3.26,3.31,10.16,10.24,9.01,9.03,6.43,6.47,4.57,4.61
(주)티플랙스,81150,Dec-12,6.21,6.89,1.97,2.19,4.73,5.03,3.94,4.19,4.04,4.25,1.92,2.16
(주)티플랙스,81150,Dec-13,6.48,7.05,0.54,0.58,1.12,1.11,2.96,2.94,3.76,3.72,0.43,0.46
(주)티플랙스,81150,Dec-14,8.16,9.06,0.68,1.58,1.31,2.6,3.48,3.44,4.41,4.33,0.54,1.26
(주)티플랙스,81150,Dec-15,8.26,9.11,1.68,0.84,2.57,1.82,3.53,2.42,4.53,3.12,1.31,0.65
(주)티플랙스,81150,Dec-16,8.69,,1.37,,1.93,,3,,3.76,,1.09,
(주)티플랙스,81150,Dec-17,7.51,,2.43,,3.62,,2.9,,3.25,,2.17,
(주)티플랙스,81150,Dec-18,7.17,,1.73,,2.54,,2.62,,2.89,,1.57,
(주)티플랙스,81150,Dec-19,6.98,,1.69,,2.44,,2.76,,3,,1.56,
(주)티피씨,130740,Dec-11,17.66,,6.91,,10.04,,8.88,,8.59,,7.15,
(주)티피씨,130740,Dec-12,15.52,,8.34,,9.87,,5.35,,5.98,,7.47,
(주)티피씨,130740,Dec-13,12.76,,3.45,,3.84,,2.96,,3.56,,2.86,
(주)티피씨,130740,Dec-14,13.58,,6.43,,7.61,,3.57,,4.09,,5.62,
(주)티피씨,130740,Dec-15,16.01,,7.81,,8.88,,5.49,,6.39,,6.7,
(주)티피씨,130740,Dec-16,17.86,17.06,9.13,8.7,9.33,8.95,5.54,4.69,7.65,7.09,6.61,5.76
(주)티피씨,130740,Dec-17,14.78,13.71,3.9,2.93,3.26,2.8,1.8,1.48,3.44,2.52,2.04,1.71
(주)티피씨,130740,Dec-18,14.34,18.1,1.09,2.89,0.9,4.63,1.33,0.98,2.72,1.43,0.53,1.98
(주)티피씨,130740,Dec-19,14.42,18.86,1.48,-3.37,1.06,-3.81,1.57,0.41,3.52,0.63,0.66,-2.17
(주)티피씨메카트로닉스,48770,Jun-11,25.26,28.16,8.79,8.42,28.64,27.48,17.06,13.87,11.49,11,13.05,10.61
(주)티피씨메카트로닉스,48770,Jun-12,23.23,25.56,3.99,1.45,9.65,6.55,5.63,3.97,5.13,3.55,4.38,1.62
(주)티피씨메카트로닉스,48770,Jun-13,21.55,23.21,3.54,2.49,8.16,7.35,4.55,3.55,4.62,3.38,3.49,2.61
(주)티피씨메카트로닉스,48770,Dec-14,20.78,22.34,2.42,3.09,4.92,7.81,0.93,1.09,1.14,1.21,1.98,2.79
(주)티피씨메카트로닉스,48770,Dec-15,19.2,21.62,0.99,1.61,2.29,4.15,1.7,1.85,1.85,1.93,0.91,1.54
(주)티피씨메카트로닉스,48770,Dec-16,13.54,15.66,-8.92,-4.91,-28.44,-19.14,-3.74,-2.14,-3.95,-2.11,-8.45,-4.98
(주)티피씨메카트로닉스,48770,Dec-17,19.53,20.51,3.92,4.02,17.29,18.5,5.8,5.92,5.29,5.32,4.29,4.47
(주)티피씨메카트로닉스,48770,Dec-18,18.85,17.94,4.1,3.96,12.54,14.45,2.79,3.04,3.17,3.01,3.61,4
(주)티피씨메카트로닉스,48770,Dec-19,16.64,16.06,-3.1,-4.02,-9.05,-14.31,0.04,0.16,0.05,0.17,-2.51,-3.68
(주)파나진,46210,Dec-11,10.83,6.39,-3.5,-3.84,-8.7,-9.99,1.4,-0.76,1.31,-0.78,-3.74,-3.75
(주)파나진,46210,Dec-12,2.75,,-25.64,,-58.43,,-12.68,,-14.87,,-21.85,
(주)파나진,46210,Dec-13,57.56,,-113.02,,-53.43,,-14.06,,-84.35,,-18.84,
(주)파나진,46210,Dec-14,57.67,,-43.8,,-24.65,,-3.81,,-18.81,,-8.87,
(주)파나진,46210,Dec-15,68.78,,-10.64,,-7.08,,0.63,,2.66,,-2.52,
(주)파나진,46210,Dec-16,63.63,,-22.38,,-10.38,,-2.55,,-10.76,,-5.31,
(주)파나진,46210,Dec-17,58.43,,-88.56,,-29.21,,-8.17,,-35.79,,-20.21,
(주)파나진,46210,Dec-18,57.21,,-53.46,,-20.57,,-4.8,,-17.4,,-14.74,
(주)파나진,46210,Dec-19,64.18,,44.09,,19.2,,-2.65,,-7.65,,15.28,
(주)파라다이스,34230,Dec-11,25.05,26.42,6.52,8.69,4.26,5.9,7.25,7.71,14.11,14.85,3.35,4.51
(주)파라다이스,34230,Dec-12,24.17,26.15,14.51,15.39,10.15,12.54,8.48,10.09,15.7,17.31,7.83,8.97
(주)파라다이스,34230,Dec-13,29.28,29.53,17.35,16.85,13.44,14.84,12.88,11.86,21.63,21.03,10.33,9.5
(주)파라다이스,34230,Dec-14,20.81,21.31,16.3,15.65,9.97,11.07,4.9,5.58,10.35,11.69,7.71,7.47
(주)파라다이스,34230,Dec-15,19.08,19.93,13.94,11.67,6.62,6.42,2.92,3.24,7.72,9.48,5.27,4
(주)파라다이스,34230,Dec-16,20.28,19.92,9.33,8.29,5.13,5.33,4.67,3.06,10.46,9.47,4.17,2.68
(주)파라다이스,34230,Dec-17,10.29,10.53,1.86,-5.97,0.77,-1.86,-0.2,-1.26,-0.61,-4.48,0.61,-1.68
(주)파라다이스,34230,Dec-18,13.45,9.98,2,-5.61,0.8,-1.86,1.14,0.09,3.82,0.31,0.6,-1.58
(주)파라다이스,34230,Dec-19,13.1,14.25,5.04,0.69,1.96,1.19,1.15,1.57,4.41,5.3,1.31,0.2
(주)파라텍,33540,Dec-11,9.43,10.36,4.44,4.62,8.34,8.35,7.09,7.59,5.59,6.03,5.63,5.81
(주)파라텍,33540,Dec-12,8.31,9.88,0.17,0.64,0.25,0.62,0.12,0.89,0.11,0.84,0.19,0.68
(주)파라텍,33540,Dec-13,10.18,11.76,3.79,4.23,6.47,6.85,5.97,6.85,4.75,5.56,4.76,5.21
(주)파라텍,33540,Dec-14,8.74,9.95,3.88,4.21,7.68,7.84,6.63,6.91,4.64,5.32,5.54,5.46
(주)파라텍,33540,Dec-15,8.12,8.35,2.41,1.88,5.1,3.93,4.73,4.33,3.08,3.08,3.69,2.65
(주)파라텍,33540,Dec-16,7.36,7.47,1.66,1.51,5.17,4.79,4.67,4.48,2.5,2.41,3.1,2.81
(주)파라텍,33540,Dec-17,8.12,8.25,4.7,4.67,15.39,15.3,6.66,6.64,3.7,3.69,8.48,8.41
(주)파라텍,33540,Dec-18,5.76,5.9,0.2,0.13,0.46,0.4,-0.07,-0.09,-0.06,-0.07,0.26,0.17
(주)파라텍,33540,Dec-19,-20.45,-20.23,-23.18,-23.4,-42.65,-42.64,-27.17,-27.34,-29.1,-29.26,-21.64,-21.86
(주)파루,43200,Dec-11,-14.58,-12.44,-85.65,-83.65,-76.21,-75.18,-30.89,-29.33,-77.59,-75.29,-34.1,-32.58
(주)파루,43200,Dec-12,10.64,11.55,-16.38,-15.98,-41.91,-40.58,-9.7,-8.79,-10.61,-9.91,-14.98,-14.17
(주)파루,43200,Dec-13,20.45,21.38,-6.88,-7.03,-16.38,-16.64,1.74,2.25,2.29,3,-5.24,-5.26
(주)파루,43200,Dec-14,30.36,30.81,1.21,0.33,2.97,0.8,5.69,5.88,6.28,6.56,1.1,0.29
(주)파루,43200,Dec-15,32.81,33.27,5.26,7.68,18.24,25.31,11.86,11.52,7.71,7.76,8.09,11.4
(주)파루,43200,Dec-16,35.21,34.34,5.28,3.08,9.28,6.65,8.48,4.81,8.01,4.75,5.6,3.12
(주)파루,43200,Dec-17,1.96,-5.32,-86.41,-96.71,-31.59,-36.29,-20.48,-25.84,-68.62,-79.96,-25.79,-31.26
(주)파루,43200,Dec-18,-24.14,-22.48,-79.27,-71.42,-58.73,-54.56,-42.98,-43.66,-70.24,-70.34,-48.51,-44.33
(주)파루,43200,Dec-19,22.37,22.47,0.25,0.41,0.34,1.12,1.78,0.27,1.92,0.3,0.23,0.37
(주)파마리서치,214450,Dec-15,68.8,,34.38,,14.19,,15.06,,42.97,,12.05,
(주)파마리서치,214450,Dec-16,67.26,67.11,30.52,30.09,8.47,8.1,8.3,7.87,31.62,30.69,8.01,7.71
(주)파마리서치,214450,Dec-17,66.62,66.21,24.19,22.98,7.39,7.39,9.13,8.06,30.97,27.25,7.13,6.8
(주)파마리서치,214450,Dec-18,59.01,59.45,22.85,17.53,7.66,7.65,8.48,3.89,27.62,13.54,7.02,5.04
(주)파마리서치,214450,Dec-19,56.84,59.74,21.09,17.71,8.41,8.2,10.08,7.22,28.86,22.73,7.37,5.62
(주)파멥신,208340,Dec-18,14.07,14.07,-353205.52,-353205.52,-10.66,-10.66,-9.91,-9.91,-350051.85,-350051.85,-10,-10
(주)파멥신,208340,Dec-19,0,0,0,0,-14.5,-15.25,-8.32,-8.74,0,0,-8.37,-8.79
(주)파버나인,177830,Dec-14,12.43,,5.61,,11.63,,7.72,,6.18,,7.01,
(주)파버나인,177830,Dec-15,2.08,2.08,-10.32,-10.32,-10.29,-10.81,-5.73,-5.44,-8.94,-8.95,-6.61,-6.28
(주)파버나인,177830,Dec-16,12.59,12.52,5.9,4.55,8.86,6.85,3.94,3.51,4.75,4.28,4.89,3.73
(주)파버나인,177830,Dec-17,10.05,11.11,1.44,0.68,2.79,1.38,2.93,2.91,2.99,2.97,1.42,0.67
(주)파버나인,177830,Dec-18,10.6,13.25,1.18,4.21,2.19,8.72,0.83,4.82,0.92,5.09,1.06,3.99
(주)파버나인,177830,Dec-19,5.97,6.25,-12.8,-12.14,-22.08,-24.61,-4.02,-3.93,-5.37,-4.75,-9.59,-10.05
(주)파세코,37070,Dec-11,16.61,,1.5,,3.23,,4.23,,3.87,,1.64,
(주)파세코,37070,Dec-12,18.04,,3.89,,8.55,,5.5,,4.82,,4.44,
(주)파세코,37070,Dec-13,21.1,,5.9,,13.73,,10.79,,8.12,,7.83,
(주)파세코,37070,Dec-14,18.85,,4.34,,9.83,,8.52,,6.05,,6.12,
(주)파세코,37070,Dec-15,20.72,,4.85,,9.11,,7.88,,6.15,,6.22,
(주)파세코,37070,Dec-16,21.42,,2.79,,4.25,,3.19,,2.9,,3.07,
(주)파세코,37070,Dec-17,19.83,,3.03,,5.43,,4.23,,3.24,,3.95,
(주)파세코,37070,Dec-18,17.47,,3.18,,6.88,,5.51,,3.55,,4.93,
(주)파세코,37070,Dec-19,19.25,,4.79,,11.86,,10.13,,5.98,,8.12,
(주)파수,150900,Dec-13,59.33,59.45,9.4,8.46,10.62,9.64,6.05,5.35,7.6,6.67,7.49,6.78
(주)파수,150900,Dec-14,65.15,65.16,11.55,9.43,10.67,8.88,6.49,5.06,9.16,7.04,8.18,6.77
(주)파수,150900,Dec-15,52.37,53.63,4.54,3.37,4.22,3.33,1.39,0.71,2.15,1.04,2.95,2.3
(주)파수,150900,Dec-16,35.43,36.03,-61.79,-56.62,-64.54,-61.42,-16.75,-19.7,-31.69,-36.44,-32.65,-30.6
(주)파수,150900,Dec-17,61.7,61.94,8.76,1.9,17.17,4.01,8.12,3.25,11.36,4.44,6.26,1.39
(주)파수,150900,Dec-18,61.41,63.44,3.96,3.02,5.17,4.9,2.13,3.5,3.7,4.75,2.28,2.23
(주)파수,150900,Dec-19,46.57,49.29,-17.27,-12.73,-22.67,-24.65,-4.15,-7.77,-7.17,-10.24,-10,-9.65
(주)파워넷,37030,Dec-18,12.65,13.27,4.07,3.88,12.08,11.45,4.5,4.09,2.59,2.37,7.06,6.68
(주)파워넷,37030,Dec-19,13.87,14.71,3.95,4.21,10.17,10.78,5.48,5.46,3.98,4.01,5.45,5.74
(주)파워로직스,47310,Dec-11,2.46,1.06,-5.7,-4.22,-21.87,-22.79,-6.49,-5.61,-4.62,-3.77,-8,-6.28
(주)파워로직스,47310,Dec-12,4.9,6.44,3.54,3.36,11.28,16.72,2.52,3.19,1.83,1.87,4.88,5.75
(주)파워로직스,47310,Dec-13,0.91,4.91,0.39,0.69,1.59,3.52,-3.55,0.68,-1.89,0.33,0.73,1.4
(주)파워로직스,47310,Dec-14,6.93,6.61,1.47,0.87,5.91,4.13,4.52,4.27,2.67,2.1,2.5,1.77
(주)파워로직스,47310,Dec-15,5.35,7.6,0.08,0.55,0.29,3.57,1.02,3.31,0.6,1.62,0.13,1.13
(주)파워로직스,47310,Dec-16,5.19,8.48,0.17,0.88,0.55,4.63,0.75,4.27,0.47,2.33,0.27,1.62
(주)파워로직스,47310,Dec-17,5.05,7.62,-0.5,1.3,-2.41,6.91,3.75,6.69,1.63,2.76,-1.16,3.15
(주)파워로직스,47310,Dec-18,7.34,9.67,3.17,3.17,14.46,13.95,5.38,8.42,2.42,3.48,7.05,7.68
(주)파워로직스,47310,Dec-19,7.49,9.76,3.33,4.96,19.68,26.19,10.49,13.37,3.31,4.56,10.58,14.54
(주)파이오링크,170790,Dec-13,64.47,64.5,21.84,18.61,21.1,13.84,15.3,10.15,21.67,18.47,15.42,10.22
(주)파이오링크,170790,Dec-14,61.72,61.08,13.98,9.75,10.02,7.84,6.17,4.23,11.25,7.22,7.67,5.71
(주)파이오링크,170790,Dec-15,60.03,59.28,-15.77,-12.67,-9.5,-7.8,-3.6,-5.09,-7.67,-10.26,-7.41,-6.29
(주)파이오링크,170790,Dec-16,52.89,46.99,-10.03,-6.22,-7.45,-4.63,3.14,1.38,5.37,1.95,-5.87,-4.42
(주)파이오링크,170790,Dec-17,56.91,41.09,-16.11,-10.08,-8.74,-6.99,-3.75,-6.54,-8.97,-10.31,-6.73,-6.4
(주)파이오링크,170790,Dec-18,51.37,,1.33,,1.1,,2.52,,4.11,,0.81,
(주)파이오링크,170790,Dec-19,47.67,,16.01,,15.59,,8.33,,11.82,,11.28,
(주)파인디앤씨,49120,Dec-11,0.01,2.38,-2.24,0.1,-4.74,0.28,-2.85,-2.4,-2.6,-1.84,-2.45,0.13
(주)파인디앤씨,49120,Dec-12,1.95,3.89,-11.18,-1.23,-12.82,-2.84,-5.02,-1.47,-8.28,-1.31,-6.77,-1.38
(주)파인디앤씨,49120,Dec-13,3,3.08,-42.9,-9.34,-45.42,-25.49,-4.98,-1.87,-9.29,-1.49,-23.02,-11.75
(주)파인디앤씨,49120,Dec-14,15.87,8.58,2.47,1.04,3.55,3.82,4.02,7.87,5.45,4.35,1.82,1.87
(주)파인디앤씨,49120,Dec-15,30.62,8.76,4.47,0.2,6.68,0.59,8.98,1.58,9.9,0.97,4.05,0.33
(주)파인디앤씨,49120,Dec-16,22.3,7.33,6.49,-2.85,9.04,-8.98,5.5,1.02,6.69,0.66,5.33,-4.42
(주)파인디앤씨,49120,Dec-17,18.55,4.31,-19.6,-12.47,-27.36,-41.23,2,-5.02,2.82,-3.7,-13.91,-16.92
(주)파인디앤씨,49120,Dec-18,13.28,15.79,0.71,2.12,0.98,3.88,1.1,2,1.59,2.62,0.49,1.62
(주)파인디앤씨,49120,Dec-19,11.01,10.34,-6,-4.8,-10.23,-8.43,1.91,-0.43,2.27,-0.54,-5.05,-3.76
(주)파인디지털,38950,Dec-11,27,36.01,2.9,7.72,2.83,7.38,1.35,7.63,1.62,8.1,2.42,7.28
(주)파인디지털,38950,Dec-12,34.9,40.29,11.66,10.92,14.27,13.81,12.17,10.51,11.49,10.6,12.35,10.82
(주)파인디지털,38950,Dec-13,36.45,42.21,7.18,7.15,7.49,8.08,7.31,7.77,8.11,8.18,6.47,6.79
(주)파인디지털,38950,Dec-14,35.08,42.78,9.76,9.67,9.2,10.01,6.42,6.33,7.78,7.31,8.05,8.39
(주)파인디지털,38950,Dec-15,29.64,38.69,-0.26,1.11,-0.2,0.96,-2.09,-1.2,-3.15,-1.63,-0.17,0.82
(주)파인디지털,38950,Dec-16,26,35.92,-2.68,0.29,-1.92,-0.02,-4.49,-3.4,-7.04,-4.74,-1.71,0.21
(주)파인디지털,38950,Dec-17,24.99,34.74,-8.29,-5.98,-5.75,-5.12,-5.27,-3.53,-8.53,-4.84,-5.13,-4.36
(주)파인디지털,38950,Dec-18,27.88,33.35,0.42,2.44,0.35,2.16,0.24,1.4,0.32,1.66,0.31,2.06
(주)파인디지털,38950,Dec-19,28.05,31.71,2.34,-0.11,2.36,-0.14,1.75,-0.21,2.01,-0.23,2.04,-0.1
(주)파인테크닉스,106240,Dec-11,21.92,17.55,-1.93,6.46,-3.34,15.28,-1.76,9.66,-2.11,8.07,-1.61,7.73
(주)파인테크닉스,106240,Dec-12,26.24,20.45,0.34,3.69,0.75,11.98,4.02,7.9,3.92,6.19,0.35,4.71
(주)파인테크닉스,106240,Dec-13,9.43,12.71,-25.15,-7.55,-46.16,-29.63,-14.85,-3.21,-20.94,-3.4,-17.84,-7.12
(주)파인테크닉스,106240,Dec-14,25.81,16.94,10.61,3.7,26.73,20.8,10.85,5.51,9.56,4.95,12.03,4.12
(주)파인테크닉스,106240,Dec-15,19.86,15.15,3.29,1.25,5.83,6.49,2.96,3.1,3.08,2.71,3.16,1.43
(주)파인테크닉스,106240,Dec-16,13.38,13.79,0.3,0.45,0.65,1.21,0.31,0.22,0.28,0.29,0.33,0.33
