회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원)
아이즈비전,13-Dec,31310,166115838
아이즈비전,14-Dec,31310,127199464
아이즈비전,15-Dec,31310,136867367
아이즈비전,16-Dec,31310,159805659
아이즈비전,17-Dec,31310,167068035
아이즈비전,18-Dec,31310,160165349
아이즈비전,19-Dec,31310,131548342
아이컴포넌트,11-Dec,59100,46695346
아이컴포넌트,12-Dec,59100,32281473
아이컴포넌트,13-Dec,59100,27823519
아이컴포넌트,14-Dec,59100,28270028
아이컴포넌트,15-Dec,59100,57253854
아이컴포넌트,16-Dec,59100,53616520
아이컴포넌트,17-Dec,59100,24520294
아이컴포넌트,18-Dec,59100,25711081
아이컴포넌트,19-Dec,59100,29041712
아이톡시,11-Dec,52770,44768478
아이톡시,12-Dec,52770,36657762
아이톡시,13-Dec,52770,34541745
아이톡시,14-Dec,52770,27461546
아이톡시,15-Dec,52770,43949261
아이톡시,16-Dec,52770,37422701
아이톡시,17-Dec,52770,21083673
아이톡시,18-Dec,52770,14499261
아이톡시,19-Dec,52770,3774569
아이티센,16-Dec,124500,273654423
아이티센,17-Dec,124500,311549095
아이티센,18-Dec,124500,697948340
아이티센,19-Dec,124500,1542384997
아이티엑스에이아이,11-Dec,99520,43188579
아이티엑스에이아이,12-Dec,99520,45167478
아이티엑스에이아이,13-Dec,99520,82584633
아이티엑스에이아이,14-Dec,99520,67453006
아이티엑스에이아이,15-Dec,99520,35491021
아이티엑스에이아이,16-Dec,99520,24517261
아이티엑스에이아이,17-Dec,99520,31094349
아이티엑스에이아이,18-Dec,99520,27666210
아이티엑스에이아이,19-Dec,99520,31861192
아즈텍더블유비이,11-Dec,32080,59150079
아즈텍더블유비이,12-Dec,32080,50466598
아즈텍더블유비이,13-Dec,32080,49026276
아즈텍더블유비이,14-Dec,32080,47574966
아즈텍더블유비이,15-Dec,32080,52180744
아즈텍더블유비이,16-Dec,32080,52568059
아즈텍더블유비이,17-Dec,32080,34436524
아즈텍더블유비이,18-Dec,32080,47006133
아즈텍더블유비이,19-Dec,32080,44574103
안트로젠,16-Dec,65660,4896068
안트로젠,17-Dec,65660,5357319
안트로젠,18-Dec,65660,3607167
안트로젠,19-Dec,65660,4147568
알루코,11-Dec,1780,372925440
알루코,12-Dec,1780,349549374
알루코,13-Dec,1780,376198466
알루코,14-Dec,1780,382033178
알루코,15-Dec,1780,433853367
알루코,16-Dec,1780,428583721
알루코,17-Dec,1780,461688892
알루코,18-Dec,1780,506772982
알루코,19-Dec,1780,454372346
알에프세미,11-Dec,96610,37082561
알에프세미,12-Dec,96610,42461674
알에프세미,13-Dec,96610,52500596
알에프세미,14-Dec,96610,55409738
알에프세미,15-Dec,96610,57248130
알에프세미,16-Dec,96610,64179251
알에프세미,17-Dec,96610,62185137
알에프세미,18-Dec,96610,51873304
알에프세미,19-Dec,96610,42446601
알에프텍,11-Dec,61040,276923588
알에프텍,12-Dec,61040,499364258
알에프텍,13-Dec,61040,500173065
알에프텍,14-Dec,61040,406630607
알에프텍,15-Dec,61040,397125105
알에프텍,16-Dec,61040,321992443
알에프텍,17-Dec,61040,287143154
알에프텍,18-Dec,61040,240344983
알에프텍,19-Dec,61040,284492015
알테오젠,14-Dec,196170,7042578
알테오젠,15-Dec,196170,4726609
알테오젠,16-Dec,196170,6843720
알테오젠,17-Dec,196170,12104356
알테오젠,18-Dec,196170,13703079
알테오젠,19-Dec,196170,29229182
알티캐스트,13-Dec,85810,73675699
알티캐스트,14-Dec,85810,77137145
알티캐스트,15-Dec,85810,62727442
알티캐스트,16-Dec,85810,65415904
알티캐스트,17-Dec,85810,70643136
알티캐스트,18-Dec,85810,76200156
알티캐스트,19-Dec,85810,53178375
알파홀딩스,11-Dec,117670,22201991
알파홀딩스,12-Dec,117670,32223368
알파홀딩스,13-Dec,117670,31734810
알파홀딩스,14-Dec,117670,39384206
알파홀딩스,15-Dec,117670,50827475
알파홀딩스,16-Dec,117670,56639827
알파홀딩스,17-Dec,117670,69995825
알파홀딩스,18-Dec,117670,85086013
알파홀딩스,19-Dec,117670,73164302
액토즈소프트,11-Dec,52790,99270630
액토즈소프트,12-Dec,52790,82978009
액토즈소프트,13-Dec,52790,139365154
액토즈소프트,14-Dec,52790,102829670
액토즈소프트,15-Dec,52790,100752238
액토즈소프트,16-Dec,52790,72386383
액토즈소프트,17-Dec,52790,55399431
액토즈소프트,18-Dec,52790,37652204
액토즈소프트,19-Dec,52790,62665219
앤씨앤,11-Dec,92600,45830370
앤씨앤,12-Dec,92600,53108560
앤씨앤,13-Dec,92600,36693560
앤씨앤,14-Dec,92600,35866618
앤씨앤,15-Dec,92600,63184945
앤씨앤,16-Dec,92600,64056482
앤씨앤,17-Dec,92600,53399310
앤씨앤,18-Dec,92600,58778225
앤씨앤,19-Dec,92600,78473813
어스앤에어로스페이스,17-Dec,263540,30086064
어스앤에어로스페이스,18-Dec,263540,31186869
어스앤에어로스페이스,19-Dec,263540,26308494
얼라인드제네틱스,16-Dec,238120,4711534
얼라인드제네틱스,17-Dec,238120,5636108
얼라인드제네틱스,18-Dec,238120,5675117
얼라인드제네틱스,19-Dec,238120,7793683
에넥스,11-Dec,11090,189018767
에넥스,12-Dec,11090,196849999
에넥스,13-Dec,11090,233610285
에넥스,14-Dec,11090,261923145
에넥스,15-Dec,11090,308322444
에넥스,16-Dec,11090,394111411
에넥스,17-Dec,11090,434532818
에넥스,18-Dec,11090,445687610
에넥스,19-Dec,11090,363611210
에스디생명공학,17-Dec,217480,127402379
에스디생명공학,18-Dec,217480,156623550
에스디생명공학,19-Dec,217480,156259210
에스디시스템,11-Dec,121890,39206437
에스디시스템,12-Dec,121890,69813863
에스디시스템,13-Dec,121890,62160462
에스디시스템,14-Dec,121890,52580564
에스디시스템,15-Dec,121890,67901789
에스디시스템,16-Dec,121890,63561565
에스디시스템,17-Dec,121890,55362066
에스디시스템,18-Dec,121890,45562197
에스디시스템,19-Dec,121890,38144085
에스비에스,11-Dec,34120,744226189
에스비에스,12-Dec,34120,780275796
에스비에스,13-Dec,34120,727084654
에스비에스,14-Dec,34120,822594585
에스비에스,15-Dec,34120,792884229
에스비에스,16-Dec,34120,829073609
에스비에스,17-Dec,34120,773225040
에스비에스,18-Dec,34120,914043242
에스비에스,19-Dec,34120,817664244
에스아이리소스,11-Dec,65420,45974059
에스아이리소스,12-Dec,65420,42353488
에스아이리소스,13-Dec,65420,38128120
에스아이리소스,14-Dec,65420,37185028
에스아이리소스,15-Dec,65420,28232846
에스아이리소스,16-Dec,65420,25212000
에스아이리소스,17-Dec,65420,33368170
에스아이리소스,18-Dec,65420,28204423
에스아이리소스,19-Dec,65420,12830794
에스앤더블류,11-Dec,103230,86447592
에스앤더블류,12-Dec,103230,70545756
에스앤더블류,13-Dec,103230,49820826
에스앤더블류,14-Dec,103230,50822260
에스앤더블류,15-Dec,103230,48783037
에스앤더블류,16-Dec,103230,42197864
에스앤더블류,17-Dec,103230,32736658
에스앤더블류,18-Dec,103230,30239761
에스앤더블류,19-Dec,103230,36022930
에스앤에스텍,11-Dec,101490,51020273
에스앤에스텍,12-Dec,101490,51816919
에스앤에스텍,13-Dec,101490,68041854
에스앤에스텍,14-Dec,101490,45730574
에스앤에스텍,15-Dec,101490,51210649
에스앤에스텍,16-Dec,101490,54012868
에스앤에스텍,17-Dec,101490,53899317
에스앤에스텍,18-Dec,101490,61016170
에스앤에스텍,19-Dec,101490,84466768
에스에너지,11-Dec,95910,195326879
에스에너지,12-Dec,95910,225361171
에스에너지,13-Dec,95910,268744747
에스에너지,14-Dec,95910,273413971
에스에너지,15-Dec,95910,313049193
에스에너지,16-Dec,95910,304638920
에스에너지,17-Dec,95910,231105250
에스에너지,18-Dec,95910,165548046
에스에너지,19-Dec,95910,216932737
에스에이엠티,11-Dec,31330,969528355
에스에이엠티,12-Dec,31330,1024177007
에스에이엠티,13-Dec,31330,1022798914
에스에이엠티,14-Dec,31330,983166045
에스에이엠티,15-Dec,31330,1059342878
에스에이엠티,16-Dec,31330,1063479333
에스에이엠티,17-Dec,31330,1212024348
에스에이엠티,18-Dec,31330,1176014835
에스에이엠티,19-Dec,31330,1213833610
에스에이티,11-Dec,60540,31641818
에스에이티,12-Dec,60540,16595080
에스에이티,13-Dec,60540,7626719
에스에이티,14-Dec,60540,16795970
에스에이티,15-Dec,60540,38862501
에스에이티,16-Dec,60540,84693323
에스에이티,17-Dec,60540,97309966
에스에이티,18-Dec,60540,133941225
에스에이티,19-Dec,60540,140167604
에스에프에이반도체,11-Dec,36540,463505699
에스에프에이반도체,12-Dec,36540,537854912
에스에프에이반도체,13-Dec,36540,540775785
에스에프에이반도체,14-Dec,36540,550931474
에스에프에이반도체,15-Dec,36540,516477480
에스에프에이반도체,16-Dec,36540,429214599
에스에프에이반도체,17-Dec,36540,449558231
에스에프에이반도체,18-Dec,36540,457853090
에스에프에이반도체,19-Dec,36540,588938238
에스엘바이오닉스,15-Dec,214310,57249639
에스엘바이오닉스,16-Dec,214310,59330985
에스엘바이오닉스,17-Dec,214310,48020218
에스엘바이오닉스,18-Dec,214310,32126457
에스엘바이오닉스,19-Dec,214310,24150312
에스엠라이프디자인그룹,11-Dec,63440,21201500
에스엠라이프디자인그룹,12-Dec,63440,17340050
에스엠라이프디자인그룹,13-Dec,63440,15527152
에스엠라이프디자인그룹,14-Dec,63440,22980973
에스엠라이프디자인그룹,15-Dec,63440,16460156
에스엠라이프디자인그룹,16-Dec,63440,11371357
에스엠라이프디자인그룹,17-Dec,63440,33280384
에스엠라이프디자인그룹,18-Dec,63440,20031354
에스엠라이프디자인그룹,19-Dec,63440,36981225
에스엠벡셀,11-Dec,10580,95831997
에스엠벡셀,12-Dec,10580,88689945
에스엠벡셀,13-Dec,10580,91201607
에스엠벡셀,14-Dec,10580,92396215
에스엠벡셀,15-Dec,10580,87071516
에스엠벡셀,16-Dec,10580,77234738
에스엠벡셀,17-Dec,10580,72104140
에스엠벡셀,18-Dec,10580,79623082
에스엠벡셀,19-Dec,10580,78268988
에스엠컬처앤콘텐츠,11-Dec,48550,16312677
에스엠컬처앤콘텐츠,12-Dec,48550,19551687
에스엠컬처앤콘텐츠,13-Dec,48550,57588578
에스엠컬처앤콘텐츠,14-Dec,48550,62680400
에스엠컬처앤콘텐츠,15-Dec,48550,75502152
에스엠컬처앤콘텐츠,16-Dec,48550,95394112
에스엠컬처앤콘텐츠,17-Dec,48550,88565311
에스엠컬처앤콘텐츠,18-Dec,48550,197029802
에스엠컬처앤콘텐츠,19-Dec,48550,166658489
에스엠코어,11-Dec,7820,67223777
에스엠코어,12-Dec,7820,78316804
에스엠코어,13-Dec,7820,76007199
에스엠코어,14-Dec,7820,91959384
에스엠코어,15-Dec,7820,73298444
에스엠코어,16-Dec,7820,50388628
에스엠코어,17-Dec,7820,72414808
에스엠코어,18-Dec,7820,93475185
에스엠코어,19-Dec,7820,128073312
에스지글로벌,11-Dec,1380,90556204
에스지글로벌,12-Dec,1380,114473043
에스지글로벌,13-Dec,1380,136699203
에스지글로벌,14-Dec,1380,120977926
에스지글로벌,15-Dec,1380,112358741
에스지글로벌,16-Dec,1380,141456442
에스지글로벌,17-Dec,1380,143292754
에스지글로벌,18-Dec,1380,134548200
에스지글로벌,19-Dec,1380,125797650
에스지세계물산,11-Dec,4060,342171589
에스지세계물산,12-Dec,4060,321841545
에스지세계물산,13-Dec,4060,313797490
에스지세계물산,14-Dec,4060,340410703
에스지세계물산,15-Dec,4060,317710618
에스지세계물산,16-Dec,4060,308617898
에스지세계물산,17-Dec,4060,285426943
에스지세계물산,18-Dec,4060,320202197
에스지세계물산,19-Dec,4060,312545170
에스지엔지,11-Dec,40610,931116544
에스지엔지,12-Dec,40610,955617969
에스지엔지,13-Dec,40610,1007026648
에스지엔지,14-Dec,40610,961587982
에스지엔지,15-Dec,40610,913193255
에스지엔지,16-Dec,40610,1199996426
에스지엔지,17-Dec,40610,1217586997
에스지엔지,18-Dec,40610,1088824262
에스지엔지,19-Dec,40610,938887548
에스코넥,11-Dec,96630,140355090
에스코넥,12-Dec,96630,216241217
에스코넥,13-Dec,96630,315858419
에스코넥,14-Dec,96630,280173771
에스코넥,15-Dec,96630,307564793
에스코넥,16-Dec,96630,334554748
에스코넥,17-Dec,96630,365629927
에스코넥,18-Dec,96630,367055024
에스코넥,19-Dec,96630,254480908
에스텍파마,11-Dec,41910,56025831
에스텍파마,12-Dec,41910,58619805
에스텍파마,13-Dec,41910,42247214
에스텍파마,14-Dec,41910,44214723
에스텍파마,15-Dec,41910,45065875
에스텍파마,16-Dec,41910,43397040
에스텍파마,17-Dec,41910,38213541
에스텍파마,18-Dec,41910,40335857
에스텍파마,19-Dec,41910,46489682
에스티오,11-Dec,98660,99990813
에스티오,12-Dec,98660,95471692
에스티오,13-Dec,98660,86125658
에스티오,14-Dec,98660,93693229
에스티오,15-Dec,98660,101207723
에스티오,16-Dec,98660,100535861
에스티오,17-Dec,98660,90839468
에스티오,18-Dec,98660,88321595
에스티오,19-Dec,98660,85144202
에스티큐브,11-Dec,52020,7420567
에스티큐브,12-Dec,52020,11230833
에스티큐브,13-Dec,52020,8852506
에스티큐브,14-Dec,52020,5483598
에스티큐브,15-Dec,52020,5349045
에스티큐브,16-Dec,52020,15263722
에스티큐브,17-Dec,52020,8460728
에스티큐브,18-Dec,52020,11073434
에스티큐브,19-Dec,52020,17388631
에스폴리텍,11-Dec,50760,146232897
에스폴리텍,12-Dec,50760,130530627
에스폴리텍,13-Dec,50760,118348515
에스폴리텍,14-Dec,50760,112565675
에스폴리텍,15-Dec,50760,100316555
에스폴리텍,16-Dec,50760,117696775
에스폴리텍,17-Dec,50760,122283422
에스폴리텍,18-Dec,50760,136887455
에스폴리텍,19-Dec,50760,135032554
에쎈테크,11-Dec,43340,93076543
에쎈테크,12-Dec,43340,76589961
에쎈테크,13-Dec,43340,85545931
에쎈테크,14-Dec,43340,83537987
에쎈테크,15-Dec,43340,72002464
에쎈테크,16-Dec,43340,72916738
에쎈테크,17-Dec,43340,66131227
에쎈테크,18-Dec,43340,58791068
에쎈테크,19-Dec,43340,51708136
에이디칩스,11-Dec,54630,66926705
에이디칩스,12-Dec,54630,45600047
에이디칩스,13-Dec,54630,43041906
에이디칩스,14-Dec,54630,26185290
에이디칩스,15-Dec,54630,13172615
에이디칩스,16-Dec,54630,25298566
에이디칩스,17-Dec,54630,18617247
에이디칩스,18-Dec,54630,12629866
에이디칩스,19-Dec,54630,17668070
에이디테크놀로지,14-Dec,200710,68482209
에이디테크놀로지,15-Dec,200710,35797490
에이디테크놀로지,16-Dec,200710,22667923
에이디테크놀로지,17-Dec,200710,32204669
에이디테크놀로지,18-Dec,200710,110264723
에이디테크놀로지,19-Dec,200710,225809534
에이루트,11-Dec,96690,27440456
에이루트,12-Dec,96690,26937127
에이루트,13-Dec,96690,31403847
에이루트,14-Dec,96690,27782702
에이루트,15-Dec,96690,29335971
에이루트,16-Dec,96690,33960104
에이루트,17-Dec,96690,36658646
에이루트,18-Dec,96690,22194327
에이루트,19-Dec,96690,31253724
에이블씨엔씨,11-Dec,78520,330258882
에이블씨엔씨,12-Dec,78520,452287073
에이블씨엔씨,13-Dec,78520,442423818
에이블씨엔씨,14-Dec,78520,438349537
에이블씨엔씨,15-Dec,78520,407879121
에이블씨엔씨,16-Dec,78520,434555619
에이블씨엔씨,17-Dec,78520,373285260
에이블씨엔씨,18-Dec,78520,345522432
에이블씨엔씨,19-Dec,78520,422205555
에이비프로바이오,15-Dec,195990,77101167
에이비프로바이오,16-Dec,195990,49520835
에이비프로바이오,17-Dec,195990,45943801
에이비프로바이오,18-Dec,195990,58911297
에이비프로바이오,19-Dec,195990,31930109
에이스테크놀로지,11-Dec,88800,154628013
에이스테크놀로지,12-Dec,88800,285344564
에이스테크놀로지,13-Dec,88800,315608452
에이스테크놀로지,14-Dec,88800,427492116
에이스테크놀로지,15-Dec,88800,421924400
에이스테크놀로지,16-Dec,88800,322117339
에이스테크놀로지,17-Dec,88800,351616055
에이스테크놀로지,18-Dec,88800,377316650
에이스테크놀로지,19-Dec,88800,378602472
에이엔피,11-Dec,15260,419647455
에이엔피,12-Dec,15260,450493369
에이엔피,13-Dec,15260,507779099
에이엔피,14-Dec,15260,528852438
에이엔피,15-Dec,15260,579624844
에이엔피,16-Dec,15260,103554957
에이엔피,17-Dec,15260,101153876
에이엔피,18-Dec,15260,107826344
에이엔피,19-Dec,15260,105840629
에이치앤비디자인,18-Dec,227100,31441043
에이치앤비디자인,19-Dec,227100,21792788
에이치케이,11-Dec,44780,60925684
에이치케이,12-Dec,44780,62945257
에이치케이,13-Dec,44780,52065819
에이치케이,14-Dec,44780,55030177
에이치케이,15-Dec,44780,57333919
에이치케이,16-Dec,44780,61788534
에이치케이,17-Dec,44780,57186686
에이치케이,18-Dec,44780,55488123
에이치케이,19-Dec,44780,54958238
에이트원,16-Dec,230980,8281760
에이트원,17-Dec,230980,8199432
에이트원,18-Dec,230980,37534312
에이트원,19-Dec,230980,13058815
에이티세미콘,11-Dec,89530,101417280
에이티세미콘,12-Dec,89530,96603271
에이티세미콘,13-Dec,89530,78868647
에이티세미콘,14-Dec,89530,150503040
에이티세미콘,15-Dec,89530,126241093
에이티세미콘,16-Dec,89530,89285903
에이티세미콘,17-Dec,89530,103239769
에이티세미콘,18-Dec,89530,119592451
에이티세미콘,19-Dec,89530,128076925
에이팩트,14-Dec,200470,31518527
에이팩트,15-Dec,200470,21648875
에이팩트,16-Dec,200470,15878385
에이팩트,17-Dec,200470,22643454
에이팩트,18-Dec,200470,47115235
에이팩트,19-Dec,200470,46841017
에이프로젠,11-Dec,7460,354366069
에이프로젠,12-Dec,7460,170688128
에이프로젠,13-Dec,7460,103040328
에이프로젠,14-Dec,7460,76535323
에이프로젠,15-Dec,7460,65931704
에이프로젠,16-Dec,7460,54835626
에이프로젠,17-Dec,7460,44897115
에이프로젠,18-Dec,7460,51047023
에이프로젠,19-Dec,7460,78248841
에이프로젠헬스케어앤게임즈,11-Dec,109960,25883104
에이프로젠헬스케어앤게임즈,12-Dec,109960,21654584
에이프로젠헬스케어앤게임즈,13-Dec,109960,20703785
에이프로젠헬스케어앤게임즈,14-Dec,109960,13468231
에이프로젠헬스케어앤게임즈,15-Dec,109960,11117034
에이프로젠헬스케어앤게임즈,16-Dec,109960,15423603
에이프로젠헬스케어앤게임즈,17-Dec,109960,11242042
에이프로젠헬스케어앤게임즈,18-Dec,109960,19416757
에이프로젠헬스케어앤게임즈,19-Dec,109960,21901096
에코프로,11-Dec,86520,87620611
에코프로,12-Dec,86520,79761920
에코프로,13-Dec,86520,59580666
에코프로,14-Dec,86520,83223658
에코프로,15-Dec,86520,107266374
에코프로,16-Dec,86520,170483368
에코프로,17-Dec,86520,329012475
에코프로,18-Dec,86520,669407171
에코프로,19-Dec,86520,702272501
에프알텍,11-Dec,73540,13447794
에프알텍,12-Dec,73540,79219615
에프알텍,13-Dec,73540,55585373
