회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
자화전자(주),33240,17-Dec,7.46,  전자부품 제조업
자화전자(주),33240,18-Dec,10.06,  전자부품 제조업
자화전자(주),33240,19-Dec,8.03,  전자부품 제조업
재영솔루텍(주),49630,11-Dec,0.14,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,12-Dec,0.14,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,13-Dec,0.21,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,14-Dec,2.04,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,15-Dec,2.1,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,16-Dec,1.98,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,17-Dec,2.21,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,18-Dec,1.77,  사진장비 및 광학기기 제조업
재영솔루텍(주),49630,19-Dec,1.93,  사진장비 및 광학기기 제조업
전방(주),950,11-Dec,0,  방적 및 가공사 제조업
전방(주),950,12-Dec,0,  방적 및 가공사 제조업
전방(주),950,13-Dec,0,  방적 및 가공사 제조업
전방(주),950,14-Dec,0,  방적 및 가공사 제조업
전방(주),950,15-Dec,0,  방적 및 가공사 제조업
전방(주),950,16-Dec,0,  방적 및 가공사 제조업
전방(주),950,17-Dec,0,  방적 및 가공사 제조업
전방(주),950,18-Dec,0,  방적 및 가공사 제조업
전방(주),950,19-Dec,0,  방적 및 가공사 제조업
전진바이오팜(주),110020,18-Dec,26.1,  기타 화학제품 제조업
전진바이오팜(주),110020,19-Dec,11.77,  기타 화학제품 제조업
제너셈(주),217190,15-Dec,5.21,  특수 목적용 기계 제조업
제너셈(주),217190,16-Dec,8.69,  특수 목적용 기계 제조업
제너셈(주),217190,17-Dec,6.57,  특수 목적용 기계 제조업
제너셈(주),217190,18-Dec,8.35,  특수 목적용 기계 제조업
제너셈(주),217190,19-Dec,5.43,  특수 목적용 기계 제조업
제룡전기(주),33100,11-Dec,2.36,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,12-Dec,1.16,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,13-Dec,0.42,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,14-Dec,0.67,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,15-Dec,1.11,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,16-Dec,2.54,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,17-Dec,1.72,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,18-Dec,2.14,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제룡전기(주),33100,19-Dec,2.21,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
제이더블유신약(주),67290,11-Dec,0.54,  의약품 제조업
제이더블유신약(주),67290,12-Dec,0.35,  의약품 제조업
제이더블유신약(주),67290,13-Dec,0.57,  의약품 제조업
제이더블유신약(주),67290,14-Dec,0.71,  의약품 제조업
제이더블유신약(주),67290,15-Dec,0.28,  의약품 제조업
제이더블유신약(주),67290,16-Dec,0.39,  의약품 제조업
제이더블유신약(주),67290,17-Dec,0.15,  의약품 제조업
제이더블유신약(주),67290,18-Dec,0.05,  의약품 제조업
제이더블유신약(주),67290,19-Dec,0.18,  의약품 제조업
제이더블유중외제약(주),1060,11-Dec,3.27,  의약품 제조업
제이더블유중외제약(주),1060,12-Dec,3.7,  의약품 제조업
제이더블유중외제약(주),1060,13-Dec,3.86,  의약품 제조업
제이더블유중외제약(주),1060,14-Dec,4.62,  의약품 제조업
제이더블유중외제약(주),1060,15-Dec,4.06,  의약품 제조업
제이더블유중외제약(주),1060,16-Dec,4.25,  의약품 제조업
제이더블유중외제약(주),1060,17-Dec,4.71,  의약품 제조업
제이더블유중외제약(주),1060,18-Dec,4.19,  의약품 제조업
제이더블유중외제약(주),1060,19-Dec,4.93,  의약품 제조업
제이더블유홀딩스(주),96760,11-Dec,0.07,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,12-Dec,0.28,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,13-Dec,0.25,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,14-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,15-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,16-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,17-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,18-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이더블유홀딩스(주),96760,19-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
제이스코홀딩스(주),23440,11-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,12-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,13-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,14-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,15-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,16-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,17-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,18-Dec,0,  1차 철강 제조업
제이스코홀딩스(주),23440,19-Dec,0,  1차 철강 제조업
제이씨케미칼(주),137950,11-Dec,0.18,  기타 화학제품 제조업
제이씨케미칼(주),137950,12-Dec,0.18,  기타 화학제품 제조업
제이씨케미칼(주),137950,13-Dec,0.22,  기타 화학제품 제조업
제이씨케미칼(주),137950,14-Dec,0.3,  기타 화학제품 제조업
제이씨케미칼(주),137950,15-Dec,0,  기타 화학제품 제조업
제이씨케미칼(주),137950,16-Dec,0,  기타 화학제품 제조업
제이씨케미칼(주),137950,17-Dec,0,  기타 화학제품 제조업
제이씨케미칼(주),137950,18-Dec,0,  기타 화학제품 제조업
제이씨케미칼(주),137950,19-Dec,0,  기타 화학제품 제조업
제이씨현시스템(주),33320,11-Dec,1.4,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,12-Dec,1.22,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,13-Dec,0.89,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,14-Dec,0.9,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,15-Dec,0.09,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,16-Dec,0.16,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,17-Dec,0.13,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,18-Dec,0.13,  기계장비 및 관련 물품 도매업
제이씨현시스템(주),33320,19-Dec,0.2,  기계장비 및 관련 물품 도매업
제이엔케이히터(주),126880,11-Dec,0.28,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,12-Dec,0.43,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,13-Dec,1.1,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,14-Dec,0.48,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,15-Dec,0.1,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,16-Dec,0,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,17-Dec,1.74,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,18-Dec,1.71,  일반 목적용 기계 제조업
제이엔케이히터(주),126880,19-Dec,1,  일반 목적용 기계 제조업
제이엠아이(주),33050,11-Dec,1.5,  기록매체 복제업
제이엠아이(주),33050,12-Dec,2.16,  기록매체 복제업
제이엠아이(주),33050,13-Dec,1.14,  기록매체 복제업
제이엠아이(주),33050,14-Dec,0.72,  기록매체 복제업
제이엠아이(주),33050,15-Dec,0.87,  기록매체 복제업
제이엠아이(주),33050,16-Dec,0.97,  기록매체 복제업
제이엠아이(주),33050,17-Dec,1.03,  기록매체 복제업
제이엠아이(주),33050,18-Dec,1.3,  기록매체 복제업
제이엠아이(주),33050,19-Dec,0.91,  기록매체 복제업
제이엠티(주),94970,11-Dec,0.34,  전자부품 제조업
제이엠티(주),94970,12-Dec,0.23,  전자부품 제조업
제이엠티(주),94970,13-Dec,0.17,  전자부품 제조업
제이엠티(주),94970,14-Dec,0.15,  전자부품 제조업
제이엠티(주),94970,15-Dec,0.25,  전자부품 제조업
제이엠티(주),94970,16-Dec,0.16,  전자부품 제조업
제이엠티(주),94970,17-Dec,0.07,  전자부품 제조업
제이엠티(주),94970,18-Dec,0.03,  전자부품 제조업
제이엠티(주),94970,19-Dec,0,  전자부품 제조업
제이준코스메틱(주),25620,11-Dec,0.49,  기타 화학제품 제조업
제이준코스메틱(주),25620,12-Dec,0.24,  기타 화학제품 제조업
제이준코스메틱(주),25620,13-Dec,0.24,  기타 화학제품 제조업
제이준코스메틱(주),25620,14-Dec,1.09,  기타 화학제품 제조업
제이준코스메틱(주),25620,15-Dec,0.26,  기타 화학제품 제조업
제이준코스메틱(주),25620,16-Dec,0,  기타 화학제품 제조업
제이준코스메틱(주),25620,17-Dec,0,  기타 화학제품 제조업
제이준코스메틱(주),25620,18-Dec,0,  기타 화학제품 제조업
제이준코스메틱(주),25620,19-Dec,0,  기타 화학제품 제조업
제일약품(주),271980,17-Dec,,  의약품 제조업
제일약품(주),271980,18-Dec,3.97,  의약품 제조업
제일약품(주),271980,19-Dec,3.29,  의약품 제조업
조광페인트(주),4910,11-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,12-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,13-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,14-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,15-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,16-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,17-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,18-Dec,0,  기타 화학제품 제조업
조광페인트(주),4910,19-Dec,0,  기타 화학제품 제조업
조선내화(주),480,11-Dec,0.07,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,12-Dec,0.05,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,13-Dec,0.08,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,14-Dec,0.08,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,15-Dec,0.05,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,16-Dec,0.04,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,17-Dec,0.04,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,18-Dec,0.08,"  내화, 비내화 요업제품 제조업"
조선내화(주),480,19-Dec,0.15,"  내화, 비내화 요업제품 제조업"
조아제약(주),34940,11-Dec,2.36,  의약품 제조업
조아제약(주),34940,12-Dec,2.87,  의약품 제조업
조아제약(주),34940,13-Dec,2.98,  의약품 제조업
조아제약(주),34940,14-Dec,4.93,  의약품 제조업
조아제약(주),34940,15-Dec,3.4,  의약품 제조업
조아제약(주),34940,16-Dec,3.19,  의약품 제조업
조아제약(주),34940,17-Dec,2.91,  의약품 제조업
조아제약(주),34940,18-Dec,2.54,  의약품 제조업
조아제약(주),34940,19-Dec,2.53,  의약품 제조업
조일알미늄(주),18470,11-Dec,0.12,  1차 비철금속 제조업
조일알미늄(주),18470,12-Dec,0.17,  1차 비철금속 제조업
조일알미늄(주),18470,13-Dec,0.01,  1차 비철금속 제조업
조일알미늄(주),18470,14-Dec,0.13,  1차 비철금속 제조업
조일알미늄(주),18470,15-Dec,0.16,  1차 비철금속 제조업
조일알미늄(주),18470,16-Dec,0.08,  1차 비철금속 제조업
조일알미늄(주),18470,17-Dec,0.09,  1차 비철금속 제조업
조일알미늄(주),18470,18-Dec,0.12,  1차 비철금속 제조업
조일알미늄(주),18470,19-Dec,0.1,  1차 비철금속 제조업
주성엔지니어링(주),36930,11-Dec,17.04,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,12-Dec,73.33,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,13-Dec,21.89,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,14-Dec,18.11,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,15-Dec,15.71,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,16-Dec,17.03,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,17-Dec,17.4,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,18-Dec,18.58,  특수 목적용 기계 제조업
주성엔지니어링(주),36930,19-Dec,21.06,  특수 목적용 기계 제조업
줌인터넷(주),239340,16-Dec,,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
줌인터넷(주),239340,17-Dec,,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
줌인터넷(주),239340,18-Dec,,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
줌인터넷(주),239340,19-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
지나인제약(주),78650,11-Dec,1.02,  사진장비 및 광학기기 제조업
지나인제약(주),78650,12-Dec,0.75,  사진장비 및 광학기기 제조업
지나인제약(주),78650,13-Dec,1.26,  사진장비 및 광학기기 제조업
지나인제약(주),78650,14-Dec,1.7,  사진장비 및 광학기기 제조업
지나인제약(주),78650,15-Dec,2.74,  사진장비 및 광학기기 제조업
지나인제약(주),78650,16-Dec,3.44,  사진장비 및 광학기기 제조업
지나인제약(주),78650,17-Dec,2.77,  사진장비 및 광학기기 제조업
지나인제약(주),78650,18-Dec,2.86,  사진장비 및 광학기기 제조업
지나인제약(주),78650,19-Dec,3.27,  사진장비 및 광학기기 제조업
지더블유바이텍(주),36180,11-Dec,1.86,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,12-Dec,1.75,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,13-Dec,1.11,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,14-Dec,0.74,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,15-Dec,1.48,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,16-Dec,1.24,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,17-Dec,1.13,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,18-Dec,1.08,  기계장비 및 관련 물품 도매업
지더블유바이텍(주),36180,19-Dec,0.93,  기계장비 및 관련 물품 도매업
지에스건설(주),6360,11-Dec,0.75,  건물 건설업
지에스건설(주),6360,12-Dec,0.64,  건물 건설업
지에스건설(주),6360,13-Dec,0.65,  건물 건설업
지에스건설(주),6360,14-Dec,0.52,  건물 건설업
지에스건설(주),6360,15-Dec,0.37,  건물 건설업
지에스건설(주),6360,16-Dec,0.35,  건물 건설업
지에스건설(주),6360,17-Dec,0.32,  건물 건설업
지에스건설(주),6360,18-Dec,0.27,  건물 건설업
지에스건설(주),6360,19-Dec,0.34,  건물 건설업
지엘팜텍(주),204840,14-Dec,,  자연과학 및 공학 연구개발업
지엘팜텍(주),204840,15-Dec,,  자연과학 및 공학 연구개발업
지엘팜텍(주),204840,16-Dec,24.38,  자연과학 및 공학 연구개발업
지엘팜텍(주),204840,17-Dec,60.44,  자연과학 및 공학 연구개발업
지엘팜텍(주),204840,18-Dec,44.66,  자연과학 및 공학 연구개발업
지엘팜텍(주),204840,19-Dec,51.64,  자연과학 및 공학 연구개발업
진양제약(주),7370,11-Dec,0,  의약품 제조업
진양제약(주),7370,12-Dec,0,  의약품 제조업
진양제약(주),7370,13-Dec,0,  의약품 제조업
진양제약(주),7370,14-Dec,0,  의약품 제조업
진양제약(주),7370,15-Dec,0,  의약품 제조업
진양제약(주),7370,16-Dec,0,  의약품 제조업
진양제약(주),7370,17-Dec,0,  의약품 제조업
진양제약(주),7370,18-Dec,0,  의약품 제조업
진양제약(주),7370,19-Dec,0,  의약품 제조업
진양폴리우레탄(주),10640,11-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,12-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,13-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,14-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,15-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,16-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,17-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,18-Dec,0,  플라스틱제품 제조업
진양폴리우레탄(주),10640,19-Dec,0,  플라스틱제품 제조업
진양화학(주),51630,11-Dec,0.29,  플라스틱제품 제조업
진양화학(주),51630,12-Dec,0.24,  플라스틱제품 제조업
진양화학(주),51630,13-Dec,0.17,  플라스틱제품 제조업
진양화학(주),51630,14-Dec,0.13,  플라스틱제품 제조업
진양화학(주),51630,15-Dec,0.13,  플라스틱제품 제조업
진양화학(주),51630,16-Dec,0.13,  플라스틱제품 제조업
진양화학(주),51630,17-Dec,0.2,  플라스틱제품 제조업
진양화학(주),51630,18-Dec,0.31,  플라스틱제품 제조업
진양화학(주),51630,19-Dec,0.21,  플라스틱제품 제조업
진원생명과학(주),11000,11-Dec,1.92,  의약품 제조업
진원생명과학(주),11000,12-Dec,26.23,  의약품 제조업
진원생명과학(주),11000,13-Dec,3.93,  의약품 제조업
진원생명과학(주),11000,14-Dec,14.11,  의약품 제조업
진원생명과학(주),11000,15-Dec,14.37,  의약품 제조업
진원생명과학(주),11000,16-Dec,22.08,  의약품 제조업
진원생명과학(주),11000,17-Dec,41.79,  의약품 제조업
진원생명과학(주),11000,18-Dec,19.42,  의약품 제조업
진원생명과학(주),11000,19-Dec,16.5,  의약품 제조업
진흥기업(주),2780,11-Dec,0,  토목 건설업
진흥기업(주),2780,12-Dec,0,  토목 건설업
진흥기업(주),2780,13-Dec,0,  토목 건설업
진흥기업(주),2780,14-Dec,0,  토목 건설업
진흥기업(주),2780,15-Dec,0,  토목 건설업
진흥기업(주),2780,16-Dec,0,  토목 건설업
진흥기업(주),2780,17-Dec,0,  토목 건설업
진흥기업(주),2780,18-Dec,0,  토목 건설업
진흥기업(주),2780,19-Dec,0,  토목 건설업
참엔지니어링(주),9310,11-Dec,0,  특수 목적용 기계 제조업
참엔지니어링(주),9310,12-Dec,0,  특수 목적용 기계 제조업
참엔지니어링(주),9310,13-Dec,0,  특수 목적용 기계 제조업
참엔지니어링(주),9310,14-Dec,0,  특수 목적용 기계 제조업
참엔지니어링(주),9310,15-Dec,6.67,  특수 목적용 기계 제조업
참엔지니어링(주),9310,16-Dec,8.53,  특수 목적용 기계 제조업
참엔지니어링(주),9310,17-Dec,4.96,  특수 목적용 기계 제조업
참엔지니어링(주),9310,18-Dec,6.62,  특수 목적용 기계 제조업
참엔지니어링(주),9310,19-Dec,18.9,  특수 목적용 기계 제조업
참존글로벌(주),158310,13-Dec,0,  특수 목적용 기계 제조업
참존글로벌(주),158310,14-Dec,0,  특수 목적용 기계 제조업
참존글로벌(주),158310,15-Dec,0,  특수 목적용 기계 제조업
참존글로벌(주),158310,16-Dec,0,  특수 목적용 기계 제조업
참존글로벌(주),158310,17-Dec,0,  특수 목적용 기계 제조업
참존글로벌(주),158310,18-Dec,0.01,  특수 목적용 기계 제조업
참존글로벌(주),158310,19-Dec,0.07,  특수 목적용 기계 제조업
커머스마이너 (주),223310,15-Dec,1.65,  소프트웨어 개발 및 공급업
커머스마이너 (주),223310,16-Dec,5.88,  소프트웨어 개발 및 공급업
커머스마이너 (주),223310,17-Dec,7.19,  소프트웨어 개발 및 공급업
커머스마이너 (주),223310,18-Dec,8.21,  소프트웨어 개발 및 공급업
커머스마이너 (주),223310,19-Dec,4.71,  소프트웨어 개발 및 공급업
컨버즈(주),109070,11-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,12-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,13-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,14-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,15-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,16-Dec,0,  통신 및 방송 장비 제조업
컨버즈(주),109070,17-Dec,0.21,  통신 및 방송 장비 제조업
컨버즈(주),109070,18-Dec,0.43,  통신 및 방송 장비 제조업
컨버즈(주),109070,19-Dec,0.42,  통신 및 방송 장비 제조업
케이비아이동국실업(주),1620,11-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,12-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,13-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,14-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,15-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,16-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,17-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,18-Dec,0,  자동차 신품 부품 제조업
케이비아이동국실업(주),1620,19-Dec,0,  자동차 신품 부품 제조업
케이비아이메탈(주),24840,11-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,12-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,13-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,14-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,15-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,16-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,17-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,18-Dec,0,  1차 비철금속 제조업
케이비아이메탈(주),24840,19-Dec,0,  1차 비철금속 제조업
케이씨코트렐(주),119650,11-Dec,0.75,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,12-Dec,1.19,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,13-Dec,1.05,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,14-Dec,1.06,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,15-Dec,0.93,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,16-Dec,0.78,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,17-Dec,0.97,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,18-Dec,0.85,  일반 목적용 기계 제조업
케이씨코트렐(주),119650,19-Dec,0.45,  일반 목적용 기계 제조업
케이알모터스(주),40,11-Dec,0,  그 외 기타 운송장비 제조업
케이알모터스(주),40,12-Dec,0,  그 외 기타 운송장비 제조업
케이알모터스(주),40,13-Dec,0,  그 외 기타 운송장비 제조업
케이알모터스(주),40,14-Dec,0.11,  그 외 기타 운송장비 제조업
케이알모터스(주),40,15-Dec,0.14,  그 외 기타 운송장비 제조업
케이알모터스(주),40,16-Dec,0.1,  그 외 기타 운송장비 제조업
케이알모터스(주),40,17-Dec,7.13,  그 외 기타 운송장비 제조업
케이알모터스(주),40,18-Dec,4.44,  그 외 기타 운송장비 제조업
케이알모터스(주),40,19-Dec,2.48,  그 외 기타 운송장비 제조업
케이에이치건설(주),226360,15-Dec,,  토목 건설업
케이에이치건설(주),226360,16-Dec,,  토목 건설업
케이에이치건설(주),226360,17-Dec,2.51,  토목 건설업
케이에이치건설(주),226360,18-Dec,2.14,  토목 건설업
케이에이치건설(주),226360,19-Dec,1.71,  토목 건설업
케이에이치전자(주),111870,11-Dec,2.11,  영상 및 음향기기 제조업
케이에이치전자(주),111870,12-Dec,2.82,  영상 및 음향기기 제조업
케이에이치전자(주),111870,13-Dec,2.39,  영상 및 음향기기 제조업
케이에이치전자(주),111870,14-Dec,3.3,  영상 및 음향기기 제조업
케이에이치전자(주),111870,15-Dec,4.07,  영상 및 음향기기 제조업
케이에이치전자(주),111870,16-Dec,4.35,  영상 및 음향기기 제조업
케이에이치전자(주),111870,17-Dec,4.62,  영상 및 음향기기 제조업
케이에이치전자(주),111870,18-Dec,5.1,  영상 및 음향기기 제조업
케이에이치전자(주),111870,19-Dec,4.19,  영상 및 음향기기 제조업
케이엠제약(주),225430,15-Dec,,  기타 화학제품 제조업
케이엠제약(주),225430,16-Dec,,  기타 화학제품 제조업
케이엠제약(주),225430,17-Dec,,  기타 화학제품 제조업
케이엠제약(주),225430,18-Dec,1.03,  기타 화학제품 제조업
케이엠제약(주),225430,19-Dec,1.81,  기타 화학제품 제조업
케이피엑스라이프사이언스(주),114450,11-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,12-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,13-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,14-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,15-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,16-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,17-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,18-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
케이피엑스라이프사이언스(주),114450,19-Dec,0,  기초 의약물질 및 생물학적 제제 제조업
코나아이(주),52400,11-Dec,1.36,  소프트웨어 개발 및 공급업
코나아이(주),52400,12-Dec,2.26,  소프트웨어 개발 및 공급업
코나아이(주),52400,13-Dec,1.98,  소프트웨어 개발 및 공급업
코나아이(주),52400,14-Dec,2.37,  소프트웨어 개발 및 공급업
코나아이(주),52400,15-Dec,2.57,  소프트웨어 개발 및 공급업
코나아이(주),52400,16-Dec,4.99,  소프트웨어 개발 및 공급업
코나아이(주),52400,17-Dec,6.06,  소프트웨어 개발 및 공급업
코나아이(주),52400,18-Dec,12.6,  소프트웨어 개발 및 공급업
코나아이(주),52400,19-Dec,6.63,  소프트웨어 개발 및 공급업
코드네이처(주),78940,11-Dec,0.69,  전기 및 통신 공사업
코드네이처(주),78940,12-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,13-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,14-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,15-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,16-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,17-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,18-Dec,0,  전기 및 통신 공사업
코드네이처(주),78940,19-Dec,0,  전기 및 통신 공사업
코리아에프티(주),123410,11-Dec,,  자동차 신품 부품 제조업
코리아에프티(주),123410,12-Dec,0.45,  자동차 신품 부품 제조업
코리아에프티(주),123410,13-Dec,0.84,  자동차 신품 부품 제조업
코리아에프티(주),123410,14-Dec,1.47,  자동차 신품 부품 제조업
코리아에프티(주),123410,15-Dec,2.55,  자동차 신품 부품 제조업
코리아에프티(주),123410,16-Dec,1.79,  자동차 신품 부품 제조업
코리아에프티(주),123410,17-Dec,2.52,  자동차 신품 부품 제조업
코리아에프티(주),123410,18-Dec,1.94,  자동차 신품 부품 제조업
코리아에프티(주),123410,19-Dec,1.84,  자동차 신품 부품 제조업
코스맥스비티아이(주),44820,11-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,12-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
코스맥스비티아이(주),44820,13-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
