회사명,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
(주)에스지엔지,82.61054153,81.29228719,82.45155193,83.30415443,82.45633804,83.94271506,85.20842745,86.91048801,87.05134723,85.21333249
(주)에스코넥,78.62529104,81.45653856,85.28560492,86.94986693,85.79903399,86.36076497,84.98547658,85.70147268,86.86007932,95.12881571
(주)에스텍파마,#DIV/0!,#DIV/0!,#DIV/0!,69.11862164,80.36018681,81.34902074,73.10355268,70.95709869,75.59131073,72.03522924
(주)에스티아이,83.87528978,85.62520792,79.12391111,83.15289729,82.92789031,81.06728094,80.72317808,80.81137186,81.70498345,80.74636561
(주)에스티오,35.00011985,33.03382482,34.40202359,41.53266034,41.62847349,40.78848508,41.64695819,43.907439,44.59621455,40.57308682
(주)에스티큐브,85.03155377,95.10862175,71.54829032,83.33768992,88.38622014,98.3917503,38.97335132,102.4251696,99.12200678,51.56435259
(주)에스폴리텍,84.67713853,87.12849202,84.02900187,86.51563985,90.21130642,87.41582484,86.68904904,88.28347149,87.8878521,79.72391235
(주)에스피시스템스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,81.43900638
(주)에스피씨삼립,69.11521241,72.64484554,74.57041836,76.93891508,75.85781889,77.52363194,80.89275701,81.68446515,83.80391432,84.72580542
(주)에스피지,76.89026829,79.91019922,80.01533747,80.49811217,80.66336466,80.7034865,80.72640035,80.9570888,80.6794828,81.14758826
(주)에쎈테크,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이디칩스,81.79991229,81.17545455,79.0167497,78.82713187,80.88799857,72.16813822,77.92544842,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이디테크놀로지,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,77.05119296,80.34538455,96.49451341,#DIV/0!,83.67246975,92.07890664
(주)에이루트,#DIV/0!,#DIV/0!,77.87673496,73.09256729,#DIV/0!,#DIV/0!,73.0575884,72.32600189,84.37493058,77.94151827
(주)에이블씨엔씨,#DIV/0!,28.24288432,28.88675419,31.96698126,32.2232673,36.6936897,38.22284093,40.55104962,41.83572081,39.9930368
(주)에이비프로바이오,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,71.01378504,72.11495121,95.58307768,84.92514772,139.7120035
(주)에이스침대,51.26415048,50.63388088,50.00877553,51.39021716,50.20435586,45.63036719,44.23303556,44.13532691,#DIV/0!,#DIV/0!
(주)에이스테크놀로지,86.84329599,91.63393958,87.35918411,77.04809122,79.3635172,80.49395745,83.84404417,82.3506785,76.56543118,76.40047289
(주)에이스토리,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이엔피,89.40585751,91.04692485,89.10280764,90.50104384,89.60549616,90.27813049,93.67919587,100.47024,98.24367782,99.7804312
(주)에이치비테크놀러지,74.80677009,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,89.05155184,86.59485258
(주)에이치시티,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,54.18490254,65.23913829,59.56334526,58.29039066
(주)에이치알에스,77.6626354,76.97394126,80.59809795,81.34965316,77.73032331,77.93399346,79.15678803,77.56299236,83.20762515,86.02722994
(주)에이치앤비디자인,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83.53524404,87.10307281
(주)에이치엘사이언스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이치케이,83.66085365,78.8390919,74.95757782,75.85578362,80.3512371,79.5232801,80.68991571,77.30246862,79.91788982,79.11595892
(주)에이텍,84.31244152,79.57919222,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이텍티앤,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,76.34298798,69.27450095,75.65990673
(주)에이트원,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90.51103784,90.94963563,85.26084488
(주)에이티세미콘,#DIV/0!,#DIV/0!,#DIV/0!,88.5648387,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84.21572696,85.38527451
(주)에이팩트,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에이프로젠,86.73879169,95.61400643,81.55068231,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90.43096867,82.01078837,75.26418187
(주)에이프로젠헬스케어앤게임즈,#DIV/0!,#DIV/0!,#DIV/0!,84.11781227,#DIV/0!,#DIV/0!,82.65284707,76.49138831,73.21218986,70.13454486
(주)에치에프알,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84.57869581,84.88699346
(주)에코마케팅,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0
(주)에코프로,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83.11463028,83.20935217,83.83468243,84.30951834
(주)에코프로비엠,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)에프알텍,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,71.07109614,83.22135581,83.54100746,82.53870234,80.88384809,75.84275753
(주)에프앤리퍼블릭,82.47558565,87.25848915,86.65089585,84.10748761,#DIV/0!,90.79258351,103.2540365,82.91665143,77.15234637,91.90991564
(주)에프앤에프홀딩스,36.6131997,39.19081278,43.16979731,40.7040929,39.75384427,42.59780486,41.77430478,34.29515222,34.10529292,32.22563822
(주)에프에스엔,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,59.51815509,56.06472451,0,0
(주)에프에스티,#DIV/0!,#DIV/0!,#DIV/0!,68.46505063,63.38984916,62.41474656,68.26573611,77.92121097,70.27992665,60.11581882
(주)에프엔씨엔터테인먼트,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,66.04166247,75.73168694,83.51493252,81.10648272,91.66812967,88.30183542
(주)엑사이엔씨,85.39544249,87.43023324,87.30213443,84.19412255,80.401778,83.38553269,86.36517075,89.58983478,88.47638591,90.54705192
(주)엑세스바이오인코퍼레이션,#DIV/0!,#DIV/0!,#DIV/0!,47.95042715,51.85629915,67.15449657,56.70569423,68.96682049,61.25256146,78.15308725
(주)엑셈,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.74487713,49.27246947,43.56851148,40.51145948,41.77686023
(주)엑시콘,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,71.65638563,67.37326933,65.70457901,68.82255459,68.56388623
(주)엔바이오니아,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)엔씨소프트,18.92097003,22.8529535,30.01592197,29.1350164,26.26352987,24.17794579,19.07161578,12.02583418,0,0
(주)엔아이스틸,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)엔에스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,81.79680787,85.31143606,86.75969309,84.704506
(주)엔에스엔,86.97932793,91.03927035,90.68178497,92.89544906,76.24849899,85.87670051,78.0781333,97.82670964,81.90205595,92.29350623
(주)엔에이치엔벅스,64.38377013,58.83025404,70.02145368,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0
(주)엔이능률,49.33996306,45.90061336,43.8123648,35.36250405,31.52874237,27.59495247,30.9410688,28.73824815,#DIV/0!,#DIV/0!
(주)엔지스테크널러지,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,12.7508474
(주)엔지켐생명과학,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86.25779584,91.53303424
(주)엔케이,84.90577021,82.64427858,84.5013224,92.80006696,88.13340177,92.63448744,102.8807415,87.95403347,101.0844801,89.51991254
(주)엔케이맥스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,31.2405793,21.20264712,30.75583099,25.50777043,26.89577514
(주)엔텔스,#DIV/0!,#DIV/0!,68.95977327,70.197599,74.57269142,80.56276342,78.16847884,77.75976425,74.30697726,70.65825231
(주)엔투텍,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84.13071079,#DIV/0!
(주)엔피,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)엔피케이,90.48298832,92.35291327,90.9940693,89.30983824,90.95516045,94.4230113,91.33249742,89.97923048,91.49822816,93.04816627
(주)엘디티,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)엘아이에스,#DIV/0!,#DIV/0!,127.3105871,84.52446711,87.63834061,50.25238986,38.25888731,70.19376006,79.56241839,76.69003118
(주)엘앤씨바이오,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.00161585,35.97526934
(주)엘앤에프,93.40882126,93.84886199,94.54324703,96.06927979,93.98353172,95.67472514,88.90742369,88.80569118,90.42778924,95.14460404
(주)엘앤케이바이오메드,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.94114288,52.79903092,46.21797013,55.4574914
(주)엘에스,87.55533032,90.17240152,88.6793123,88.0094413,87.92934049,86.52145169,86.48810199,86.71283392,87.58543758,87.71682241
(주)엘에스네트웍스,48.98433116,49.68870291,56.61685882,66.79852593,70.61597457,73.43593482,70.49414346,68.06138342,70.26122944,73.78863331
(주)엘에프,36.20392072,38.46933547,40.14661756,38.9876372,37.27126152,40.03411924,40.94594503,41.28119079,44.75671122,43.52019264
(주)엘엑스세미콘,72.71867031,77.46240341,83.40659934,82.33967201,79.85630676,78.94382308,78.62664074,78.00002671,75.54264696,75.44860784
(주)엘엑스인터내셔널,95.3501496,95.50017014,95.18787696,95.94258543,95.61232831,96.11519989,93.76713006,94.14853487,92.88104095,93.22460659
(주)엘엑스하우시스,79.83434914,80.1878695,78.45829782,77.03074243,76.13085462,72.58904536,72.84673861,75.57881264,77.63028028,76.56732899
(주)엘엠에스,#DIV/0!,68.78758891,64.55028109,66.18337151,68.51862113,74.03161378,71.45055624,67.43942786,66.14040909,57.35277018
(주)엘오티베큠,70.41489629,71.54465773,69.03127014,72.84595175,72.78103438,71.84150426,69.15233813,68.98399209,64.87070972,71.02480305
(주)엘지,75.61941331,82.28472265,83.59665474,83.52423812,84.76014459,83.67583282,83.20758791,78.4887972,80.01671021,79.33670036
(주)엘지생활건강,47.18847403,50.29108043,48.84759603,46.96493165,44.93957624,41.77870499,39.94116292,39.24633364,39.9614581,37.95816845
(주)엘지유플러스,0,0,0,0,0,0,0,0,0,0
(주)엘지헬로비전,#DIV/0!,#DIV/0!,56.30034254,61.73851812,63.67756836,#DIV/0!,#DIV/0!,#DIV/0!,9.922977842,8.089722425
(주)엘지화학,79.46300866,82.00386204,85.78025062,85.70258178,86.69539987,81.85718981,80.32732577,78.35036591,81.0304278,83.07144143
(주)엠게임,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0
(주)엠디에스테크,65.22860469,65.28292284,64.75261484,68.35100516,69.2614734,68.64532739,70.64429146,68.34421873,66.18784547,67.44262446
(주)엠씨넥스,#DIV/0!,#DIV/0!,86.63650677,89.08248967,86.99585653,86.75792319,95.79942298,90.51299263,87.49243996,85.47589718
(주)엠아이텍,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,51.44036385,54.9587088
(주)엠에스씨,82.54452277,81.57229387,80.19758019,80.04558057,78.93537582,78.51675784,76.92429176,77.39462492,78.38968661,78.44386817
(주)엠에스오토텍,69.32524037,82.14058939,85.70281665,87.08639719,90.94848697,88.54172848,88.6851929,90.83834756,91.65903289,88.9883998
(주)엠투엔,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.08790364,82.20823052,82.77921677,84.91776798,86.10031446,87.85772015
(주)엠플러스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85.62623774
(주)엠피대산,67.2124463,63.28628099,60.66307663,60.04036033,60.71000492,53.68572186,50.46659217,50.39448609,57.49538055,57.25020629
(주)연우,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.56369932,86.67445549,89.06271405,84.09414077
(주)연이비앤티,97.15886747,96.79481717,96.22506619,95.89863947,96.49481259,96.5209787,95.38684866,99.43171375,94.43322454,93.2670342
(주)영우디에스피,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,89.87081758,96.57430286,103.4532311,80.31295289
(주)영원무역,74.90446973,71.36045496,72.18556025,74.49098799,72.92400921,71.65423612,73.67226905,73.26774477,72.91427235,74.63099364
(주)영원무역홀딩스,61.28294163,58.68374366,61.63165959,61.46508381,62.56116825,63.32270991,67.20935187,66.3606649,65.26452103,67.65128789
(주)영풍,90.54965492,91.20091006,88.14433394,91.99246183,96.46345227,95.73395516,96.00812463,92.35666642,99.7350917,92.94291129
(주)영흥,85.89245894,85.65582119,88.86012196,89.12045649,88.54628666,87.94741046,88.41409522,88.49246706,90.00516664,89.46188974
(주)예림당,34.6371444,36.64192903,35.39943786,68.70504556,77.81807609,84.03211633,83.27802901,81.89353893,84.21898497,92.8930367
(주)예선테크,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,68.45339642
(주)예스코홀딩스,89.12737818,91.28342357,91.84496934,92.09565545,92.34764859,89.86256553,87.78027547,87.75616177,86.54075359,86.8083085
(주)예스티,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,79.19857262,81.3747327,85.04185093,110.9683402
(주)오공,79.25198502,81.22116505,81.45622089,81.64084379,82.22247171,82.24792052,80.91289317,81.50750057,82.39637811,81.30740263
(주)오디텍,69.22199078,87.262757,83.96304399,78.97882446,79.6537232,79.12422921,77.14860576,85.10772078,91.72782839,91.04915857
(주)오뚜기,77.11459488,78.2927769,77.13647606,77.38414252,76.6792044,75.68179262,75.78442567,77.56857768,82.24049567,82.68927053
(주)오르비텍,#DIV/0!,#DIV/0!,85.13437509,103.254145,#DIV/0!,#DIV/0!,#DIV/0!,84.86469731,88.09008184,88.67712774
(주)오리엔탈정공,88.60936339,115.2551018,111.6049931,90.21157218,107.7769508,94.61204234,90.52435679,87.11525065,88.78586895,89.10258781
(주)오리엔트바이오,73.73689945,75.18946344,71.90975656,76.94127797,84.18570679,82.3417092,84.68770917,92.32157895,87.68674247,90.08737066
(주)오리엔트정공,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90.95341636,93.74114979,86.63191788,92.76989998,90.1699906
(주)오리온,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,53.12080656,54.48902547,54.86492726
(주)오리온홀딩스,54.61735081,56.27099,56.94223216,56.65243058,55.24204014,53.20963995,51.77942499,75.60567089,55.07819102,55.87408144
(주)오리콤,53.16287394,54.03811503,57.62039323,58.55165824,58.03880841,62.99732243,66.50633094,67.76628163,68.25686293,71.65679518
(주)오스코텍,59.64162031,62.82988553,67.15688615,57.10116818,55.63852952,53.73380669,42.08283259,42.98224046,13.03324466,47.94809226
(주)오스테오닉,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)오스템,82.86963623,81.57430589,84.2084592,84.95978565,87.52265095,83.56333482,82.51593371,83.74689293,83.96104991,81.78809302
(주)오이솔루션,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,60.05027829,66.79386797,66.59457434,70.46717914,66.38425624,58.4139895
(주)오킨스전자,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,68.40570278,81.34564254,102.557722,83.81721049,78.77602442,76.78064676
(주)오텍,86.37475196,86.65247426,88.20168689,85.84010258,85.54108546,87.23698461,85.03103436,84.14149381,84.06970999,82.0106259
(주)오파스넷,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)오픈베이스,72.14439194,77.17053543,74.81412986,76.19514611,69.93478629,70.9874133,77.36249148,77.28789624,81.11949746,79.94298416
(주)오하임아이엔티,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)옵투스제약,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)옵트론텍,78.13781858,78.19031383,78.62112054,74.25397602,103.1118326,80.6803668,68.41059495,67.60015908,71.36276976,77.88669327
(주)옵티팜,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)와이비엠넷,52.48884468,53.67088708,56.27280467,56.95202338,57.16493655,58.04849239,57.1457347,60.09570134,56.60265446,56.00787285
(주)와이솔,64.46682382,74.82921243,75.70066926,76.96105388,85.11401207,81.73177866,82.50569856,78.34402202,75.6169824,77.33196145
(주)와이어블,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)와이엔텍,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,78.11218559,78.08613619,76.84532533,70.28525523
(주)와이오엠,85.7428891,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,49.18473295,90.99621754,#DIV/0!,#DIV/0!,#DIV/0!
(주)와이제이엠게임즈,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,82.41691663,73.00044432,74.18290229,84.52403006,83.7651297,70.65167215
(주)와이즈버즈,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)와이지-원,68.43048636,65.44114626,71.00724038,74.99630632,71.06857582,70.05233231,68.29318121,64.93162041,66.43637179,72.33952994
(주)와이지엔터테인먼트,#DIV/0!,60.1439414,60.52244949,60.72865508,65.70139384,65.67944727,70.48023248,71.22670792,70.25053051,69.59721457
(주)와이지플러스,72.20539438,63.17940274,65.52951715,66.20522162,65.47780548,71.69530959,66.80262252,67.86931176,68.77936856,73.53316301
(주)와이투솔루션,89.64271907,93.84102466,91.35701881,93.11032569,91.20750944,89.34469363,94.72913499,94.13079003,105.1713981,93.3092772
(주)와이티엔,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,98.02957415,91.0984033,93.11950609,93.71322323,94.06704164
(주)용평리조트,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,76.76118802,77.42880458,77.09146657,89.74122789
(주)우리기술,47.1806819,58.6886856,80.03106935,79.05044956,76.28643936,73.24533623,61.50245033,56.22383594,78.13823475,88.42860564
(주)우리넷,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,74.87107504
(주)우리로,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,78.72894249,85.87238759,87.19303085,82.80976214,92.87231419
(주)우성,83.91631982,84.7181579,86.30782331,85.97988436,84.01542191,83.66920001,82.83273739,83.22745376,84.09629535,84.1216815
(주)우신시스템,81.53820435,84.18678422,84.5481639,88.95984399,87.39737931,86.53249214,87.25364256,88.69400031,92.30000897,89.73011965
(주)우양,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)우정바이오,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)우주일렉트로닉스,67.22191605,75.40708941,73.74669722,75.01425374,75.16531212,72.82308391,75.09412225,79.79033016,83.94857459,76.40815282
(주)우진,69.02395027,70.25666728,77.41462466,79.9492804,79.92327211,78.66285829,78.04877752,80.86649945,78.61935006,79.9118127
(주)우진아이엔에스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,82.59492753,94.16010374
(주)우진플라임,76.73385671,75.98317849,76.04311061,77.12677776,83.45622643,80.92349881,72.73285671,74.87862531,80.24049978,78.74001983
(주)웅진,88.25343308,88.36800663,120.0312361,86.11440591,89.64815718,82.42280897,87.03745447,81.71267815,89.81804549,54.26871474
(주)웅진씽크빅,39.21324402,41.68191271,43.85760853,47.29747145,50.62748747,50.76629262,46.4616528,44.13430504,42.99537599,42.93912888
(주)원림,#DIV/0!,#DIV/0!,#DIV/0!,78.40157623,77.96629066,76.17656969,69.1372442,76.95924611,82.69374214,79.50796273
(주)원바이오젠,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)원익,73.52419256,76.08673499,76.97718919,78.65322844,76.93315807,74.77539791,60.86960306,56.07951894,50.970341,49.32147552
(주)원익머트리얼즈,#DIV/0!,#DIV/0!,#DIV/0!,70.36236366,69.42453195,70.05479707,72.35078398,66.12368869,64.69562159,66.97955606
(주)원익아이피에스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,61.88140593,60.17723449,60.28482718,58.30104032
(주)원익큐브,#DIV/0!,#DIV/0!,#DIV/0!,89.66360878,86.70953327,91.0832592,90.52429963,90.49738211,91.96442088,91.64454746
(주)원익큐엔씨,78.11364838,71.54992679,73.49073168,73.480552,70.39920935,69.84320011,71.10564895,71.16873762,72.4276876,76.22386516
(주)원익피앤이,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,78.60331035,76.99717141,76.88457039,72.70128789,72.96199706,77.89093666
(주)원익홀딩스,67.53756316,69.68061032,68.50257144,67.2706034,64.68895764,66.14904581,70.91598547,70.98590437,70.06102512,69.63292451
(주)원일특강,90.2047035,91.16350755,91.51433993,90.75193902,90.80081338,92.55464001,90.39137022,91.07470375,91.37559953,92.14523076
(주)원풍,88.16825344,87.63065459,86.64182885,86.77761631,85.39838664,80.34394689,83.51562338,88.38776322,91.4603014,88.61865866
(주)월덱스,68.0674979,71.65662609,82.81195032,84.71260576,74.03745809,76.16300186,74.7930418,72.14926517,66.50098822,67.56140161
(주)웨이버스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)웨이브일렉트로닉스,65.14191854,72.83620731,55.47566981,65.99922306,69.61007919,75.19166927,77.39081221,63.92802476,68.71487098,73.66804307
(주)웰크론,71.21009154,70.33841244,77.19651591,78.02813639,80.9631199,77.08295462,76.18152255,83.21254146,82.92693302,83.72278034
(주)웰크론한텍,81.47167756,74.54487351,81.49579199,83.78269977,93.48627097,90.33141921,91.65940566,94.51879468,94.49552792,95.98880241
(주)웹스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,67.2003499,67.44608713,74.53079967,76.67499094,76.85938466
(주)웹젠,0,0,0,0,0,0,0,0,0,0
(주)위니아,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,73.65316198,72.71240942,78.11490266,80.01232238
(주)위닉스,88.68673148,91.94050833,90.35507172,83.5424741,79.93137019,81.87549462,79.67867809,75.97344043,72.98859325,66.5615927
(주)위메이드,12.62770654,13.1109157,12.31883054,0,0,0,0,0,0,0
(주)위메이드맥스,26.98753803,27.15459143,27.38438602,0,0,0,0,0,0,0
(주)위메이드플레이,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0
(주)위스컴,90.57122446,90.50522403,91.10233985,91.02957508,91.45013456,93.29876636,93.89638558,94.54545777,94.74142344,93.95813863
(주)위지윅스튜디오,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
(주)위지트,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,69.3810242,69.93679126,73.83465001,74.81756959,84.95675122
(주)윈스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,58.04144581,50.45913101,51.28788127
(주)윈팩,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)윈하이텍,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,94.67362622
(주)윌링스,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)윌비스,82.92237309,80.796221,85.26339319,80.82182404,81.01664278,81.20452347,80.13522185,80.88695444,81.23066825,89.78152134
(주)유니드,74.82385085,79.82480584,82.82476143,79.89833429,75.88942466,77.69798633,76.05237437,75.5587657,78.5096541,78.20464454
(주)유니온,80.34513629,83.33421163,85.99666023,85.18028363,83.30583128,85.95350416,#DIV/0!,85.82471761,87.14123376,81.60517772
(주)유니온커뮤니티,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,58.26109896,59.73935918,57.39444363,58.90689848
(주)유니켐,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87.99504021,75.6026586,76.43269571
(주)유니크,83.47169094,86.21812178,84.75245649,82.16994438,85.9128484,87.73340373,87.17757787,88.97492367,90.76845545,88.89698102
(주)유니테스트,48.1947948,61.83234886,61.82826615,73.04264194,60.49286468,60.8691408,69.06432838,63.50097874,61.67056635,66.28563337
