,회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
3355,(주)신세계푸드,31440,2013,22651789,0
3356,(주)신세계푸드,31440,2014,8158035,0
3357,(주)신세계푸드,31440,2015,9413531,8729525
3358,(주)신세계푸드,31440,2016,22558043,21376850
3359,(주)신세계푸드,31440,2017,30783510,29817174
3360,(주)신세계푸드,31440,2018,28045555,27363843
3361,(주)신세계푸드,31440,2019,23368287,22160381
3362,(주)신영와코루,5800,2011,18373616,18528805
3363,(주)신영와코루,5800,2012,15524625,15500052
3364,(주)신영와코루,5800,2013,10482566,9774936
3365,(주)신영와코루,5800,2014,4308088,3617415
3366,(주)신영와코루,5800,2015,6839437,6017522
3367,(주)신영와코루,5800,2016,4071165,3163426
3368,(주)신영와코루,5800,2017,6511025,5962661
3369,(주)신영와코루,5800,2018,1066231,752836
3370,(주)신영와코루,5800,2019,219875,215266
3371,(주)신원,9270,2011,2928490,1057846
3372,(주)신원,9270,2012,739604,580690
3373,(주)신원,9270,2013,4043788,8327385
3374,(주)신원,9270,2014,13760217,15439544
3375,(주)신원,9270,2015,14204291,18700922
3376,(주)신원,9270,2016,13982663,15014964
3377,(주)신원,9270,2017,1255816,839306
3378,(주)신원,9270,2018,8634595,1463027
3379,(주)신원,9270,2019,11389540,8962866
3380,(주)신진에스엠,138070,2011,9501501,9353985
3381,(주)신진에스엠,138070,2012,9600934,7513437
3382,(주)신진에스엠,138070,2013,6722456,5034100
3383,(주)신진에스엠,138070,2014,6614482,5834073
3384,(주)신진에스엠,138070,2015,10519042,6072561
3385,(주)신진에스엠,138070,2016,4606208,2147853
3386,(주)신진에스엠,138070,2017,6065066,5472372
3387,(주)신진에스엠,138070,2018,3637731,4078716
3388,(주)신진에스엠,138070,2019,2845524,2985364
3389,(주)신테카바이오,226330,2019,-5194158,0
3390,(주)신화다이나믹스,1770,2011,3860348,0
3391,(주)신화다이나믹스,1770,2012,3472698,0
3392,(주)신화다이나믹스,1770,2013,-819951,0
3393,(주)신화다이나믹스,1770,2014,1473915,0
3394,(주)신화다이나믹스,1770,2015,2633028,0
3395,(주)신화다이나믹스,1770,2016,605646,0
3396,(주)신화다이나믹스,1770,2017,-1807041,0
3397,(주)신화다이나믹스,1770,2018,3180504,0
3398,(주)신화다이나믹스,1770,2019,1013612,0
3399,(주)신화콘텍,187270,2014,8839654,8689561
3400,(주)신화콘텍,187270,2015,-546572,-1042344
3401,(주)신화콘텍,187270,2016,644451,876916
3402,(주)신화콘텍,187270,2017,9634277,9883751
3403,(주)신화콘텍,187270,2018,274421,-436910
3404,(주)신화콘텍,187270,2019,2452952,-733304
3405,(주)신흥,4080,2011,6613093,6334694
3406,(주)신흥,4080,2012,920961,1359850
3407,(주)신흥,4080,2013,2953731,2709100
3408,(주)신흥,4080,2014,6503200,6082976
3409,(주)신흥,4080,2015,5950009,6516859
3410,(주)신흥,4080,2016,4100065,4229081
3411,(주)신흥,4080,2017,3343368,4031141
3412,(주)신흥,4080,2018,1104263,1108222
3413,(주)신흥,4080,2019,3031482,2997622
3414,(주)심텍,222800,2015,15284117,19462720
3415,(주)심텍,222800,2016,17836913,40216878
3416,(주)심텍,222800,2017,12303479,33804625
3417,(주)심텍,222800,2018,28796070,30762770
3418,(주)심텍,222800,2019,15163199,-17929192
3419,(주)심텍홀딩스,36710,2011,61092638,64273107
3420,(주)심텍홀딩스,36710,2012,46284639,46683578
3421,(주)심텍홀딩스,36710,2013,-27678558,-33418244
3422,(주)심텍홀딩스,36710,2014,9800476,13678590
3423,(주)심텍홀딩스,36710,2015,-4173809,2266403
3424,(주)심텍홀딩스,36710,2016,16278,31279956
3425,(주)심텍홀딩스,36710,2017,409528,27410943
3426,(주)심텍홀딩스,36710,2018,1752957,29720557
3427,(주)심텍홀딩스,36710,2019,674595,-17115398
3428,(주)싸이맥스,160980,2015,4051016,3983339
3429,(주)싸이맥스,160980,2016,7483844,7359772
3430,(주)싸이맥스,160980,2017,24099130,23757369
3431,(주)싸이맥스,160980,2018,14680775,15650645
3432,(주)싸이맥스,160980,2019,5202080,1974606
3433,(주)싸이토젠,217330,2018,-2609864,0
3434,(주)싸이토젠,217330,2019,-4488205,0
3435,(주)쌍방울,102280,2011,7486407,8002875
3436,(주)쌍방울,102280,2012,5638458,5304248
3437,(주)쌍방울,102280,2013,499277,-242738
3438,(주)쌍방울,102280,2014,558648,274838
3439,(주)쌍방울,102280,2015,1015167,1034354
3440,(주)쌍방울,102280,2016,-13835102,-15089040
3441,(주)쌍방울,102280,2017,-12778880,-21607655
3442,(주)쌍방울,102280,2018,802847,564488
3443,(주)쌍방울,102280,2019,-9591958,-10342327
3444,(주)썸에이지,208640,2014,0,0
3445,(주)썸에이지,208640,2015,0,0
3446,(주)썸에이지,208640,2016,-834161,-1543761
3447,(주)썸에이지,208640,2017,-6938213,-8936641
3448,(주)썸에이지,208640,2018,-20587314,-26484814
3449,(주)썸에이지,208640,2019,-4984347,-13278218
3450,(주)쎄노텍,222420,2015,0,0
3451,(주)쎄노텍,222420,2016,6528648,0
3452,(주)쎄노텍,222420,2017,4102282,0
3453,(주)쎄노텍,222420,2018,-1571837,0
3454,(주)쎄노텍,222420,2019,-112521,0
3455,(주)쎄니트,37760,2011,-1825579,-2431595
3456,(주)쎄니트,37760,2012,1491877,2354937
3457,(주)쎄니트,37760,2013,1352705,4091186
3458,(주)쎄니트,37760,2014,2317834,6460810
3459,(주)쎄니트,37760,2015,3851158,9424702
3460,(주)쎄니트,37760,2016,3726866,10439338
3461,(주)쎄니트,37760,2017,1995551,8561114
3462,(주)쎄니트,37760,2018,2653503,6216500
3463,(주)쎄니트,37760,2019,4526005,5748267
3464,(주)쎄트렉아이,99320,2011,3873826,0
3465,(주)쎄트렉아이,99320,2012,4669094,0
3466,(주)쎄트렉아이,99320,2013,3273181,0
3467,(주)쎄트렉아이,99320,2014,3118195,2186769
3468,(주)쎄트렉아이,99320,2015,3716280,4617903
3469,(주)쎄트렉아이,99320,2016,3449190,3158333
3470,(주)쎄트렉아이,99320,2017,6597891,5370127
3471,(주)쎄트렉아이,99320,2018,4144365,5600183
3472,(주)쎄트렉아이,99320,2019,8199405,9248317
3473,(주)쎌마테라퓨틱스,15540,2011,-9310106,-4959799
3474,(주)쎌마테라퓨틱스,15540,2012,-2404161,-2545932
3475,(주)쎌마테라퓨틱스,15540,2013,-3288581,-3349580
3476,(주)쎌마테라퓨틱스,15540,2014,-3621761,-4254114
3477,(주)쎌마테라퓨틱스,15540,2015,-5279913,-9976904
3478,(주)쎌마테라퓨틱스,15540,2016,-4030304,-4211814
3479,(주)쎌마테라퓨틱스,15540,2017,-5531783,-5835193
3480,(주)쎌마테라퓨틱스,15540,2018,-7957360,-8274722
3481,(주)쎌마테라퓨틱스,15540,2019,-12468505,-12742080
3482,(주)쎌바이오텍,49960,2011,5605033,5823616
3483,(주)쎌바이오텍,49960,2012,6545160,6534906
3484,(주)쎌바이오텍,49960,2013,10505019,9391588
3485,(주)쎌바이오텍,49960,2014,14616720,12905528
3486,(주)쎌바이오텍,49960,2015,19214527,18758808
3487,(주)쎌바이오텍,49960,2016,21126351,21561008
3488,(주)쎌바이오텍,49960,2017,23753054,22632702
3489,(주)쎌바이오텍,49960,2018,22816115,21674843
3490,(주)쎌바이오텍,49960,2019,7295863,5794686
3491,(주)쏠리드,50890,2011,-3177517,-3361408
3492,(주)쏠리드,50890,2012,12917834,12545236
3493,(주)쏠리드,50890,2013,20237025,19108023
3494,(주)쏠리드,50890,2014,16543447,16711093
3495,(주)쏠리드,50890,2015,10847252,4496621
3496,(주)쏠리드,50890,2016,17547221,-51326550
3497,(주)쏠리드,50890,2017,13892654,20216138
3498,(주)쏠리드,50890,2018,1708208,1060094
3499,(주)쏠리드,50890,2019,-1247348,-3523737
3500,(주)씨씨에스충북방송,66790,2011,-174391,1406447
3501,(주)씨씨에스충북방송,66790,2012,1496457,855811
3502,(주)씨씨에스충북방송,66790,2013,-1428348,-2127355
3503,(주)씨씨에스충북방송,66790,2014,-2135161,-3098371
3504,(주)씨씨에스충북방송,66790,2015,142912,-930251
3505,(주)씨씨에스충북방송,66790,2016,-1305979,-1285688
3506,(주)씨씨에스충북방송,66790,2017,-1141417,-1125228
3507,(주)씨씨에스충북방송,66790,2018,-3689907,-3682858
3508,(주)씨씨에스충북방송,66790,2019,631944,614084
3509,(주)씨아이테크,4920,2011,-2039087,0
3510,(주)씨아이테크,4920,2012,-1413093,0
3511,(주)씨아이테크,4920,2013,-1501224,-1125054
3512,(주)씨아이테크,4920,2014,-2112015,-1737170
3513,(주)씨아이테크,4920,2015,703233,1011734
3514,(주)씨아이테크,4920,2016,-1764477,-856313
3515,(주)씨아이테크,4920,2017,-4510689,-2899995
3516,(주)씨아이테크,4920,2018,-2156779,-1970683
3517,(주)씨아이테크,4920,2019,-1637794,-3122916
3518,(주)씨에스,65770,2011,-4425348,-2650447
3519,(주)씨에스,65770,2012,-6137960,-644079
3520,(주)씨에스,65770,2013,-8884053,-13575650
3521,(주)씨에스,65770,2014,6155158,2218533
3522,(주)씨에스,65770,2015,-8365944,-9895441
3523,(주)씨에스,65770,2016,-306858,-328333
3524,(주)씨에스,65770,2017,1885747,1863533
3525,(주)씨에스,65770,2018,2280067,2284328
3526,(주)씨에스,65770,2019,-720657,-917978
3527,(주)씨에스에이코스믹,83660,2011,-1487676,-1814089
3528,(주)씨에스에이코스믹,83660,2012,-1496318,-1775901
3529,(주)씨에스에이코스믹,83660,2013,-825222,-825222
3530,(주)씨에스에이코스믹,83660,2014,-492254,-492254
3531,(주)씨에스에이코스믹,83660,2015,493858,0
3532,(주)씨에스에이코스믹,83660,2016,-4418752,0
3533,(주)씨에스에이코스믹,83660,2017,-9583059,-9528210
3534,(주)씨에스에이코스믹,83660,2018,-264106,20217
3535,(주)씨에스에이코스믹,83660,2019,-5640677,-5727835
3536,(주)씨엔플러스,115530,2011,6595064,7420331
3537,(주)씨엔플러스,115530,2012,3487192,3693657
3538,(주)씨엔플러스,115530,2013,-543878,-446563
3539,(주)씨엔플러스,115530,2014,-6901974,-7117200
3540,(주)씨엔플러스,115530,2015,-3584939,-4523821
3541,(주)씨엔플러스,115530,2016,-4542191,-5768484
3542,(주)씨엔플러스,115530,2017,479463,-318607
3543,(주)씨엔플러스,115530,2018,-3263090,-3679210
3544,(주)씨엔플러스,115530,2019,-251997,-1136649
3545,(주)씨유메디칼시스템,115480,2011,7645753,0
3546,(주)씨유메디칼시스템,115480,2012,3232627,2597138
3547,(주)씨유메디칼시스템,115480,2013,357294,58367
3548,(주)씨유메디칼시스템,115480,2014,397170,-463292
3549,(주)씨유메디칼시스템,115480,2015,2264381,1102727
3550,(주)씨유메디칼시스템,115480,2016,840747,547698
3551,(주)씨유메디칼시스템,115480,2017,-1899168,-1344985
3552,(주)씨유메디칼시스템,115480,2018,600640,3661205
3553,(주)씨유메디칼시스템,115480,2019,351105,2474482
3554,(주)씨제이이엔엠,35760,2011,132365790,251475943
3555,(주)씨제이이엔엠,35760,2012,138790517,260565407
3556,(주)씨제이이엔엠,35760,2013,157175277,258209457
3557,(주)씨제이이엔엠,35760,2014,142157794,234441704
3558,(주)씨제이이엔엠,35760,2015,114111140,209654718
3559,(주)씨제이이엔엠,35760,2016,144929379,178880156
3560,(주)씨제이이엔엠,35760,2017,157504422,224481551
3561,(주)씨제이이엔엠,35760,2018,197923730,251016489
3562,(주)씨제이이엔엠,35760,2019,287109830,269385175
3563,(주)씨젠,96530,2011,9879490,0
3564,(주)씨젠,96530,2012,12226107,0
3565,(주)씨젠,96530,2013,14089603,0
3566,(주)씨젠,96530,2014,11365572,11119757
3567,(주)씨젠,96530,2015,11062801,8636652
3568,(주)씨젠,96530,2016,10615624,10083702
3569,(주)씨젠,96530,2017,14293315,13980471
3570,(주)씨젠,96530,2018,11411551,10624760
3571,(주)씨젠,96530,2019,21983384,22423159
3572,(주)씨티씨바이오,60590,2011,545323,586074
3573,(주)씨티씨바이오,60590,2012,9704188,11169232
3574,(주)씨티씨바이오,60590,2013,1841738,2103563
3575,(주)씨티씨바이오,60590,2014,520349,110503
3576,(주)씨티씨바이오,60590,2015,2380846,2963485
3577,(주)씨티씨바이오,60590,2016,-3534662,-2635640
3578,(주)씨티씨바이오,60590,2017,-14691933,-14056538
3579,(주)씨티씨바이오,60590,2018,-5566317,-5856396
3580,(주)씨티씨바이오,60590,2019,3759118,-4019987
3581,(주)씨티케이,260930,2017,24808902,24443199
3582,(주)씨티케이,260930,2018,8207466,5225074
3583,(주)씨티케이,260930,2019,9421030,3950193
3584,(주)아가방앤컴퍼니,13990,2011,9505957,10250344
3585,(주)아가방앤컴퍼니,13990,2012,3721260,4911581
3586,(주)아가방앤컴퍼니,13990,2013,3182997,3925841
3587,(주)아가방앤컴퍼니,13990,2014,-6182676,-7327398
3588,(주)아가방앤컴퍼니,13990,2015,2036480,108724
3589,(주)아가방앤컴퍼니,13990,2016,3693768,1646160
3590,(주)아가방앤컴퍼니,13990,2017,-1019917,-3937802
3591,(주)아가방앤컴퍼니,13990,2018,-11398375,-14440757
3592,(주)아가방앤컴퍼니,13990,2019,355155,-3483680
3593,(주)아나패스,123860,2011,16587529,0
3594,(주)아나패스,123860,2012,18026047,0
3595,(주)아나패스,123860,2013,12355245,0
3596,(주)아나패스,123860,2014,23196897,0
3597,(주)아나패스,123860,2015,10401909,0
3598,(주)아나패스,123860,2016,7192156,0
3599,(주)아나패스,123860,2017,4982208,0
3600,(주)아나패스,123860,2018,-8017869,0
3601,(주)아나패스,123860,2019,-23615809,0
3602,(주)아난티,25980,2011,-5462652,0
3603,(주)아난티,25980,2012,-628229,-654949
3604,(주)아난티,25980,2013,-1265539,-1330224
3605,(주)아난티,25980,2014,12320968,10125682
3606,(주)아난티,25980,2015,29919695,50066871
3607,(주)아난티,25980,2016,-8268836,35735343
3608,(주)아난티,25980,2017,-7542050,12518015
3609,(주)아난티,25980,2018,17467396,12699829
3610,(주)아난티,25980,2019,13176195,4710347
3611,(주)아리온테크놀로지,58220,2011,4156991,0
3612,(주)아리온테크놀로지,58220,2012,7616868,0
3613,(주)아리온테크놀로지,58220,2013,1968492,0
3614,(주)아리온테크놀로지,58220,2014,687107,0
3615,(주)아리온테크놀로지,58220,2015,1815979,0
3616,(주)아리온테크놀로지,58220,2016,-9414861,-8889183
3617,(주)아리온테크놀로지,58220,2017,-10629590,-9452895
3618,(주)아리온테크놀로지,58220,2018,-6663422,-5863089
3619,(주)아리온테크놀로지,58220,2019,1415652,2078065
3620,(주)아모그린텍,125210,2015,0,0
3621,(주)아모그린텍,125210,2016,0,0
3622,(주)아모그린텍,125210,2017,0,0
3623,(주)아모그린텍,125210,2019,2612745,0
3624,(주)아모레퍼시픽,90430,2011,369862218,372850842
3625,(주)아모레퍼시픽,90430,2012,373786052,364265131
3626,(주)아모레퍼시픽,90430,2013,375550288,369838194
3627,(주)아모레퍼시픽,90430,2014,501953915,563751120
3628,(주)아모레퍼시픽,90430,2015,687720820,772909946
3629,(주)아모레퍼시픽,90430,2016,761471236,848103454
3630,(주)아모레퍼시픽,90430,2017,474371354,596399137
3631,(주)아모레퍼시픽,90430,2018,372274999,481980828
3632,(주)아모레퍼시픽,90430,2019,440472610,427834596
3633,(주)아모레퍼시픽그룹,2790,2011,21577475,434663291
3634,(주)아모레퍼시픽그룹,2790,2012,26033313,449090733
3635,(주)아모레퍼시픽그룹,2790,2013,31794766,469750588
3636,(주)아모레퍼시픽그룹,2790,2014,49385188,659091330
3637,(주)아모레퍼시픽그룹,2790,2015,39267789,913640954
3638,(주)아모레퍼시픽그룹,2790,2016,47427763,1082811426
3639,(주)아모레퍼시픽그룹,2790,2017,64928574,731492193
3640,(주)아모레퍼시픽그룹,2790,2018,44802727,549473516
3641,(주)아모레퍼시픽그룹,2790,2019,125077140,498249817
3642,(주)아모텍,52710,2011,2325383,110380
3643,(주)아모텍,52710,2012,17199508,16426630
3644,(주)아모텍,52710,2013,24174793,22425376
3645,(주)아모텍,52710,2014,3783179,2553819
3646,(주)아모텍,52710,2015,20731837,21521330
3647,(주)아모텍,52710,2016,28458023,28986366
3648,(주)아모텍,52710,2017,41174646,40890160
3649,(주)아모텍,52710,2018,12394715,11287302
3650,(주)아모텍,52710,2019,6091205,6983006
3651,(주)아미노로직스,74430,2011,587731,-10686815
3652,(주)아미노로직스,74430,2012,-5638164,-11296486
3653,(주)아미노로직스,74430,2013,-6343415,-6351023
3654,(주)아미노로직스,74430,2014,-4971571,-4975214
3655,(주)아미노로직스,74430,2015,969108,968985
3656,(주)아미노로직스,74430,2016,780132,780112
3657,(주)아미노로직스,74430,2017,1075247,1075247
3658,(주)아미노로직스,74430,2018,4180260,4180260
3659,(주)아미노로직스,74430,2019,-761039,-761039
3660,(주)아바코,83930,2011,10641347,10460550
3661,(주)아바코,83930,2012,-1030849,-909686
3662,(주)아바코,83930,2013,9611751,9493325
3663,(주)아바코,83930,2014,8857328,8881229
3664,(주)아바코,83930,2015,8894686,9563140
3665,(주)아바코,83930,2016,12854914,12174690
3666,(주)아바코,83930,2017,3077211,1796827
3667,(주)아바코,83930,2018,21760733,22867315
3668,(주)아바코,83930,2019,23390717,23336512
3669,(주)아바텍,149950,2012,18689394,19804200
3670,(주)아바텍,149950,2013,17050517,18408008
3671,(주)아바텍,149950,2014,28067898,29692063
3672,(주)아바텍,149950,2015,10375105,9809340
3673,(주)아바텍,149950,2016,11714288,10662936
3674,(주)아바텍,149950,2017,16033013,15889073
3675,(주)아바텍,149950,2018,5564953,0
3676,(주)아바텍,149950,2019,5431636,5431636
3677,(주)아세아텍,50860,2011,5615123,5694073
3678,(주)아세아텍,50860,2012,6024146,6026563
3679,(주)아세아텍,50860,2013,8086969,8038462
3680,(주)아세아텍,50860,2014,7317163,7282581
3681,(주)아세아텍,50860,2015,3012101,2915923
3682,(주)아세아텍,50860,2016,4941367,4875415
3683,(주)아세아텍,50860,2017,5810796,5558888
3684,(주)아세아텍,50860,2018,3591273,0
3685,(주)아세아텍,50860,2019,2472936,0
3686,(주)아센디오,12170,2011,12589361,0
