,회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
5242,(주)한국전자홀딩스,6200,18-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
5243,(주)한국전자홀딩스,6200,19-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
5244,(주)한국종합기술,23350,11-Dec,3.3,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5245,(주)한국종합기술,23350,12-Dec,2.82,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5246,(주)한국종합기술,23350,13-Dec,2.93,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5247,(주)한국종합기술,23350,14-Dec,3.48,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5248,(주)한국종합기술,23350,15-Dec,1.74,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5249,(주)한국종합기술,23350,16-Dec,1.15,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5250,(주)한국종합기술,23350,17-Dec,0.97,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5251,(주)한국종합기술,23350,18-Dec,1.46,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5252,(주)한국종합기술,23350,19-Dec,0.72,"  건축기술, 엔지니어링 및 관련 기술 서비스업"
5253,(주)한국코퍼레이션,50540,11-Dec,0,  기타 사업지원 서비스업
5254,(주)한국코퍼레이션,50540,12-Dec,0,  기타 사업지원 서비스업
5255,(주)한국코퍼레이션,50540,13-Dec,0,  기타 사업지원 서비스업
5256,(주)한국코퍼레이션,50540,14-Dec,0,  기타 사업지원 서비스업
5257,(주)한국코퍼레이션,50540,15-Dec,0,  기타 사업지원 서비스업
5258,(주)한국코퍼레이션,50540,16-Dec,0,  기타 사업지원 서비스업
5259,(주)한국코퍼레이션,50540,17-Dec,0.08,  기타 사업지원 서비스업
5260,(주)한국코퍼레이션,50540,18-Dec,0.87,  기타 사업지원 서비스업
5261,(주)한국코퍼레이션,50540,19-Dec,0.58,  기타 사업지원 서비스업
5262,(주)한국테크놀로지,53590,11-Dec,1.95,  가전제품 및 정보통신장비 소매업
5263,(주)한국테크놀로지,53590,12-Dec,2.73,  가전제품 및 정보통신장비 소매업
5264,(주)한국테크놀로지,53590,13-Dec,1.07,  가전제품 및 정보통신장비 소매업
5265,(주)한국테크놀로지,53590,14-Dec,0.15,  가전제품 및 정보통신장비 소매업
5266,(주)한국테크놀로지,53590,15-Dec,6.03,  가전제품 및 정보통신장비 소매업
5267,(주)한국테크놀로지,53590,16-Dec,8.93,  가전제품 및 정보통신장비 소매업
5268,(주)한국테크놀로지,53590,17-Dec,2.62,  가전제품 및 정보통신장비 소매업
5269,(주)한국테크놀로지,53590,18-Dec,0.79,  가전제품 및 정보통신장비 소매업
5270,(주)한국테크놀로지,53590,19-Dec,10.65,  가전제품 및 정보통신장비 소매업
5271,(주)한국특강,7280,11-Dec,0,  1차 철강 제조업
5272,(주)한국특강,7280,12-Dec,0,  1차 철강 제조업
5273,(주)한국특강,7280,13-Dec,0,  1차 철강 제조업
5274,(주)한국특강,7280,14-Dec,0,  1차 철강 제조업
5275,(주)한국특강,7280,15-Dec,0,  1차 철강 제조업
5276,(주)한국특강,7280,16-Dec,0,  1차 철강 제조업
5277,(주)한국특강,7280,17-Dec,0,  1차 철강 제조업
5278,(주)한국특강,7280,18-Dec,0,  1차 철강 제조업
5279,(주)한국특강,7280,19-Dec,0,  1차 철강 제조업
5280,(주)한국팩키지,37230,11-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5281,(주)한국팩키지,37230,12-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5282,(주)한국팩키지,37230,13-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5283,(주)한국팩키지,37230,14-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5284,(주)한국팩키지,37230,15-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5285,(주)한국팩키지,37230,16-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5286,(주)한국팩키지,37230,17-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5287,(주)한국팩키지,37230,18-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5288,(주)한국팩키지,37230,19-Dec,0,"  골판지, 종이 상자 및 종이 용기 제조업"
5289,(주)한국화장품제조,3350,11-Dec,4.46,  기타 화학제품 제조업
5290,(주)한국화장품제조,3350,12-Dec,4.08,  기타 화학제품 제조업
5291,(주)한국화장품제조,3350,13-Dec,4.22,  기타 화학제품 제조업
5292,(주)한국화장품제조,3350,14-Dec,3.99,  기타 화학제품 제조업
5293,(주)한국화장품제조,3350,15-Dec,4.24,  기타 화학제품 제조업
5294,(주)한국화장품제조,3350,16-Dec,4.2,  기타 화학제품 제조업
5295,(주)한국화장품제조,3350,17-Dec,5.79,  기타 화학제품 제조업
5296,(주)한국화장품제조,3350,18-Dec,4.71,  기타 화학제품 제조업
5297,(주)한국화장품제조,3350,19-Dec,5.32,  기타 화학제품 제조업
5298,(주)한독,2390,11-Dec,4.58,  의약품 제조업
5299,(주)한독,2390,12-Dec,4.08,  의약품 제조업
5300,(주)한독,2390,13-Dec,5.35,  의약품 제조업
5301,(주)한독,2390,14-Dec,4.49,  의약품 제조업
5302,(주)한독,2390,15-Dec,5.25,  의약품 제조업
5303,(주)한독,2390,16-Dec,4.58,  의약품 제조업
5304,(주)한독,2390,17-Dec,5.39,  의약품 제조업
5305,(주)한독,2390,18-Dec,4.73,  의약품 제조업
5306,(주)한독,2390,19-Dec,4.1,  의약품 제조업
5307,(주)한라,14790,11-Dec,0.32,  토목 건설업
5308,(주)한라,14790,12-Dec,0.29,  토목 건설업
5309,(주)한라,14790,13-Dec,0.42,  토목 건설업
5310,(주)한라,14790,14-Dec,0.41,  토목 건설업
5311,(주)한라,14790,15-Dec,0.34,  토목 건설업
5312,(주)한라,14790,16-Dec,0.45,  토목 건설업
5313,(주)한라,14790,17-Dec,0,  토목 건설업
5314,(주)한라,14790,18-Dec,0,  토목 건설업
5315,(주)한라,14790,19-Dec,0,  토목 건설업
5316,(주)한빛소프트,47080,11-Dec,6.04,  소프트웨어 개발 및 공급업
5317,(주)한빛소프트,47080,12-Dec,4.92,  소프트웨어 개발 및 공급업
5318,(주)한빛소프트,47080,13-Dec,0.64,  소프트웨어 개발 및 공급업
5319,(주)한빛소프트,47080,14-Dec,1.02,  소프트웨어 개발 및 공급업
5320,(주)한빛소프트,47080,15-Dec,1.35,  소프트웨어 개발 및 공급업
5321,(주)한빛소프트,47080,16-Dec,1.44,  소프트웨어 개발 및 공급업
5322,(주)한빛소프트,47080,17-Dec,1.43,  소프트웨어 개발 및 공급업
5323,(주)한빛소프트,47080,18-Dec,2.34,  소프트웨어 개발 및 공급업
5324,(주)한빛소프트,47080,19-Dec,3.19,  소프트웨어 개발 및 공급업
5325,(주)한솔홈데코,25750,11-Dec,0.02,  제재 및 목재 가공업
5326,(주)한솔홈데코,25750,12-Dec,0.01,  제재 및 목재 가공업
5327,(주)한솔홈데코,25750,13-Dec,0.01,  제재 및 목재 가공업
5328,(주)한솔홈데코,25750,14-Dec,0,  제재 및 목재 가공업
5329,(주)한솔홈데코,25750,15-Dec,0.01,  제재 및 목재 가공업
5330,(주)한솔홈데코,25750,16-Dec,0.01,  제재 및 목재 가공업
5331,(주)한솔홈데코,25750,17-Dec,0.03,  제재 및 목재 가공업
5332,(주)한솔홈데코,25750,18-Dec,0.01,  제재 및 목재 가공업
5333,(주)한솔홈데코,25750,19-Dec,0.01,  제재 및 목재 가공업
5334,(주)한일진공,123840,11-Dec,,  특수 목적용 기계 제조업
5335,(주)한일진공,123840,12-Dec,,  특수 목적용 기계 제조업
5336,(주)한일진공,123840,13-Dec,0.8,  특수 목적용 기계 제조업
5337,(주)한일진공,123840,14-Dec,2.74,  특수 목적용 기계 제조업
5338,(주)한일진공,123840,15-Dec,1.58,  특수 목적용 기계 제조업
5339,(주)한일진공,123840,16-Dec,2.54,  특수 목적용 기계 제조업
5340,(주)한일진공,123840,17-Dec,1.98,  특수 목적용 기계 제조업
5341,(주)한일진공,123840,18-Dec,1.06,  특수 목적용 기계 제조업
5342,(주)한일진공,123840,19-Dec,3.04,  특수 목적용 기계 제조업
5343,(주)한진,2320,11-Dec,0,  도로 화물 운송업
5344,(주)한진,2320,12-Dec,0,  도로 화물 운송업
5345,(주)한진,2320,13-Dec,0,  도로 화물 운송업
5346,(주)한진,2320,14-Dec,0,  도로 화물 운송업
5347,(주)한진,2320,15-Dec,0,  도로 화물 운송업
5348,(주)한진,2320,16-Dec,0,  도로 화물 운송업
5349,(주)한진,2320,17-Dec,0,  도로 화물 운송업
5350,(주)한진,2320,18-Dec,0,  도로 화물 운송업
5351,(주)한진,2320,19-Dec,0,  도로 화물 운송업
5352,(주)한진중공업홀딩스,3480,11-Dec,0,  연료용 가스 제조 및 배관공급업
5353,(주)한진중공업홀딩스,3480,12-Dec,0,  연료용 가스 제조 및 배관공급업
5354,(주)한진중공업홀딩스,3480,13-Dec,0,  연료용 가스 제조 및 배관공급업
5355,(주)한진중공업홀딩스,3480,14-Dec,0,  연료용 가스 제조 및 배관공급업
5356,(주)한진중공업홀딩스,3480,15-Dec,0,  연료용 가스 제조 및 배관공급업
5357,(주)한진중공업홀딩스,3480,16-Dec,0,  연료용 가스 제조 및 배관공급업
5358,(주)한진중공업홀딩스,3480,17-Dec,0,  연료용 가스 제조 및 배관공급업
5359,(주)한진중공업홀딩스,3480,18-Dec,0,  연료용 가스 제조 및 배관공급업
5360,(주)한진중공업홀딩스,3480,19-Dec,0,  연료용 가스 제조 및 배관공급업
5361,(주)한진칼,180640,13-Dec,,  항공 여객 운송업
5362,(주)한진칼,180640,14-Dec,0,  항공 여객 운송업
5363,(주)한진칼,180640,15-Dec,0,  항공 여객 운송업
5364,(주)한진칼,180640,16-Dec,0,  항공 여객 운송업
5365,(주)한진칼,180640,17-Dec,0,  항공 여객 운송업
5366,(주)한진칼,180640,18-Dec,0,  항공 여객 운송업
5367,(주)한진칼,180640,19-Dec,0,  항공 여객 운송업
5368,(주)한창,5110,11-Dec,0,  기계장비 및 관련 물품 도매업
5369,(주)한창,5110,12-Dec,0,  기계장비 및 관련 물품 도매업
5370,(주)한창,5110,13-Dec,0,  기계장비 및 관련 물품 도매업
5371,(주)한창,5110,14-Dec,0,  기계장비 및 관련 물품 도매업
5372,(주)한창,5110,15-Dec,0,  기계장비 및 관련 물품 도매업
5373,(주)한창,5110,16-Dec,0,  기계장비 및 관련 물품 도매업
5374,(주)한창,5110,17-Dec,0,  기계장비 및 관련 물품 도매업
5375,(주)한창,5110,18-Dec,0,  기계장비 및 관련 물품 도매업
5376,(주)한창,5110,19-Dec,0,  기계장비 및 관련 물품 도매업
5377,(주)한창바이오텍,43090,11-Dec,1.15,  기타 전문 도매업
5378,(주)한창바이오텍,43090,12-Dec,1.47,  기타 전문 도매업
5379,(주)한창바이오텍,43090,13-Dec,1.78,  기타 전문 도매업
5380,(주)한창바이오텍,43090,14-Dec,1.73,  기타 전문 도매업
5381,(주)한창바이오텍,43090,15-Dec,2.1,  기타 전문 도매업
5382,(주)한창바이오텍,43090,16-Dec,2.73,  기타 전문 도매업
5383,(주)한창바이오텍,43090,17-Dec,2.44,  기타 전문 도매업
5384,(주)한창바이오텍,43090,18-Dec,7.15,  기타 전문 도매업
5385,(주)한창바이오텍,43090,19-Dec,2.06,  기타 전문 도매업
5386,(주)한창제지,9460,11-Dec,0.12,"  펄프, 종이 및 판지 제조업"
5387,(주)한창제지,9460,12-Dec,0.06,"  펄프, 종이 및 판지 제조업"
5388,(주)한창제지,9460,13-Dec,0.42,"  펄프, 종이 및 판지 제조업"
5389,(주)한창제지,9460,14-Dec,0.3,"  펄프, 종이 및 판지 제조업"
5390,(주)한창제지,9460,15-Dec,0.51,"  펄프, 종이 및 판지 제조업"
5391,(주)한창제지,9460,16-Dec,0.5,"  펄프, 종이 및 판지 제조업"
5392,(주)한창제지,9460,17-Dec,0.31,"  펄프, 종이 및 판지 제조업"
5393,(주)한창제지,9460,18-Dec,0.19,"  펄프, 종이 및 판지 제조업"
5394,(주)한창제지,9460,19-Dec,0.26,"  펄프, 종이 및 판지 제조업"
5395,(주)한컴위드,54920,11-Dec,0,  소프트웨어 개발 및 공급업
5396,(주)한컴위드,54920,12-Dec,0,  소프트웨어 개발 및 공급업
5397,(주)한컴위드,54920,13-Dec,0,  소프트웨어 개발 및 공급업
5398,(주)한컴위드,54920,14-Dec,0,  소프트웨어 개발 및 공급업
5399,(주)한컴위드,54920,15-Dec,0,  소프트웨어 개발 및 공급업
5400,(주)한컴위드,54920,16-Dec,8.49,  소프트웨어 개발 및 공급업
5401,(주)한컴위드,54920,17-Dec,11.06,  소프트웨어 개발 및 공급업
5402,(주)한컴위드,54920,18-Dec,8.86,  소프트웨어 개발 및 공급업
5403,(주)한컴위드,54920,19-Dec,4.81,  소프트웨어 개발 및 공급업
5404,(주)한탑,2680,11-Dec,0.24,"  곡물가공품, 전분 및 전분제품 제조업"
5405,(주)한탑,2680,12-Dec,0.25,"  곡물가공품, 전분 및 전분제품 제조업"
5406,(주)한탑,2680,13-Dec,0.29,"  곡물가공품, 전분 및 전분제품 제조업"
5407,(주)한탑,2680,14-Dec,0.35,"  곡물가공품, 전분 및 전분제품 제조업"
5408,(주)한탑,2680,15-Dec,0.3,"  곡물가공품, 전분 및 전분제품 제조업"
5409,(주)한탑,2680,16-Dec,0.28,"  곡물가공품, 전분 및 전분제품 제조업"
5410,(주)한탑,2680,17-Dec,0.31,"  곡물가공품, 전분 및 전분제품 제조업"
5411,(주)한탑,2680,18-Dec,0.33,"  곡물가공품, 전분 및 전분제품 제조업"
5412,(주)한탑,2680,19-Dec,0.25,"  곡물가공품, 전분 및 전분제품 제조업"
5413,(주)핸디소프트,220180,16-Dec,3.65,  소프트웨어 개발 및 공급업
5414,(주)핸디소프트,220180,17-Dec,0,  소프트웨어 개발 및 공급업
5415,(주)핸디소프트,220180,18-Dec,4.61,  소프트웨어 개발 및 공급업
5416,(주)핸디소프트,220180,19-Dec,5.06,  소프트웨어 개발 및 공급업
5417,(주)헬릭스미스,84990,11-Dec,11.64,  자연과학 및 공학 연구개발업
5418,(주)헬릭스미스,84990,12-Dec,11.03,  자연과학 및 공학 연구개발업
5419,(주)헬릭스미스,84990,13-Dec,7.63,  자연과학 및 공학 연구개발업
5420,(주)헬릭스미스,84990,14-Dec,10.9,  자연과학 및 공학 연구개발업
5421,(주)헬릭스미스,84990,15-Dec,14.33,  자연과학 및 공학 연구개발업
5422,(주)헬릭스미스,84990,16-Dec,16.89,  자연과학 및 공학 연구개발업
5423,(주)헬릭스미스,84990,17-Dec,121.77,  자연과학 및 공학 연구개발업
5424,(주)헬릭스미스,84990,18-Dec,155.39,  자연과학 및 공학 연구개발업
5425,(주)헬릭스미스,84990,19-Dec,465.02,  자연과학 및 공학 연구개발업
5426,(주)현대미포조선,10620,11-Dec,0.13,  선박 및 보트 건조업
5427,(주)현대미포조선,10620,12-Dec,0.15,  선박 및 보트 건조업
5428,(주)현대미포조선,10620,13-Dec,0.2,  선박 및 보트 건조업
5429,(주)현대미포조선,10620,14-Dec,0.25,  선박 및 보트 건조업
5430,(주)현대미포조선,10620,15-Dec,0.14,  선박 및 보트 건조업
5431,(주)현대미포조선,10620,16-Dec,0.16,  선박 및 보트 건조업
5432,(주)현대미포조선,10620,17-Dec,0.28,  선박 및 보트 건조업
5433,(주)현대미포조선,10620,18-Dec,0.25,  선박 및 보트 건조업
5434,(주)현대미포조선,10620,19-Dec,0.21,  선박 및 보트 건조업
5435,(주)협진,138360,13-Dec,0,  기타 화학제품 제조업
5436,(주)협진,138360,14-Dec,0,  기타 화학제품 제조업
5437,(주)협진,138360,15-Dec,0,  기타 화학제품 제조업
5438,(주)협진,138360,16-Dec,0,  기타 화학제품 제조업
5439,(주)협진,138360,17-Dec,0,  기타 화학제품 제조업
5440,(주)협진,138360,18-Dec,0,  기타 화학제품 제조업
5441,(주)협진,138360,19-Dec,0,  기타 화학제품 제조업
5442,(주)형지아이앤씨,11080,11-Dec,0,  봉제의복 제조업
5443,(주)형지아이앤씨,11080,12-Dec,0,  봉제의복 제조업
5444,(주)형지아이앤씨,11080,13-Dec,0,  봉제의복 제조업
5445,(주)형지아이앤씨,11080,14-Dec,0,  봉제의복 제조업
5446,(주)형지아이앤씨,11080,15-Dec,0,  봉제의복 제조업
5447,(주)형지아이앤씨,11080,16-Dec,0,  봉제의복 제조업
5448,(주)형지아이앤씨,11080,17-Dec,0,  봉제의복 제조업
5449,(주)형지아이앤씨,11080,18-Dec,0,  봉제의복 제조업
5450,(주)형지아이앤씨,11080,19-Dec,0,  봉제의복 제조업
5451,(주)혜인,3010,11-Dec,0,  기계장비 및 관련 물품 도매업
5452,(주)혜인,3010,12-Dec,0,  기계장비 및 관련 물품 도매업
5453,(주)혜인,3010,13-Dec,0,  기계장비 및 관련 물품 도매업
5454,(주)혜인,3010,14-Dec,0,  기계장비 및 관련 물품 도매업
5455,(주)혜인,3010,15-Dec,0,  기계장비 및 관련 물품 도매업
5456,(주)혜인,3010,16-Dec,0,  기계장비 및 관련 물품 도매업
5457,(주)혜인,3010,17-Dec,0,  기계장비 및 관련 물품 도매업
5458,(주)혜인,3010,18-Dec,0,  기계장비 및 관련 물품 도매업
5459,(주)혜인,3010,19-Dec,0,  기계장비 및 관련 물품 도매업
5460,(주)홈센타홀딩스,60560,11-Dec,0,  기타 전문 도매업
5461,(주)홈센타홀딩스,60560,12-Dec,0,  기타 전문 도매업
5462,(주)홈센타홀딩스,60560,13-Dec,0.01,  기타 전문 도매업
5463,(주)홈센타홀딩스,60560,14-Dec,0.01,  기타 전문 도매업
5464,(주)홈센타홀딩스,60560,15-Dec,0.01,  기타 전문 도매업
5465,(주)홈센타홀딩스,60560,16-Dec,0.02,  기타 전문 도매업
5466,(주)홈센타홀딩스,60560,17-Dec,0.02,  기타 전문 도매업
5467,(주)홈센타홀딩스,60560,18-Dec,0.02,  기타 전문 도매업
5468,(주)홈센타홀딩스,60560,19-Dec,0.05,  기타 전문 도매업
5469,(주)홈캐스트,64240,11-Dec,2.7,  영상 및 음향기기 제조업
5470,(주)홈캐스트,64240,12-Dec,5.61,  영상 및 음향기기 제조업
5471,(주)홈캐스트,64240,13-Dec,3.92,  영상 및 음향기기 제조업
5472,(주)홈캐스트,64240,14-Dec,4.47,  영상 및 음향기기 제조업
5473,(주)홈캐스트,64240,15-Dec,3.69,  영상 및 음향기기 제조업
5474,(주)홈캐스트,64240,16-Dec,0,  영상 및 음향기기 제조업
5475,(주)홈캐스트,64240,17-Dec,4.48,  영상 및 음향기기 제조업
5476,(주)홈캐스트,64240,18-Dec,6.68,  영상 및 음향기기 제조업
5477,(주)홈캐스트,64240,19-Dec,9.58,  영상 및 음향기기 제조업
