,회사명,거래소코드,회계년도,기업수명,기업수명(연결)
13806,코아스템(주),166480,18-Dec,쇠퇴기,쇠퇴기
13807,코아스템(주),166480,19-Dec,쇠퇴기,쇄신기
13808,코오롱글로벌(주),3070,11-Dec,쇄신기,쇄신기
13809,코오롱글로벌(주),3070,12-Dec,성숙기,성숙기
13810,코오롱글로벌(주),3070,13-Dec,쇠퇴기,쇄신기
13811,코오롱글로벌(주),3070,14-Dec,쇠퇴기,쇠퇴기
13812,코오롱글로벌(주),3070,15-Dec,쇄신기,쇄신기
13813,코오롱글로벌(주),3070,16-Dec,성숙기,성숙기
13814,코오롱글로벌(주),3070,17-Dec,성장기,성장기
13815,코오롱글로벌(주),3070,18-Dec,성숙기,성장기
13816,코오롱글로벌(주),3070,19-Dec,성숙기,성숙기
13817,코오롱생명과학(주),102940,11-Dec,성장기,성장기
13818,코오롱생명과학(주),102940,12-Dec,성장기,성장기
13819,코오롱생명과학(주),102940,13-Dec,성장기,성장기
13820,코오롱생명과학(주),102940,14-Dec,성장기,성장기
13821,코오롱생명과학(주),102940,15-Dec,성장기,성장기
13822,코오롱생명과학(주),102940,16-Dec,성장기,성장기
13823,코오롱생명과학(주),102940,17-Dec,쇄신기,쇄신기
13824,코오롱생명과학(주),102940,18-Dec,도입기,도입기
13825,코오롱생명과학(주),102940,19-Dec,도입기,도입기
13826,코오롱인더스트리(주),120110,11-Dec,성숙기,성숙기
13827,코오롱인더스트리(주),120110,12-Dec,성숙기,성장기
13828,코오롱인더스트리(주),120110,13-Dec,성숙기,성숙기
13829,코오롱인더스트리(주),120110,14-Dec,성숙기,성숙기
13830,코오롱인더스트리(주),120110,15-Dec,성숙기,성장기
13831,코오롱인더스트리(주),120110,16-Dec,성장기,성숙기
13832,코오롱인더스트리(주),120110,17-Dec,성장기,성장기
13833,코오롱인더스트리(주),120110,18-Dec,성숙기,성숙기
13834,코오롱인더스트리(주),120110,19-Dec,성숙기,성숙기
13835,코오롱티슈진(주),950160,17-Dec,도입기,도입기
13836,코오롱티슈진(주),950160,18-Dec,쇠퇴기,쇠퇴기
13837,코오롱티슈진(주),950160,19-Dec,쇠퇴기,쇠퇴기
13838,코오롱플라스틱(주),138490,11-Dec,성장기,성장기
13839,코오롱플라스틱(주),138490,12-Dec,도입기,도입기
13840,코오롱플라스틱(주),138490,13-Dec,도입기,도입기
13841,코오롱플라스틱(주),138490,14-Dec,성숙기,성숙기
13842,코오롱플라스틱(주),138490,15-Dec,성숙기,성숙기
13843,코오롱플라스틱(주),138490,16-Dec,성장기,성장기
13844,코오롱플라스틱(주),138490,17-Dec,성장기,성장기
13845,코오롱플라스틱(주),138490,18-Dec,성숙기,성숙기
13846,코오롱플라스틱(주),138490,19-Dec,도입기,도입기
13847,코웨이(주),21240,11-Dec,성장기,성장기
13848,코웨이(주),21240,12-Dec,성숙기,성숙기
13849,코웨이(주),21240,13-Dec,성숙기,성숙기
13850,코웨이(주),21240,14-Dec,성숙기,성숙기
13851,코웨이(주),21240,15-Dec,성숙기,성숙기
13852,코웨이(주),21240,16-Dec,성숙기,성숙기
13853,코웨이(주),21240,17-Dec,성숙기,성숙기
13854,코웨이(주),21240,18-Dec,성숙기,성숙기
13855,코웨이(주),21240,19-Dec,성숙기,성숙기
13856,코웰패션(주),33290,11-Dec,도입기,성장기
13857,코웰패션(주),33290,12-Dec,도입기,성장기
13858,코웰패션(주),33290,13-Dec,쇠퇴기,성장기
13859,코웰패션(주),33290,14-Dec,쇄신기,쇄신기
13860,코웰패션(주),33290,15-Dec,쇄신기,성장기
13861,코웰패션(주),33290,16-Dec,성숙기,성숙기
13862,코웰패션(주),33290,17-Dec,성장기,성장기
13863,코웰패션(주),33290,18-Dec,성숙기,성숙기
13864,코웰패션(주),33290,19-Dec,성숙기,성숙기
13865,코위버(주),56360,11-Dec,성숙기,성숙기
13866,코위버(주),56360,12-Dec,성장기,성장기
13867,코위버(주),56360,13-Dec,성장기,성장기
13868,코위버(주),56360,14-Dec,성숙기,성숙기
13869,코위버(주),56360,15-Dec,성장기,성장기
13870,코위버(주),56360,16-Dec,성장기,성장기
13871,코위버(주),56360,17-Dec,성장기,성장기
13872,코위버(주),56360,18-Dec,성장기,성장기
13873,코위버(주),56360,19-Dec,성장기,성장기
13874,콜마비앤에이치(주),200130,14-Dec,8,8
13875,콜마비앤에이치(주),200130,15-Dec,성숙기,성숙기
13876,콜마비앤에이치(주),200130,16-Dec,성숙기,성장기
13877,콜마비앤에이치(주),200130,17-Dec,성숙기,성숙기
13878,콜마비앤에이치(주),200130,18-Dec,성숙기,성숙기
13879,콜마비앤에이치(주),200130,19-Dec,성숙기,성장기
13880,쿠쿠홀딩스(주),192400,14-Dec,성숙기,성숙기
13881,쿠쿠홀딩스(주),192400,15-Dec,성숙기,성숙기
13882,쿠쿠홀딩스(주),192400,16-Dec,성숙기,성숙기
13883,쿠쿠홀딩스(주),192400,17-Dec,쇠퇴기,쇠퇴기
13884,쿠쿠홀딩스(주),192400,18-Dec,쇄신기,성숙기
13885,쿠쿠홀딩스(주),192400,19-Dec,성숙기,성숙기
13886,쿠쿠홈시스(주),284740,18-Dec,쇠퇴기,쇠퇴기
13887,쿠쿠홈시스(주),284740,19-Dec,성숙기,성숙기
13888,큐렉소(주),60280,11-Dec,도입기,도입기
13889,큐렉소(주),60280,12-Dec,쇠퇴기,쇠퇴기
13890,큐렉소(주),60280,13-Dec,성장기,도입기
13891,큐렉소(주),60280,14-Dec,성숙기,도입기
13892,큐렉소(주),60280,15-Dec,성장기,도입기
13893,큐렉소(주),60280,16-Dec,도입기,도입기
13894,큐렉소(주),60280,17-Dec,도입기,도입기
13895,큐렉소(주),60280,18-Dec,도입기,도입기
13896,큐렉소(주),60280,19-Dec,쇠퇴기,쇠퇴기
13897,크로바하이텍(주),43590,11-Dec,성숙기,성숙기
13898,크로바하이텍(주),43590,12-Dec,성장기,성장기
13899,크로바하이텍(주),43590,13-Dec,도입기,도입기
13900,크로바하이텍(주),43590,14-Dec,쇠퇴기,도입기
13901,크로바하이텍(주),43590,15-Dec,성장기,성장기
13902,크로바하이텍(주),43590,16-Dec,쇄신기,쇄신기
13903,크로바하이텍(주),43590,17-Dec,성숙기,성숙기
13904,크로바하이텍(주),43590,18-Dec,도입기,도입기
13905,크로바하이텍(주),43590,19-Dec,쇠퇴기,쇠퇴기
13906,크루셜텍(주),114120,11-Dec,도입기,도입기
13907,크루셜텍(주),114120,12-Dec,성장기,도입기
13908,크루셜텍(주),114120,13-Dec,성장기,도입기
13909,크루셜텍(주),114120,14-Dec,도입기,도입기
13910,크루셜텍(주),114120,15-Dec,도입기,도입기
13911,크루셜텍(주),114120,16-Dec,도입기,도입기
13912,크루셜텍(주),114120,17-Dec,도입기,도입기
13913,크루셜텍(주),114120,18-Dec,쇠퇴기,쇠퇴기
13914,크루셜텍(주),114120,19-Dec,쇄신기,성숙기
13915,크리스탈지노믹스(주),83790,11-Dec,도입기,도입기
13916,크리스탈지노믹스(주),83790,12-Dec,쇠퇴기,쇠퇴기
13917,크리스탈지노믹스(주),83790,13-Dec,도입기,도입기
13918,크리스탈지노믹스(주),83790,14-Dec,쇠퇴기,쇠퇴기
13919,크리스탈지노믹스(주),83790,15-Dec,도입기,도입기
13920,크리스탈지노믹스(주),83790,16-Dec,도입기,도입기
13921,크리스탈지노믹스(주),83790,17-Dec,성장기,성장기
13922,크리스탈지노믹스(주),83790,18-Dec,도입기,도입기
13923,크리스탈지노믹스(주),83790,19-Dec,도입기,쇠퇴기
13924,키네마스터(주),139670,11-Dec,성장기,성장기
13925,키네마스터(주),139670,12-Dec,성숙기,성숙기
13926,키네마스터(주),139670,13-Dec,성숙기,성숙기
13927,키네마스터(주),139670,14-Dec,쇄신기,쇄신기
13928,키네마스터(주),139670,15-Dec,성숙기,성숙기
13929,키네마스터(주),139670,16-Dec,9,9
13930,키네마스터(주),139670,17-Dec,9,9
13931,키네마스터(주),139670,18-Dec,9,9
13932,키네마스터(주),139670,19-Dec,성숙기,쇄신기
13933,태경산업(주),15890,11-Dec,성장기,성장기
13934,태경산업(주),15890,12-Dec,쇄신기,성숙기
13935,태경산업(주),15890,13-Dec,성장기,성숙기
13936,태경산업(주),15890,14-Dec,성숙기,성숙기
13937,태경산업(주),15890,15-Dec,성장기,성장기
13938,태경산업(주),15890,16-Dec,성숙기,성장기
13939,태경산업(주),15890,17-Dec,성숙기,성숙기
13940,태경산업(주),15890,18-Dec,성숙기,성숙기
13941,태경산업(주),15890,19-Dec,쇄신기,성숙기
13942,태경케미컬(주),6890,11-Dec,성숙기,성숙기
13943,태경케미컬(주),6890,12-Dec,성숙기,성장기
13944,태경케미컬(주),6890,13-Dec,성숙기,성숙기
13945,태경케미컬(주),6890,14-Dec,성숙기,성숙기
13946,태경케미컬(주),6890,15-Dec,성장기,성장기
13947,태경케미컬(주),6890,16-Dec,성숙기,성숙기
13948,태경케미컬(주),6890,17-Dec,성숙기,성숙기
13949,태경케미컬(주),6890,18-Dec,성숙기,성숙기
13950,태경케미컬(주),6890,19-Dec,성숙기,성숙기
13951,태광산업(주),3240,11-Dec,성숙기,성숙기
13952,태광산업(주),3240,12-Dec,쇄신기,성숙기
13953,태광산업(주),3240,13-Dec,쇄신기,쇄신기
13954,태광산업(주),3240,14-Dec,성숙기,성숙기
13955,태광산업(주),3240,15-Dec,성숙기,성숙기
13956,태광산업(주),3240,16-Dec,성숙기,성숙기
13957,태광산업(주),3240,17-Dec,성숙기,성숙기
13958,태광산업(주),3240,18-Dec,성숙기,성숙기
13959,태광산업(주),3240,19-Dec,쇄신기,쇄신기
13960,태림포장(주),11280,11-Dec,성장기,성장기
13961,태림포장(주),11280,12-Dec,성숙기,성숙기
13962,태림포장(주),11280,13-Dec,성장기,성장기
13963,태림포장(주),11280,14-Dec,성숙기,성숙기
13964,태림포장(주),11280,15-Dec,성장기,성장기
13965,태림포장(주),11280,16-Dec,쇄신기,쇄신기
13966,태림포장(주),11280,17-Dec,성숙기,쇄신기
13967,태림포장(주),11280,18-Dec,성숙기,성숙기
13968,태림포장(주),11280,19-Dec,쇄신기,쇄신기
13969,태양금속공업(주),4100,11-Dec,도입기,도입기
13970,태양금속공업(주),4100,12-Dec,성장기,도입기
13971,태양금속공업(주),4100,13-Dec,성숙기,성숙기
13972,태양금속공업(주),4100,14-Dec,도입기,성장기
13973,태양금속공업(주),4100,15-Dec,성장기,성장기
13974,태양금속공업(주),4100,16-Dec,성숙기,성숙기
13975,태양금속공업(주),4100,17-Dec,성장기,성장기
13976,태양금속공업(주),4100,18-Dec,도입기,성장기
13977,태양금속공업(주),4100,19-Dec,도입기,도입기
13978,태원물산(주),1420,11-Dec,성숙기,성숙기
13979,태원물산(주),1420,12-Dec,쇠퇴기,쇠퇴기
13980,태원물산(주),1420,13-Dec,성숙기,성숙기
13981,태원물산(주),1420,14-Dec,성장기,성장기
13982,태원물산(주),1420,15-Dec,성숙기,성숙기
13983,태원물산(주),1420,16-Dec,성숙기,성숙기
13984,태원물산(주),1420,17-Dec,쇠퇴기,쇠퇴기
13985,태원물산(주),1420,18-Dec,쇄신기,쇄신기
13986,태원물산(주),1420,19-Dec,성숙기,성숙기
13987,태평양물산(주),7980,11-Dec,도입기,도입기
13988,태평양물산(주),7980,12-Dec,도입기,도입기
13989,태평양물산(주),7980,13-Dec,도입기,도입기
13990,태평양물산(주),7980,14-Dec,성장기,성장기
13991,태평양물산(주),7980,15-Dec,성장기,성장기
13992,태평양물산(주),7980,16-Dec,성숙기,성숙기
13993,태평양물산(주),7980,17-Dec,성숙기,성숙기
13994,태평양물산(주),7980,18-Dec,쇠퇴기,성장기
13995,태평양물산(주),7980,19-Dec,도입기,도입기
13996,테고사이언스(주),191420,14-Dec,성장기,성장기
13997,테고사이언스(주),191420,15-Dec,성숙기,성숙기
13998,테고사이언스(주),191420,16-Dec,성장기,성장기
13999,테고사이언스(주),191420,17-Dec,성장기,9
14000,테고사이언스(주),191420,18-Dec,성숙기,쇄신기
14001,테고사이언스(주),191420,19-Dec,성장기,쇄신기
14002,테라사이언스(주),73640,11-Dec,도입기,성장기
14003,테라사이언스(주),73640,12-Dec,쇠퇴기,쇠퇴기
14004,테라사이언스(주),73640,13-Dec,도입기,도입기
14005,테라사이언스(주),73640,14-Dec,쇄신기,쇄신기
14006,테라사이언스(주),73640,15-Dec,쇠퇴기,쇠퇴기
14007,테라사이언스(주),73640,16-Dec,쇠퇴기,쇠퇴기
14008,테라사이언스(주),73640,17-Dec,성장기,성장기
14009,테라사이언스(주),73640,18-Dec,성장기,도입기
14010,테라사이언스(주),73640,19-Dec,성장기,쇠퇴기
14011,텔코웨어(주),78000,11-Dec,성숙기,성숙기
14012,텔코웨어(주),78000,12-Dec,성숙기,성숙기
14013,텔코웨어(주),78000,13-Dec,성장기,성장기
14014,텔코웨어(주),78000,14-Dec,쇠퇴기,쇠퇴기
14015,텔코웨어(주),78000,15-Dec,성숙기,성숙기
14016,텔코웨어(주),78000,16-Dec,쇄신기,쇄신기
14017,텔코웨어(주),78000,17-Dec,성숙기,성숙기
14018,텔코웨어(주),78000,18-Dec,성숙기,성숙기
14019,텔코웨어(주),78000,19-Dec,쇄신기,쇄신기
14020,티와이엠(주),2900,11-Dec,도입기,도입기
14021,티와이엠(주),2900,12-Dec,성숙기,성숙기
14022,티와이엠(주),2900,13-Dec,성장기,성장기
14023,티와이엠(주),2900,14-Dec,성장기,성장기
14024,티와이엠(주),2900,15-Dec,성숙기,성숙기
14025,티와이엠(주),2900,16-Dec,성장기,성장기
14026,티와이엠(주),2900,17-Dec,성숙기,성숙기
14027,티와이엠(주),2900,18-Dec,성숙기,성숙기
14028,티와이엠(주),2900,19-Dec,성장기,성장기
14029,티제이미디어(주),32540,11-Dec,쇠퇴기,쇄신기
14030,티제이미디어(주),32540,12-Dec,쇄신기,쇄신기
14031,티제이미디어(주),32540,13-Dec,성장기,성장기
14032,티제이미디어(주),32540,14-Dec,성숙기,성숙기
14033,티제이미디어(주),32540,15-Dec,9,쇄신기
14034,티제이미디어(주),32540,16-Dec,쇠퇴기,쇠퇴기
14035,티제이미디어(주),32540,17-Dec,성장기,성장기
14036,티제이미디어(주),32540,18-Dec,성장기,성장기
14037,티제이미디어(주),32540,19-Dec,성장기,성장기
14038,티케이지애강(주),22220,11-Dec,성장기,성장기
14039,티케이지애강(주),22220,12-Dec,쇠퇴기,쇠퇴기
14040,티케이지애강(주),22220,13-Dec,도입기,도입기
14041,티케이지애강(주),22220,14-Dec,쇠퇴기,쇠퇴기
14042,티케이지애강(주),22220,15-Dec,성장기,성장기
14043,티케이지애강(주),22220,16-Dec,쇄신기,쇄신기
14044,티케이지애강(주),22220,17-Dec,쇄신기,쇄신기
14045,티케이지애강(주),22220,18-Dec,성숙기,성숙기
14046,티케이지애강(주),22220,19-Dec,성숙기,성숙기
14047,티케이지휴켐스(주),69260,11-Dec,성장기,성장기
14048,티케이지휴켐스(주),69260,12-Dec,성숙기,성숙기
14049,티케이지휴켐스(주),69260,13-Dec,성숙기,성숙기
14050,티케이지휴켐스(주),69260,14-Dec,성숙기,성숙기
14051,티케이지휴켐스(주),69260,15-Dec,성숙기,성숙기
14052,티케이지휴켐스(주),69260,16-Dec,성숙기,성숙기
14053,티케이지휴켐스(주),69260,17-Dec,성장기,성장기
14054,티케이지휴켐스(주),69260,18-Dec,성숙기,성숙기
14055,티케이지휴켐스(주),69260,19-Dec,성숙기,성숙기
14056,팅크웨어(주),84730,11-Dec,쇄신기,쇄신기
14057,팅크웨어(주),84730,12-Dec,도입기,도입기
14058,팅크웨어(주),84730,13-Dec,도입기,도입기
14059,팅크웨어(주),84730,14-Dec,쇄신기,쇄신기
14060,팅크웨어(주),84730,15-Dec,성숙기,성숙기
14061,팅크웨어(주),84730,16-Dec,성숙기,성숙기
14062,팅크웨어(주),84730,17-Dec,성숙기,성숙기
14063,팅크웨어(주),84730,18-Dec,성숙기,성숙기
14064,팅크웨어(주),84730,19-Dec,성숙기,성숙기
14065,파나케이아(주),58530,11-Dec,성장기,성장기
14066,파나케이아(주),58530,12-Dec,쇠퇴기,쇠퇴기
14067,파나케이아(주),58530,13-Dec,성장기,성장기
14068,파나케이아(주),58530,14-Dec,성장기,성장기
14069,파나케이아(주),58530,15-Dec,쇠퇴기,도입기
14070,파나케이아(주),58530,16-Dec,도입기,도입기
14071,파나케이아(주),58530,17-Dec,도입기,도입기
14072,파나케이아(주),58530,18-Dec,성장기,도입기
14073,파나케이아(주),58530,19-Dec,성장기,성숙기
14074,파미셀(주),5690,11-Dec,도입기,도입기
14075,파미셀(주),5690,12-Dec,도입기,도입기
14076,파미셀(주),5690,13-Dec,쇠퇴기,쇠퇴기
14077,파미셀(주),5690,14-Dec,쇠퇴기,쇠퇴기
14078,파미셀(주),5690,15-Dec,도입기,도입기
14079,파미셀(주),5690,16-Dec,성장기,성장기
14080,파미셀(주),5690,17-Dec,쇠퇴기,쇠퇴기
14081,파미셀(주),5690,18-Dec,성장기,성장기
14082,파미셀(주),5690,19-Dec,쇄신기,쇄신기
14083,팜젠사이언스(주),4720,11-Dec,쇄신기,쇄신기
14084,팜젠사이언스(주),4720,12-Dec,쇠퇴기,쇠퇴기
14085,팜젠사이언스(주),4720,13-Dec,쇄신기,쇄신기
14086,팜젠사이언스(주),4720,14-Dec,도입기,도입기
14087,팜젠사이언스(주),4720,15-Dec,성장기,성장기
14088,팜젠사이언스(주),4720,16-Dec,성장기,성장기
14089,팜젠사이언스(주),4720,17-Dec,성숙기,성숙기
14090,팜젠사이언스(주),4720,18-Dec,성장기,성장기
14091,팜젠사이언스(주),4720,19-Dec,성숙기,성숙기
14092,패션플랫폼(주),225590,15-Dec,8,8
14093,패션플랫폼(주),225590,16-Dec,8,8
14094,패션플랫폼(주),225590,17-Dec,8,8
14095,패션플랫폼(주),225590,18-Dec,성장기,성장기
14096,패션플랫폼(주),225590,19-Dec,성숙기,성숙기
14097,팬오션(주),28670,11-Dec,쇄신기,도입기
14098,팬오션(주),28670,12-Dec,도입기,쇄신기
14099,팬오션(주),28670,13-Dec,쇄신기,쇄신기
14100,팬오션(주),28670,14-Dec,쇄신기,쇄신기
14101,팬오션(주),28670,15-Dec,성숙기,성숙기
14102,팬오션(주),28670,16-Dec,성숙기,성숙기
14103,팬오션(주),28670,17-Dec,성숙기,성숙기
14104,팬오션(주),28670,18-Dec,성숙기,성숙기
14105,팬오션(주),28670,19-Dec,성숙기,성숙기
14106,퍼스텍(주),10820,11-Dec,성장기,성장기
14107,퍼스텍(주),10820,12-Dec,성장기,성장기
14108,퍼스텍(주),10820,13-Dec,도입기,도입기
14109,퍼스텍(주),10820,14-Dec,성장기,도입기
14110,퍼스텍(주),10820,15-Dec,도입기,도입기
14111,퍼스텍(주),10820,16-Dec,도입기,성장기
14112,퍼스텍(주),10820,17-Dec,성숙기,성숙기
14113,퍼스텍(주),10820,18-Dec,성숙기,성숙기
14114,퍼스텍(주),10820,19-Dec,성숙기,성숙기
14115,펌텍코리아(주),251970,19-Dec,성장기,성장기
14116,페이퍼코리아(주),1020,11-Dec,도입기,도입기
14117,페이퍼코리아(주),1020,12-Dec,성숙기,쇄신기
14118,페이퍼코리아(주),1020,13-Dec,도입기,도입기
14119,페이퍼코리아(주),1020,14-Dec,성숙기,성장기
14120,페이퍼코리아(주),1020,15-Dec,성장기,도입기
14121,페이퍼코리아(주),1020,16-Dec,쇠퇴기,도입기
14122,페이퍼코리아(주),1020,17-Dec,도입기,도입기
14123,페이퍼코리아(주),1020,18-Dec,도입기,도입기
14124,페이퍼코리아(주),1020,19-Dec,성숙기,도입기
14125,평화산업(주),90080,11-Dec,도입기,도입기
14126,평화산업(주),90080,12-Dec,성숙기,성숙기
14127,평화산업(주),90080,13-Dec,성장기,성숙기
14128,평화산업(주),90080,14-Dec,쇄신기,쇄신기
14129,평화산업(주),90080,15-Dec,성장기,성장기
14130,평화산업(주),90080,16-Dec,성숙기,성숙기
14131,평화산업(주),90080,17-Dec,성숙기,성숙기
14132,평화산업(주),90080,18-Dec,도입기,도입기
14133,평화산업(주),90080,19-Dec,도입기,도입기
14134,평화홀딩스(주),10770,11-Dec,성장기,도입기
14135,평화홀딩스(주),10770,12-Dec,성숙기,성숙기
14136,평화홀딩스(주),10770,13-Dec,쇄신기,쇄신기
14137,평화홀딩스(주),10770,14-Dec,성숙기,쇄신기
14138,평화홀딩스(주),10770,15-Dec,쇄신기,쇄신기
14139,평화홀딩스(주),10770,16-Dec,성숙기,성장기
14140,평화홀딩스(주),10770,17-Dec,쇄신기,성숙기
14141,평화홀딩스(주),10770,18-Dec,성숙기,도입기
14142,평화홀딩스(주),10770,19-Dec,성장기,도입기
14143,포스코스틸리온(주),58430,11-Dec,도입기,도입기
14144,포스코스틸리온(주),58430,12-Dec,성장기,성장기
14145,포스코스틸리온(주),58430,13-Dec,도입기,도입기
14146,포스코스틸리온(주),58430,14-Dec,성숙기,성숙기
14147,포스코스틸리온(주),58430,15-Dec,성숙기,성숙기
14148,포스코스틸리온(주),58430,16-Dec,쇄신기,쇄신기
14149,포스코스틸리온(주),58430,17-Dec,성장기,성숙기
14150,포스코스틸리온(주),58430,18-Dec,성장기,성장기
14151,포스코스틸리온(주),58430,19-Dec,도입기,도입기
14152,포스코홀딩스(주),5490,11-Dec,성장기,성장기
14153,포스코홀딩스(주),5490,12-Dec,성숙기,성숙기
14154,포스코홀딩스(주),5490,13-Dec,성숙기,성장기
14155,포스코홀딩스(주),5490,14-Dec,성숙기,성장기
14156,포스코홀딩스(주),5490,15-Dec,성숙기,성숙기
14157,포스코홀딩스(주),5490,16-Dec,성숙기,성숙기
14158,포스코홀딩스(주),5490,17-Dec,성숙기,성숙기
14159,포스코홀딩스(주),5490,18-Dec,성숙기,성숙기
14160,포스코홀딩스(주),5490,19-Dec,성장기,성숙기
14161,풍국주정공업(주),23900,11-Dec,쇄신기,성숙기
14162,풍국주정공업(주),23900,12-Dec,성숙기,성숙기
14163,풍국주정공업(주),23900,13-Dec,성숙기,성숙기
14164,풍국주정공업(주),23900,14-Dec,성숙기,성숙기
14165,풍국주정공업(주),23900,15-Dec,성숙기,성장기
14166,풍국주정공업(주),23900,16-Dec,성숙기,성장기
14167,풍국주정공업(주),23900,17-Dec,성숙기,성숙기
14168,풍국주정공업(주),23900,18-Dec,성숙기,성숙기
14169,풍국주정공업(주),23900,19-Dec,성숙기,성숙기
14170,피씨엘(주),241820,17-Dec,도입기,도입기
14171,피씨엘(주),241820,18-Dec,쇠퇴기,쇠퇴기
14172,피씨엘(주),241820,19-Dec,도입기,도입기
14173,피앤씨테크(주),237750,16-Dec,성장기,성장기
14174,피앤씨테크(주),237750,17-Dec,성장기,성장기
14175,피앤씨테크(주),237750,18-Dec,9,9
14176,피앤씨테크(주),237750,19-Dec,성숙기,성숙기
14177,피에스케이(주),319660,19-Dec,쇄신기,쇄신기
14178,피에스케이홀딩스(주),31980,11-Dec,성숙기,성숙기
14179,피에스케이홀딩스(주),31980,12-Dec,9,9
14180,피에스케이홀딩스(주),31980,13-Dec,쇄신기,쇄신기
14181,피에스케이홀딩스(주),31980,14-Dec,성장기,성장기
14182,피에스케이홀딩스(주),31980,15-Dec,성숙기,성숙기
14183,피에스케이홀딩스(주),31980,16-Dec,성숙기,성숙기
14184,피에스케이홀딩스(주),31980,17-Dec,성숙기,성숙기
14185,피에스케이홀딩스(주),31980,18-Dec,성숙기,성숙기
14186,피에스케이홀딩스(주),31980,19-Dec,쇠퇴기,쇠퇴기
14187,피에스텍(주),2230,11-Dec,쇄신기,쇄신기
14188,피에스텍(주),2230,12-Dec,성숙기,성숙기
14189,피에스텍(주),2230,13-Dec,쇄신기,쇄신기
14190,피에스텍(주),2230,14-Dec,쇠퇴기,쇠퇴기
14191,피에스텍(주),2230,15-Dec,성장기,성장기
14192,피에스텍(주),2230,16-Dec,도입기,도입기
14193,피에스텍(주),2230,17-Dec,성장기,성장기
14194,피에스텍(주),2230,18-Dec,쇄신기,쇄신기
14195,피에스텍(주),2230,19-Dec,쇠퇴기,쇠퇴기
14196,피에이치에이(주),43370,11-Dec,성장기,성장기
14197,피에이치에이(주),43370,12-Dec,성장기,성장기
14198,피에이치에이(주),43370,13-Dec,성장기,성장기
14199,피에이치에이(주),43370,14-Dec,성장기,성장기
14200,피에이치에이(주),43370,15-Dec,성장기,성장기
14201,피에이치에이(주),43370,16-Dec,성숙기,성숙기
14202,피에이치에이(주),43370,17-Dec,쇄신기,쇄신기
14203,피에이치에이(주),43370,18-Dec,쇄신기,쇄신기
14204,피에이치에이(주),43370,19-Dec,성숙기,성숙기
14205,하나마이크론(주),67310,11-Dec,성장기,성장기
14206,하나마이크론(주),67310,12-Dec,성장기,성장기
14207,하나마이크론(주),67310,13-Dec,성장기,성장기
14208,하나마이크론(주),67310,14-Dec,성숙기,성숙기
14209,하나마이크론(주),67310,15-Dec,성장기,성장기
14210,하나마이크론(주),67310,16-Dec,성숙기,성장기
14211,하나마이크론(주),67310,17-Dec,성장기,성장기
14212,하나마이크론(주),67310,18-Dec,성장기,성장기
14213,하나마이크론(주),67310,19-Dec,성장기,성장기
14214,하나머티리얼즈(주),166090,17-Dec,성장기,성장기
14215,하나머티리얼즈(주),166090,18-Dec,성장기,성장기
14216,하나머티리얼즈(주),166090,19-Dec,성장기,성장기
14217,하나제약(주),293480,18-Dec,성장기,성장기
14218,하나제약(주),293480,19-Dec,성숙기,성숙기
14219,하이록코리아(주),13030,11-Dec,성장기,성장기
14220,하이록코리아(주),13030,12-Dec,성장기,성장기
14221,하이록코리아(주),13030,13-Dec,성숙기,성숙기
14222,하이록코리아(주),13030,14-Dec,성숙기,성숙기
14223,하이록코리아(주),13030,15-Dec,성숙기,성숙기
14224,하이록코리아(주),13030,16-Dec,성숙기,성숙기
14225,하이록코리아(주),13030,17-Dec,쇄신기,쇄신기
14226,하이록코리아(주),13030,18-Dec,성숙기,성숙기
14227,하이록코리아(주),13030,19-Dec,성숙기,성숙기
14228,하이즈항공(주),221840,15-Dec,성장기,성장기
14229,하이즈항공(주),221840,16-Dec,도입기,도입기
14230,하이즈항공(주),221840,17-Dec,성숙기,성장기
14231,하이즈항공(주),221840,18-Dec,쇄신기,쇄신기
14232,하이즈항공(주),221840,19-Dec,성숙기,성장기
14233,하이트진로(주),80,11-Dec,성숙기,성숙기
14234,하이트진로(주),80,12-Dec,성숙기,성숙기
14235,하이트진로(주),80,13-Dec,성숙기,성숙기
14236,하이트진로(주),80,14-Dec,성숙기,성숙기
14237,하이트진로(주),80,15-Dec,성숙기,성숙기
14238,하이트진로(주),80,16-Dec,성숙기,성숙기
14239,하이트진로(주),80,17-Dec,성숙기,성숙기
14240,하이트진로(주),80,18-Dec,성숙기,성숙기
14241,하이트진로(주),80,19-Dec,성숙기,성숙기
14242,하이트진로홀딩스(주),140,11-Dec,성숙기,성숙기
14243,하이트진로홀딩스(주),140,12-Dec,쇠퇴기,쇄신기
14244,하이트진로홀딩스(주),140,13-Dec,성장기,성숙기
14245,하이트진로홀딩스(주),140,14-Dec,성숙기,성숙기
14246,하이트진로홀딩스(주),140,15-Dec,쇄신기,성숙기
14247,하이트진로홀딩스(주),140,16-Dec,쇄신기,성숙기
14248,하이트진로홀딩스(주),140,17-Dec,쇄신기,성숙기
14249,하이트진로홀딩스(주),140,18-Dec,성숙기,성숙기
14250,하이트진로홀딩스(주),140,19-Dec,9,성숙기
14251,한국가스공사(주),36460,11-Dec,도입기,도입기
14252,한국가스공사(주),36460,12-Dec,성장기,성장기
14253,한국가스공사(주),36460,13-Dec,성장기,성장기
14254,한국가스공사(주),36460,14-Dec,성장기,성장기
14255,한국가스공사(주),36460,15-Dec,성숙기,성숙기
