회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 변화율,투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동변화율(연결)
새론오토모티브(주),75180,12-Dec,-8409833,,-17469346,
새론오토모티브(주),75180,13-Dec,-22149528,,-25117739,
새론오토모티브(주),75180,14-Dec,-27870242,,-36754530,
새론오토모티브(주),75180,15-Dec,-19968974,,-25343654,
새론오토모티브(주),75180,16-Dec,-22029778,,-22338753,
새론오토모티브(주),75180,17-Dec,8164812,,8800022,
새론오토모티브(주),75180,18-Dec,-7355662,,-3079364,
새론오토모티브(주),75180,19-Dec,-20752682,,-16889800,
샘표(주),7540,11-Dec,-14091852,,-15027534,
샘표(주),7540,12-Dec,-2972693,,-2736718,
샘표(주),7540,13-Dec,-21679299,,-21836908,
샘표(주),7540,14-Dec,-1252422,,-862976,
샘표(주),7540,15-Dec,-21224587,,-20528951,
샘표(주),7540,16-Dec,-7721429,,-11993520,
샘표(주),7540,17-Dec,-32010803,,-43565779,
샘표(주),7540,18-Dec,650846,,-17138595,
샘표(주),7540,19-Dec,2692958,,-23901119,
샘표식품(주),248170,16-Dec,-14364376,,-10199654,
샘표식품(주),248170,17-Dec,-11251208,,-16191033,
샘표식품(주),248170,18-Dec,-17548509,,-17621488,
샘표식품(주),248170,19-Dec,-24955337,,-24999970,
서암기계공업(주),100660,11-Dec,-13013533,,,
서암기계공업(주),100660,12-Dec,-11570341,,,
서암기계공업(주),100660,13-Dec,-1867066,,,
서암기계공업(주),100660,14-Dec,-2480344,,,
서암기계공업(주),100660,15-Dec,-1976689,,,
서암기계공업(주),100660,16-Dec,-1138405,,,
서암기계공업(주),100660,17-Dec,-1086007,,,
서암기계공업(주),100660,18-Dec,-5574711,,,
서암기계공업(주),100660,19-Dec,-1969288,,,
서울도시가스(주),17390,11-Dec,-113379532,,-105306901,
서울도시가스(주),17390,12-Dec,-26002113,,-21244315,
서울도시가스(주),17390,13-Dec,-47491534,,-63462020,
서울도시가스(주),17390,14-Dec,-147442330,,-138542435,
서울도시가스(주),17390,15-Dec,48884162,,43457925,
서울도시가스(주),17390,16-Dec,-95716075,,-98628374,
서울도시가스(주),17390,17-Dec,-29285886,,-27306814,
서울도시가스(주),17390,18-Dec,98175577,,92914116,
서울도시가스(주),17390,19-Dec,-210999638,,-218715963,
서울바이오시스(주),92190,11-Dec,-48605430,,,
서울바이오시스(주),92190,12-Dec,-12037202,,,
서울바이오시스(주),92190,13-Dec,-42523531,,,
서울바이오시스(주),92190,14-Dec,-85679227,,-84192358,
서울바이오시스(주),92190,15-Dec,-52431155,,-51264879,
서울바이오시스(주),92190,16-Dec,-43756677,,-37955834,
서울바이오시스(주),92190,17-Dec,-48554350,,-44456807,
서울바이오시스(주),92190,18-Dec,-34770571,,-55964795,
서울바이오시스(주),92190,19-Dec,-80222187,,-73387853,
서울반도체(주),46890,11-Dec,-91013016,,-91842181,
서울반도체(주),46890,12-Dec,994370,,-5957339,
서울반도체(주),46890,13-Dec,12384736,,-35280742,
서울반도체(주),46890,14-Dec,-80503165,,-110369735,
서울반도체(주),46890,15-Dec,-93182507,,-67793801,
서울반도체(주),46890,16-Dec,7377908,,-33214371,
서울반도체(주),46890,17-Dec,-56579316,,-168158565,
서울반도체(주),46890,18-Dec,-60412584,,-146414044,
서울반도체(주),46890,19-Dec,-48340779,,-96244187,
서울식품공업(주),4410,11-Dec,-2570991,,-2483630,
서울식품공업(주),4410,12-Dec,-1058933,,-1338719,
서울식품공업(주),4410,13-Dec,-3977569,,-4486745,
서울식품공업(주),4410,14-Dec,-3424520,,-3248432,
서울식품공업(주),4410,15-Dec,-7169561,,-8095657,
서울식품공업(주),4410,16-Dec,-6962555,,,
서울식품공업(주),4410,17-Dec,-10046315,,,
서울식품공업(주),4410,18-Dec,-6089922,,,
서울식품공업(주),4410,19-Dec,-5655507,,,
서울전자통신(주),27040,11-Dec,-9807525,,-15102774,
서울전자통신(주),27040,12-Dec,-300707,,-13003249,
서울전자통신(주),27040,13-Dec,-177128,,-11774328,
서울전자통신(주),27040,14-Dec,-8430244,,-3848062,
서울전자통신(주),27040,15-Dec,-1661878,,1772334,
서울전자통신(주),27040,16-Dec,-2935333,,-2955923,
서울전자통신(주),27040,17-Dec,-2506087,,-4407061,
서울전자통신(주),27040,18-Dec,-2418298,,-2927460,
서울전자통신(주),27040,19-Dec,152459,,-3204446,
서호전기(주),65710,11-Dec,556433,,543363,
서호전기(주),65710,12-Dec,-2845406,,-2873974,
서호전기(주),65710,13-Dec,204892,,211509,
서호전기(주),65710,14-Dec,-2372830,,-2425899,
서호전기(주),65710,15-Dec,-416735,,-515825,
서호전기(주),65710,16-Dec,-14660872,,-14654446,
서호전기(주),65710,17-Dec,8058323,,8067258,
서호전기(주),65710,18-Dec,-13895147,,-13892360,
서호전기(주),65710,19-Dec,4788713,,4745108,
선도전기(주),7610,11-Dec,-1469691,,-1469691,
선도전기(주),7610,12-Dec,-1077607,,-1140471,
선도전기(주),7610,13-Dec,-4855977,,-4905807,
선도전기(주),7610,14-Dec,-16246616,,-16323969,
선도전기(주),7610,15-Dec,-1971670,,-2150063,
선도전기(주),7610,16-Dec,-1700837,,-1998691,
선도전기(주),7610,17-Dec,-6677947,,-6677647,
선도전기(주),7610,18-Dec,-3491257,,-3491257,
선도전기(주),7610,19-Dec,-10319141,,-10684978,
선진뷰티사이언스(주),86710,11-Dec,,,,
선진뷰티사이언스(주),86710,12-Dec,,,,
선진뷰티사이언스(주),86710,13-Dec,,,,
선진뷰티사이언스(주),86710,14-Dec,,,,
선진뷰티사이언스(주),86710,15-Dec,,,,
선진뷰티사이언스(주),86710,16-Dec,,,,
선진뷰티사이언스(주),86710,17-Dec,,,,
선진뷰티사이언스(주),86710,18-Dec,,,,
선진뷰티사이언스(주),86710,19-Dec,-22527008,,-23079833,
성문전자(주),14910,11-Dec,-2806149,,-3653705,
성문전자(주),14910,12-Dec,-284678,,-1706280,
성문전자(주),14910,13-Dec,1212670,,-636044,
성문전자(주),14910,14-Dec,-2816595,,-2940158,
성문전자(주),14910,15-Dec,-520880,,-2676771,
성문전자(주),14910,16-Dec,580348,,436066,
성문전자(주),14910,17-Dec,-1022376,,-2740459,
성문전자(주),14910,18-Dec,-6580938,,-6805301,
성문전자(주),14910,19-Dec,10719,,-1606744,
성보화학(주),3080,11-Dec,-3744201,,,
성보화학(주),3080,12-Dec,-2271492,,,
성보화학(주),3080,13-Dec,4461879,,,
성보화학(주),3080,14-Dec,-383110,,,
성보화학(주),3080,15-Dec,-792326,,,
성보화학(주),3080,16-Dec,71678309,,,
성보화학(주),3080,17-Dec,-29203791,,,
성보화학(주),3080,18-Dec,7163244,,,
성보화학(주),3080,19-Dec,361161,,,
성신양회(주),4980,11-Dec,57419814,,54553610,
성신양회(주),4980,12-Dec,47293307,,48403978,
성신양회(주),4980,13-Dec,-84784877,,-84378203,
성신양회(주),4980,14-Dec,-15317942,,-13220978,
성신양회(주),4980,15-Dec,-31513344,,-34575276,
성신양회(주),4980,16-Dec,-17910523,,-18132593,
성신양회(주),4980,17-Dec,-29844593,,-30841367,
성신양회(주),4980,18-Dec,-51398321,,-54083937,
성신양회(주),4980,19-Dec,-22366316,,-23570150,
성우전자(주),81580,11-Dec,917338,,-3069542,
성우전자(주),81580,12-Dec,-19316577,,-21415247,
성우전자(주),81580,13-Dec,979126,,-4082469,
성우전자(주),81580,14-Dec,-6176454,,-8216665,
성우전자(주),81580,15-Dec,-6802658,,-19957966,
성우전자(주),81580,16-Dec,-11128199,,-24217514,
성우전자(주),81580,17-Dec,-4894954,,-12172441,
성우전자(주),81580,18-Dec,1745397,,-13314745,
성우전자(주),81580,19-Dec,337959,,-4377996,
성우테크론(주),45300,11-Dec,-1332646,,-1293884,
성우테크론(주),45300,12-Dec,-3844655,,-3314169,
성우테크론(주),45300,13-Dec,3594090,,3654090,
성우테크론(주),45300,14-Dec,-1015847,,-1431701,
성우테크론(주),45300,15-Dec,-1830180,,-1867214,
성우테크론(주),45300,16-Dec,1693241,,1693241,
성우테크론(주),45300,17-Dec,-5861461,,-5899496,
성우테크론(주),45300,18-Dec,-4894866,,-5295166,
성우테크론(주),45300,19-Dec,3004028,,2468028,
성일하이텍(주),365340,17-Dec,,,,
성일하이텍(주),365340,18-Dec,,,,
성일하이텍(주),365340,19-Dec,,,,
성창기업지주(주),180,11-Dec,-2970746,,-5042256,
성창기업지주(주),180,12-Dec,-292847,,151698478,
성창기업지주(주),180,13-Dec,-251915,,-19372686,
성창기업지주(주),180,14-Dec,-391438,,9424404,
성창기업지주(주),180,15-Dec,386591,,-13249410,
성창기업지주(주),180,16-Dec,-27349672,,-18961865,
성창기업지주(주),180,17-Dec,-7619093,,12446435,
성창기업지주(주),180,18-Dec,-954021,,-16931811,
성창기업지주(주),180,19-Dec,201661,,-10984414,
성호전자(주),43260,11-Dec,-12354936,,-14166675,
성호전자(주),43260,12-Dec,-7411069,,-9185599,
성호전자(주),43260,13-Dec,-4285942,,-5962586,
성호전자(주),43260,14-Dec,463780,,-2951557,
성호전자(주),43260,15-Dec,5155746,,2888757,
성호전자(주),43260,16-Dec,-965484,,-3629678,
성호전자(주),43260,17-Dec,672084,,-1961937,
성호전자(주),43260,18-Dec,-432899,,-3389723,
성호전자(주),43260,19-Dec,-7089141,,-9435235,
세기상사(주),2420,11-Dec,653048,,653048,
세기상사(주),2420,12-Dec,323218,,323218,
세기상사(주),2420,13-Dec,2704759,,2704759,
세기상사(주),2420,14-Dec,844221,,844221,
세기상사(주),2420,15-Dec,656449,,656449,
세기상사(주),2420,16-Dec,1126350,,1126350,
세기상사(주),2420,17-Dec,-415404,,,
세기상사(주),2420,18-Dec,294878,,,
세기상사(주),2420,19-Dec,622832,,,
세명전기공업(주),17510,11-Dec,-7654966,,,
세명전기공업(주),17510,12-Dec,-1127581,,,
세명전기공업(주),17510,13-Dec,-1902402,,,
세명전기공업(주),17510,14-Dec,-2628304,,,
세명전기공업(주),17510,15-Dec,7131905,,,
세명전기공업(주),17510,16-Dec,-3787242,,,
세명전기공업(주),17510,17-Dec,-8444542,,,
세명전기공업(주),17510,18-Dec,5365885,,,
세명전기공업(주),17510,19-Dec,-5779382,,,
세방(주),4360,11-Dec,-13656431,,-19306292,
세방(주),4360,12-Dec,-6147423,,-14634423,
세방(주),4360,13-Dec,-721857,,-3605413,
세방(주),4360,14-Dec,22711024,,21436411,
세방(주),4360,15-Dec,722007,,766733,
세방(주),4360,16-Dec,-19868335,,-14379645,
세방(주),4360,17-Dec,-5265820,,-7117806,
세방(주),4360,18-Dec,-30701846,,-26413999,
세방(주),4360,19-Dec,-34618483,,-22023900,
세방전지(주),4490,11-Dec,-97892022,,,
세방전지(주),4490,12-Dec,-182873209,,,
세방전지(주),4490,13-Dec,-44335578,,,
세방전지(주),4490,14-Dec,-64349252,,,
세방전지(주),4490,15-Dec,-15948880,,-14041169,
세방전지(주),4490,16-Dec,-165126509,,-169098813,
세방전지(주),4490,17-Dec,-25533585,,-25459426,
세방전지(주),4490,18-Dec,-130761450,,-126192766,
세방전지(주),4490,19-Dec,-111385589,,-77577487,
세원이앤씨(주),91090,11-Dec,-55706817,,-54826746,
세원이앤씨(주),91090,12-Dec,-18250266,,-17083431,
세원이앤씨(주),91090,13-Dec,8736345,,10083234,
세원이앤씨(주),91090,14-Dec,-5193206,,-4352857,
세원이앤씨(주),91090,15-Dec,-1125583,,-762445,
세원이앤씨(주),91090,16-Dec,-19768422,,-19229148,
세원이앤씨(주),91090,17-Dec,-4713030,,-4026671,
세원이앤씨(주),91090,18-Dec,-2954663,,-2954663,
세원이앤씨(주),91090,19-Dec,367390,,366590,
세종공업(주),33530,11-Dec,-60837382,,-84995175,
세종공업(주),33530,12-Dec,-5189576,,-35142388,
세종공업(주),33530,13-Dec,-20707758,,-42380301,
세종공업(주),33530,14-Dec,-41742258,,-92718043,
세종공업(주),33530,15-Dec,-51059819,,-67443885,
세종공업(주),33530,16-Dec,-39525605,,-70261227,
세종공업(주),33530,17-Dec,-34414703,,-48959277,
세종공업(주),33530,18-Dec,-15499249,,-40388587,
세종공업(주),33530,19-Dec,-63293156,,-90417686,
세종텔레콤(주),36630,11-Dec,-12805749,,-12805749,
세종텔레콤(주),36630,12-Dec,931859,,931859,
세종텔레콤(주),36630,13-Dec,13839389,,13839389,
세종텔레콤(주),36630,14-Dec,385284,,385284,
세종텔레콤(주),36630,15-Dec,-11063819,,-11057709,
세종텔레콤(주),36630,16-Dec,-63860160,,-63830160,
세종텔레콤(주),36630,17-Dec,-167516654,,-167516654,
세종텔레콤(주),36630,18-Dec,-32884566,,-27823136,
세종텔레콤(주),36630,19-Dec,14072804,,15719434,
세하(주),27970,11-Dec,-1741724,,,
세하(주),27970,12-Dec,-5460490,,,
세하(주),27970,13-Dec,-1344093,,,
세하(주),27970,14-Dec,757533,,,
세하(주),27970,15-Dec,-1904840,,,
세하(주),27970,16-Dec,-4384744,,,
세하(주),27970,17-Dec,-3419414,,,
세하(주),27970,18-Dec,-6442817,,,
세하(주),27970,19-Dec,-6133211,,,
소니드(주),60230,11-Dec,4294266,,4641118,
소니드(주),60230,12-Dec,14455712,,13874316,
소니드(주),60230,13-Dec,-21839441,,-22174574,
소니드(주),60230,14-Dec,2035849,,1884734,
소니드(주),60230,15-Dec,715019,,708744,
소니드(주),60230,16-Dec,-860823,,-1017667,
소니드(주),60230,17-Dec,-20068978,,-20068978,
소니드(주),60230,18-Dec,-2715828,,-2646522,
소니드(주),60230,19-Dec,-9142606,,-9044899,
소프트캠프(주),258790,16-Dec,,,,
소프트캠프(주),258790,17-Dec,,,,
소프트캠프(주),258790,18-Dec,,,,
소프트캠프(주),258790,19-Dec,166709,,184101,
솔루스첨단소재(주),336370,19-Dec,-4240852,,-78878139,
솔브레인홀딩스(주),36830,11-Dec,-109145218,,-129651207,
솔브레인홀딩스(주),36830,12-Dec,-55616069,,-66651280,
솔브레인홀딩스(주),36830,13-Dec,-74247864,,-88228894,
솔브레인홀딩스(주),36830,14-Dec,-32824588,,-30404069,
솔브레인홀딩스(주),36830,15-Dec,-158229011,,-170690516,
솔브레인홀딩스(주),36830,16-Dec,-54334389,,-76850766,
솔브레인홀딩스(주),36830,17-Dec,-40488392,,-47462542,
솔브레인홀딩스(주),36830,18-Dec,-193060644,,-202416886,
솔브레인홀딩스(주),36830,19-Dec,-18371375,,-43741882,
송원산업(주),4430,11-Dec,-62799000,,-34105000,
송원산업(주),4430,12-Dec,-14749000,,-31500000,
송원산업(주),4430,13-Dec,-31730000,,-19780000,
송원산업(주),4430,14-Dec,-44618000,,-55569000,
송원산업(주),4430,15-Dec,17328000,,6116000,
송원산업(주),4430,16-Dec,-43797000,,-35995000,
송원산업(주),4430,17-Dec,-62049000,,-49727000,
송원산업(주),4430,18-Dec,-13908000,,-14789000,
송원산업(주),4430,19-Dec,-13914000,,-24473000,
스튜디오드래곤(주),253450,16-Dec,-84414242,,-69542006,
스튜디오드래곤(주),253450,17-Dec,-140405083,,-141042747,
스튜디오드래곤(주),253450,18-Dec,140969795,,140585204,
스튜디오드래곤(주),253450,19-Dec,-83675711,,-80950912,
시그네틱스(주),33170,11-Dec,-57525647,,,
시그네틱스(주),33170,12-Dec,-40492064,,,
시그네틱스(주),33170,13-Dec,-23911932,,,
시그네틱스(주),33170,14-Dec,-17515701,,,
시그네틱스(주),33170,15-Dec,-31985865,,-31978672,
시그네틱스(주),33170,16-Dec,-9847741,,-9848080,
시그네틱스(주),33170,17-Dec,-29501700,,-29501248,
시그네틱스(주),33170,18-Dec,-11419770,,-11425749,
시그네틱스(주),33170,19-Dec,-4648637,,-4648977,
신대양제지(주),16590,11-Dec,-36542960,,-53878390,
신대양제지(주),16590,12-Dec,-23756892,,-35453201,
신대양제지(주),16590,13-Dec,3677816,,-9131620,
신대양제지(주),16590,14-Dec,-29931826,,-33680815,
신대양제지(주),16590,15-Dec,-3614022,,8173791,
신대양제지(주),16590,16-Dec,6669478,,-10667753,
신대양제지(주),16590,17-Dec,-43914957,,-59757723,
신대양제지(주),16590,18-Dec,-39251677,,-65746679,
신대양제지(주),16590,19-Dec,-27897458,,-63647323,
신라교역(주),4970,11-Dec,-38472829,,-38502192,
신라교역(주),4970,12-Dec,-9803057,,-10518257,
신라교역(주),4970,13-Dec,-11431703,,-11456150,
신라교역(주),4970,14-Dec,-34636662,,-33711776,
신라교역(주),4970,15-Dec,43927233,,44359616,
신라교역(주),4970,16-Dec,35977174,,35606069,
신라교역(주),4970,17-Dec,-9111920,,-9517973,
신라교역(주),4970,18-Dec,7183402,,6348106,
신라교역(주),4970,19-Dec,-86319141,,-76109656,
신라섬유(주),1000,11-Dec,-914451,,,
신라섬유(주),1000,12-Dec,-433345,,,
신라섬유(주),1000,13-Dec,481781,,,
신라섬유(주),1000,14-Dec,1559878,,,
신라섬유(주),1000,15-Dec,-104981,,,
신라섬유(주),1000,16-Dec,839935,,,
신라섬유(주),1000,17-Dec,347554,,,
신라섬유(주),1000,18-Dec,-31757,,,
신라섬유(주),1000,19-Dec,-38098,,,
신라에스지(주),25870,11-Dec,-1290582,,,
신라에스지(주),25870,12-Dec,-4296731,,,
신라에스지(주),25870,13-Dec,-2068044,,-1574869,
신라에스지(주),25870,14-Dec,-3076203,,-1802230,
신라에스지(주),25870,15-Dec,-914200,,-601189,
신라에스지(주),25870,16-Dec,-9765432,,-4735885,
신라에스지(주),25870,17-Dec,-4415538,,-1106395,
신라에스지(주),25870,18-Dec,-2525076,,-1575799,
신라에스지(주),25870,19-Dec,-343734,,-964101,
신라젠(주),215600,11-Dec,,,,
신라젠(주),215600,12-Dec,,,,
신라젠(주),215600,13-Dec,,,,
신라젠(주),215600,14-Dec,-76645437,,-64264689,
신라젠(주),215600,15-Dec,18814453,,31928724,
신라젠(주),215600,16-Dec,-31756103,,-20351465,
신라젠(주),215600,17-Dec,-33571671,,-29381588,
신라젠(주),215600,18-Dec,17001211,,25481660,
신라젠(주),215600,19-Dec,-24856465,,-8729845,
신성델타테크(주),65350,11-Dec,-5035550,,-7842835,
신성델타테크(주),65350,12-Dec,-4402255,,-10868378,
신성델타테크(주),65350,13-Dec,-15249386,,-15179084,
신성델타테크(주),65350,14-Dec,-2780014,,-7397162,
신성델타테크(주),65350,15-Dec,-21940801,,-13708194,
신성델타테크(주),65350,16-Dec,-10027068,,-7222726,
신성델타테크(주),65350,17-Dec,-1435385,,-8558734,
신성델타테크(주),65350,18-Dec,-10302275,,-20945362,
신성델타테크(주),65350,19-Dec,-3677686,,-15016266,
신성통상(주),5390,11-Jun,-4665628,,-8183328,
신성통상(주),5390,12-Jun,-47516503,,-39060325,
신성통상(주),5390,13-Jun,-7069432,,-16641258,
신성통상(주),5390,14-Jun,-45756509,,-35413343,
신성통상(주),5390,15-Jun,-33522099,,-34167559,
신성통상(주),5390,16-Jun,-27125965,,-30199501,
신성통상(주),5390,17-Jun,-17979632,,-23172897,
신성통상(주),5390,18-Jun,-17294660,,-17638116,
신성통상(주),5390,19-Jun,-16905508,,-30164749,
신세계건설(주),34300,11-Dec,-53134519,,,
신세계건설(주),34300,12-Dec,-91976970,,,
신세계건설(주),34300,13-Dec,-135903025,,,
신세계건설(주),34300,14-Dec,-5886782,,,
신세계건설(주),34300,15-Dec,-4538860,,,
신세계건설(주),34300,16-Dec,-6969035,,,
신세계건설(주),34300,17-Dec,-7340802,,,
신세계건설(주),34300,18-Dec,-12714541,,,
신세계건설(주),34300,19-Dec,-407133,,,
신송홀딩스(주),6880,11-Dec,-376100,,-5681604,
신송홀딩스(주),6880,12-Dec,-900,,-4223682,
신송홀딩스(주),6880,13-Dec,-12503000,,-16338932,
신송홀딩스(주),6880,14-Dec,-2423297,,-14245891,
신송홀딩스(주),6880,15-Dec,9173064,,-5862732,
신송홀딩스(주),6880,16-Dec,3589762,,-22798687,
신송홀딩스(주),6880,17-Dec,-5984479,,1760550,
신송홀딩스(주),6880,18-Dec,-4017000,,-2236500,
신송홀딩스(주),6880,19-Dec,-6309181,,-8539267,
신신제약(주),2800,11-Dec,,,,
신신제약(주),2800,12-Dec,,,,
신신제약(주),2800,13-Dec,,,,
신신제약(주),2800,14-Dec,-4627079,,,
신신제약(주),2800,15-Dec,-1873893,,,
신신제약(주),2800,16-Dec,-5587077,,,
신신제약(주),2800,17-Dec,-4352910,,-3597845,
신신제약(주),2800,18-Dec,-25660197,,-25665637,
신신제약(주),2800,19-Dec,-20544956,,-20562404,
신원종합개발(주),17000,11-Dec,20854046,,,
신원종합개발(주),17000,12-Dec,4698137,,,
신원종합개발(주),17000,13-Dec,-6555948,,,
신원종합개발(주),17000,14-Dec,9330347,,,
신원종합개발(주),17000,15-Dec,-6313759,,,
신원종합개발(주),17000,16-Dec,7199428,,,
신원종합개발(주),17000,17-Dec,-6733785,,-2744469,
신원종합개발(주),17000,18-Dec,-16721171,,-16859871,
신원종합개발(주),17000,19-Dec,-17563821,,-19271709,
신일전자(주),2700,11-Dec,-331617,,-8453,
신일전자(주),2700,12-Dec,-1795254,,-2140397,
신일전자(주),2700,13-Dec,-12579484,,-12340104,
신일전자(주),2700,14-Dec,-7734384,,-6908574,
신일전자(주),2700,15-Dec,65467,,62758,
신일전자(주),2700,16-Dec,-655629,,-665847,
신일전자(주),2700,17-Dec,-5223439,,,
신일전자(주),2700,18-Dec,-4210167,,,
신일전자(주),2700,19-Dec,8482162,,,
신일제약(주),12790,11-Dec,-6459854,,,
신일제약(주),12790,12-Dec,-6201232,,,
신일제약(주),12790,13-Dec,-11448243,,,
신일제약(주),12790,14-Dec,-8120053,,,
신일제약(주),12790,15-Dec,-10216929,,,
신일제약(주),12790,16-Dec,-4720309,,,
신일제약(주),12790,17-Dec,-6047856,,,
신일제약(주),12790,18-Dec,-8815967,,,
신일제약(주),12790,19-Dec,-9867755,,,
신풍제약(주),19170,11-Dec,-23405466,,-21661275,
신풍제약(주),19170,12-Dec,-20726167,,-20442644,
신풍제약(주),19170,13-Dec,-10413710,,-17459165,
신풍제약(주),19170,14-Dec,-12969519,,-13202399,
신풍제약(주),19170,15-Dec,-324133,,-112938,
신풍제약(주),19170,16-Dec,-20978297,,-21159258,
신풍제약(주),19170,17-Dec,3196359,,2038538,
신풍제약(주),19170,18-Dec,-11685998,,-10312806,
신풍제약(주),19170,19-Dec,-29118825,,-30656194,
신풍제지(주),2870,11-Dec,-1203857,,-1187803,
신풍제지(주),2870,12-Dec,31261160,,32014800,
신풍제지(주),2870,13-Dec,10838837,,12219455,
신풍제지(주),2870,14-Dec,16540980,,17165119,
신풍제지(주),2870,15-Dec,13222582,,14108239,
신풍제지(주),2870,16-Dec,-3561546,,-2548275,
신풍제지(주),2870,17-Dec,-7345454,,-6730054,
신풍제지(주),2870,18-Dec,9519371,,8591779,
신풍제지(주),2870,19-Dec,-2757481,,-3251847,
신화인터텍(주),56700,11-Dec,-2076890,,-4056341,
신화인터텍(주),56700,12-Dec,-6967028,,-10084090,
신화인터텍(주),56700,13-Dec,11138524,,9817435,
신화인터텍(주),56700,14-Dec,-49412083,,-49755496,
신화인터텍(주),56700,15-Dec,2718949,,-1972037,
신화인터텍(주),56700,16-Dec,-10983196,,-8340350,
신화인터텍(주),56700,17-Dec,-6478134,,-6831583,
신화인터텍(주),56700,18-Dec,-5511994,,-12332748,
신화인터텍(주),56700,19-Dec,-10512970,,-4991836,
신흥에스이씨(주),243840,11-Dec,,,,
신흥에스이씨(주),243840,12-Dec,,,,
신흥에스이씨(주),243840,13-Dec,,,,
신흥에스이씨(주),243840,14-Dec,-16966440,,-15775174,
신흥에스이씨(주),243840,15-Dec,-2702598,,-8956542,
신흥에스이씨(주),243840,16-Dec,-18762173,,-21642334,
신흥에스이씨(주),243840,17-Dec,-16346908,,-27669016,
신흥에스이씨(주),243840,18-Dec,-63029963,,-79364372,
신흥에스이씨(주),243840,19-Dec,-13816720,,-56254185,
쌍용씨앤이(주),3410,11-Dec,-22518382,,-19179248,
쌍용씨앤이(주),3410,12-Dec,-51917729,,-83788058,
쌍용씨앤이(주),3410,13-Dec,-74327227,,-110515651,
쌍용씨앤이(주),3410,14-Dec,-27839822,,-63739316,
쌍용씨앤이(주),3410,15-Dec,-4232111,,-12704419,
쌍용씨앤이(주),3410,16-Dec,-102659627,,-74282685,
쌍용씨앤이(주),3410,17-Dec,-196526528,,-222979700,
쌍용씨앤이(주),3410,18-Dec,-107111146,,-115589816,
쌍용씨앤이(주),3410,19-Dec,-67200495,,-76254871,
쌍용자동차(주),3620,11-Dec,-105394962,,-104730466,
쌍용자동차(주),3620,12-Dec,-143726911,,-143392169,
쌍용자동차(주),3620,13-Dec,-214309661,,-212070516,
쌍용자동차(주),3620,14-Dec,-257563371,,-257545794,
쌍용자동차(주),3620,15-Dec,-227988945,,-227994580,
쌍용자동차(주),3620,16-Dec,-210692313,,-210693644,
쌍용자동차(주),3620,17-Dec,-277445714,,-277454555,
쌍용자동차(주),3620,18-Dec,-260348100,,-257693934,
쌍용자동차(주),3620,19-Dec,-209346148,,-207703122,
쌍용정보통신(주),10280,11-Dec,453276,,398193,
쌍용정보통신(주),10280,12-Dec,-7272217,,-7309059,
쌍용정보통신(주),10280,13-Dec,-14067832,,-14099209,
쌍용정보통신(주),10280,14-Dec,4349453,,4410894,
쌍용정보통신(주),10280,15-Dec,7872331,,7816627,
쌍용정보통신(주),10280,16-Dec,6249076,,6228223,
쌍용정보통신(주),10280,17-Dec,-4098068,,-4097358,
쌍용정보통신(주),10280,18-Dec,-8148693,,-8169923,
쌍용정보통신(주),10280,19-Dec,-878960,,-883797,
써니전자(주),4770,11-Dec,-571898,,-1141074,
써니전자(주),4770,12-Dec,-3667648,,2067124,
써니전자(주),4770,13-Dec,685514,,1192435,
써니전자(주),4770,14-Dec,-1113179,,-1434169,
써니전자(주),4770,15-Dec,1150141,,951400,
써니전자(주),4770,16-Dec,-1451323,,-1514254,
써니전자(주),4770,17-Dec,-9525739,,-9331389,
써니전자(주),4770,18-Dec,-3803048,,-4143670,
써니전자(주),4770,19-Dec,-16167457,,-16167457,
씨비아이(주),13720,11-Dec,-1841534,,,
씨비아이(주),13720,12-Dec,-4904693,,,
씨비아이(주),13720,13-Dec,-8339106,,,
씨비아이(주),13720,14-Dec,-1484649,,,
씨비아이(주),13720,15-Dec,-2464576,,,
씨비아이(주),13720,16-Dec,-1100386,,,
씨비아이(주),13720,17-Dec,-1077224,,,
씨비아이(주),13720,18-Dec,-1625067,,,
씨비아이(주),13720,19-Dec,-8747558,,,
씨아이에스(주),222080,15-Dec,,,,
씨아이에스(주),222080,16-Dec,,,,
씨아이에스(주),222080,17-Dec,253719,,-1032674,
씨아이에스(주),222080,18-Dec,-10999482,,-11006761,
씨아이에스(주),222080,19-Dec,-5452992,,,
씨앤지하이테크(주),264660,11-Dec,,,,
씨앤지하이테크(주),264660,12-Dec,,,,
씨앤지하이테크(주),264660,13-Dec,,,,
씨앤지하이테크(주),264660,14-Dec,,,,
씨앤지하이테크(주),264660,15-Dec,-108894,,,
씨앤지하이테크(주),264660,16-Dec,-298359,,,
씨앤지하이테크(주),264660,17-Dec,-509261,,,
씨앤지하이테크(주),264660,18-Dec,-26433766,,,
씨앤지하이테크(주),264660,19-Dec,5175102,,,
씨앤티85(주),56730,11-Dec,-5783089,,-5997322,
씨앤티85(주),56730,12-Dec,-6778081,,-5610011,
씨앤티85(주),56730,13-Dec,-4809305,,-3819370,
씨앤티85(주),56730,14-Dec,-1071518,,-882745,
씨앤티85(주),56730,15-Dec,-10498818,,-10455250,
씨앤티85(주),56730,16-Dec,-7891620,,,
씨앤티85(주),56730,17-Dec,-6819322,,-8091214,
