회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
우리엔터프라이즈,18-Dec,37400,1302291027,1243633402,0.954958129
우리엔터프라이즈,19-Dec,37400,1697725764,1602264562,0.94377113
우리이앤엘,13-Dec,153490,256098908,250625430,0.978627484
우리이앤엘,14-Dec,153490,197496456,178447623,0.903548482
우리이앤엘,15-Dec,153490,189509627,164066495,0.865742272
우리이앤엘,16-Dec,153490,147083679,121982924,0.82934371
우리이앤엘,17-Dec,153490,158647596,139594046,0.879900166
우리이앤엘,18-Dec,153490,142862234,119631489,0.83739058
우리이앤엘,19-Dec,153490,133202816,114072258,0.856380228
우림피티에스,11-Dec,101170,70022261,54825791,0.782976588
우림피티에스,12-Dec,101170,52729024,41417211,0.785472741
우림피티에스,13-Dec,101170,57006665,47177801,0.82758395
우림피티에스,14-Dec,101170,60310086,60310086,1
우림피티에스,15-Dec,101170,48976408,48976408,1
우림피티에스,16-Dec,101170,45674958,45674958,1
우림피티에스,17-Dec,101170,54162142,54162142,1
우림피티에스,18-Dec,101170,64315382,64315382,1
우림피티에스,19-Dec,101170,55506685,55506685,1
우수AMS,11-Dec,66590,201714828,188023977,0.932127692
우수AMS,12-Dec,66590,188671084,172681207,0.915249986
우수AMS,13-Dec,66590,208889824,191481191,0.916661173
우수AMS,14-Dec,66590,218887280,201050891,0.91851336
우수AMS,15-Dec,66590,230366254,210737908,0.914795046
우수AMS,16-Dec,66590,241835491,219353533,0.907036151
우수AMS,17-Dec,66590,228059906,206939997,0.907393152
우수AMS,18-Dec,66590,244005777,220489307,0.903623306
우수AMS,19-Dec,66590,252858383,228431400,0.903396586
우원개발,11-Dec,46940,129043606,120013198,0.930020492
우원개발,12-Dec,46940,173481187,164551791,0.948528159
우원개발,13-Dec,46940,192523735,185965105,0.965933395
우원개발,14-Dec,46940,210111208,199151448,0.94783829
우원개발,15-Dec,46940,253428631,231687752,0.914213012
우원개발,16-Dec,46940,207133307,196005704,0.94627806
우원개발,17-Dec,46940,183640678,169632731,0.923720893
우원개발,18-Dec,46940,218641536,195112822,0.892386806
우원개발,19-Dec,46940,290210341,255253256,0.879545695
우진비앤지,11-Dec,18620,18055022,18055022,1
우진비앤지,12-Dec,18620,21267393,21267393,1
우진비앤지,13-Dec,18620,20545997,20545997,1
우진비앤지,14-Dec,18620,22086599,22086599,1
우진비앤지,15-Dec,18620,23506553,23506553,1
우진비앤지,16-Dec,18620,24235437,24235437,1
우진비앤지,17-Dec,18620,22933553,22933553,1
우진비앤지,18-Dec,18620,28130629,26437665,0.939817769
우진비앤지,19-Dec,18620,29655800,21346547,0.719810189
원풍물산,11-Dec,8290,43977999,43977999,1
원풍물산,12-Dec,8290,45396984,45396984,1
원풍물산,13-Dec,8290,47766868,17939111,0.375555521
원풍물산,14-Dec,8290,47947042,18750305,0.391062811
원풍물산,15-Dec,8290,48275201,48275201,1
원풍물산,16-Dec,8290,46367137,46367137,1
원풍물산,17-Dec,8290,44115323,44115323,1
원풍물산,18-Dec,8290,42670879,42670879,1
원풍물산,19-Dec,8290,40753665,40753665,1
웰바이오텍,11-Dec,10600,119782625,105768693,0.883005302
웰바이오텍,12-Dec,10600,136748153,121695092,0.889921285
웰바이오텍,13-Dec,10600,137762428,124346498,0.902615465
웰바이오텍,14-Dec,10600,119630044,109864004,0.918364654
웰바이오텍,15-Dec,10600,112488077,101846448,0.905397716
웰바이오텍,16-Dec,10600,85292459,77391290,0.907363803
웰바이오텍,17-Dec,10600,70785771,68010352,0.960791287
웰바이오텍,18-Dec,10600,73932352,70565580,0.954461451
웰바이오텍,19-Dec,10600,83816106,74782031,0.892215525
위즈코프,11-Dec,38620,11225533,7900935,0.703836067
위즈코프,12-Dec,38620,10386044,7452931,0.717590933
위즈코프,13-Dec,38620,10595492,7103492,0.670425875
위즈코프,14-Dec,38620,11091097,7381597,0.665542552
위즈코프,15-Dec,38620,13863123,9571322,0.690416005
위즈코프,16-Dec,38620,29645403,21512581,0.725663301
위즈코프,17-Dec,38620,36272381,26828308,0.7396346
위즈코프,18-Dec,38620,39602235,29663421,0.749034013
위즈코프,19-Dec,38620,36756137,27658930,0.752498283
유네코,18-Dec,64510,14661966,11845393,0.807899364
유네코,19-Dec,64510,18720579,13117647,0.700707334
유니슨,11-Dec,18000,66547161,64088848,0.963059085
유니슨,12-Dec,18000,113870608,98634275,0.866196086
유니슨,13-Dec,18000,40746103,51752518,1.270121906
유니슨,14-Dec,18000,81980548,68998790,0.841648314
유니슨,15-Dec,18000,118346511,102637471,0.867262331
유니슨,16-Dec,18000,52519512,45064361,0.858049881
유니슨,17-Dec,18000,186653299,153557535,0.822688567
유니슨,18-Dec,18000,165234057,146539811,0.886862029
유니슨,19-Dec,18000,75933109,72724048,0.957738317
유니온머티리얼,11-Dec,47400,89123064,68061111,0.763675618
유니온머티리얼,12-Dec,47400,98469090,77430485,0.786343054
유니온머티리얼,13-Dec,47400,98030267,77133967,0.786838283
유니온머티리얼,14-Dec,47400,105740666,85819094,0.811599711
유니온머티리얼,15-Dec,47400,106583823,85681255,0.803886111
유니온머티리얼,16-Dec,47400,107248041,84987740,0.792440955
유니온머티리얼,17-Dec,47400,109898285,93465851,0.850475974
유니온머티리얼,18-Dec,47400,112336021,98568001,0.877438956
유니온머티리얼,19-Dec,47400,109109285,91193001,0.835795056
유비벨록스,11-Dec,89850,96776564,64501303,0.666497139
유비벨록스,12-Dec,89850,87217780,61247640,0.702238007
유비벨록스,13-Dec,89850,80856319,61008863,0.754534262
유비벨록스,14-Dec,89850,61872372,48223690,0.779405871
유비벨록스,15-Dec,89850,81877472,68104419,0.831784584
유비벨록스,16-Dec,89850,96448027,73108649,0.75801083
유비벨록스,17-Dec,89850,99361947,76324859,0.768149793
유비벨록스,18-Dec,89850,108635626,85219790,0.784455276
유비벨록스,19-Dec,89850,279431721,199598465,0.714301384
유아이엘,11-Dec,49520,149736589,136178901,0.909456412
유아이엘,12-Dec,49520,157496248,134864911,0.856305548
유아이엘,13-Dec,49520,286343979,250231756,0.873885167
유아이엘,14-Dec,49520,416854797,368390551,0.883738303
유아이엘,15-Dec,49520,454032615,411283489,0.905845693
유아이엘,16-Dec,49520,444330193,408109533,0.91848256
유아이엘,17-Dec,49520,479784155,439458465,0.915950351
유아이엘,18-Dec,49520,423594391,398521010,0.940808043
유아이엘,19-Dec,49520,408486203,382240126,0.935747947
유엔젤,11-Dec,72130,49530340,28366542,0.572710424
유엔젤,12-Dec,72130,49658661,27567902,0.555147913
유엔젤,13-Dec,72130,48121695,25622197,0.532445854
유엔젤,14-Dec,72130,35389422,20147318,0.569303392
유엔젤,15-Dec,72130,41156827,23254437,0.565020161
유엔젤,16-Dec,72130,30341828,18272561,0.602223472
유엔젤,17-Dec,72130,31907135,18192268,0.570163006
유엔젤,18-Dec,72130,33517791,17897712,0.533976478
유엔젤,19-Dec,72130,26557494,15599033,0.587368409
유진기업,11-Dec,23410,740499859,680262930,0.918653693
유진기업,12-Dec,23410,738815603,656040627,0.887962604
유진기업,13-Dec,23410,681976473,589623181,0.864579944
유진기업,14-Dec,23410,738997480,641713502,0.86835682
유진기업,15-Dec,23410,889552236,769322436,0.864842338
유진기업,16-Dec,23410,1074645854,893692775,0.831616082
유진기업,17-Dec,23410,1299043715,1083924606,0.834401948
유진기업,18-Dec,23410,1451043143,1178361276,0.812078732
유진기업,19-Dec,23410,1457764778,1185559842,0.813272388
이건산업,11-Dec,8250,220059102,183284617,0.832888144
이건산업,12-Dec,8250,246356081,202733792,0.822929928
이건산업,13-Dec,8250,228538092,182853418,0.800100396
이건산업,14-Dec,8250,246009952,195200212,0.793464697
이건산업,15-Dec,8250,267746740,222273891,0.830164696
이건산업,16-Dec,8250,290340968,245058377,0.844036509
이건산업,17-Dec,8250,298667667,255494897,0.855448799
이건산업,18-Dec,8250,339611061,290070949,0.854126918
이건산업,19-Dec,8250,279669847,244765181,0.875193317
이구산업,11-Dec,25820,270888704,270888704,1
이구산업,12-Dec,25820,244354718,244354718,1
이구산업,13-Dec,25820,244042602,244042602,1
이구산업,14-Dec,25820,238633097,238633097,1
이구산업,15-Dec,25820,210562137,210562137,1
이구산업,16-Dec,25820,197534880,197534880,1
이구산업,17-Dec,25820,229269979,229269979,1
이구산업,18-Dec,25820,227211411,227211411,1
이구산업,19-Dec,25820,210304346,210304346,1
이노시스,15-Dec,56090,14595946,14595946,1
이노시스,16-Dec,56090,11687568,5321097,0.455278378
이노시스,17-Dec,56090,13293960,9132072,0.686933916
이노시스,18-Dec,56090,31685938,20842477,0.657783178
이노시스,19-Dec,56090,34814232,21069755,0.605205222
이엠코리아,11-Dec,95190,81681331,67241234,0.82321423
이엠코리아,12-Dec,95190,87796542,77614662,0.88402869
이엠코리아,13-Dec,95190,92174873,80648756,0.874953807
이엠코리아,14-Dec,95190,111420104,97012114,0.870687699
이엠코리아,15-Dec,95190,106194679,92620506,0.872176524
이엠코리아,16-Dec,95190,102552273,96363821,0.939655633
이엠코리아,17-Dec,95190,104620012,95871138,0.916374756
이엠코리아,18-Dec,95190,107484472,96858279,0.901137413
이엠코리아,19-Dec,95190,84821800,85635618,1.009594444
이원다이애그노믹스,18-Dec,245620,21496787,18930130,0.880602762
이원다이애그노믹스,19-Dec,245620,56721870,51297176,0.904363273
이원컴포텍,11-Dec,88290,26735187,23832250,0.891418863
이원컴포텍,12-Dec,88290,24144364,24144364,1
이원컴포텍,13-Dec,88290,24542355,25088499,1.022253121
이원컴포텍,14-Dec,88290,34452219,32503749,0.943444281
이원컴포텍,15-Dec,88290,38917135,37506709,0.963758226
이원컴포텍,16-Dec,88290,37299791,39678938,1.063784459
이원컴포텍,17-Dec,88290,40900352,41177073,1.006765736
이원컴포텍,18-Dec,88290,44049192,40725099,0.9245368
이원컴포텍,19-Dec,88290,47852572,44186770,0.923393836
이트론,11-Dec,96040,9607026,9767018,1.016653645
이트론,12-Dec,96040,12683761,10155755,0.800689559
이트론,13-Dec,96040,41928790,34409770,0.820671667
이트론,14-Dec,96040,23515555,23515555,1
이트론,15-Dec,96040,25799505,25799505,1
이트론,16-Dec,96040,25705833,25705833,1
이트론,17-Dec,96040,15563155,15563155,1
이트론,18-Dec,96040,8470642,8470642,1
이트론,19-Dec,96040,28980984,26309313,0.907812965
이화공영,11-Dec,1840,71191256,71191256,1
이화공영,12-Dec,1840,104069291,104069291,1
이화공영,13-Dec,1840,134306787,134306787,1
이화공영,14-Dec,1840,179617664,179617664,1
이화공영,15-Dec,1840,130036342,130036342,1
이화공영,16-Dec,1840,165041524,165041524,1
이화공영,17-Dec,1840,210777239,210777239,1
이화공영,18-Dec,1840,186487736,186487736,1
이화공영,19-Dec,1840,138398049,138398049,1
이화산업,17-Dec,760,65664099,53337937,0.812284609
이화산업,18-Dec,760,69095677,56519592,0.817990277
이화산업,19-Dec,760,61703168,50562948,0.819454651
이화전기공업,11-Dec,24810,59603031,47059979,0.78955681
이화전기공업,12-Dec,24810,126656674,116331359,0.918477924
이화전기공업,13-Dec,24810,120476893,110883334,0.920370133
이화전기공업,14-Dec,24810,107438140,103553816,0.963845949
이화전기공업,15-Dec,24810,40965395,40965395,1
이화전기공업,16-Dec,24810,45745866,45745866,1
이화전기공업,17-Dec,24810,47381131,47381131,1
이화전기공업,18-Dec,24810,42045722,42045722,1
이화전기공업,19-Dec,24810,56846635,56846635,1
인베니아,11-Dec,79950,115829969,115829969,1
인베니아,12-Dec,79950,22934688,23763451,1.036135787
인베니아,13-Dec,79950,151572101,120065965,0.792137631
인베니아,14-Dec,79950,106910935,93089373,0.870718912
인베니아,15-Dec,79950,89512779,68881621,0.769517177
인베니아,16-Dec,79950,151506152,129245167,0.853068772
인베니아,17-Dec,79950,182175707,155876109,0.855636087
인베니아,18-Dec,79950,172804068,145300706,0.840840772
인베니아,19-Dec,79950,146173882,120825508,0.82658753
인선이엔티,11-Dec,60150,99906003,76879420,0.769517523
인선이엔티,12-Dec,60150,99703684,78378516,0.786114543
인선이엔티,13-Dec,60150,68636673,51649356,0.752503782
인선이엔티,14-Dec,60150,67201260,52855988,0.786532693
인선이엔티,15-Dec,60150,97222705,74077155,0.761932668
인선이엔티,16-Dec,60150,135518950,101462556,0.748696444
인선이엔티,17-Dec,60150,160280182,121392406,0.757376268
인선이엔티,18-Dec,60150,175954965,135494697,0.770053275
인선이엔티,19-Dec,60150,183949124,137744192,0.748816787
인지컨트롤스,11-Dec,23800,974296103,860799636,0.883509267
인지컨트롤스,12-Dec,23800,560167605,494323680,0.882456743
인지컨트롤스,13-Dec,23800,546644401,496936228,0.909066712
인지컨트롤스,14-Dec,23800,593348370,536234579,0.903743241
인지컨트롤스,15-Dec,23800,659496346,591870957,0.897459039
인지컨트롤스,16-Dec,23800,623987469,547113828,0.876802588
인지컨트롤스,17-Dec,23800,540854543,486136594,0.898830564
인지컨트롤스,18-Dec,23800,504149220,447181381,0.887002029
인지컨트롤스,19-Dec,23800,494157939,437302488,0.884944779
인탑스,11-Dec,49070,653398322,578899041,0.88598183
인탑스,12-Dec,49070,976523471,869787870,0.890698376
인탑스,13-Dec,49070,1052725005,958386249,0.910386135
인탑스,14-Dec,49070,697345855,658239521,0.943921178
인탑스,15-Dec,49070,661590454,588380627,0.889342679
인탑스,16-Dec,49070,617419001,550337926,0.891352429
인탑스,17-Dec,49070,687484774,605189683,0.880295398
인탑스,18-Dec,49070,715562377,626310766,0.875270677
인탑스,19-Dec,49070,910477910,772067217,0.847980174
인터지스,11-Dec,129260,383977335,348798478,0.908382986
인터지스,12-Dec,129260,452021994,419179194,0.927342474
인터지스,13-Dec,129260,524179328,487850787,0.930694442
인터지스,14-Dec,129260,577476511,529521059,0.916956879
인터지스,15-Dec,129260,599512015,550229958,0.917796381
인터지스,16-Dec,129260,465397240,433512465,0.931489119
인터지스,17-Dec,129260,501965188,465391518,0.927139031
인터지스,18-Dec,129260,492443106,458956404,0.931998841
인터지스,19-Dec,129260,478169277,443406113,0.927299461
인포뱅크,11-Dec,39290,69486676,69486676,1
인포뱅크,12-Dec,39290,86873954,86873954,1
인포뱅크,13-Dec,39290,97902883,86279145,0.881272771
인포뱅크,14-Dec,39290,99232348,87227053,0.879018332
인포뱅크,15-Dec,39290,103303283,88291077,0.854678326
인포뱅크,16-Dec,39290,109764572,96222481,0.87662603
인포뱅크,17-Dec,39290,119101607,104007380,0.873265967
인포뱅크,18-Dec,39290,122037854,107014274,0.876894099
인포뱅크,19-Dec,39290,119477343,105372231,0.881943207
인화정공,11-Dec,101930,84718517,66423860,0.784053621
인화정공,12-Dec,101930,88090855,73712286,0.83677569
인화정공,13-Dec,101930,81079026,69941005,0.862627592
인화정공,14-Dec,101930,113844612,96388421,0.846666516
인화정공,15-Dec,101930,123092696,105716378,0.858835507
인화정공,16-Dec,101930,95773760,87131807,0.909767007
인화정공,17-Dec,101930,103511365,94732013,0.915184656
인화정공,18-Dec,101930,99817007,92402464,0.92571864
인화정공,19-Dec,101930,129288748,115984221,0.897094471
일동제약,16-Dec,249420,201343779,104047573,0.51676577
일동제약,17-Dec,249420,460650815,234420524,0.50888985
일동제약,18-Dec,249420,503907355,248752318,0.493646928
일동제약,19-Dec,249420,517467682,285112117,0.550975697
일동홀딩스,11-Dec,230,348468343,149025391,0.427658334
일동홀딩스,12-Dec,230,362781056,171793743,0.47354662
일동홀딩스,13-Dec,230,395231104,192233236,0.486381851
일동홀딩스,14-Dec,230,417517499,211574231,0.506743386
일동홀딩스,15-Dec,230,476385097,239740439,0.503249242
일동홀딩스,16-Dec,230,40771269,23085104,0.566210093
일동홀딩스,17-Dec,230,41070663,22904587,0.557687296
일동홀딩스,18-Dec,230,47050031,27036070,0.574623851
일동홀딩스,19-Dec,230,292221432,176497806,0.603986521
일성건설,11-Dec,13360,240440756,220803060,0.918326259
일성건설,12-Dec,13360,246862236,245042272,0.992627613
일성건설,13-Dec,13360,258476273,237112570,0.917347528
일성건설,14-Dec,13360,192081993,202200063,1.052675786
일성건설,15-Dec,13360,231102049,210271875,0.909865905
일성건설,16-Dec,13360,285793827,260746575,0.912359017
일성건설,17-Dec,13360,420833667,388616107,0.923443482
일성건설,18-Dec,13360,364018221,334889856,0.919981025
일성건설,19-Dec,13360,375818803,349988710,0.931269823
일성신약,11-Dec,3120,68191775,68191775,1
일성신약,12-Dec,3120,77160761,77160761,1
일성신약,13-Dec,3120,62807490,62807490,1
일성신약,14-Dec,3120,62828921,62828921,1
일성신약,15-Dec,3120,61745116,61745116,1
일성신약,16-Dec,3120,67463384,67463384,1
일성신약,17-Dec,3120,67043035,67043035,1
일성신약,18-Dec,3120,61652595,61652595,1
일성신약,19-Dec,3120,48411628,48411628,1
일양약품,16-Dec,7570,261614908,138178965,0.528176953
일양약품,17-Dec,7570,269811003,133632784,0.49528293
일양약품,18-Dec,7570,300036332,145742010,0.485747873
일양약품,19-Dec,7570,324573437,145802314,0.449212096
일정실업,11-Dec,8500,79127548,71659883,0.905624966
일정실업,12-Dec,8500,96618608,82463387,0.853493843
일정실업,13-Dec,8500,95950197,82798105,0.862927931
일정실업,14-Dec,8500,78642676,66016649,0.839450695
일정실업,15-Dec,8500,68103445,55564360,0.815881781
일정실업,16-Dec,8500,78880852,64071445,0.812255996
일정실업,17-Dec,8500,49086384,45615809,0.929296585
일정실업,18-Dec,8500,48011222,47087483,0.980759936
일정실업,19-Dec,8500,39790277,46709569,1.173894039
일진디스플레이,11-Dec,20760,324448756,324448756,1
일진디스플레이,12-Dec,20760,596517682,596517682,1
일진디스플레이,13-Dec,20760,659142079,659142079,1
일진디스플레이,14-Dec,20760,454231291,454231291,1
일진디스플레이,15-Dec,20760,312206868,312206868,1
일진디스플레이,16-Dec,20760,168807905,168807905,1
일진디스플레이,17-Dec,20760,251288112,251288112,1
일진디스플레이,18-Dec,20760,206363161,206363161,1
일진디스플레이,19-Dec,20760,95688255,109990557,1.149467685
일진머티리얼즈,11-Dec,20150,329574564,299926330,0.910040891
일진머티리얼즈,12-Dec,20150,393229382,378422410,0.962345204
일진머티리얼즈,13-Dec,20150,349990595,342413033,0.978349241
일진머티리얼즈,14-Dec,20150,414835436,400605415,0.96569719
일진머티리얼즈,15-Dec,20150,458174483,438963968,0.958071617
일진머티리얼즈,16-Dec,20150,398956975,342782939,0.859197759
일진머티리얼즈,17-Dec,20150,454035476,373071673,0.821679566
일진머티리얼즈,18-Dec,20150,502007548,422494869,0.841610591
일진머티리얼즈,19-Dec,20150,550214159,472815036,0.859329096
일진전기,11-Dec,103590,1017844664,931069414,0.914746078
일진전기,12-Dec,103590,986827711,910665491,0.922821158
일진전기,13-Dec,103590,877783917,792166125,0.902461425
일진전기,14-Dec,103590,770717559,681455041,0.884182582
일진전기,15-Dec,103590,714649869,635297730,0.888963614
일진전기,16-Dec,103590,678079933,604195298,0.891038458
일진전기,17-Dec,103590,761984401,687351370,0.902054385
일진전기,18-Dec,103590,731430724,665784063,0.91024897
일진전기,19-Dec,103590,668304097,605392389,0.905863651
일진홀딩스,11-Dec,15860,1125968169,1000744543,0.888785821
일진홀딩스,12-Dec,15860,1108975647,995385343,0.897571868
일진홀딩스,13-Dec,15860,1014480749,881286846,0.868707313
일진홀딩스,14-Dec,15860,931663137,776608696,0.83357242
일진홀딩스,15-Dec,15860,890895409,743175171,0.834189023
일진홀딩스,16-Dec,15860,849333622,716445559,0.843538441
일진홀딩스,17-Dec,15860,944723277,811483202,0.858963912
일진홀딩스,18-Dec,15860,929394615,791200745,0.851307649
일진홀딩스,19-Dec,15860,896159161,749491058,0.836336993
자이글,16-Dec,234920,102001507,102001507,1
자이글,17-Dec,234920,82503007,23211161,0.281337152
자이글,18-Dec,234920,55815252,16887855,0.30256703
자이글,19-Dec,234920,29702460,29702460,1
자화전자,11-Dec,33240,251064882,206215595,0.821363758
자화전자,12-Dec,33240,327383247,239048565,0.73017959
자화전자,13-Dec,33240,468574409,358166189,0.7643742
자화전자,14-Dec,33240,326106846,251750771,0.771988611
자화전자,15-Dec,33240,267314570,195336519,0.730736521
자화전자,16-Dec,33240,298489508,221565525,0.742289156
자화전자,17-Dec,33240,445631662,353579417,0.793434235
자화전자,18-Dec,33240,358342443,308887700,0.861990272
자화전자,19-Dec,33240,363027537,321450505,0.88547141
재영솔루텍,11-Dec,49630,135077285,113908956,0.843287278
재영솔루텍,12-Dec,49630,158304612,137410184,0.868011249
재영솔루텍,13-Dec,49630,172716960,157332172,0.910924856
재영솔루텍,14-Dec,49630,151450204,129863005,0.857463388
재영솔루텍,15-Dec,49630,164069078,143730435,0.876036099
재영솔루텍,16-Dec,49630,138836151,123021990,0.88609479
재영솔루텍,17-Dec,49630,132551844,139429136,1.05188379
재영솔루텍,18-Dec,49630,128598548,108720081,0.845422306
재영솔루텍,19-Dec,49630,133357975,106448671,0.798217512
전방,11-Dec,950,306514537,318256693,1.038308643
전방,12-Dec,950,295162070,308050729,1.04366638
전방,13-Dec,950,293843929,273642223,0.931250218
전방,14-Dec,950,245205842,245080153,0.999487414
전방,15-Dec,950,237295667,235436742,0.992166208
전방,16-Dec,950,200800661,202926495,1.010586788
전방,17-Dec,950,182485146,190959766,1.046440054
전방,18-Dec,950,149325046,151775233,1.016408413
전방,19-Dec,950,137483748,159149891,1.157590576
전진바이오팜,18-Dec,110020,1384405,1384405,1
전진바이오팜,19-Dec,110020,3948944,3948944,1
제너셈,15-Dec,217190,33863188,33863188,1
제너셈,16-Dec,217190,17807553,17807553,1
제너셈,17-Dec,217190,27665507,27665507,1
제너셈,18-Dec,217190,26014333,26014333,1
제너셈,19-Dec,217190,38688487,38688487,1
제룡전기,11-Dec,33100,32316078,32316078,1
제룡전기,12-Dec,33100,40762059,40762059,1
제룡전기,13-Dec,33100,51981307,51981307,1
제룡전기,14-Dec,33100,57281068,57281068,1
제룡전기,15-Dec,33100,63388268,63388268,1
제룡전기,16-Dec,33100,39878449,39878449,1
제룡전기,17-Dec,33100,47658363,47658363,1
제룡전기,18-Dec,33100,42493547,42493547,1
제룡전기,19-Dec,33100,45214796,45214796,1
제이더블유신약,11-Dec,67290,70762630,33579040,0.474530695
제이더블유신약,12-Dec,67290,69923324,33600605,0.480535007
제이더블유신약,13-Dec,67290,70694504,32950607,0.466098567
제이더블유신약,14-Dec,67290,73017947,31672761,0.433766797
제이더블유신약,15-Dec,67290,76945006,32064173,0.416715453
제이더블유신약,16-Dec,67290,83384684,36392821,0.436444911
제이더블유신약,17-Dec,67290,76842748,38585451,0.502135231
제이더블유신약,18-Dec,67290,91776092,47725171,0.520017468
제이더블유신약,19-Dec,67290,102531447,54978831,0.536214328
제이더블유중외제약,11-Dec,1060,431007281,283012555,0.656630566
제이더블유중외제약,12-Dec,1060,397084759,268107253,0.675188979
제이더블유중외제약,13-Dec,1060,394182302,249698749,0.633460071
제이더블유중외제약,14-Dec,1060,412791235,261517590,0.633534745
제이더블유중외제약,15-Dec,1060,434352380,273729078,0.630200479
제이더블유중외제약,16-Dec,1060,467465121,294121425,0.62918368
제이더블유중외제약,17-Dec,1060,502918587,314286149,0.624924505
제이더블유중외제약,18-Dec,1060,537181974,340141765,0.633196536
제이더블유중외제약,19-Dec,1060,511335343,350215956,0.684904654
제이더블유홀딩스,11-Dec,96760,516012168,306055417,0.593116667
제이더블유홀딩스,12-Dec,96760,511945580,312585846,0.610584129
제이더블유홀딩스,13-Dec,96760,530262876,309008349,0.582745583
제이더블유홀딩스,14-Dec,96760,573935211,338253217,0.589357841
제이더블유홀딩스,15-Dec,96760,622825322,366313960,0.588148791
제이더블유홀딩스,16-Dec,96760,684839087,403214490,0.5887726
제이더블유홀딩스,17-Dec,96760,683911349,386412969,0.56500447
제이더블유홀딩스,18-Dec,96760,725381961,415457436,0.572742994
제이더블유홀딩스,19-Dec,96760,726423996,440292733,0.606109841
제이스코홀딩스,11-Dec,23440,7831897,7831897,1
제이스코홀딩스,12-Dec,23440,8359634,8359634,1
제이스코홀딩스,13-Dec,23440,49365851,49365851,1
제이스코홀딩스,14-Dec,23440,42018436,42018436,1
제이스코홀딩스,15-Dec,23440,45695165,45695165,1
제이스코홀딩스,16-Dec,23440,37855279,37855279,1
제이스코홀딩스,17-Dec,23440,31008596,31008596,1
제이스코홀딩스,18-Dec,23440,30535366,30535366,1
제이스코홀딩스,19-Dec,23440,25110218,25110218,1
제이씨케미칼,11-Dec,137950,112360887,112360887,1
제이씨케미칼,12-Dec,137950,92763417,87755944,0.946018882
제이씨케미칼,13-Dec,137950,101503897,93439308,0.920548972
제이씨케미칼,14-Dec,137950,76397676,70959196,0.928813541
제이씨케미칼,15-Dec,137950,110177242,98102051,0.89040213
제이씨케미칼,16-Dec,137950,154841094,128417206,0.829348351
제이씨케미칼,17-Dec,137950,171757136,155667755,0.906324818
제이씨케미칼,18-Dec,137950,181260903,161064433,0.888577903
제이씨케미칼,19-Dec,137950,202369461,175308436,0.866279107
제이씨현시스템,11-Dec,33320,125744128,109122605,0.867814718
제이씨현시스템,12-Dec,33320,119641675,105199611,0.879289019
제이씨현시스템,13-Dec,33320,126441868,110736740,0.875791712
제이씨현시스템,14-Dec,33320,125343486,110933135,0.885033108
제이씨현시스템,15-Dec,33320,144959419,129032285,0.890126946
제이씨현시스템,16-Dec,33320,189796639,166782832,0.878744918
제이씨현시스템,17-Dec,33320,284463568,251772437,0.885077969
제이씨현시스템,18-Dec,33320,274682918,244210228,0.889062304
제이씨현시스템,19-Dec,33320,209199780,188589059,0.901478285
제이엔케이히터,11-Dec,126880,105741184,89309122,0.844601116
제이엔케이히터,12-Dec,126880,136320787,122589116,0.899269427
제이엔케이히터,13-Dec,126880,113852282,102669858,0.901781292
제이엔케이히터,14-Dec,126880,141454786,127982613,0.904759864
제이엔케이히터,15-Dec,126880,171487841,150427203,0.877188739
제이엔케이히터,16-Dec,126880,143538354,126692459,0.882638371
제이엔케이히터,17-Dec,126880,119417582,107540308,0.900539989
제이엔케이히터,18-Dec,126880,150460311,134768028,0.895704835
제이엔케이히터,19-Dec,126880,225530641,196381768,0.870754267
제이엠아이,11-Dec,33050,343586465,336761316,0.980135571
제이엠아이,12-Dec,33050,220845769,232712930,1.053735062
제이엠아이,13-Dec,33050,247780946,247896617,1.000466828
제이엠아이,14-Dec,33050,194798104,184825389,0.948804866
제이엠아이,15-Dec,33050,120816202,112818586,0.933803448
제이엠아이,16-Dec,33050,111661318,102312908,0.916278885
제이엠아이,17-Dec,33050,117723560,112188913,0.952986072
제이엠아이,18-Dec,33050,124753911,124501356,0.997975574
제이엠아이,19-Dec,33050,70128873,67150477,0.957529675
제이엠티,11-Dec,94970,126189197,119576102,0.94759381
제이엠티,12-Dec,94970,160265598,144708060,0.902926528
제이엠티,13-Dec,94970,151863315,137238531,0.903697717
제이엠티,14-Dec,94970,156169850,141718137,0.907461568
제이엠티,15-Dec,94970,89467727,84953048,0.949538463
제이엠티,16-Dec,94970,96453932,90429271,0.937538461
제이엠티,17-Dec,94970,148025185,125561136,0.84824171
제이엠티,18-Dec,94970,147040181,123439182,0.839492859
제이엠티,19-Dec,94970,83264957,73852190,0.88695404
제이준코스메틱,11-Dec,25620,57607367,57607367,1
제이준코스메틱,12-Dec,25620,50422207,50422207,1
제이준코스메틱,13-Dec,25620,30094731,39490841,1.312217777
제이준코스메틱,14-Dec,25620,7148923,7148923,1
제이준코스메틱,15-Dec,25620,8011257,13020135,1.625229973
제이준코스메틱,16-Dec,25620,83423744,55933624,0.67047607
제이준코스메틱,17-Dec,25620,129713291,129713291,1
제이준코스메틱,18-Dec,25620,132015284,68298129,0.517350165
제이준코스메틱,19-Dec,25620,52618530,44793521,0.851287959
제일약품,17-Dec,271980,371591763,371591763,1
제일약품,18-Dec,271980,627074758,627074758,1
