회사명,거래소코드,회계년도,,,
(주)코이즈,121850,19-Dec,,,
(주)콤텍시스템,31820,11-Dec,,,
(주)콤텍시스템,31820,12-Dec,,,
(주)콤텍시스템,31820,13-Dec,,,
(주)콤텍시스템,31820,14-Dec,,,
(주)콤텍시스템,31820,15-Dec,,,
(주)콤텍시스템,31820,16-Dec,,,
(주)콤텍시스템,31820,17-Dec,,,
(주)콤텍시스템,31820,18-Dec,,,
(주)콤텍시스템,31820,19-Dec,,,
(주)큐로,15590,11-Dec,,,
(주)큐로,15590,12-Dec,,,
(주)큐로,15590,13-Dec,,,
(주)큐로,15590,14-Dec,,,
(주)큐로,15590,15-Dec,,,
(주)큐로,15590,16-Dec,,,
(주)큐로,15590,17-Dec,,,
(주)큐로,15590,18-Dec,,,
(주)큐로,15590,19-Dec,,,
(주)큐로컴,40350,11-Dec,,,
(주)큐로컴,40350,12-Dec,,,
(주)큐로컴,40350,13-Dec,,,
(주)큐로컴,40350,14-Dec,,,
(주)큐로컴,40350,15-Dec,,,
(주)큐로컴,40350,16-Dec,,,
(주)큐로컴,40350,17-Dec,,,
(주)큐로컴,40350,18-Dec,,,
(주)큐로컴,40350,19-Dec,,,
(주)큐로홀딩스,51780,11-Dec,,,
(주)큐로홀딩스,51780,12-Dec,,,
(주)큐로홀딩스,51780,13-Dec,,,
(주)큐로홀딩스,51780,14-Dec,,,
(주)큐로홀딩스,51780,15-Dec,,,
(주)큐로홀딩스,51780,16-Dec,,,
(주)큐로홀딩스,51780,17-Dec,,,
(주)큐로홀딩스,51780,18-Dec,,,
(주)큐로홀딩스,51780,19-Dec,,,
(주)클라우드에어,36170,11-Dec,,,
(주)클라우드에어,36170,12-Dec,,,
(주)클라우드에어,36170,13-Dec,,,
(주)클라우드에어,36170,14-Dec,,,
(주)클라우드에어,36170,15-Dec,,,
(주)클라우드에어,36170,16-Dec,,,
(주)클라우드에어,36170,17-Dec,,,
(주)클라우드에어,36170,18-Dec,,,
(주)클라우드에어,36170,19-Dec,,,
(주)키다리스튜디오,20120,11-Dec,,,
(주)키다리스튜디오,20120,12-Dec,,,
(주)키다리스튜디오,20120,13-Dec,,,
(주)키다리스튜디오,20120,14-Dec,,,
(주)키다리스튜디오,20120,15-Dec,,,
(주)키다리스튜디오,20120,16-Dec,,,
(주)키다리스튜디오,20120,17-Dec,,,
(주)키다리스튜디오,20120,18-Dec,,,
(주)키다리스튜디오,20120,19-Dec,,,
(주)키이스트,54780,11-Dec,,,
(주)키이스트,54780,12-Dec,,,
(주)키이스트,54780,13-Dec,,,
(주)키이스트,54780,14-Dec,,,
(주)키이스트,54780,15-Dec,,,
(주)키이스트,54780,16-Dec,,,
(주)키이스트,54780,17-Dec,,,
(주)키이스트,54780,18-Dec,,,
(주)키이스트,54780,19-Dec,,,
(주)태웅,44490,11-Dec,,,
(주)태웅,44490,12-Dec,,,
(주)태웅,44490,13-Dec,,,
(주)태웅,44490,14-Dec,,,
(주)태웅,44490,15-Dec,,,
(주)태웅,44490,16-Dec,,,
(주)태웅,44490,17-Dec,,,
(주)태웅,44490,18-Dec,,,
(주)태웅,44490,19-Dec,,,
(주)테라젠이텍스,66700,11-Dec,,,
(주)테라젠이텍스,66700,12-Dec,,,
(주)테라젠이텍스,66700,13-Dec,,,
(주)테라젠이텍스,66700,14-Dec,,,
(주)테라젠이텍스,66700,15-Dec,,,
(주)테라젠이텍스,66700,16-Dec,,,
(주)테라젠이텍스,66700,17-Dec,,,
(주)테라젠이텍스,66700,18-Dec,,,
(주)테라젠이텍스,66700,19-Dec,,,
(주)텔콘알에프제약,200230,14-Dec,,,
(주)텔콘알에프제약,200230,15-Dec,,,
(주)텔콘알에프제약,200230,16-Dec,,,
(주)텔콘알에프제약,200230,17-Dec,,,
(주)텔콘알에프제약,200230,18-Dec,,,
(주)텔콘알에프제약,200230,19-Dec,,,
(주)토니모리,214420,15-Dec,,,
(주)토니모리,214420,16-Dec,,,
(주)토니모리,214420,17-Dec,,,
(주)토니모리,214420,18-Dec,,,
(주)토니모리,214420,19-Dec,,,
(주)토탈소프트뱅크,45340,11-Dec,,,
(주)토탈소프트뱅크,45340,12-Dec,,,
(주)토탈소프트뱅크,45340,13-Dec,,,
(주)토탈소프트뱅크,45340,14-Dec,,,
(주)토탈소프트뱅크,45340,15-Dec,,,
(주)토탈소프트뱅크,45340,16-Dec,,,
(주)토탈소프트뱅크,45340,17-Dec,,,
(주)토탈소프트뱅크,45340,18-Dec,,,
(주)토탈소프트뱅크,45340,19-Dec,,,
(주)투비소프트,79970,11-Dec,,,
(주)투비소프트,79970,12-Dec,,,
(주)투비소프트,79970,13-Dec,,,
(주)투비소프트,79970,14-Dec,,,
(주)투비소프트,79970,15-Dec,,,
(주)투비소프트,79970,16-Dec,,,
(주)투비소프트,79970,17-Dec,,,
(주)투비소프트,79970,18-Dec,,,
(주)투비소프트,79970,19-Dec,,,
(주)트루윈,105550,14-Dec,,,
(주)트루윈,105550,15-Dec,,,
(주)트루윈,105550,16-Dec,,,
(주)트루윈,105550,17-Dec,,,
(주)트루윈,105550,18-Dec,,,
(주)트루윈,105550,19-Dec,,,
(주)특수건설,26150,11-Dec,,,
(주)특수건설,26150,12-Dec,,,
(주)특수건설,26150,13-Dec,,,
(주)특수건설,26150,14-Dec,,,
(주)특수건설,26150,15-Dec,,,
(주)특수건설,26150,16-Dec,,,
(주)특수건설,26150,17-Dec,,,
(주)특수건설,26150,18-Dec,,,
(주)특수건설,26150,19-Dec,,,
(주)티사이언티픽,57680,11-Dec,,,
(주)티사이언티픽,57680,12-Dec,,,
(주)티사이언티픽,57680,13-Dec,,,
(주)티사이언티픽,57680,14-Dec,,,
(주)티사이언티픽,57680,15-Dec,,,
(주)티사이언티픽,57680,16-Dec,,,
(주)티사이언티픽,57680,17-Dec,,,
(주)티사이언티픽,57680,18-Dec,,,
(주)티사이언티픽,57680,19-Dec,,,
(주)티앤알바이오팹,246710,18-Dec,,,
(주)티앤알바이오팹,246710,19-Dec,,,
(주)티에스이,131290,11-Dec,,,
(주)티에스이,131290,12-Dec,,,
(주)티에스이,131290,13-Dec,,,
(주)티에스이,131290,14-Dec,,,
(주)티에스이,131290,15-Dec,,,
(주)티에스이,131290,16-Dec,,,
(주)티에스이,131290,17-Dec,,,
(주)티에스이,131290,18-Dec,,,
(주)티에스이,131290,19-Dec,,,
(주)티에이치엔,19180,11-Dec,,,
(주)티에이치엔,19180,12-Dec,,,
(주)티에이치엔,19180,13-Dec,,,
(주)티에이치엔,19180,14-Dec,,,
(주)티에이치엔,19180,15-Dec,,,
(주)티에이치엔,19180,16-Dec,,,
(주)티에이치엔,19180,17-Dec,,,
(주)티에이치엔,19180,18-Dec,,,
(주)티에이치엔,19180,19-Dec,,,
(주)티웨이홀딩스,4870,11-Dec,,,
(주)티웨이홀딩스,4870,12-Dec,,,
(주)티웨이홀딩스,4870,13-Dec,,,
(주)티웨이홀딩스,4870,14-Dec,,,
(주)티웨이홀딩스,4870,15-Dec,,,
(주)티웨이홀딩스,4870,16-Dec,,,
(주)티웨이홀딩스,4870,17-Dec,,,
(주)티웨이홀딩스,4870,18-Dec,,,
(주)티웨이홀딩스,4870,19-Dec,,,
(주)티케이케미칼,104480,11-Dec,,,
(주)티케이케미칼,104480,12-Dec,,,
(주)티케이케미칼,104480,13-Dec,,,
(주)티케이케미칼,104480,14-Dec,,,
(주)티케이케미칼,104480,15-Dec,,,
(주)티케이케미칼,104480,16-Dec,,,
(주)티케이케미칼,104480,17-Dec,,,
(주)티케이케미칼,104480,18-Dec,,,
(주)티케이케미칼,104480,19-Dec,,,
(주)티피씨,130740,11-Dec,,,
(주)티피씨,130740,12-Dec,,,
(주)티피씨,130740,13-Dec,,,
(주)티피씨,130740,14-Dec,,,
(주)티피씨,130740,15-Dec,,,
(주)티피씨,130740,16-Dec,,,
(주)티피씨,130740,17-Dec,,,
(주)티피씨,130740,18-Dec,,,
(주)티피씨,130740,19-Dec,,,
(주)파나진,46210,11-Dec,,,
(주)파나진,46210,12-Dec,,,
(주)파나진,46210,13-Dec,,,
(주)파나진,46210,14-Dec,,,
(주)파나진,46210,15-Dec,,,
(주)파나진,46210,16-Dec,,,
(주)파나진,46210,17-Dec,,,
(주)파나진,46210,18-Dec,,,
(주)파나진,46210,19-Dec,,,
(주)파라다이스,34230,11-Dec,,,
(주)파라다이스,34230,12-Dec,,,
(주)파라다이스,34230,13-Dec,,,
(주)파라다이스,34230,14-Dec,,,
(주)파라다이스,34230,15-Dec,,,
(주)파라다이스,34230,16-Dec,,,
(주)파라다이스,34230,17-Dec,,,
(주)파라다이스,34230,18-Dec,,,
(주)파라다이스,34230,19-Dec,,,
(주)파라텍,33540,11-Dec,,,
(주)파라텍,33540,12-Dec,,,
(주)파라텍,33540,13-Dec,,,
(주)파라텍,33540,14-Dec,,,
(주)파라텍,33540,15-Dec,,,
(주)파라텍,33540,16-Dec,,,
(주)파라텍,33540,17-Dec,,,
(주)파라텍,33540,18-Dec,,,
(주)파라텍,33540,19-Dec,,,
(주)파루,43200,11-Dec,,,
(주)파루,43200,12-Dec,,,
(주)파루,43200,13-Dec,,,
(주)파루,43200,14-Dec,,,
(주)파루,43200,15-Dec,,,
(주)파루,43200,16-Dec,,,
(주)파루,43200,17-Dec,,,
(주)파루,43200,18-Dec,,,
(주)파루,43200,19-Dec,,,
(주)파멥신,208340,18-Dec,,,
(주)파멥신,208340,19-Dec,,,
(주)파인디앤씨,49120,11-Dec,,,
(주)파인디앤씨,49120,12-Dec,,,
(주)파인디앤씨,49120,13-Dec,,,
(주)파인디앤씨,49120,14-Dec,,,
(주)파인디앤씨,49120,15-Dec,,,
(주)파인디앤씨,49120,16-Dec,,,
(주)파인디앤씨,49120,17-Dec,,,
(주)파인디앤씨,49120,18-Dec,,,
(주)파인디앤씨,49120,19-Dec,,,
(주)파인디지털,38950,11-Dec,,,
(주)파인디지털,38950,12-Dec,,,
(주)파인디지털,38950,13-Dec,,,
(주)파인디지털,38950,14-Dec,,,
(주)파인디지털,38950,15-Dec,,,
(주)파인디지털,38950,16-Dec,,,
(주)파인디지털,38950,17-Dec,,,
(주)파인디지털,38950,18-Dec,,,
(주)파인디지털,38950,19-Dec,,,
(주)파인테크닉스,106240,11-Dec,,,
(주)파인테크닉스,106240,12-Dec,,,
(주)파인테크닉스,106240,13-Dec,,,
(주)파인테크닉스,106240,14-Dec,,,
(주)파인테크닉스,106240,15-Dec,,,
(주)파인테크닉스,106240,16-Dec,,,
(주)파인테크닉스,106240,17-Dec,,,
(주)파인테크닉스,106240,18-Dec,,,
(주)파인테크닉스,106240,19-Dec,,,
(주)판타지오,32800,11-Dec,,,
(주)판타지오,32800,12-Dec,,,
(주)판타지오,32800,13-Dec,,,
(주)판타지오,32800,14-Dec,,,
(주)판타지오,32800,15-Dec,,,
(주)판타지오,32800,16-Dec,,,
(주)판타지오,32800,17-Dec,,,
(주)판타지오,32800,18-Dec,,,
(주)판타지오,32800,19-Dec,,,
(주)팬스타엔터프라이즈,54300,11-Dec,,,
(주)팬스타엔터프라이즈,54300,12-Dec,,,
(주)팬스타엔터프라이즈,54300,13-Dec,,,
(주)팬스타엔터프라이즈,54300,14-Dec,,,
(주)팬스타엔터프라이즈,54300,15-Dec,,,
(주)팬스타엔터프라이즈,54300,16-Dec,,,
(주)팬스타엔터프라이즈,54300,17-Dec,,,
(주)팬스타엔터프라이즈,54300,18-Dec,,,
(주)팬스타엔터프라이즈,54300,19-Dec,,,
(주)팬엔터테인먼트,68050,11-Dec,,,
(주)팬엔터테인먼트,68050,12-Dec,,,
(주)팬엔터테인먼트,68050,13-Dec,,,
(주)팬엔터테인먼트,68050,14-Dec,,,
(주)팬엔터테인먼트,68050,15-Dec,,,
(주)팬엔터테인먼트,68050,16-Dec,,,
(주)팬엔터테인먼트,68050,17-Dec,,,
(주)팬엔터테인먼트,68050,18-Dec,,,
(주)팬엔터테인먼트,68050,19-Dec,,,
(주)팬젠,222110,16-Dec,,,
(주)팬젠,222110,17-Dec,,,
(주)팬젠,222110,18-Dec,,,
(주)팬젠,222110,19-Dec,,,
(주)펩트론,87010,15-Dec,,,
(주)펩트론,87010,16-Dec,,,
(주)펩트론,87010,17-Dec,,,
(주)펩트론,87010,18-Dec,,,
(주)펩트론,87010,19-Dec,,,
(주)포스코엠텍,9520,11-Dec,,,
(주)포스코엠텍,9520,12-Dec,,,
(주)포스코엠텍,9520,13-Dec,,,
(주)포스코엠텍,9520,14-Dec,,,
(주)포스코엠텍,9520,15-Dec,,,
(주)포스코엠텍,9520,16-Dec,,,
(주)포스코엠텍,9520,17-Dec,,,
(주)포스코엠텍,9520,18-Dec,,,
(주)포스코엠텍,9520,19-Dec,,,
(주)푸른기술,94940,11-Dec,,,
(주)푸른기술,94940,12-Dec,,,
(주)푸른기술,94940,13-Dec,,,
(주)푸른기술,94940,14-Dec,,,
(주)푸른기술,94940,15-Dec,,,
(주)푸른기술,94940,16-Dec,,,
(주)푸른기술,94940,17-Dec,,,
(주)푸른기술,94940,18-Dec,,,
(주)푸른기술,94940,19-Dec,,,
(주)퓨쳐켐,220100,16-Dec,,,
(주)퓨쳐켐,220100,17-Dec,,,
(주)퓨쳐켐,220100,18-Dec,,,
(주)퓨쳐켐,220100,19-Dec,,,
(주)프로스테믹스,203690,14-Dec,,,
(주)프로스테믹스,203690,15-Dec,,,
(주)프로스테믹스,203690,16-Dec,,,
(주)프로스테믹스,203690,17-Dec,,,
(주)프로스테믹스,203690,18-Dec,,,
(주)프로스테믹스,203690,19-Dec,,,
(주)플래스크,41590,11-Dec,,,
(주)플래스크,41590,12-Dec,,,
(주)플래스크,41590,13-Dec,,,
(주)플래스크,41590,14-Dec,,,
(주)플래스크,41590,15-Dec,,,
(주)플래스크,41590,16-Dec,,,
(주)플래스크,41590,17-Dec,,,
(주)플래스크,41590,18-Dec,,,
(주)플래스크,41590,19-Dec,,,
(주)플레이그램,9810,11-Dec,,,
(주)플레이그램,9810,12-Dec,,,
(주)플레이그램,9810,13-Dec,,,
(주)플레이그램,9810,14-Dec,,,
(주)플레이그램,9810,15-Dec,,,
(주)플레이그램,9810,16-Dec,,,
(주)플레이그램,9810,17-Dec,,,
(주)플레이그램,9810,18-Dec,,,
(주)플레이그램,9810,19-Dec,,,
(주)플레이위드,23770,11-Dec,,,
(주)플레이위드,23770,12-Dec,,,
(주)플레이위드,23770,13-Dec,,,
(주)플레이위드,23770,14-Dec,,,
(주)플레이위드,23770,15-Dec,,,
(주)플레이위드,23770,16-Dec,,,
(주)플레이위드,23770,17-Dec,,,
(주)플레이위드,23770,18-Dec,,,
(주)플레이위드,23770,19-Dec,,,
(주)피델릭스,32580,11-Dec,,,
(주)피델릭스,32580,12-Dec,,,
(주)피델릭스,32580,13-Dec,,,
(주)피델릭스,32580,14-Dec,,,
(주)피델릭스,32580,15-Dec,,,
(주)피델릭스,32580,16-Dec,,,
(주)피델릭스,32580,17-Dec,,,
(주)피델릭스,32580,18-Dec,,,
(주)피델릭스,32580,19-Dec,,,
(주)피에스엠씨,24850,11-Dec,,,
(주)피에스엠씨,24850,12-Dec,,,
(주)피에스엠씨,24850,13-Dec,,,
(주)피에스엠씨,24850,14-Dec,,,
(주)피에스엠씨,24850,15-Dec,,,
(주)피에스엠씨,24850,16-Dec,,,
(주)피에스엠씨,24850,18-Mar,,,
(주)피에스엠씨,24850,19-Mar,,,
(주)피에이치씨,57880,11-Dec,,,
(주)피에이치씨,57880,12-Dec,,,
(주)피에이치씨,57880,13-Dec,,,
(주)피에이치씨,57880,14-Dec,,,
(주)피에이치씨,57880,15-Dec,,,
(주)피에이치씨,57880,16-Dec,,,
(주)피에이치씨,57880,17-Dec,,,
(주)피에이치씨,57880,18-Dec,,,
(주)피에이치씨,57880,19-Dec,,,
(주)피엔풍년,24940,11-Dec,,,
(주)피엔풍년,24940,12-Dec,,,
(주)피엔풍년,24940,13-Dec,,,
(주)피엔풍년,24940,14-Dec,,,
(주)피엔풍년,24940,15-Dec,,,
(주)피엔풍년,24940,16-Dec,,,
(주)피엔풍년,24940,17-Dec,,,
(주)피엔풍년,24940,18-Dec,,,
(주)피엔풍년,24940,19-Dec,,,
(주)필옵틱스,161580,17-Dec,,,
(주)필옵틱스,161580,18-Dec,,,
(주)필옵틱스,161580,19-Dec,,,
(주)하림,136480,11-Dec,,,
(주)하림,136480,12-Dec,,,
(주)하림,136480,13-Dec,,,
(주)하림,136480,14-Dec,,,
(주)하림,136480,15-Dec,,,
(주)하림,136480,16-Dec,,,
(주)하림,136480,17-Dec,,,
(주)하림,136480,18-Dec,,,
(주)하림,136480,19-Dec,,,
(주)하이소닉,106080,11-Dec,,,
(주)하이소닉,106080,12-Dec,,,
(주)하이소닉,106080,13-Dec,,,
(주)하이소닉,106080,14-Dec,,,
(주)하이소닉,106080,15-Dec,,,
(주)하이소닉,106080,16-Dec,,,
(주)하이소닉,106080,17-Dec,,,
(주)하이소닉,106080,18-Dec,,,
(주)하이소닉,106080,19-Dec,,,
(주)하이스틸,71090,11-Dec,,,
(주)하이스틸,71090,12-Dec,,,
(주)하이스틸,71090,13-Dec,,,
(주)하이스틸,71090,14-Dec,,,
(주)하이스틸,71090,15-Dec,,,
(주)하이스틸,71090,16-Dec,,,
(주)하이스틸,71090,17-Dec,,,
(주)하이스틸,71090,18-Dec,,,
(주)하이스틸,71090,19-Dec,,,
(주)하이트론씨스템즈,19490,11-Dec,,,
(주)하이트론씨스템즈,19490,12-Dec,,,
(주)하이트론씨스템즈,19490,13-Dec,,,
(주)하이트론씨스템즈,19490,14-Dec,,,
(주)하이트론씨스템즈,19490,15-Dec,,,
(주)하이트론씨스템즈,19490,16-Dec,,,
(주)하이트론씨스템즈,19490,17-Dec,,,
(주)하이트론씨스템즈,19490,18-Dec,,,
(주)하이트론씨스템즈,19490,19-Dec,,,
(주)하츠,66130,11-Dec,,,
(주)하츠,66130,12-Dec,,,
(주)하츠,66130,13-Dec,,,
(주)하츠,66130,14-Dec,,,
(주)하츠,66130,15-Dec,,,
(주)하츠,66130,16-Dec,,,
(주)하츠,66130,17-Dec,,,
(주)하츠,66130,18-Dec,,,
(주)하츠,66130,19-Dec,,,
(주)한국전자홀딩스,6200,11-Dec,,,
(주)한국전자홀딩스,6200,12-Dec,,,
(주)한국전자홀딩스,6200,13-Dec,,,
(주)한국전자홀딩스,6200,14-Dec,,,
(주)한국전자홀딩스,6200,15-Dec,,,
(주)한국전자홀딩스,6200,16-Dec,,,
(주)한국전자홀딩스,6200,17-Dec,,,
(주)한국전자홀딩스,6200,18-Dec,,,
(주)한국전자홀딩스,6200,19-Dec,,,
(주)한국종합기술,23350,11-Dec,,,
(주)한국종합기술,23350,12-Dec,,,
(주)한국종합기술,23350,13-Dec,,,
(주)한국종합기술,23350,14-Dec,,,
(주)한국종합기술,23350,15-Dec,,,
(주)한국종합기술,23350,16-Dec,,,
(주)한국종합기술,23350,17-Dec,,,
(주)한국종합기술,23350,18-Dec,,,
(주)한국종합기술,23350,19-Dec,,,
(주)한국코퍼레이션,50540,11-Dec,,,
(주)한국코퍼레이션,50540,12-Dec,,,
(주)한국코퍼레이션,50540,13-Dec,,,
(주)한국코퍼레이션,50540,14-Dec,,,
(주)한국코퍼레이션,50540,15-Dec,,,
(주)한국코퍼레이션,50540,16-Dec,,,
(주)한국코퍼레이션,50540,17-Dec,,,
(주)한국코퍼레이션,50540,18-Dec,,,
(주)한국코퍼레이션,50540,19-Dec,,,
(주)한국테크놀로지,53590,11-Dec,,,
(주)한국테크놀로지,53590,12-Dec,,,
(주)한국테크놀로지,53590,13-Dec,,,
(주)한국테크놀로지,53590,14-Dec,,,
(주)한국테크놀로지,53590,15-Dec,,,
(주)한국테크놀로지,53590,16-Dec,,,
(주)한국테크놀로지,53590,17-Dec,,,
(주)한국테크놀로지,53590,18-Dec,,,
(주)한국테크놀로지,53590,19-Dec,,,
(주)한국특강,7280,11-Dec,,,
(주)한국특강,7280,12-Dec,,,
(주)한국특강,7280,13-Dec,,,
(주)한국특강,7280,14-Dec,,,
(주)한국특강,7280,15-Dec,,,
(주)한국특강,7280,16-Dec,,,
(주)한국특강,7280,17-Dec,,,
(주)한국특강,7280,18-Dec,,,
(주)한국특강,7280,19-Dec,,,
(주)한국팩키지,37230,11-Dec,,,
(주)한국팩키지,37230,12-Dec,,,
(주)한국팩키지,37230,13-Dec,,,
(주)한국팩키지,37230,14-Dec,,,
(주)한국팩키지,37230,15-Dec,,,
(주)한국팩키지,37230,16-Dec,,,
(주)한국팩키지,37230,17-Dec,,,
(주)한국팩키지,37230,18-Dec,,,
(주)한국팩키지,37230,19-Dec,,,
(주)한국화장품제조,3350,11-Dec,,,
(주)한국화장품제조,3350,12-Dec,,,
(주)한국화장품제조,3350,13-Dec,,,
(주)한국화장품제조,3350,14-Dec,,,
(주)한국화장품제조,3350,15-Dec,,,
(주)한국화장품제조,3350,16-Dec,,,
(주)한국화장품제조,3350,17-Dec,,,
(주)한국화장품제조,3350,18-Dec,,,
(주)한국화장품제조,3350,19-Dec,,,
(주)한라,14790,11-Dec,,,
(주)한라,14790,12-Dec,,,
(주)한라,14790,13-Dec,,,
(주)한라,14790,14-Dec,,,
(주)한라,14790,15-Dec,,,
(주)한라,14790,16-Dec,,,
(주)한라,14790,17-Dec,,,
(주)한라,14790,18-Dec,,,
(주)한라,14790,19-Dec,,,
(주)한빛소프트,47080,11-Dec,,,
(주)한빛소프트,47080,12-Dec,,,
(주)한빛소프트,47080,13-Dec,,,
(주)한빛소프트,47080,14-Dec,,,
(주)한빛소프트,47080,15-Dec,,,
(주)한빛소프트,47080,16-Dec,,,
(주)한빛소프트,47080,17-Dec,,,
(주)한빛소프트,47080,18-Dec,,,
(주)한빛소프트,47080,19-Dec,,,
(주)한일진공,123840,11-Dec,,,
(주)한일진공,123840,12-Dec,,,
(주)한일진공,123840,13-Dec,,,
(주)한일진공,123840,14-Dec,,,
(주)한일진공,123840,15-Dec,,,
(주)한일진공,123840,16-Dec,,,
(주)한일진공,123840,17-Dec,,,
(주)한일진공,123840,18-Dec,,,
(주)한일진공,123840,19-Dec,,,
(주)한진,2320,11-Dec,,,
(주)한진,2320,12-Dec,,,
(주)한진,2320,13-Dec,,,
(주)한진,2320,14-Dec,,,
(주)한진,2320,15-Dec,,,
(주)한진,2320,16-Dec,,,
(주)한진,2320,17-Dec,,,
(주)한진,2320,18-Dec,,,
(주)한진,2320,19-Dec,,,
(주)한진중공업홀딩스,3480,11-Dec,,,
(주)한진중공업홀딩스,3480,12-Dec,,,
(주)한진중공업홀딩스,3480,13-Dec,,,
(주)한진중공업홀딩스,3480,14-Dec,,,
(주)한진중공업홀딩스,3480,15-Dec,,,
(주)한진중공업홀딩스,3480,16-Dec,,,
(주)한진중공업홀딩스,3480,17-Dec,,,
(주)한진중공업홀딩스,3480,18-Dec,,,
(주)한진중공업홀딩스,3480,19-Dec,,,
(주)한창,5110,11-Dec,,,
(주)한창,5110,12-Dec,,,
(주)한창,5110,13-Dec,,,
(주)한창,5110,14-Dec,,,
(주)한창,5110,15-Dec,,,
(주)한창,5110,16-Dec,,,
(주)한창,5110,17-Dec,,,
(주)한창,5110,18-Dec,,,
(주)한창,5110,19-Dec,,,
(주)한창바이오텍,43090,11-Dec,,,
(주)한창바이오텍,43090,12-Dec,,,
(주)한창바이오텍,43090,13-Dec,,,
(주)한창바이오텍,43090,14-Dec,,,
(주)한창바이오텍,43090,15-Dec,,,
(주)한창바이오텍,43090,16-Dec,,,
(주)한창바이오텍,43090,17-Dec,,,
(주)한창바이오텍,43090,18-Dec,,,
(주)한창바이오텍,43090,19-Dec,,,
(주)한컴위드,54920,11-Dec,,,
(주)한컴위드,54920,12-Dec,,,
(주)한컴위드,54920,13-Dec,,,
(주)한컴위드,54920,14-Dec,,,
(주)한컴위드,54920,15-Dec,,,
(주)한컴위드,54920,16-Dec,,,
(주)한컴위드,54920,17-Dec,,,
(주)한컴위드,54920,18-Dec,,,
(주)한컴위드,54920,19-Dec,,,
(주)한탑,2680,11-Dec,,,
(주)한탑,2680,12-Dec,,,
(주)한탑,2680,13-Dec,,,
(주)한탑,2680,14-Dec,,,
(주)한탑,2680,15-Dec,,,
(주)한탑,2680,16-Dec,,,
(주)한탑,2680,17-Dec,,,
(주)한탑,2680,18-Dec,,,
(주)한탑,2680,19-Dec,,,
(주)핸디소프트,220180,16-Dec,,,
(주)핸디소프트,220180,17-Dec,,,
(주)핸디소프트,220180,18-Dec,,,
(주)핸디소프트,220180,19-Dec,,,
(주)헬릭스미스,84990,11-Dec,,,
(주)헬릭스미스,84990,12-Dec,,,
(주)헬릭스미스,84990,13-Dec,,,
(주)헬릭스미스,84990,14-Dec,,,
(주)헬릭스미스,84990,15-Dec,,,
(주)헬릭스미스,84990,16-Dec,,,
(주)헬릭스미스,84990,17-Dec,,,
(주)헬릭스미스,84990,18-Dec,,,
(주)헬릭스미스,84990,19-Dec,,,
(주)현대미포조선,10620,11-Dec,,,
(주)현대미포조선,10620,12-Dec,,,
(주)현대미포조선,10620,13-Dec,,,
(주)현대미포조선,10620,14-Dec,,,
(주)현대미포조선,10620,15-Dec,,,
(주)현대미포조선,10620,16-Dec,,,
(주)현대미포조선,10620,17-Dec,,,
(주)현대미포조선,10620,18-Dec,,,
(주)현대미포조선,10620,19-Dec,,,
(주)협진,138360,13-Dec,,,
(주)협진,138360,14-Dec,,,
(주)협진,138360,15-Dec,,,
(주)협진,138360,16-Dec,,,
(주)협진,138360,17-Dec,,,
(주)협진,138360,18-Dec,,,
(주)협진,138360,19-Dec,,,
(주)형지아이앤씨,11080,11-Dec,,,
(주)형지아이앤씨,11080,12-Dec,,,
(주)형지아이앤씨,11080,13-Dec,,,
(주)형지아이앤씨,11080,14-Dec,,,
(주)형지아이앤씨,11080,15-Dec,,,
(주)형지아이앤씨,11080,16-Dec,,,
(주)형지아이앤씨,11080,17-Dec,,,
(주)형지아이앤씨,11080,18-Dec,,,
(주)형지아이앤씨,11080,19-Dec,,,
(주)형지엘리트,93240,11-Jun,,,
(주)형지엘리트,93240,12-Jun,,,
(주)형지엘리트,93240,13-Jun,,,
(주)형지엘리트,93240,14-Jun,,,
(주)형지엘리트,93240,15-Jun,,,
(주)형지엘리트,93240,16-Jun,,,
(주)형지엘리트,93240,17-Jun,,,
(주)형지엘리트,93240,18-Jun,,,
(주)형지엘리트,93240,19-Jun,,,
(주)혜인,3010,11-Dec,,,
(주)혜인,3010,12-Dec,,,
(주)혜인,3010,13-Dec,,,
(주)혜인,3010,14-Dec,,,
(주)혜인,3010,15-Dec,,,
(주)혜인,3010,16-Dec,,,
(주)혜인,3010,17-Dec,,,
(주)혜인,3010,18-Dec,,,
(주)혜인,3010,19-Dec,,,
(주)홈센타홀딩스,60560,11-Dec,,,
(주)홈센타홀딩스,60560,12-Dec,,,
(주)홈센타홀딩스,60560,13-Dec,,,
(주)홈센타홀딩스,60560,14-Dec,,,
(주)홈센타홀딩스,60560,15-Dec,,,
(주)홈센타홀딩스,60560,16-Dec,,,
(주)홈센타홀딩스,60560,17-Dec,,,
(주)홈센타홀딩스,60560,18-Dec,,,
(주)홈센타홀딩스,60560,19-Dec,,,
(주)홈캐스트,64240,11-Dec,,,
(주)홈캐스트,64240,12-Dec,,,
(주)홈캐스트,64240,13-Dec,,,
(주)홈캐스트,64240,14-Dec,,,
(주)홈캐스트,64240,15-Dec,,,
(주)홈캐스트,64240,16-Dec,,,
(주)홈캐스트,64240,17-Dec,,,
(주)홈캐스트,64240,18-Dec,,,
(주)홈캐스트,64240,19-Dec,,,
(주)화신,10690,11-Dec,,,
(주)화신,10690,12-Dec,,,
(주)화신,10690,13-Dec,,,
(주)화신,10690,14-Dec,,,
