회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율.1,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)엘디티,96870,11-Dec,11111111.11,-100,-100,-100,-100,-100,5913.77,19.94,10.23,16.06,11.48,9,13.05,1.57,11.93,17.82,19.88,36.45,1.57,6.82,,624.89,543.23,210.58,25.72,0,91.18,16.22,0,79.54,0,50.26,57.82,225.61,0,11.63,20.46,79.54,13.07,15.56,48.56,10733.85,44301.66,420573.83,0,794.63,0.2,1.93,0.18,25,2.19,7380997,687815,  반도체 제조업
(주)엘아이에스,138690,11-Dec,23.37,349.4,514.14,545.75,374.68,268.52,0,20.83,8.77,23.5,14.3,10.4,12.06,,,,,,,,,272.39,203.49,14.67,45.93,8.27,-3.3,-0.87,-12.57,68.53,12.07,51.45,68.87,306.45,56.56,36.89,31.47,68.53,25.29,39.96,43.58,49861.92,27835.24,263073.11,0,153.58,0.29,2.75,0.24,0,2.13,0,1344588,  특수 목적용 기계 제조업
(주)엘앤에프,66970,11-Dec,1.88,81.84,649.12,13.96,386.98,-21.62,-83.03,6.15,0.68,1.4,4.23,2.08,1.38,4.56,8.57,16.71,4.56,22,4.56,3.66,4.75,115.24,48.68,14.34,154.91,47.77,-3.78,-1.31,-4.8,39.23,121.78,18.42,43.61,110.37,54.6,96.47,60.77,39.23,57.76,436.71,5.77,259006.16,161292.36,696090.77,0,52.27,0.19,0.84,0.11,-6.49,0.91,630450,1143782,  일차전지 및 축전지 제조업
(주)엘앤케이바이오메드,156100,16-Dec,3.27,-78.42,-95.87,-71.73,-91.75,-56.38,,60.06,5.18,3.12,3.07,7,2.27,,,,,,,,,220.73,177.44,31.74,56.17,24.38,-16.56,-15.52,-24.43,64.03,38.07,52.2,64.93,580.69,79.89,45.94,35.97,64.03,19.61,35.86,35.51,73847.29,22726.58,816361.58,0,189.57,0.17,6.16,0.45,11.11,4.51,386000,1318517,  의료용 기기 제조업
(주)엘에스네트웍스,680,11-Dec,0.37,-87.53,-90.57,-96.51,-90,-81.45,-77.65,50.31,4.57,2.61,0.45,1.28,1.62,0.57,1.78,13.6,2.37,27.76,0.57,0.93,2.36,240.7,67.44,8.19,69.39,22.25,2.85,3.45,5.25,59.04,37.69,4.39,15.65,208.86,13.58,11.02,40.96,59.04,71.98,123.14,9.15,375171.56,15545.92,2375549.68,0,40.29,0.06,9.72,0.19,26.97,0,,0,  상품 종합 도매업
(주)엘오티베큠,83310,11-Dec,494.19,-74.37,-67.6,-77.19,-29.03,-59.93,-64.98,28.46,5.84,7.97,6.34,6.07,6.09,1.37,2.47,7.81,3.71,9.71,1.37,4.43,1.77,323.86,123.11,31.09,26.71,0.28,23.23,4.64,1765.79,78.92,0.35,20.74,54.57,121.36,85.76,21.35,21.08,78.92,61.98,89.67,37.72,58863.29,25767.74,266533.3,0,119.64,0.26,2.73,0.25,13.4,3.94,856883,2588035,  특수 목적용 기계 제조업
(주)엘지유플러스,32640,11-Dec,1.72,70.14,176.59,21.27,-50.13,-8.91,-89.26,0,0.92,2.17,2.92,3.11,0.87,2.35,0,5.15,1.75,19.28,2.35,1.56,3.84,66.24,56.84,3,186.28,35.45,10.85,8.49,19.91,34.93,101.49,20.37,23.74,299.24,33.04,102.62,65.07,34.93,14.19,0,-12.1,831679.16,0,1784901.94,0,5.12,0.02,,0.03,12.61,0,0,0,  전기 통신업
(주)엠게임,58630,11-Dec,-0.15,-99.65,-99.9,-99.71,-100,-99.62,-100.31,0,-2.34,-1.17,-0.22,-0.51,-1.03,0.76,,3.88,2.72,,0.76,1.06,1.35,94.67,94.67,4.79,78.64,28.25,14.35,14.79,22.37,55.98,50.46,29.41,29.41,0,66.89,55.49,44.02,55.98,0,0,-1.66,69011.45,30742.66,528844.52,0,-1.66,0,-0.04,-0.01,-42.38,11.17,13784027,4945155,  소프트웨어 개발 및 공급업
(주)엠씨넥스,97520,12-Dec,1.68,-3.37,219.07,-8.7,231.42,-52.75,-60.7,13.36,1.39,4.92,4.32,3.65,1.65,,,,,,,,,117.7,75.68,8.42,172.02,37.93,2.26,1.25,3.77,36.76,103.18,45.44,70.66,137.61,94.23,163.32,63.24,36.76,35.7,237.42,10.62,,,,0,79.84,0.19,0.76,0.16,0,2.48,,3952020,  영상 및 음향기기 제조업
(주)엠에스오토텍,123040,11-Dec,3.14,229.15,351.22,292.91,-59.55,-4.77,-87.74,17.86,0.46,0.87,7.17,9.52,0.34,3.63,16.3,3.69,1.37,13.92,3.63,0.95,1.73,92.11,86.4,1.98,505.63,54.12,7.34,10.09,11.32,16.51,327.75,46.57,49.64,423.7,50.61,326.42,83.49,16.51,6.19,0,-4.25,658717.2,729676.85,1653079.67,0,43.47,0.17,0.39,0.29,22.57,0,0,0,  자동차 신품 부품 제조업
(주)엠투엔,33310,11-Dec,0.8,-100,-100,-100,-100,-100,-68.11,8.46,0.93,2.7,4.19,5.64,0.69,2.9,5.78,4.54,3.03,8.24,2.9,1,,43.03,24.09,0.79,282.18,62.1,2.28,2.25,2.71,26.17,237.32,16.65,29.74,236.72,0,264.19,73.83,26.17,44.02,0,-39.38,302780.2,104892.33,1221794.08,0,100.26,0.25,2.89,0.33,-3.23,0,,0,  기타 금속 가공제품 제조업
(주)엠피대산,65150,11-Dec,5.01,-39.45,23.98,-65.05,-89.73,-48.86,95.05,36.71,2.46,18.39,7.78,4.2,4.55,7.98,18.21,18.41,5.48,8.36,7.98,2.66,4.12,58.98,47.65,4.5,304.11,25.28,22.96,9.33,68.32,24.75,102.18,34.34,42.51,38.4,0,291.25,75.25,24.75,19.22,0,-29.56,94465.1,5082.07,242980.97,0,75.68,0.29,14.07,0.16,15.69,0,,0,  음ㆍ식료품 및 담배 도매업
(주)연이비앤티,90740,11-Dec,1.84,-43.97,-62.78,-9.06,-39.57,-66.04,-89.94,3.21,0.4,2.44,2.45,1.05,0.94,6.09,24.14,9.18,6.14,7.07,6.09,3.82,4.14,117.8,103.55,13.62,132.96,22.56,8.91,2,22.55,42.93,52.55,48.11,54.74,91.36,54.27,108.24,57.07,42.93,12.1,80.06,8.27,433050.01,478518.31,1076736.44,0,47.84,0.19,0.43,0.08,-47.44,0,,0,  전자부품 제조업
(주)영우디에스피,143540,14-Dec,5.94,-100,-100,-100,-100,-100,72.31,9.93,4.2,12.95,6.64,4.18,6.67,,,,,,,,,138.13,138.13,9.11,92.11,20.17,1.69,0.63,4.02,52.05,38.75,60.54,60.54,224.23,79.58,84.19,47.95,52.05,0,0,16.71,49149.11,4510.25,241549.55,0,127.67,0.26,13.91,0.2,0,1.47,630723,918718,  특수 목적용 기계 제조업
(주)영풍,670,11-Dec,22.44,-30.8,-49.62,-75.11,-68.23,-25.53,1.88,8.8,16.6,12.78,3.2,5.63,9.43,0.77,7.14,14.68,3.46,14.01,0.77,2.16,3.15,146.46,84.1,37.05,36.72,7.42,12.72,6.41,46.02,73.14,10.15,10.15,17.69,99.47,72.95,16.51,26.86,73.14,42.58,134.23,5.61,761413.82,1151880.83,5014003.35,0,101.55,0.15,0.67,0.29,5.44,0,0,0,  1차 비철금속 제조업
(주)영흥,12160,11-Dec,36.67,-94.6,-83.07,-93,-91.66,-95.22,-94.03,14.34,7.02,7.19,6.54,8.68,5.29,1.03,4.59,4.69,1.31,11.39,1.03,2.85,1.83,201.01,123.7,21.31,47.38,7.49,4.98,2.36,21.35,67.85,11.05,24.19,39.3,214.13,95.61,28.82,32.15,67.85,38.46,76.54,19.75,670716.34,338386.82,1169440.78,0,23.74,0.14,0.47,0.2,-8.98,0,0,0,  1차 철강 제조업
(주)예림당,36000,11-Dec,25.9,-74.42,-91.01,-81.29,-86.82,-65.52,900.92,63.36,18.39,18.54,19.11,26.28,13.37,1.06,3.71,4.16,2.79,24.49,1.06,2.63,1.84,167.16,126.92,32.45,38.61,14.81,67.68,25.92,127.28,72.14,20.53,25.89,34.1,505.78,91.7,28.28,27.86,72.14,24.07,59.91,13.7,104779.3,0.01,576114.73,0,212.6,0.39,15370395,0.53,11.29,0,0,0,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)예스코홀딩스,15360,11-Dec,2.11,2572.86,4516.73,1703.71,1997.2,1590.26,,8.72,1.54,3.77,2.14,1.99,1.65,2.38,8.2,5.09,2.39,4.55,2.38,1.96,2.15,119.86,94.58,37.33,113.63,18.31,13.92,6.75,40.46,46.81,39.11,38.48,48.77,87.85,78.2,86.92,53.19,46.81,21.09,127.28,8.08,1744385.5,180132.04,3910330.14,0,21.42,0.1,2.07,0.09,0,0,0,24000,  회사 본부 및 경영 컨설팅 서비스업
(주)예스티,122640,15-Dec,15.27,-100,-100,-100,-100,-100,-49.8,22.2,10.45,27.44,14.75,11.42,13.49,,,,,,,,,261.88,224.92,151.46,54.4,27.44,23.23,7.23,29.82,64.77,42.37,45.47,52.94,309.6,49.13,31.21,35.23,64.77,14.11,22.83,32.72,130433.72,10098.23,442436.41,0,105.04,0.31,13.57,0.27,10.16,1.48,0,1044076,  특수 목적용 기계 제조업
(주)오르비텍,46120,11-Dec,-26.17,-100,-100,-100,-100,-100,-88.87,6.62,-3.99,-4.58,-7.38,-7.96,-3.71,1.15,58.03,4.47,2.3,55.21,1.15,4.88,,296.77,283.73,36.8,27.52,2.91,16.29,3.64,120.78,78.42,3.71,37.72,39.45,934.13,68.73,16.95,21.58,78.42,4.39,6.63,26.16,28793.98,22596.91,69281.53,0,155.78,0.65,1.99,0.67,-6.14,1.22,562082,400373,  기타 과학기술 서비스업
(주)오리엔탈정공,14940,11-Dec,-3.54,397.57,784.66,357.58,235.6,-52.81,-11346.32,-15.26,-27.03,-120.69,-15.31,-23.12,-17.9,4.92,6.04,7.06,1.18,4.84,4.92,0.76,1.63,55.56,40.15,5.79,1841.94,68.68,1.87,2.74,2.58,5.15,1333.79,30.7,42.48,57.89,75.13,1484.78,94.85,5.15,27.74,0,-33.97,463610.59,126282.06,992490.03,0,-15.95,-0.07,-0.59,-0.12,8.73,0,,0,  일반 목적용 기계 제조업
(주)오리엔트바이오,2630,11-Mar,2.17,-40.79,-81.78,50.09,149.38,120.45,-22.35,24.81,5.73,4.57,4.19,8.67,2.77,0.73,2.19,3,1.72,16.97,0.73,1.44,0.87,297.81,200.31,30.77,33.74,15.42,6.51,3.2,10.65,74.77,20.63,41.37,61.51,380.66,90.34,27.62,25.23,74.77,32.74,49.29,40.86,281313.42,6779.63,1304515.92,0,19.68,0.04,8.17,0.08,-24.47,0.19,1531315,38752,  의약품 제조업
(주)오리엔트정공,65500,11-Dec,-4.65,-100,-100,-100,-100,-100,,-6.23,-171.77,-283.58,-28.37,-64.4,-75.67,1.65,12.4,5.16,1.48,5.87,1.65,0.6,,97.51,95.62,0.44,476.31,69.69,-30.49,-35.87,-36.16,17.35,401.63,76.48,78,146.22,98.56,460.97,82.65,17.35,1.95,0,-1.99,75479.75,107582.57,545774.57,0,-299.65,-0.41,-2.1,-0.59,-70.44,0,5401,0,  자동차 신품 부품 제조업
(주)오스코텍,39200,11-Dec,0.55,-75.48,-79.02,-81.5,,-68.96,-140.86,37.17,-9.33,-9.93,1.32,2.46,-5.02,1.01,1.63,5.47,2.87,18.92,1.01,1.15,1.13,111.71,59.55,3.59,86.48,36.62,-2.39,-2.05,-3.02,53.62,68.29,24.63,46.2,292.33,99.58,77.12,46.38,53.62,46.69,445.4,4.84,156780.16,30063.89,786489.57,0,7.35,0.01,0.38,0.03,22,2.97,3523736,458115,  의약품 제조업
(주)오스테오닉,226400,18-Dec,0.19,-100,-100,-100,-100,-100,,43.11,-73.05,-36.95,0.37,1.49,-18.02,,,,,,,,,525.51,449.26,177.12,54.4,23.94,-1.54,-2.63,-2.27,64.77,36.97,57.63,67.42,667.61,25.8,19.81,35.23,64.77,14.51,17.92,54.59,112400.05,44692.09,594577.64,0,-14.6,-0.03,-0.37,-0.13,5.71,2.4,1728000,218058,  의료용 기기 제조업
(주)오스템,31510,11-Dec,3.48,392.39,457.48,320.25,83.77,163.31,-4.78,18.43,4.88,13.05,7.56,8.52,4.33,2.64,13.08,2.52,2.32,9.6,2.64,1.34,1.87,114.3,98.2,0.72,232,43.33,0.79,0.74,1.28,30.12,143.87,41.53,48.34,390.44,50.14,140.4,69.88,30.12,14.08,112.56,6.05,231479.96,190569.34,647381.83,0,54.35,0.19,0.66,0.26,5.94,1.05,0,2200932,  자동차 신품 부품 제조업
(주)오이솔루션,138080,14-Dec,39.74,-68.25,-64.93,-52.79,25.24,-55.48,,39.95,16.3,35.35,16.84,14.86,18.47,,,,,,,,,238.83,155.82,81.16,43.54,14.94,41.99,12.44,85.26,69.67,21.45,35.62,54.6,543,0,32.81,30.33,69.67,34.76,59.79,31.74,92974.35,52638.92,246589.83,0,106.97,0.4,1.89,0.39,14,13.83,0,9882042,  통신 및 방송 장비 제조업
(주)오킨스전자,80580,14-Dec,7.69,-64.22,8.83,-79.08,-69.09,-72.62,-89.09,31.59,10.69,17.2,11.66,14.17,8.8,,,,,,,,,199.11,147.26,99.82,72.94,29.21,35.84,21.21,51.75,57.82,50.51,32.24,43.59,382.15,45.45,37.86,42.18,57.82,26.04,52.32,21.7,184397.5,78938.59,383511.46,0,74.67,0.36,1.74,0.5,0,0.68,232000,292597,  전자부품 제조업
(주)오픈베이스,49480,11-Dec,4.26,-18.56,-70.04,-40.15,-80.43,110.07,-88.51,22.83,1.2,3.6,2.82,1.82,1.85,3,10.49,6.2,22.67,8.42,3,3.19,2.02,167.53,158.13,50.01,92.39,20.29,10.62,3.32,25.13,51.98,39.04,73.27,77.63,173.94,93.22,89.15,48.02,51.98,5.61,13.93,31.29,56112.04,0,848820.98,0,481.09,0.32,,0.21,-70.71,0,,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)옵트론텍,82210,11-Dec,2.39,35.26,83.66,-36,39.15,-30.9,-32.86,21.81,6.67,11.09,7.53,11.79,4.26,1.66,2.42,3.63,1.72,12.12,1.66,1.04,1.34,91.68,51.97,4.55,140.59,49.57,11.18,10.39,13.18,41.57,119.25,27.18,47.94,384.56,91.41,125.81,58.43,41.57,43.32,0,-4.35,352937.97,332835.13,971476.52,0,45.6,0.17,0.48,0.26,-16.82,0.89,3524789,723798,  사진장비 및 광학기기 제조업
(주)옵티팜,153710,18-Dec,-4.12,-100,-100,-100,-100,-100,84.89,39.55,-4.33,-2.51,-2.23,-4.99,-1.93,,,,,,,,,503.28,490.67,455.6,20.3,10.34,10.17,5.24,16.6,83.13,12.44,66.39,68.1,212.29,0,16.28,16.87,83.13,2.51,3.13,54.57,209984.02,1333.11,687732.98,0,38.99,0.12,61.41,0.36,0,14.22,0,1984785,  의료용품 및 기타 의약 관련제품 제조업
(주)와이비엠넷,57030,11-Dec,19.13,94.8,-56.66,58.39,487.78,46.96,-44.59,46.33,5.97,11.68,9.75,7.69,7.57,1.96,15.93,14.28,17.44,64.08,1.96,3.6,2.37,174.73,159.14,57.52,55.3,10.27,30.7,8.61,106.39,64.39,15.96,49.76,54.63,342.95,0,48.56,35.61,64.39,8.92,20.86,23.37,6562.7,0,93521.28,0,705.44,0.5,,0.39,-8.72,0.27,0,277745,  교육지원 서비스업
(주)와이오엠,66430,11-Jun,-5.68,-100,-100,-100,-100,-100,-39.69,6.48,-239.51,-96.16,-21.24,-106.11,-47.93,0.4,5.94,0.56,2.9,2.54,0.4,0.4,,84.41,72.65,9.85,169.35,45.17,-28.93,-99.7,-40.26,37.13,121.68,29.45,34.22,202.23,55.86,109.18,62.87,37.13,13.94,0,-6.32,225904.31,97497,2065560.88,0,-262.67,-0.29,-6.09,-1.57,-11.11,1.58,,95359,  기타 전문 도매업
(주)와이제이엠게임즈,193250,14-Dec,35.89,-68.08,-99.56,-48.14,-100,-33.52,-79.22,17.58,5.83,14.91,12.44,6.57,11.05,,,,,,,,,368.05,262.73,92.56,35,8.18,-6.13,-0.84,-19.41,74.08,11.05,61.21,85.74,252.67,88.3,31.45,25.92,74.08,28.62,39.29,62.45,232462.09,307456.45,1899732.54,0,471.55,0.58,3.57,0.3,0,0,,0,  전자부품 제조업
(주)와이즈버즈,273060,17-Dec,-2.01,-100,-100,-100,-100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  광고업
(주)와이지-원,19210,11-Dec,3.35,,,,,,133.7,34.56,9.72,18.3,10.2,17.16,5.78,1.86,1.45,2.66,1.41,,1.86,0.87,1.07,101.71,49.72,5.06,226.74,57.84,0.84,1.1,1.01,30.61,189,27.22,55.68,0,77.1,178.88,69.39,30.61,51.12,3048.33,0.93,187953.22,178615.14,455948.83,0,52.65,0.22,0.55,0.41,29.24,1.69,0,4328183,  기타 금속 가공제품 제조업
(주)와이지엔터테인먼트,122870,11-Dec,11111111.11,-89.33,-98.44,-81.48,-99.11,-76.92,2036.37,39.86,16.56,26.53,27.15,22.19,20.26,,,,,,,,,536.49,517.76,266.69,18.35,0,102.09,18.31,0,84.5,0,79.22,82.09,1248.16,0,18.11,15.5,84.5,3.49,4.29,66.79,49528.13,2429.2,800016.35,0,493.96,0.31,100.71,0.35,0,0,,0,  오디오물 출판 및 원판 녹음업
(주)와이지플러스,37270,11-Dec,5.6,-90.1,-91.2,-83.27,-100,-91.76,,36.82,4.12,3.61,0.46,0.82,2.31,0.87,,5.44,2.25,11.14,0.87,1.58,1.04,178.6,178.6,49.5,47.11,0,-32.61,-17.99,0,67.98,0,52.53,52.53,254.58,0,43.27,32.02,67.98,0,0,23.12,226146.79,0,881096.6,0,70.99,0.18,,0.31,7.41,0.64,,138029,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)와이투솔루션,11690,11-Dec,-0.67,-27.41,125.67,19,254.67,-64.75,,6.16,-3.56,-12.44,-2.18,-1.91,-4.07,3.49,4.32,4.07,6.35,12.7,3.49,1.7,1.51,120.63,81.92,14.21,188.59,52.86,8,3.96,9.89,34.65,152.55,49.02,72.18,237.67,89.63,172.68,65.35,34.65,32.09,187.64,12.34,120298.39,49632.89,586200.65,0,34.64,0.07,0.84,0.05,-10.19,0,1320272,0,  반도체 제조업
(주)와이티엔,40300,11-Dec,3.2,-100,-100,-100,-100,-100,,20.93,8.51,6.28,5.65,14.91,3.22,0.74,1628.68,3.1,1.35,,0.74,0.78,,54.16,54.13,6.89,95.66,26.13,8.9,11.87,16.66,51.11,51.12,14.3,14.31,0,38.04,51.69,48.89,51.11,0.06,0,-12.11,89955.37,0,546762.05,0,145.32,0.24,,0.65,-0.32,0,0,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)용평리조트,70960,16-Dec,2.62,229.33,1258.61,339.32,1778.62,113.89,,23.24,6.8,4.04,3.2,14.42,1.51,,,,,,,,,77.07,72.45,24.23,134.32,13.92,1.67,4.23,6.9,42.68,32.63,23.98,25.51,7094.91,82.94,77.56,57.32,42.68,5.99,0,-7.59,2150262.99,0,2967878.5,0,10.67,0.08,,0.34,0,0,,0,  일반 및 생활 숙박시설 운영업
(주)우리기술,32820,11-Dec,1.32,-88.96,-93.37,-69.72,-84.03,-88.13,,41.31,6.57,6.87,3.6,12.5,1.89,0.59,7.28,3.18,0.53,20.22,0.59,0.57,0.9,96.86,89.37,49.19,99.84,39.65,11.82,21.31,14.89,50.04,79.24,32.39,35.1,607.25,84.73,72.42,49.96,50.04,7.73,0,-1.14,422922.83,25776.32,823306.88,0,25.01,0.13,4.1,0.46,16.33,0,1639000,0,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)우리넷,115440,11-Dec,87.99,-100,-100,-100,-100,-100,,28.27,9.58,13.27,10.01,9.42,10.18,1.39,3.16,3.42,63.2,14.68,1.39,4.56,,375.05,270.45,46.03,31.58,5.93,35.23,8.57,142.66,76,7.8,64.92,90.02,391.6,0,31.58,24,76,27.89,38.03,66.02,6387.37,9677.81,408288.8,0,1583.38,0.25,10.45,0.25,1.02,9.03,428000,3603397,  통신 및 방송 장비 제조업
(주)우리로,46970,12-Dec,5.76,-100,-100,-100,-100,-100,474.27,36.61,13.1,8.46,5.67,12.02,6.18,,,,,,,,,1190.94,951.33,133.77,17.31,9.74,65.79,24.92,99.67,85.24,11.43,44.89,56.19,957.37,7.61,5.54,14.76,85.24,20.12,21.96,51.47,85034.67,81929.88,250586.2,0,71.82,0.24,0.75,0.63,0,10.51,0,1979968,  기타 전문 도매업
(주)우성,6980,11-Dec,9.26,271.32,251.71,415.87,386.87,547,,15.28,3.62,8.88,4.41,3.1,5.16,2.39,6.6,8.15,8.94,27.68,2.39,3.53,2.22,165.65,120.49,63.74,70.34,25.09,15.56,4.75,25.6,58.71,42.75,47.49,65.29,284.25,97.03,67.13,41.29,58.71,27.26,68.79,25.88,116746.05,132908.2,808900.55,0,108.62,0.16,0.95,0.12,-0.57,0.08,0,274725,"  곡물가공품, 전분 및 전분제품 제조업"
(주)우신시스템,17370,11-Dec,7.93,-54.17,-7.47,-57.94,-96.45,-58,-31.45,15.81,5.51,12.01,8.3,7.86,5.82,2.14,64.88,249.68,2.33,6.38,2.14,2.08,2,125.54,122.26,5.89,111.59,21.34,6.65,3.66,16.43,47.26,45.16,53.54,54.97,2.15,80.4,92.65,52.74,47.26,2.61,12.83,11.18,280867.94,11601.88,652420.74,0,48.82,0.21,11.82,0.22,2.16,0.05,0,57495,  특수 목적용 기계 제조업
(주)우정바이오,215380,15-Dec,11111111.11,-100,-100,-100,-100,-100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  자연과학 및 공학 연구개발업
(주)우주일렉트로닉스,65680,11-Dec,33,205.98,219.35,203.85,435.09,445.97,-7.84,24.59,6.49,7.13,6.15,7.35,5.44,1.1,3.96,5.41,2.5,13.18,1.1,3.53,1.35,265.62,201.77,29.39,30.82,10.49,51.67,14.96,116.07,76.44,13.72,47.24,62.19,228.55,0,30.63,23.56,76.44,24.04,38.55,38.78,115726.08,134309.73,358805.92,0,93.47,0.3,0.81,0.37,6.09,4.4,0,6373786,  전자부품 제조업
(주)우진,105840,11-Dec,50.18,-52.35,-75.39,-49.85,-38.91,-48.55,14.08,29.74,16.42,14.41,10.02,13.82,11.9,0.91,4.66,6.17,5.26,10.42,0.91,3.59,1.09,404.59,331.69,80.18,22.85,2.38,0.38,0.1,2.96,81.4,2.92,50.94,62.13,179.81,0,18.87,18.6,81.4,18.02,23.93,46.78,140302.85,15899.1,798938.87,0,142.25,0.25,12.55,0.37,6.38,4.28,0,2554619,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
(주)우진플라임,49800,11-Dec,6.5,23.99,456.45,-14.45,261.39,-36.61,341.93,24.02,6.24,14.93,8.6,9.09,5.91,2.39,4.3,3.82,1.89,5.88,2.39,1.57,1.96,111.51,70.86,5.54,143.68,28.33,7.77,5.03,16.17,41.04,69.04,31.14,48.99,151.49,67.55,107.07,58.96,41.04,36.45,353.22,5.06,229605.2,47444.96,474754.93,0,42.47,0.21,2.06,0.23,33.85,0.99,0,1398429,  특수 목적용 기계 제조업
(주)웅진,16880,11-Dec,-0.73,1233.68,441.27,1094.72,525.19,1548.03,,11.63,-10.85,-17.19,-2.52,-5.89,-4.64,1.54,4.66,3.69,1.83,6.29,1.54,0.59,1.17,76.14,56.57,6.74,311.75,49.02,3.29,5.98,5.08,24.29,201.86,27.13,36.51,140.11,56.46,197.46,75.71,24.29,25.7,0,-11.44,589855.01,375575.57,2794583.09,0,12.7,0.03,0.2,0.06,21.71,0.04,,266595,  회사 본부 및 경영 컨설팅 서비스업
(주)웅진씽크빅,95720,11-Dec,5.43,-78.16,-11.29,-90.23,6.65,7.01,,58.32,3.28,9.84,7.21,4.98,4.75,3.04,6.9,7.33,7.3,70.31,3.04,2.77,3.45,98.98,77.57,9.46,116.55,24.68,14.9,5.88,32.5,46.18,53.44,31.17,39.77,914.12,58.58,87.01,53.82,46.18,21.63,0,-0.41,51487.87,119.46,266944.73,0,58.15,0.11,250.65,0.08,7.98,0,35457000,0,  초등 교육기관
(주)원바이오젠,307280,18-Dec,-4.41,-100,-100,-100,-100,-100,155.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  의료용품 및 기타 의약 관련제품 제조업
(주)원익,32940,11-Dec,0.96,,,,,,-86.58,23.91,2.62,3.81,2.57,4.52,1.49,1.52,3.09,4.14,15.4,7.62,1.52,0.91,1.68,60.2,37.15,2.26,203.38,51.76,-6.35,-8.17,-8.23,32.96,157.02,22.23,36.03,203.98,93.1,181.57,67.04,32.96,38.29,0,-23.82,65528.9,63433.06,1603300.79,0,254.28,0.1,2.63,0.2,6.25,0,,0,  기계장비 및 관련 물품 도매업
(주)원익큐브,14190,11-Dec,1.3,-100,-100,-100,-100,-100,-74.08,9.09,0.31,1.72,4.16,2.27,0.57,5.52,12.97,4.72,13.32,13.87,5.52,2.75,,97.63,78.3,2.16,212.88,50.44,-1.18,-0.47,-1.59,31.96,157.81,52.37,65.3,276.04,0,209.27,68.04,31.96,19.79,0,-1.59,87108.25,16157.93,736309.85,0,96.7,0.11,5.21,0.07,8,0.32,0,639972,  기타 전문 도매업
(주)원익피앤이,131390,11-Dec,18.04,-100,-100,-100,-100,-100,204.85,27.08,10.94,25.16,14.02,12.13,12.64,,,,,,,,,189.42,128.07,49.68,68.9,2.69,41.28,18.07,626.37,59.21,4.54,48.35,71.51,111.79,16.05,63.77,40.79,59.21,32.39,68.6,33.76,65824.01,2977.57,340274.25,0,131.23,0.25,29.01,0.27,0,6.88,0,3620115,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)월덱스,101160,11-Dec,3.73,67.79,58.79,57.45,364.21,-28.88,155.6,28.34,5.2,9.76,9.27,12.96,3.72,1.83,2.05,7.67,1.92,14.42,1.83,1.17,1.58,169.77,74.71,26.32,166.62,42.34,12.45,11.86,18.38,37.51,112.88,19.61,44.57,186.89,44.35,69.99,62.49,37.51,56,136.25,18.32,219140.01,271410.5,651210.19,0,79.73,0.27,0.64,0.41,0.47,1.41,1635000,863197,  전자부품 제조업
(주)웨이브일렉트로닉스,95270,11-Dec,-15.27,,,,,,-169.19,27.16,-19.92,-21.96,-15.21,-19.36,-15.65,1.13,5.1,7.89,3.05,14.06,1.13,2.58,1.26,258.77,209.38,28.36,42.73,15.42,41.99,13.93,81.51,70.06,22.01,49.11,60.7,151.54,65.12,33.48,29.94,70.06,19.09,31.11,37.24,171619.09,73640,619696.48,0.03,1.79,0,0.04,0.01,-45.67,19.54,0,3921150,"  측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
