회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),자산(*)(IFRS)(천원),재고자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS)(천원),유동성장기부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),매출채권(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),단기차입금(IFRS연결)(천원),장기차입금(IFRS연결)(천원),유동성장기부채(*)(IFRS연결)(천원),사채(IFRS연결)(천원),매출채권(IFRS연결)(천원)
(주)화승인더스트리,6060,14-Dec,129406353,186629854,333165230,18632456,117332354,215832876,115175265,14041050,11769437,0,91157104,293721191,382793772,533010981,96021225,117325105,415685876,0,0,12825016,0,86900337
(주)화승인더스트리,6060,15-Dec,143441603,198203078,351335003,19535486,129371184,221963819,134518326,6853060,7306580,0,81097566,287963327,395783691,561114858,101074414,129611692,431503166,0,0,10223852,0,102951024
(주)화승인더스트리,6060,16-Dec,191304874,227812016,504400245,21723282,232350948,272049296,145459340,27132780,3999780,0,101712668,431905440,453753981,803885741,116460717,287660747,516224994,0,0,13908052,0,135911141
(주)화승인더스트리,6060,17-Dec,199790439,237532335,514052979,22050530,240620320,273432659,145598517,21338000,3052780,0,103781786,427584292,485156561,875729560,146781122,312322767,563406793,0,0,18260624,0,120318920
(주)화승인더스트리,6060,18-Dec,135824105,208260407,381682583,6548833,166975528,214707055,133188467,0,163793,0,84686959,467176402,541956893,991258651,180135123,354116523,637142128,0,0,5969927,0,134474492
(주)화승인더스트리,6060,19-Dec,171405836,221281109,409995776,2402272,181753920,228241856,115737603,0,0,0,94434935,636618764,684513731,1270683674,250448958,453413934,817269739,0,0,61663706,0,195021482
(주)화승코퍼레이션,13520,11-Dec,227686015,309796715,565629568,19988836,223427676,342201892,153209180,14731219,183846,0,188075150,501136572,665532217,969243331,120995138,236946058,732297272,0,0,28971326,0,306846720
(주)화승코퍼레이션,13520,12-Dec,207447423,303747505,574764890,20678111,228749336,346015555,177403089,25526116,3605103,0,172214990,469540461,634973153,956450234,111270143,237051852,719398382,0,0,33112257,0,271457431
(주)화승코퍼레이션,13520,13-Dec,208332483,321556299,625860986,21445751,228808299,397052688,189525120,54385045,11170947,0,169063710,587123876,792690300,1131628142,174961019,193899405,937728736,0,0,59419230,0,309821512
(주)화승코퍼레이션,13520,14-Dec,218446064,325911278,634267033,23996183,213394108,420872926,184995109,66656464,21145247,0,174886017,623429163,807304541,1167986152,171181023,202853084,965133068,0,0,57789553,0,298920489
(주)화승코퍼레이션,13520,15-Dec,215107182,391592610,744167013,26853828,278742703,465424311,231101119,42678580,30000000,0,169830844,595133567,891460768,1299508336,170941332,268763234,1030745102,0,0,0,0,304583330
(주)화승코퍼레이션,13520,16-Dec,240360312,422135588,830710165,32393311,334369701,496340464,222877077,27005847,40680675,0,187645417,641518932,897003710,1339825677,184632509,325255269,1014570408,0,0,62465124,0,312587416
(주)화승코퍼레이션,13520,17-Dec,236451552,361109823,708183879,36357231,269356237,438827642,167663490,45396846,28293934,0,175413725,635756545,815930904,1274195718,192936299,270277946,1003917772,0,0,45098597,0,281208072
(주)화승코퍼레이션,13520,18-Dec,248171844,378686809,660377151,43438278,218755579,441621571,221646945,34525441,0,0,194823768,646599874,867113760,1211764734,210102063,218484325,993280409,0,0,87149524,0,282265883
(주)화승코퍼레이션,13520,19-Dec,227806752,393534857,691953015,41548694,258773514,433179502,222827832,10806345,12102425,0,180557699,611833235,838551622,1211566447,207364354,262263465,949302982,0,0,44156740,0,259424985
(주)화신,10690,11-Dec,230763732,127856310,435936072,34948650,299493277,136442794,13686482,0,1500000,0,154489999,578709840,415033866,887893456,123796767,363227618,524665838,0,0,1500000,0,247003368
(주)화신,10690,12-Dec,219542777,106290203,436714556,33216391,320661875,116052681,12519875,0,0,0,143584441,496888228,372547359,853595978,115052506,366445741,487150237,0,0,3213300,0,220078263
(주)화신,10690,13-Dec,275171960,149202038,522989465,32949436,357797777,165191688,51330958,6250000,3750000,0,203182778,415630948,312259670,781630816,112904160,334583412,447047404,0,0,3750000,0,131512474
(주)화신,10690,14-Dec,367702065,140381174,664071736,46002884,424619547,239452189,45719912,19583300,6666700,50000000,236873042,517296679,397117030,927526528,137535397,377620391,549906137,0,0,62750146,0,160641110
(주)화신,10690,15-Dec,354442642,120464466,649627539,42205357,442233068,207394471,31586259,13749980,5833320,50000000,275255097,451514624,368342122,900499508,142349988,363356305,537143204,0,0,58825284,0,171123631
(주)화신,10690,16-Dec,422827543,212687761,685107274,51824628,440038211,245069062,53899388,15541660,58149233,0,325410419,500886655,458319482,964142090,161990403,393844865,570297226,0,0,104685410,0,166013270
(주)화신,10690,17-Dec,327617160,157546234,575544521,35954481,404084864,171459657,95500269,6750000,9624990,0,250683038,432118906,417736155,846408269,145655982,352742007,493666262,0,0,58064609,0,170657499
(주)화신,10690,18-Dec,364046430,252015137,626193853,54743339,351546322,274647531,105980501,8125000,8000000,0,285411821,411992967,466801161,828226155,134223006,293181268,535044887,0,0,60247352,0,168182808
(주)화신,10690,19-Dec,343506151,191008386,611470712,33154422,345961132,265509581,114840400,19375000,7983933,46000000,297191223,370213539,383081096,808403061,117405873,299726758,508676302,0,0,43918375,0,161550184
(주)화신정공,126640,11-Dec,33263953,25802722,107115268,1820204,73515904,33599364,0,0,0,2548838,10578354,,,,,,,,,,,
(주)화신정공,126640,12-Dec,34771057,28426554,108519466,3982019,73915065,34604401,0,0,0,2250000,20183129,,,,,,,,,,,
(주)화신정공,126640,13-Dec,35786454,34195622,119517520,4481937,80627438,38890083,0,0,1963924,0,29428388,,,,,,,,,,,
(주)화신정공,126640,14-Dec,40006289,31196526,111267358,3994080,77333670,33933688,0,0,0,0,35368327,,,,,,,,,,,
(주)화신정공,126640,15-Dec,42394391,23627703,104729475,4091045,79023272,25706203,0,0,0,0,30418444,,,,,,,,,,,
(주)화신정공,126640,16-Dec,52050085,33284343,117496842,6442331,82251896,35244946,0,0,0,0,36915818,,,,,,,,,,,
(주)화신정공,126640,17-Dec,46747513,26485529,108004671,6259499,80322850,27681821,0,0,0,0,28895837,,,,,,,,,,,
(주)화신정공,126640,18-Dec,46471908,25904628,104074639,7894439,76714396,27360243,0,0,0,0,24406671,,,,,,,,,,,
(주)화신정공,126640,19-Dec,72240225,36581665,134185867,12127934,80624001,53561866,0,15833310,3333320,0,24762160,,,,,,,,,,,
(주)화인베스틸,133820,14-Dec,127154329,127322910,253345301,97272396,104989754,148355546,94093169,20551400,1102800,0,18959818,,,,,,,,,,,
(주)화인베스틸,133820,15-Dec,85543964,120452933,222662316,60328598,100962366,121699950,80029544,0,20551400,0,21230760,,,,,,,,,,,
(주)화인베스틸,133820,16-Dec,85430487,122858674,226509854,53378522,101679601,124830253,101783095,0,0,0,24959114,,,,,,,,,,,
(주)화인베스틸,133820,17-Dec,82363936,113497874,215737385,44925390,99634758,116102627,91719098,0,0,0,30934025,,,,,,,,,,,
(주)화인베스틸,133820,18-Dec,98242026,116055174,228133467,59679887,100756380,127377087,99236469,6445514,907688,0,33697489,,,,,,,,,,,
(주)화인베스틸,133820,19-Dec,85501678,103957232,210800585,67202883,92144262,118656323,84060876,9399432,4793636,0,13239060,,,,,,,,,,,
(주)황금에스티,32560,11-Dec,120214035,69742138,227123944,50924554,148217507,78906437,58039924,0,0,0,42314115,141010009,89244154,257748613,64527679,158913955,98834658,0,0,0,0,48188296
(주)황금에스티,32560,12-Dec,92406751,47584636,208119061,48842980,151528180,56590881,38706230,0,0,0,34289510,113952466,69233906,242003440,62702155,163233462,78769978,0,0,0,0,40875753
(주)황금에스티,32560,13-Dec,95324221,49371405,213859892,48026412,155539903,58319989,36427095,0,0,0,35418738,123198769,72355244,253730129,65822927,171811347,81918782,0,0,0,0,44096309
(주)황금에스티,32560,14-Dec,85312676,39150028,208348758,43002683,160231692,48117066,29851184,0,0,0,32028282,113050936,58993850,250683121,60077139,179982626,70700495,0,0,0,0,41070798
(주)황금에스티,32560,15-Dec,87851464,70543440,245247006,43204908,161536216,83710791,40273269,4600000,0,0,27470474,123594305,95740442,294144485,66703307,184391407,109753078,0,0,0,0,35840307
(주)황금에스티,32560,16-Dec,97083065,42705067,244618674,38209071,173032202,71586472,20084041,24000000,8900000,0,22057654,160863425,104815436,371879221,52400895,223575620,148303601,0,0,29836800,0,43092363
(주)황금에스티,32560,17-Dec,81913274,39639671,227603315,33976297,183158650,44444665,30612861,0,0,0,23757192,141240036,70197883,363642735,47302470,247352051,116290684,0,0,1766667,0,46609404
(주)황금에스티,32560,18-Dec,84680397,45181654,237438425,41326529,187137834,50300591,38336882,0,0,0,19740754,172082823,123669788,406187489,65459824,268334396,137853093,0,0,33592487,0,34567011
(주)황금에스티,32560,19-Dec,77650582,22695197,224042305,42735229,195992724,28049581,15507567,0,0,0,19339025,179457189,58462017,390222792,59154878,282967502,107255290,0,0,849091,0,35030579
(주)효성,4800,11-Dec,3147442384,3532979992,8507119894,1093395857,2880775468,5626344426,1401699519,816333690,403889000,877168000,1638451632,5116604735,6372497861,13623189543,1835808594,2960361051,10662828491,0,0,943173000,0,2148937250
(주)효성,4800,12-Dec,2554361856,3356511032,8284794074,855246441,3057088881,5227705194,1226596506,672777034,684205000,802133000,1284220000,4510473536,6621137641,13763659509,1521138751,3014061790,10749597719,0,0,1448034000,0,1991787000
(주)효성,4800,13-Dec,2088407540,3454855940,7848965887,767096938,2587296181,5261669706,1334277254,1413201775,610022000,0,963111029,4093293685,7132551939,13593412883,1423752251,2674080830,10919332053,0,0,1783031000,0,1776458000
(주)효성,4800,14-Dec,1960523395,3333498426,7755585602,647979410,2721698613,5033886988,1290543000,1277707000,652508692,19557752,913489624,4118923153,7226172223,13662073774,1372163567,2895268738,10766805036,0,0,1723933000,0,1708434371
(주)효성,4800,15-Dec,1694525275,2987019728,7746432779,599927764,2990447472,4755985307,868730000,1370070000,813539819,23451703,851341693,4217166746,6718310491,14013177864,1498284407,3472113539,10541064326,0,0,1362187000,0,1719283739
(주)효성,4800,16-Dec,1651166426,2884256635,7680269340,588657445,3417216420,4263052920,479822208,310351490,769074000,761104000,752271385,4048446712,6883076534,14120801415,1524769672,3841216405,10279585010,0,0,1642329000,0,1593080597
(주)효성,4800,17-Dec,1933353527,3111121680,7844283138,642742693,3473711234,4370571904,733338963,342632040,585122000,470000000,886156647,4630981270,7601179357,14534978561,1679932259,3863281695,10671696866,0,0,1593656000,0,1839839534
(주)효성,4800,18-Dec,78656410,87708296,2120867774,17569173,1869335713,251532061,701000,1034640,135977,0,27775291,1379400368,2247871301,6407904916,498425758,2702146840,3705758076,0,0,823369000,0,402333516
(주)효성,4800,19-Dec,80719026,132813816,2118763094,8171979,1816218088,302545005,34371066,898760,136000,0,27559117,1312039579,2238401834,6527055213,573741879,2710241797,3816813416,0,0,747586000,0,356962404
(주)후성,93370,11-Dec,89029853,101285586,304325895,41545505,125586548,178739346,54098453,75687083,8252421,0,42526523,90655400,102609214,308040011,44395346,127977037,180062974,0,0,8252421,0,39253638
(주)후성,93370,12-Dec,76103208,67973287,291018951,27967881,148102913,142916038,28000000,69587702,7499381,0,36295928,90773750,71144538,321752560,33485310,160413529,161339031,0,0,7499381,0,36748076
(주)후성,93370,13-Dec,66776209,61617830,254725924,23420451,120533738,134192185,30000000,68675495,3564207,0,32413151,76910920,65294373,290138308,28873969,131990793,158147515,0,0,3564207,0,32526882
(주)후성,93370,14-Dec,69243177,72577524,196140244,25388097,50941087,145199156,41243221,68018018,5477,0,40655864,82327247,82265306,231980153,30476589,61371526,170608627,0,0,6207641,0,40606887
(주)후성,93370,15-Dec,77903882,69891578,232929523,23557111,86955855,145973668,30000000,70613328,5006971,0,44120269,85852764,73035137,261388269,26100401,97994236,163394033,0,0,6595811,0,44086938
(주)후성,93370,16-Dec,97315518,48405887,270929017,20775930,153454790,117474226,20000000,62737500,7077004,0,32431548,127383098,81693897,315083346,21655462,163378557,151704789,10661047,0,19690332,0,35501471
(주)후성,93370,17-Dec,74097765,45559824,285241565,24817256,180509211,104732354,15000000,53671390,5742840,0,34398935,107280032,47277182,316114969,26106413,208911446,107203524,0,0,5742840,0,36071027
(주)후성,93370,18-Dec,96696514,64943484,377192701,36877876,216338564,160854137,15000000,86958550,13742840,0,36802778,121860450,70604449,441480960,38321274,245500452,195980508,0,0,18160009,0,37596190
(주)후성,93370,19-Dec,99782498,55326838,414665472,36927350,225735929,188929543,17000000,122235710,10492840,0,25769510,131110616,92139190,528907906,41908679,242943810,285964096,0,0,23752040,0,27356501
(주)휠라홀딩스,81660,11-Dec,286141399,149152823,691411810,87710740,308077854,383333956,87042783,161462000,0,57665000,111895976,324277346,242500221,839412055,131034589,298595668,540816388,0,0,0,0,119825481
(주)휠라홀딩스,81660,12-Dec,223158822,166242596,665692733,96480447,343227093,322465640,56458952,138532000,53491146,0,65446439,291688712,247261087,876801964,138231318,414103880,462698084,0,0,53491146,0,92233910
(주)휠라홀딩스,81660,13-Dec,224634956,126888537,693230207,100377709,358029799,335200408,60209660,191636000,0,0,68904401,342279541,209757694,971356130,170920127,492006626,479349504,0,0,0,0,87115363
(주)휠라홀딩스,81660,14-Dec,177898158,78334697,679626216,102078517,374562217,305063999,40934412,207896000,0,0,30914158,371767032,197260160,1035230701,185845881,560212096,475018605,0,0,0,0,108636807
(주)휠라홀딩스,81660,15-Dec,169385990,113413179,705599674,102188000,388580543,317019131,82674750,112369575,0,75363187,24785233,413786109,271629463,978931671,222208181,479101970,499829701,0,0,0,0,131394093
(주)휠라홀딩스,81660,16-Dec,153525561,177806549,754197110,93921671,369514691,384682418,139895633,114182000,0,78552500,26147620,1240991905,1193035494,3384914899,608896007,1302162826,2082752073,0,0,0,0,402708708
(주)휠라홀딩스,81660,17-Dec,165936932,237535750,666259924,94527948,379778754,286481170,112142400,34304000,69557635,0,37251188,1154080808,694580575,3078924218,578366697,1234329957,1844594261,0,0,69557635,0,391967108
(주)휠라홀딩스,81660,18-Dec,188644074,132490503,693451094,96527001,403963810,289487284,57000000,80251600,0,61495500,38872770,1337877929,672315663,3304339508,632236890,1506493876,1797845632,0,0,0,0,469759450
(주)휠라홀딩스,81660,19-Dec,310598822,229837490,814761459,108079577,492834688,321926771,67674671,48524800,63568319,0,54091001,1586809823,867356009,3770249128,735481063,1800943618,1969305511,0,0,106985818,0,514496678
(주)휴네시온,290270,18-Dec,22222533,2374849,24651221,634711,22276372,2374849,0,0,0,0,2949023,22783011,2891465,25167837,634711,22276372,2891465,0,0,0,0,3345493
(주)휴네시온,290270,19-Dec,18963070,3052233,27264411,566885,23812431,3451980,0,0,0,0,3159064,20187134,3965887,28292684,566885,23876012,4416672,0,0,0,0,3784119
(주)휴니드테크놀러지스,5870,11-Dec,46956877,34109746,134232856,17878608,69687859,64544997,8000000,24972230,13998537,0,5751973,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,12-Dec,43268481,39087432,128776964,18864694,61387217,67389748,16001000,22832000,10064268,0,7918786,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,13-Dec,48553819,43710027,132765608,19104853,60862062,71903546,16000000,18364000,9887824,4313752,11991915,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,14-Dec,50750719,50277537,134649596,20648831,64321386,70328209,19700000,13896000,13926942,0,12158324,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,15-Dec,79363871,69500926,164132050,27364369,78721521,85410529,22500000,10428000,4468000,0,9279545,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,16-Dec,81925120,52258141,169249296,25881978,98659870,70589425,21000000,12960000,4968000,0,4722900,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,17-Dec,68678280,26141740,147679832,26338604,109593978,38085855,4000075,8000000,4960000,0,17622827,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,18-Dec,147339220,110955730,227270125,76010965,108582082,118688043,9140000,3420000,0,0,9749074,,,,,,,,,,,
(주)휴니드테크놀러지스,5870,19-Dec,176739970,138279585,260965122,62461293,115848293,145116828,8000000,2280000,1140000,0,6818618,,,,,,,,,,,
(주)휴맥스,115160,11-Dec,541692973,285839945,713116938,76338713,411993640,301123298,67539278,0,0,0,368882295,618171618,355920539,766766732,166750032,395506677,371260055,0,0,0,0,280010259
(주)휴맥스,115160,12-Dec,500843887,230757270,680000950,64058645,417513744,262487207,75606901,0,0,18449218,352639661,553418784,281625493,717361645,136077598,403967260,313394385,0,0,0,0,283738731
(주)휴맥스,115160,13-Dec,482591699,232847236,684744515,88982810,421392766,263351748,36639125,20000000,0,0,307483346,637348297,358346709,834854559,217370060,439261677,395592883,0,0,0,0,266206134
(주)휴맥스,115160,14-Dec,564139657,279729734,762613038,102869017,450567249,312045789,50795478,20000000,0,0,391950442,734849754,450868715,943642835,237428797,454060041,489582794,0,0,0,0,357278044
(주)휴맥스,115160,15-Dec,543928963,230584017,755161882,110770631,479290499,275871383,46495913,35000000,0,0,330279000,727648927,412425803,951759057,313489858,489954160,461804897,0,0,0,0,208285147
(주)휴맥스,115160,16-Dec,551087723,297287957,787576393,88947398,441667605,345908788,66474304,39939300,15000000,0,384826626,785675937,473947585,1018355642,285724579,470348424,548007218,0,0,16200000,0,282330975
(주)휴맥스,115160,17-Dec,743528655,556842859,1029891505,154581441,449201568,580689937,238978584,0,44939300,18289305,517396756,928257927,732933030,1206007559,431166211,447101163,758906396,0,0,63053300,0,355612377
(주)휴맥스,115160,18-Dec,569659175,441704119,889069691,114095915,355156625,533913066,178405808,46431000,10050000,40276424,410404830,734273730,566654579,1057083761,292205160,401058141,656025621,0,0,10183700,0,309989642
(주)휴맥스,115160,19-Dec,434488809,453995064,898189836,105041834,336884455,561305381,200770986,87710600,70200000,0,274073484,551547439,517294752,1022128768,196653057,419773733,602355035,0,0,70200000,0,213542994
(주)휴맥스홀딩스,28080,11-Dec,16415066,518386,205048221,0,204353441,694780,0,0,0,0,0,12783154,1126060,233402961,0,222902498,10500463,0,0,0,0,9617829
(주)휴맥스홀딩스,28080,12-Dec,52750366,336018,209415255,0,208008017,1407238,0,0,0,0,0,11877835,6533854,242902792,0,225315443,17587349,0,0,0,0,0
(주)휴맥스홀딩스,28080,13-Dec,19758369,1002636,206578582,0,205134226,1444357,0,0,0,0,0,12093370,16664038,248619390,0,230016122,18603268,0,0,9629372,0,0
(주)휴맥스홀딩스,28080,14-Dec,18675349,4234054,210659453,0,205571751,5087701,0,0,0,0,0,8958160,10963375,240986942,0,227407848,13579094,0,0,0,0,0
(주)휴맥스홀딩스,28080,15-Dec,6430064,7655047,179738302,0,167023113,12715189,5500000,5000000,0,0,0,8108104,13794858,222112084,0,201442075,20670009,0,0,0,0,0
(주)휴맥스홀딩스,28080,16-Dec,2462694,18528628,176500399,0,155877449,20622949,15000000,2000000,3000000,0,0,3722513,24992786,221495411,0,192680435,28814975,0,0,3000000,0,0
(주)휴맥스홀딩스,28080,17-Dec,3374654,20575925,177292471,0,156304937,20987534,18000000,0,2000000,0,0,4455241,27128090,192627732,0,164664150,27963582,0,0,2000000,0,0
(주)휴맥스홀딩스,28080,18-Dec,10899129,14372901,164180834,0,149688380,14492454,14000000,0,0,0,0,,,,,,,,,,,
(주)휴맥스홀딩스,28080,19-Dec,6883926,14232940,157699568,0,142516217,15183351,14000000,0,0,0,0,21166768,14301784,169615218,0,153137776,16477441,0,0,0,0,0
(주)휴먼엔,32860,11-Dec,66206364,69406085,116327366,42117088,24412092,91915274,31281806,5020662,1846737,16678286,14166383,,,,,,,,,,,
(주)휴먼엔,32860,12-Dec,54018873,67339547,106102386,27830968,20632499,85469887,41391276,2986272,5654167,12126000,10154884,,,,,,,,,,,
(주)휴먼엔,32860,13-Dec,46376028,83965308,116800268,12028155,20014929,96785339,52526584,6883641,3587635,3500000,19057433,,,,,,,,,,,
(주)휴먼엔,32860,14-Dec,25534175,70791495,79141211,9093250,-2624494,81765704,49204116,4562206,3278735,5000000,10997149,,,,,,,,,,,
(주)휴먼엔,32860,15-Dec,31037012,30174145,31319838,2103162,-15699836,47019675,0,0,0,0,9446585,,,,,,,,,,,
(주)휴먼엔,32860,16-Dec,31092647,10350565,38659245,334748,23680001,14979244,9494717,0,100000,3800000,12103563,34569661,11169847,39209451,6961397,23393767,15815685,0,0,100000,0,14037939
(주)휴먼엔,32860,17-Dec,24460304,2342117,30945584,47094,27903115,3042469,1320000,0,0,0,9952566,30699886,7699605,35772874,7846982,27309767,8463107,0,0,0,0,12723320
(주)휴먼엔,32860,18-Dec,16438018,17759714,34819290,598290,16063734,18755556,825472,0,6373438,0,8312147,26010410,21278301,43608959,1947886,17321648,26287311,0,0,6954088,0,14440357
(주)휴먼엔,32860,19-Dec,26118592,18129800,41532330,810529,22486901,19045429,5100000,0,0,0,10213969,28450725,19413674,41243344,810529,20914041,20329303,0,0,0,0,10764290
(주)휴메딕스,200670,14-Dec,50087398,5418657,59164573,2798194,53639525,5525048,0,0,0,0,7733146,,,,,,,,,,,
(주)휴메딕스,200670,15-Dec,82376377,5755033,115899950,3028788,109802417,6097533,0,0,0,0,11484364,,,,,,,,,,,
(주)휴메딕스,200670,16-Dec,76525991,7825646,131955777,3250560,114600131,17355646,0,9187500,1312500,0,16439988,82438444,8583368,131158762,3715518,113008084,18150678,0,0,1376460,0,17183085
(주)휴메딕스,200670,17-Dec,56098547,10898656,125719462,8477814,110539806,15179656,810367,3937500,5250000,0,17650000,65340571,11483196,128628462,9000090,112865266,15763196,0,0,5250000,0,18158648
(주)휴메딕스,200670,18-Dec,47665647,13980282,118538659,7961141,104241877,14296782,0,0,3937500,0,14107524,54324403,14232819,124465533,8564517,109868300,14597234,0,0,3937500,0,14755414
(주)휴메딕스,200670,19-Dec,46273990,15821347,128693249,9616798,112426564,16266685,394518,0,883555,0,22990031,55833684,16498838,138421305,10184849,121371831,17049474,0,0,883555,0,24613809
(주)휴비스,79980,12-Dec,392252449,352262063,712409706,124359554,344503596,367906110,46603120,1940600,26400,0,140173256,463168997,450846606,825460304,157044180,358640317,466819987,0,0,26400,0,175549747
(주)휴비스,79980,13-Dec,388506420,357265253,716851751,122663852,344381106,372470645,66625315,3498800,52800,0,140728255,455772139,443520336,826273454,156549159,366873679,459399775,0,0,52800,0,174082438
(주)휴비스,79980,14-Dec,288677585,320627060,753176423,103809725,347669565,405506859,80584221,4840750,198050,60000000,132304560,414669130,418166625,899690574,128148646,384424120,515266454,0,0,198050,0,175229552
(주)휴비스,79980,15-Dec,239305635,234636518,710393053,90795984,360230325,350162728,57495063,4205700,635050,90000000,116118353,366673401,330224948,856589052,110508754,396967227,459621825,0,0,635050,0,152118982
(주)휴비스,79980,16-Dec,253131251,313678145,785703592,102689492,364920630,420782962,74827179,3259100,40946600,89619122,119900839,370471049,396906331,914125281,119834480,397838173,516287108,0,0,40946600,0,156354420
(주)휴비스,79980,17-Dec,258187516,329681533,787780989,101341007,368235372,419545617,49268624,2261900,49997200,78834259,133169695,366733806,392347629,900280058,128486428,407327261,492952797,0,0,49997200,0,162737933
(주)휴비스,79980,18-Dec,427882873,376940010,831852513,151075752,357482669,474369844,57404342,1291100,41859337,89588625,134991528,516625347,452188167,958085427,178451001,408127476,549957950,0,0,41859337,0,159176576
(주)휴비스,79980,19-Dec,234358348,297456539,790141113,112159828,355386792,434754322,97029447,20260387,41952521,99728962,103366898,288449835,342225803,877170813,138426164,396125769,481045044,0,0,41952521,0,127359000
(주)휴비츠,65510,11-Dec,23430089,15409692,63544174,5295617,46577456,16966717,4000000,0,75000,0,8918684,31078975,14881635,68114368,7584329,51675708,16438660,0,0,75000,0,8524626
(주)휴비츠,65510,12-Dec,27154501,15538098,77169028,8277639,58641899,18527129,10000000,1687500,112500,0,10858750,37117954,15564601,83869333,10109235,65315702,18553631,0,0,112500,0,11997049
(주)휴비츠,65510,13-Dec,30577977,18786891,93087311,11493093,56638287,36449023,13500000,15937500,450000,0,10144888,41762644,18673426,101636272,14181758,65300713,36335558,0,0,450000,0,10891362
(주)휴비츠,65510,14-Dec,33518899,19764667,94415923,9437764,55516004,38899918,13500000,15487500,450000,0,11109221,46096334,22577727,106844080,15146534,65131102,41712978,0,0,450000,0,11085980
(주)휴비츠,65510,15-Dec,38507103,19270175,103552897,9888716,61671772,41881125,6000000,17242750,5057250,0,12111397,47804534,17729767,114546553,15453139,74205837,40340716,0,0,5057250,0,12920463
(주)휴비츠,65510,16-Dec,37634310,26420298,123725320,9792877,69906411,53818909,11500000,20499910,7742840,0,13515808,46623724,26629800,139518252,15861665,82683030,56835222,0,0,8678444,0,15565064
(주)휴비츠,65510,17-Dec,33903319,25324873,125371685,11441399,71295941,54075743,14500000,21432070,2467840,0,14709167,42123550,26333071,140883447,17246614,84159339,56724108,0,0,3372759,0,16703668
(주)휴비츠,65510,18-Dec,38834131,25525334,126713990,13890961,75640010,51073980,13500000,16789230,4642840,0,16908583,47169806,25502315,141664239,20123919,89802538,51861701,0,0,5458463,0,18279909
(주)휴비츠,65510,19-Dec,44247032,34399774,135835558,16136853,78541954,57293605,21000000,12146390,4781822,0,18785151,53284869,34478032,151897854,22912352,94432555,57465300,0,0,5721646,0,19760255
(주)휴센텍,215090,15-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)휴센텍,215090,16-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)휴센텍,215090,17-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)휴센텍,215090,18-Dec,21273194,9498448,30350835,4654362,19102574,11248261,0,0,6074556,1366077,637393,,,,,,,,,,,
(주)휴센텍,215090,19-Dec,11257033,5576231,22265439,4552855,15752663,6512775,2600000,0,0,0,1101385,,,,,,,,,,,
(주)휴스틸,5010,11-Dec,238014009,136932915,539773563,69962424,382193064,157580499,77095186,12000000,0,0,122484611,235064063,137422886,536914288,100454588,382084648,154829640,0,0,0,0,86368954
(주)휴스틸,5010,12-Dec,229458262,146668966,558215549,74674398,392373620,165841929,86766114,12250000,9750000,0,130370292,232749363,149419266,556020140,113113460,388868811,167151329,0,0,9750000,0,86386723
(주)휴스틸,5010,13-Dec,208871651,108782368,558465365,81069404,411148938,147316427,61444976,25000000,10000000,0,106436098,222803104,115645576,561572715,121942677,406030139,155542576,0,0,10000000,0,72834870
(주)휴스틸,5010,14-Dec,247203015,152266473,575472621,78419435,401106013,174366608,96910454,15000000,10000000,0,138629975,251816195,155452204,578697467,150985739,397392124,181305343,0,0,10000000,0,62563334
(주)휴스틸,5010,15-Dec,153088892,89229910,499998336,59365430,398115303,101883033,45521249,5000000,10000000,0,65414239,162640735,95528148,513959347,73491020,393682426,120276922,0,0,10000000,0,57999024
(주)휴스틸,5010,16-Dec,242488834,162531730,580520323,66261338,392758254,187762068,109736209,0,5000000,20000000,113932038,246851356,163195988,586849321,114046632,385916912,200932408,0,0,5000000,0,68379143
(주)휴스틸,5010,17-Dec,337272145,247743342,663724584,91634119,387836438,275888147,188662458,0,0,20000000,206596547,345747344,248191968,659077191,140509658,376924785,282152406,0,0,0,0,158139017
(주)휴스틸,5010,18-Dec,272300333,175737441,591912001,107829156,408167115,183744886,108082483,0,0,0,108792986,299963665,177837330,603455402,160439337,406011640,197443762,0,0,0,0,58394403
(주)휴스틸,5010,19-Dec,234705361,140797598,558633995,101695115,406072107,152561888,104376864,0,0,0,88179100,265034822,146155168,579096387,133642531,396558039,182538348,0,0,0,0,66619075
(주)휴엠앤씨,263920,17-Dec,13943463,4103788,27274039,1837592,21970251,5303788,1381008,1200000,800000,0,6742715,,,,,,,,,,,
