회사명,거래소코드,회계년도,자본(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),,재고자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),유형자산(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),회사채(IFRS)(천원),,장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS연결)(천원),,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)코아시아,45970,Dec-14,117604751,7500534,2657122,,0,23,86077683,146862086,139249645,49839972,0,514785,24602234,3019827,155937546,0,0,0,,10746350,103276062,0,,120624578,242015229,1197948,256190480
(주)코아시아,45970,Dec-15,122687711,7221734,1423291,,0,9276,126171665,165941804,172572996,45026011,0,2102319,57656233,33701018,225508143,0,0,0,,9839684,113503671,0,,156388729,351679808,1768437,277561320
(주)코아시아,45970,Dec-16,100210305,5102501,32121010,,0,247132,142678699,147964980,138030814,37375294,0,1026358,48459991,33041114,182837079,0,10000000,0,,34920980,63207303,0,,133251418,325515778,9429026,396061922
(주)코아시아,45970,Dec-17,113219880,4092108,12788792,,0,195138,150814848,155225084,125029330,34453238,0,2765596,56306206,19989337,180299818,0,5000000,0,,39044058,70089543,0,,133209216,331114667,4759216,424250341
(주)코아시아,45970,Dec-18,100781059,4092178,9124582,,0,120628,138567140,134732393,137701777,28524423,0,2648581,49685437,16025064,188909381,6000000,5000000,0,,41924425,68982883,0,,116806123,327476522,5486096,378373276
(주)코아시아,45970,Dec-19,120089669,42218106,45152922,,6571300,23734872,142347787,133696308,146316075,38884575,0,5923779,37847044,64898579,183950915,14672600,16100000,0,,28527209,58904315,0,,184988248,326298702,92228286,438868162
(주)코아시아옵틱스,196450,Dec-14,78879720,47615629,9747775,,5742212,18517696,83487696,52657324,7968992,8766082,0,13971832,16794679,10244439,8552314,0,0,0,,0,0,0,,89124159,92040010,34372397,34003314
(주)코아시아옵틱스,196450,Dec-15,72894296,40058305,16713188,,3580605,19440882,74971505,44403697,20122167,7470246,0,6010459,8464476,21327846,24884899,4000000,0,0,,4031102,0,0,,94222143,99856404,54078161,55771549
(주)코아시아옵틱스,196450,Dec-16,35380334,27583499,27317849,,1049330,7338552,35161985,29091333,31238243,1132314,0,2802,1227224,30788152,34705103,3142810,2857430,0,,3142810,4621189,0,,66168487,69867088,27291639,39695061
(주)코아시아옵틱스,196450,Dec-17,44824321,19803476,18227677,,756741,4443199,45785930,21241886,20263667,756741,0,4321441,5229395,20517178,22553168,1999970,3228002,0,,1999970,4919579,0,,65341499,68339098,11299145,14231304
(주)코아시아옵틱스,196450,Dec-18,38963354,15311943,17254545,,884054,4398922,39107347,15384954,17314836,884054,0,4006026,4009429,18237749,18298041,857130,1761019,0,,857130,1761019,0,,57201104,57405388,8332433,9054296
(주)코아시아옵틱스,196450,Dec-19,73966035,37523250,21704493,,5409107,10209477,75559877,35572594,33877963,9077513,715639,4602201,9397672,24132774,38714885,1053000,3000000,0,,2239568,17393066,0,,98098809,114274762,68698817,86156042
(주)코엔텍,29960,Dec-11,59967069,9922591,5472618,,38188,44462238,63404904,17747710,6231245,38188,0,5233175,12414444,8822496,9643932,0,0,0,,0,0,0,,68789564,73048836,26576187,32481918
(주)코엔텍,29960,Dec-12,67866529,19728197,6517805,,32885,43769925,72879822,29079685,7188755,32885,0,14981417,18569386,10186146,10884860,0,0,0,,0,0,0,,78052674,83764683,31823757,37954321
(주)코엔텍,29960,Dec-13,75545140,21296558,6930882,,40501,45439565,82006665,32230049,7621968,40501,0,16019084,18756476,10309652,11096502,0,0,0,,0,0,0,,85854792,93103166,31718394,38761496
(주)코엔텍,29960,Dec-14,82508774,17223326,9574498,,51811,58161307,90119012,29196595,10120008,51811,0,10975805,13958317,13715613,14379638,0,0,0,,0,0,0,,96224387,104498650,34502273,41597450
(주)코엔텍,29960,Dec-15,87902334,13109712,11483913,,65425,90021312,97222875,27114109,12281616,65425,0,2302831,5166222,32451263,33331853,15000000,0,0,,15000000,0,0,,120353597,130554728,33913775,42298254
(주)코엔텍,29960,Dec-16,100613825,36272991,9777795,,50163,88711656,110624034,51114217,10635545,50163,0,26864438,28886281,42286292,43293380,26877000,0,0,,26877000,0,0,,142900118,153917415,48583970,55095779
(주)코엔텍,29960,Dec-17,113844367,58505500,13553050,,38236,83171459,125556413,74921431,14284279,38236,0,45898024,46925585,46454879,47189829,25805200,0,0,,25805200,0,0,,160299247,172746242,53606953,61255105
(주)코엔텍,29960,Dec-18,148743717,113495246,16908895,,46092,75990044,148686380,114519287,17990273,46092,2292151,92611818,92611818,46575693,47657071,22389650,0,0,,22389650,0,0,,195319411,196343451,64252487,72239031
(주)코엔텍,29960,Dec-19,152805581,118208593,17022629,,38162,71092691,,,,,,34584027,,45423219,,18550170,0,0,,,,,,198228800,,71114061,
(주)코오롱,2020,Dec-11,611167209,6215853,269793054,,0,2634886,994683189,2255123940,2352970481,305379168,0,812226,157234413,387257237,2813981326,30000000,265000000,0,,131604144,785933440,0,,998424446,3808664515,54420816,592073843
(주)코오롱,2020,Dec-12,616247258,21102519,303886575,,0,2670703,952833500,2209070688,2276810286,213336562,0,7033888,146354674,439092075,2906665468,50000000,240000000,0,,97948657,687851272,0,,1055339333,3859498968,58723557,4713474822
(주)코오롱,2020,Dec-13,625432770,13035713,317591165,,0,2708796,827444911,1780103745,2072443316,194700901,0,6430972,148353269,509102919,2948117794,92000000,259500000,0,,216208409,702171146,0,,1134535689,3775562705,62686234,4427687063
(주)코오롱,2020,Dec-14,516023250,6627433,326623131,,0,2567749,920787959,1547206146,1979958495,200873458,0,2273519,62329099,550474148,2657647172,142000000,245000000,400000,,253352057,642691353,0,,1066497398,3578435131,59152501,4139649552
(주)코오롱,2020,Dec-15,512951656,7588910,339931953,,0,2714204,805497095,1301171160,1769351199,153364493,13808485,5880777,112448074,572271860,2486323367,148000000,240000000,900000,,239366284,522566915,0,,1085223517,3291820462,54932379,3820812376
(주)코오롱,2020,Dec-16,515420006,14019886,427780930,,0,2615790,831294730,1276747098,1917684778,214481084,13808485,3303990,100870140,604881945,2502328965,84900000,284000000,0,,152044817,580816206,0,,1120301952,3333623695,52652827,3936858959
(주)코오롱,2020,Dec-17,512039514,25292719,555287790,,0,7039893,913935634,1433920365,2256846587,239433033,0,2148209,137621859,735010859,2785427604,84700000,398000000,0,,86965237,755498269,0,,1247050373,3699363238,60369419,4392955166
(주)코오롱,2020,Dec-18,499112302,9702912,468694512,,0,10309225,835367198,1255533870,1931832308,177233574,0,3275650,138334713,778662246,2644984811,150000000,393000000,0,,207450158,772708920,0,,1277774548,3480352009,58173002,4324491258
(주)코오롱,2020,Dec-19,500344351,8654107,561779529,,0,9120816,721903595,1320349301,2091255697,233114221,0,2945039,177061581,772185761,2896670991,100132676,411000000,0,,124262586,762816021,0,,1272530112,3618574587,60462265,4405957744
(주)코원플레이,56000,Dec-11,45700739,45398463,9491738,,19227483,10245814,46326297,47314328,21534405,20898491,0,5076331,5743067,21230876,37280788,10000000,6866360,0,,14000000,17529141,0,,66931615,83607085,53965470,73923620
(주)코원플레이,56000,Dec-12,33441252,37597564,13024092,,12135837,9693582,31970216,32931247,27198145,13587274,0,5552420,5785711,23867924,38044978,10000000,11622474,0,,10000000,21192324,0,,57309176,70015194,30108280,32576529
(주)코원플레이,56000,Dec-13,32929374,26145321,23347828,,9621722,14306819,30779323,23610053,38482148,10921476,0,3437211,3684787,23797828,38935148,0,11919559,0,,0,19651549,0,,56727202,69714471,21845946,29535151
(주)코원플레이,56000,Dec-14,32162243,26940731,23814058,,6722587,13992476,24189943,25696300,33295506,8362087,0,4083468,4441362,24264058,42785811,0,21862753,0,,6100000,30660188,0,,56426301,66975754,23755138,31463462
(주)코원플레이,56000,Dec-15,15329781,11566317,19508865,,4235942,13624629,17507077,13483965,19610355,4629012,0,2639469,3099905,19858865,19960355,0,15160000,0,,0,16598575,0,,35188647,37467433,14315823,14986884
(주)코원플레이,56000,Dec-16,19450664,41481235,23781303,,4403899,474520,,,,,,4284495,,23781303,,0,16034480,0,,,,,,43231967,,29984912,
(주)코원플레이,56000,Dec-17,20611931,11616653,1818334,,0,92953,19713897,19500064,2377582,4421995,0,2928490,3642416,2438097,2411625,0,0,0,,0,0,0,,23050028,22125522,28767652,30676039
(주)코원플레이,56000,Dec-18,20088208,10935453,1651243,,0,123600,20217216,20281730,2076129,3985188,0,2252088,2557691,2280973,2120139,0,0,0,,0,0,0,,22369181,22337356,19715433,25727901
(주)코원플레이,56000,Dec-19,17391689,12410398,2075464,,0,102386,17372190,18675445,2907916,1667064,0,4922108,5724515,2411855,3788867,0,0,0,,0,0,0,,19803544,21161057,14925981,19805335
(주)코윈테크,282880,Dec-19,103243783,88967402,11708995,,202561,24308001,103406446,89227829,11802360,202561,0,16339990,16520059,11718174,11811539,0,0,0,,0,0,0,,114961957,115217985,91102339,91102339
(주)코이즈,121850,Dec-12,33928889,22250700,6771559,,820274,19691491,32084477,22143405,8636240,1052055,0,13439196,13857829,11949733,13814414,2801200,500000,0,,2801200,2235877,0,,45878622,45898891,35081512,35504279
(주)코이즈,121850,Dec-13,32276736,28452706,7463817,,1834951,26965130,30266292,27762398,9860084,2545175,0,11571824,11882416,26451516,28847783,8560200,2800000,0,,8560200,4516836,0,,58728253,59114075,23850267,24137513
(주)코이즈,121850,Dec-14,32473244,26116651,15955680,,1817612,29467701,29708570,22630955,17772353,4225809,0,5529672,6150907,26002734,27819407,8621325,3300000,0,,8621325,5029959,0,,58475979,57527978,27672251,27864355
(주)코이즈,121850,Dec-15,29668242,20887777,18776564,,1879722,29276723,27340338,23291318,20711724,4466840,871910,8948392,9609425,28610222,30666649,8778500,10727712,0,,8778500,12474010,0,,58278463,58006987,22911803,26005034
(주)코이즈,121850,Dec-16,29675641,19958048,18809198,,4232155,20843084,29802804,23651610,20647633,7792256,871910,4962329,6161444,23311988,25121188,3102600,12299000,0,,3102600,13994225,0,,52987628,54923992,28975469,31440808
(주)코이즈,121850,Dec-17,22149430,13923119,19417529,,3590135,19409241,22540324,17075926,21152979,5370031,80000,7425970,8616048,21400397,23135847,1000000,14799000,0,,1000000,16400198,0,,43549826,45676171,21082535,26389826
(주)코이즈,121850,Dec-18,13129882,11949311,24720213,,3070913,18743567,15513442,14887486,27274721,4980260,53648,3991700,4457178,25750332,30934907,0,14511000,0,,2600000,16397170,0,,38880214,46448349,17016870,19147494
(주)코이즈,121850,Dec-19,15644821,13802159,14804701,,3897547,15736938,18231052,17916283,17505701,5616937,538575,4101340,5039573,15979259,22865531,0,8642500,0,,4087000,10675697,0,,31624080,41096583,32361376,35464086
(주)코콤,15710,Dec-11,65241641,38321110,19209741,,11209716,24685737,65525163,39304632,19209741,11209716,0,609186,1092608,25071899,25071899,0,4975738,0,,0,4975738,0,,90313541,90597063,80976405,80976405
(주)코콤,15710,Dec-12,68074238,42479252,25013848,,11504501,25012736,68298962,43004495,25041145,11521623,0,447118,451346,33615772,33643069,3427520,8878394,0,,3427520,8878394,0,,101690010,101942031,83264613,83325226
(주)코콤,15710,Dec-13,70584176,42004288,32967710,,12664249,25350623,70640493,42024954,32995161,12679148,0,800699,805285,40828140,40855591,1688480,8718000,0,,1688480,8718000,0,,111412316,111496084,95215396,95237687
(주)코콤,15710,Dec-14,75433565,36727584,12600913,,12548611,25089162,75562657,36746243,12628364,12563511,0,3401588,3405348,30271133,30298584,11000000,0,0,,11000000,0,0,,105704698,105861241,103538393,103538393
(주)코콤,15710,Dec-15,88893484,42181939,14023213,,15806733,24961133,88868849,42184755,14050664,15806733,0,4436419,4439158,21184935,21212386,0,0,0,,0,0,0,,110078419,110081235,110754965,110754965
(주)코콤,15710,Dec-16,94071439,45162327,16598614,,17055663,30198883,94045203,45164091,16626615,17055663,0,1498405,1500170,23709355,23737356,0,240638,0,,0,240638,0,,117780795,117782559,113892164,113892164
(주)코콤,15710,Dec-17,102305484,56082045,19309385,,13552960,29870580,102279184,56083032,19336672,13552960,0,9783829,9784816,26584215,26611502,0,0,0,,0,0,0,,128889699,128890686,143089164,143089164
(주)코콤,15710,Dec-18,113110418,74379714,26748036,,14630113,31061622,113083860,74380442,26775322,14630113,0,13415784,13416512,34509035,34536321,0,0,0,,0,0,0,,147619453,147620181,163612643,163612643
(주)코콤,15710,Dec-19,117906726,73916810,21935914,,11052806,30724699,117880046,73917417,21963200,11052806,0,21529377,21529984,29514748,29542034,0,0,0,,0,0,0,,147421473,147422080,133903684,133903684
(주)코텍,52330,Dec-11,138282721,109326917,24667206,,23930915,44703915,,,,,,2069351,,30513408,,0,7714531,0,,,,,,168796129,,160410463,
(주)코텍,52330,Dec-12,153787461,116361585,17811260,,33149899,44121457,,,,,,8025417,,21359516,,0,2247038,0,,,,,,175146977,,162916100,
(주)코텍,52330,Dec-13,164453510,124982060,15446437,,49534953,44044058,,,,,,17239968,,19453656,,0,1145876,0,,,,,,183907166,,169811475,
(주)코텍,52330,Dec-14,165076068,120929969,13631805,,49746629,42882848,,,,,,1642530,,17240562,,0,0,0,,,,,,182316630,,148845717,
(주)코텍,52330,Dec-15,212771778,177581626,19770275,,53356088,42841216,,,,,,58846763,,22622912,,0,0,0,,,,,,235394690,,242012570,
(주)코텍,52330,Dec-16,242992839,219528365,30038965,,55285312,44666638,,,,,,59069913,,32777068,,0,0,0,,,,,,275769907,,297954883,
(주)코텍,52330,Dec-17,261384710,248312129,37222203,,56130020,45297269,,,,,,34662594,,40534667,,0,0,0,,,,,,301919377,,327482316,
(주)코텍,52330,Dec-18,289794992,252552953,32211336,,64147196,44696588,,,,,,35108194,,35498770,,0,0,0,,,,,,325293762,,346599584,
(주)코텍,52330,Dec-19,318635490,237603009,27763830,,58674752,46868655,317940394,242090363,31481471,58761603,0,86442050,96590807,31386242,35150978,0,0,0,,0,0,0,,350021731,353091372,285254264,285258696
(주)코퍼스코리아,322780,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)코프라,126600,Dec-11,33758410,35017787,17276382,,13378263,15009793,,,,,,656208,,17455565,,0,10207575,0,,,,,,51213975,,84182929,
(주)코프라,126600,Dec-12,39113206,35693101,14475839,,14524006,16694032,,,,,,28207,,14679705,,0,7845181,0,,,,,,53792911,,88396764,
(주)코프라,126600,Dec-13,46322420,46637527,9931848,,13467287,16925298,46266581,47114680,9931848,13467287,0,6172243,6649396,19518472,19518472,0,832714,0,,0,832714,0,,65840892,65785053,91297124,91297124
(주)코프라,126600,Dec-14,57026373,55303227,20065227,,14292753,16533592,55405592,52086982,28239818,15771923,0,2249891,3135588,20280661,28455252,0,0,0,,0,7694400,0,,77307034,83860843,106408968,105294129
(주)코프라,126600,Dec-15,79366080,75515344,10882822,,10339963,16868113,76631173,71992779,20174303,13598076,0,3254612,3735898,21302625,30594107,0,0,0,,0,8204000,0,,100668705,107225279,111032727,115810321
(주)코프라,126600,Dec-16,89226939,85296766,23663610,,13390137,17281739,87785655,88595872,36345459,17210838,0,1670493,4937177,24223413,36905262,0,0,0,,0,10876500,0,,113450352,124690917,119147770,130126018
(주)코프라,126600,Dec-17,99283878,97308414,27772106,,19395700,16756746,98141560,106901891,43389389,24379281,0,9840158,13738534,28534021,44151304,0,0,0,,0,9642600,0,,127817900,142292865,121749156,134792885
(주)코프라,126600,Dec-18,102592724,99144514,29745303,,28565605,15708570,101703962,127469675,64753768,43511017,0,11191977,15010444,30669350,65677814,0,0,0,,0,9570346,0,,133262073,167381777,141443988,161369458
(주)코프라,126600,Dec-19,106435998,94894659,19934061,,20191818,14795382,109112331,118649849,45863299,33735663,0,18002202,22287622,21368906,47298145,0,0,0,,0,8862766,0,,127804904,156410475,132583682,182893389
(주)콘텐트리중앙,36420,Dec-19,403302620,113953174,28973416,,0,775827,420580076,236758745,339225670,25552112,0,34685432,63969396,49767980,741057776,0,0,0,,10000000,72330000,0,,453070601,1161637852,73377032,554208374
(주)콤텍시스템,31820,Dec-11,46939851,89707058,64191925,,11332489,3698209,50340462,91386256,64241489,11707969,0,17149871,17258516,66082964,66382177,0,343850,0,,0,343850,0,,113022814,116722640,178626024,180706217
(주)콤텍시스템,31820,Dec-12,48128140,95787558,61700469,,16078596,3901533,55109369,97656330,61743476,16441898,0,18689297,18921401,64294387,64581846,0,1607471,0,,0,1607471,0,,112422527,119691215,159020939,160422329
(주)콤텍시스템,31820,Dec-13,49809309,97848809,61069894,,12381646,4484018,55797283,99579590,61121803,12754897,0,17281110,17461215,63816588,64044810,0,2444022,0,,0,2444022,0,,113625897,119842093,180253440,181677649
(주)콤텍시스템,31820,Dec-14,43418489,89704977,59048999,,10172844,8747343,51028060,91590512,59073425,10563532,0,19975088,20033476,65465754,65832787,0,2012534,0,,0,2012534,0,,108884243,116860847,184931656,186113130
(주)콤텍시스템,31820,Dec-15,47251900,74160056,49469931,,12377627,7080980,54036795,76141127,49517960,12663587,0,22831985,22875173,53432805,53780835,0,4040871,0,,0,4040871,0,,100684705,107817629,145313732,146291127
(주)콤텍시스템,31820,Dec-16,48936689,98797010,67394465,,8737022,7334702,57116968,100747522,67435537,8917420,0,29901420,30482791,72756206,73173077,0,2651841,0,,0,2651841,0,,121692895,130290045,165814378,166860474
(주)콤텍시스템,31820,Dec-17,50034096,77080576,43648950,,9975409,6440023,58348773,79057846,43677161,10136540,0,23731622,24307476,47918314,48331147,0,1638118,0,,0,1638118,0,,97952410,106679920,142500270,143622951
(주)콤텍시스템,31820,Dec-18,76987386,87497127,32959088,,5417707,5428297,,,,,,37493183,,36551160,,0,0,0,,,,,,113538546,,125165448,
(주)콤텍시스템,31820,Dec-19,94887197,118868880,62646592,,13205683,6681531,,,,,,19601864,,66611013,,0,1000000,0,,,,,,161498210,,238820532,
(주)큐로,15590,Dec-11,59277572,161170328,185583764,,4274268,95055695,61194923,164845213,191224896,4857808,0,2839482,3372243,211877617,218187824,22607215,78444000,0,,22747821,81211920,0,,271155189,279382747,243654611,252763353
(주)큐로,15590,Dec-12,68104513,142556211,163908131,,7302316,93815324,69969473,149657523,173138068,7877843,0,1456967,1872520,182760226,192300693,14564329,83674000,0,,14564329,89118351,0,,250864739,262270166,263752234,282943904
(주)큐로,15590,Dec-13,77442460,152840603,163259676,,5142439,91066053,79951693,157033901,168258163,6633319,0,3497266,3749220,177419928,182881374,11085000,66095000,0,,11085000,70756462,0,,254862388,262833068,220549121,239973517
(주)큐로,15590,Dec-14,73059347,176353997,199318553,,3573638,90047845,77996506,188159216,209884576,4401006,0,2126791,3018103,206304908,217680814,0,88095000,0,,0,94213289,0,,279364255,295677320,273526804,297335288
(주)큐로,15590,Dec-15,64270397,176346292,195566417,,2836295,88649446,,,,,,3029631,,212173073,,8085000,98218000,0,,,,,,276443469,,223716709,
(주)큐로,15590,Dec-16,56656354,148976773,143262312,,6144045,81136836,,,,,,1545679,,179288854,,25500000,37425333,0,,,,,,235945208,,191355119,
(주)큐로,15590,Dec-17,75818133,114821365,118324765,,2574901,77359368,,,,,,1542836,,128869892,,4800000,30676000,0,,,,,,204688025,,156189124,
(주)큐로,15590,Dec-18,69600805,96950418,122099342,,2107728,74542658,,,,,,67511,,127664955,,0,46400000,0,,,,,,197265760,,90218430,
(주)큐로,15590,Dec-19,93407459,133176179,105208379,,1693219,52000949,97779485,134715655,108844571,1693219,0,516114,708418,115140154,119240657,3583000,40730000,0,,4047310,43970000,0,,208547614,217020142,147117472,147117472
(주)큐로컴,40350,Dec-11,60891230,33274264,11954136,,773629,91448,41771071,29454018,17912713,773629,0,1579244,1647159,12631161,18942698,0,0,0,,0,4900000,0,,73522391,60713769,9880127,9772527
(주)큐로컴,40350,Dec-12,67902360,34559291,6392342,,414988,93193,40961046,28707652,15345398,414988,0,647672,736602,7259389,16711238,0,2400000,0,,0,10290714,0,,75161749,57672285,8541652,8382819
(주)큐로컴,40350,Dec-13,80501742,38239370,6023806,,472831,66331,51561675,25767123,8026083,2393872,0,1947959,2236945,6921924,10467178,0,0,0,,0,0,0,,87423665,62028853,13142280,22244467
(주)큐로컴,40350,Dec-14,82913304,33585332,4802284,,777789,56536,50188155,24999840,8463796,3059874,0,217347,310558,5899358,11225588,0,500000,0,,0,1100000,0,,88812662,61413743,10903410,21349457
(주)큐로컴,40350,Dec-15,120065648,26297108,4092066,,533861,52177,80934229,11128478,7957348,4148332,0,614653,982225,5344010,10924293,0,2000000,0,,0,3700000,0,,125409658,91858522,12666448,22428307
(주)큐로컴,40350,Dec-16,106376950,18034038,28534212,,880066,45883,75143999,51108883,30705714,924879,0,12461064,45677770,30014713,35323975,0,0,0,,1700000,0,0,,136391663,110467974,12319856,18985337
(주)큐로컴,40350,Dec-17,74805876,11766016,36438562,,584683,17092,75598988,17450067,37511577,635422,0,1288422,3032805,37716741,42110816,0,11400000,0,,1300000,9000000,0,,112522617,117709804,11295570,12683664
(주)큐로컴,40350,Dec-18,64523087,5232186,22128175,,652156,13902,60699558,9311855,28368920,981869,0,1641795,2815913,23525216,33350250,0,10800000,0,,1300000,13440000,0,,88048304,94049808,10311666,13915367
(주)큐로컴,40350,Dec-19,47582747,6550332,37349709,,448014,10411,37599281,4942838,51746816,807308,0,428488,984980,38853699,59007499,0,16100000,0,,1300000,24800000,0,,86436445,96606780,10211913,15051780
(주)큐로홀딩스,51780,Dec-11,33251924,17398914,39828271,,3193943,4734687,23185575,10275666,47239296,3193943,0,1328291,2031780,40169228,52193453,0,24351906,0,,4613200,31234800,0,,73421151,75379028,12907240,13412815
(주)큐로홀딩스,51780,Dec-12,32171015,18899306,46097967,,3285491,4851852,18306633,10859714,47487116,3285491,0,725475,1088713,46572965,65099713,0,21779175,0,,17137600,21744900,0,,78743980,83406346,12442391,16976025
(주)큐로홀딩스,51780,Dec-13,34484158,15997209,39492190,,2757888,732523,18333111,6383200,41911722,2757888,0,204980,246458,39724052,58036402,0,13077770,0,,15892818,13044000,0,,74208211,76369512,11421749,15744162
(주)큐로홀딩스,51780,Dec-14,35972951,17133544,40669814,,2650039,710797,32218225,5636667,40069477,2650039,0,136883,700019,40931751,44591661,0,17574174,0,,4260247,17539000,0,,76904701,76809885,10418215,13124034
(주)큐로홀딩스,51780,Dec-15,43996974,9108384,22854990,,2510994,670805,63735056,11590835,24281035,2510994,0,1489026,3111871,23185141,28459731,0,5011557,0,,3712760,6125039,0,,67182115,92194788,9090041,14844731
(주)큐로홀딩스,51780,Dec-16,53452295,11507800,15240791,,3594157,782786,71419404,11363427,15232986,3594157,0,1383150,2439380,15564035,19889130,0,6568458,0,,4128931,6529786,0,,69016329,91308534,8187689,14592405
(주)큐로홀딩스,51780,Dec-17,20695597,11060090,11458719,,2954586,528848,29545520,12832124,11706348,2954586,0,1231824,1664921,21944987,25315827,10149786,3034285,0,,13062976,3000000,0,,42640584,54861347,12621098,15357486
(주)큐로홀딩스,51780,Dec-18,16314898,16890113,21883342,,3816820,504538,22710694,21567915,22256380,3816820,0,1549902,5304254,28286753,28918637,6079400,3425779,0,,6285315,3390000,0,,44601651,51629331,23127655,25216642
(주)큐로홀딩스,51780,Dec-19,21903466,11949042,17048787,,4317752,825855,25227718,14138936,17107804,4317752,0,586946,999709,19265243,24006378,1441031,1037050,0,,5881257,1000000,0,,41168709,49234096,22842965,25752114
(주)큐리언트,115180,Dec-16,24348404,25778524,1791524,,0,171594,,,,,,23660540,,1890590,,0,0,0,,,,,,26238994,,0,
(주)큐리언트,115180,Dec-17,14532436,15187091,1132508,,0,104743,,,,,,5043618,,1145659,,0,0,0,,,,,,15678094,,0,
(주)큐리언트,115180,Dec-18,39405221,42368976,3726548,,0,63962,,,,,,7351333,,3790822,,0,0,0,,,,,,43196042,,0,
(주)큐리언트,115180,Dec-19,17378466,18909327,2494501,,0,36440,,,,,,3732986,,3135071,,0,0,0,,,,,,20513537,,0,
(주)큐브엔터테인먼트,182360,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,Dec-15,20965421,19983619,5356646,,0,457371,20857121,20788619,5368213,0,0,12397171,13195545,6780723,6792291,0,0,0,,0,0,0,,27746144,27649412,22397556,22398853
(주)큐브엔터테인먼트,182360,Dec-16,18407470,14670846,3343128,,0,1289946,17223100,15266255,3449591,0,0,3717580,4384944,4141070,4247533,0,0,0,,0,0,0,,22548539,21470633,19026988,19465306
(주)큐브엔터테인먼트,182360,Dec-17,15787995,16419273,5613895,,0,994927,15787995,16493661,5699185,0,0,7717071,7756237,6262846,6348137,0,0,0,,0,0,0,,22050841,22136132,23463431,24416090
(주)큐브엔터테인먼트,182360,Dec-18,16701697,18412059,11014568,,0,872351,16724906,18630419,11227283,0,0,12070789,12282594,11892011,12104726,0,0,0,,0,0,0,,28593708,28829632,32091553,34459464
(주)큐브엔터테인먼트,182360,Dec-19,17627029,15455258,9057626,,0,5760166,17615641,15659460,9288896,0,0,6811374,7065411,14155758,14387028,0,0,0,,0,0,0,,31782787,32002669,28850936,29829672
(주)큐에스아이,66310,Dec-11,37178464,25089142,2987411,,6903219,9026332,,,,,,3795857,,3806269,,0,300000,0,,,,,,40984732,,27156007,
(주)큐에스아이,66310,Dec-12,44967598,27106635,3752293,,5513916,9987101,44526558,29571245,3858135,7330917,0,6282965,7090693,4792580,4934041,0,300000,0,,0,300000,0,,49760178,49460598,26704126,26704126
(주)큐에스아이,66310,Dec-13,48832550,29419000,4957089,,4697503,13130582,48252713,31560617,4466251,6864271,0,7797947,8688200,5787040,5346698,0,300000,0,,0,300000,0,,54619590,53599411,25635539,25635539
(주)큐에스아이,66310,Dec-14,51484261,31802193,5435467,,6294346,13330501,51007007,34917018,5046955,8997279,0,8787277,9071580,6269548,5881036,0,300000,0,,0,300000,0,,57753809,56888043,24217429,24217429
(주)큐에스아이,66310,Dec-15,53628171,30282777,3503484,,5109808,12343892,52203345,32385505,3075821,7089018,0,8987027,9380611,3959291,3531627,0,100000,2504900,,0,100000,2504900,,57587462,55734972,25495219,25495219
(주)큐에스아이,66310,Dec-16,54262586,29501772,2788809,,5611600,13049823,52772980,32256858,2403932,7728912,0,11354683,11919314,3135928,2751051,0,0,1508300,,0,0,1508300,,57398514,55524032,22020600,22020600
(주)큐에스아이,66310,Dec-17,54766131,25312332,2554958,,4949677,12461245,52565033,27753762,2046961,7062245,0,10973939,11179481,2967389,2459392,0,0,4274201,,0,0,4274201,,57733520,55024425,22628380,22628424
(주)큐에스아이,66310,Dec-18,51726446,20553619,2459607,,4989939,11817284,51481025,22843625,2157377,7035836,0,4823582,5152090,2838209,2535979,0,0,0,,0,0,0,,54564654,54017004,18823761,18823761
(주)큐에스아이,66310,Dec-19,54547088,20985984,4027569,,5612838,11436611,54491749,28988422,3493782,6592499,0,5112121,11347661,4289073,3970668,0,0,0,,0,0,0,,58836161,58462417,22679509,22679509
(주)크라운제과,264900,Dec-17,120785946,105653474,120612305,,28305670,204488313,,,,,,2273351,,207888295,,0,25800000,0,,,,,,328674242,,344292781,
(주)크라운제과,264900,Dec-18,128181878,103699372,128528690,,26679870,210717089,,,,,,17828585,,204574219,,0,18000000,0,,,,,,332756097,,388532243,
(주)크라운제과,264900,Dec-19,142048233,92517323,78546859,,28923531,213485018,,,,,,6480938,,190854657,,0,15000000,0,,,,,,332902890,,386613876,
